objid,specobjid,Group,RA,Dec,M_r,Lum,z,dist2BGG,lgm,sfr,sSFR,rank_dist,BGG_ID,rank_M,RA_BGG,Dec_BGG,M_BGG
598979608511014912,889,212.823854509,1.275275099,-20.885791,0.025767428,4,0.024914188,10.41503,-0.1982757,-10.6133057,2,,10.525,212.859298608,1.286520158,-21.965012,2.3358815521397194
598980158266828800,889,212.859298608,1.286520158,-21.965012,0.025787788,1,0.02493512,10.98186,-1.192399,-12.174259,1,,11.066,212.859298608,1.286520158,-21.965012,0.0
598979883388921856,889,212.829854085,1.309538788,-19.96964,0.025768754,8,0.024915706,10.14345,-1.962408,-12.105858,3,,10.219,212.859298608,1.286520158,-21.965012,2.347921644182326
600183573760206848,889,212.889334952,1.159485669,-20.4013,0.025940227,7,0.025087645,10.32507,-1.764619,-12.089689,4,,10.419,212.859298608,1.286520158,-21.965012,8.201791021699295
316448269645408256,3789,171.447950579,-0.712375881,-19.677945,0.027524581,4,0.026304461,10.06059,-0.4442022,-10.5047922,2,,10.083,171.396154703,-0.768241644,-22.424643,4.786512326834818
315253375350368256,3789,171.396154703,-0.768241644,-22.424643,0.026518365,1,0.025298037,11.14839,-1.341963,-12.490353,1,,11.23,171.396154703,-0.768241644,-22.424643,0.0
315255849251530752,3789,171.264206431,-0.816404494,-19.733703,0.026927524,3,0.02570689,9.810713,-1.309208,-11.119921,4,,9.954,171.396154703,-0.768241644,-22.424643,8.82483976187711
316446895255873536,3789,171.496552089,-0.833483963,-17.898044,0.02720297,7,0.025982644,8.669083,-2.851747,-11.52083,3,,8.981,171.396154703,-0.768241644,-22.424643,7.522582811565726
505613202688600064,2318,133.002050592,53.640857973,-18.906706,0.031876177,6,0.031398434,9.625046,-2.096114,-11.72116,2,,9.712,133.020617451,53.617307546,-22.747075,1.6334470913844126
505605780985112576,2318,133.162664671,53.47806227,-21.057788,0.031681096,3,0.031199649,10.66437,-1.742188,-12.406558,3,,10.701,133.020617451,53.617307546,-22.747075,10.23064282777073
505604406595577856,2318,133.020617451,53.617307546,-22.747075,0.031511985,1,0.03103374,11.35979,-1.252072,-12.611862,1,,11.398,133.020617451,53.617307546,-22.747075,0.0
505612378054879232,2318,132.879712232,53.404091487,-18.0724,0.032506215,8,0.032025635,9.105299,-0.9486557,-10.0539547,4,,9.177,133.020617451,53.617307546,-22.747075,14.394147149075645
301903655274047488,2491,150.298371429,0.225689884,-22.329443,0.033810897,1,0.032643825,11.07523,-1.332664,-12.407894,1,,11.159,150.298371429,0.225689884,-22.329443,0.0
301914650390325248,2491,150.373737636,0.257196543,-20.562022,0.03484289,2,0.033675432,10.40068,-1.536158,-11.936838,2,,10.465,150.298371429,0.225689884,-22.329443,5.13249471671515
301915200146139136,2491,150.31876052,0.120926771,-19.772412,0.033353097,4,0.032185618,9.93179,-0.2895998,-10.2213898,3,,9.878,150.298371429,0.225689884,-22.329443,6.705963631672286
301771988756621312,2491,150.231714637,0.086493177,-20.389483,0.033913112,3,0.032746088,10.24053,0.1189493,-10.1215807,4,,10.329,150.298371429,0.225689884,-22.329443,9.697057104119022
621590790241544192,609,135.084406639,52.494235994,-23.048528,0.030628501,1,0.03011799,11.4407,-0.9752278,-12.4159278,1,,11.528,135.084406639,52.494235994,-23.048528,0.0
505541734432794624,609,135.056755365,52.585408675,-20.225816,0.030632617,7,0.030123746,10.28007,-1.163353,-11.443423,2,,10.34,135.084406639,52.494235994,-23.048528,5.825192248525518
5804056450729439232,609,134.926688638,52.384807239,-19.977699,0.030441223,10,0.029930074,,,,4,,10.031,135.084406639,52.494235994,-23.048528,9.15243096021852
621594913410148352,609,134.938231952,52.380785942,-19.119072,0.031553166,14,0.031041872,9.70153,-0.665978,-10.367508,3,,9.715,135.084406639,52.494235994,-23.048528,9.06431600471194
504416659159672832,7069,134.419258467,55.053152577,-20.869375,0.037663292,2,0.037198294,10.43038,-1.294837,-11.725217,2,,10.478,134.436888853,55.073273103,-22.172776,1.4144475144482331
504419682816649216,7069,134.436888853,55.073273103,-22.172776,0.03873937,1,0.03827458,11.10474,-1.399724,-12.504464,1,,11.117,134.436888853,55.073273103,-22.172776,0.0
504415559648045056,7069,134.387334675,54.971740492,-19.863065,0.038087218,4,0.037621118,9.693874,-0.3010956,-9.9949696,3,,9.815,134.436888853,55.073273103,-22.172776,6.624466997918175
504417483793393664,7069,134.220038561,54.963747688,-18.783973,0.038639662,5,0.03817455,9.427956,-0.7466667,-10.1746227,4,,9.468,134.436888853,55.073273103,-22.172776,10.410374428512084
868096080850479104,699,154.12681944,60.305497243,-19.034865,0.031942649,13,0.031483103,9.858384,-1.07399,-10.932374,4,,9.878,154.095873707,60.234886873,-22.604233,4.540153966290499
868094981338851328,699,154.095873707,60.234886873,-22.604233,0.031814283,1,0.031353448,11.27911,-1.315363,-12.594473,1,,11.334,154.095873707,60.234886873,-22.604233,0.0
868105976455129088,699,154.001632027,60.236362418,-18.995427,0.032974635,14,0.032514058,9.699886,-1.923139,-11.623024999999998,2,,9.867,154.095873707,60.234886873,-22.604233,2.9410373278257187
868094431583037440,699,154.205794868,60.255964078,-19.833711,0.031653362,8,0.031192668,10.13483,-1.750526,-11.885356,3,,10.196,154.095873707,60.234886873,-22.604233,3.674563654063305
674519361309927424,11071,181.01338865,65.216791804,-19.407257,0.039376677,4,0.039014414,9.958166,0.1004092,-9.8577568,4,,9.945,181.000920836,65.097122752,-21.926905,7.526227984121181
673449811357231104,11071,180.848134428,65.164012939,-20.149489,0.039758855,2,0.039395195,10.10338,-1.084145,-11.187525,3,,10.231,181.000920836,65.097122752,-21.926905,5.827783011696056
673461631107229696,11071,181.000920836,65.097122752,-21.926905,0.03978192,1,0.03941725,10.9879,-1.300324,-12.288224,1,,11.04,181.000920836,65.097122752,-21.926905,0.0
674520460821555200,11071,181.024983827,65.081801842,-19.786794,0.03915772,3,0.038792796,10.04503,-1.772467,-11.817497,2,,10.119,181.000920836,65.097122752,-21.926905,1.1542204647956935
307498250749896704,1488,157.940530751,0.38793755,-20.71266,0.029572965,2,0.02836903,9.794154,0.1779819,-9.6161721,3,,10.03,157.896515761,0.475364134,-22.182291,6.150021001541413
307486430999898112,1488,157.77169161,0.540808106,-19.93811,0.03007542,3,0.028872503,9.848377,-0.4047407,-10.2531177,4,,9.851,157.896515761,0.475364134,-22.182291,8.855225268794733
307497426116175872,1488,157.896515761,0.475364134,-22.182291,0.029871742,1,0.028668202,10.96487,-0.03628134,-11.00115134,1,,11.072,157.896515761,0.475364134,-22.182291,0.0
307499625139431424,1488,157.85515317,0.438773336,-18.404761,0.03006505,9,0.028861554,9.074942,-1.06306,-10.138002,2,,9.318,157.896515761,0.475364134,-22.182291,3.4697985632010155
492070517566629888,7353,119.954309543,42.227497723,-19.31507,0.043978449,5,0.043466523,9.57046,-0.4734374,-10.0438974,2,,9.617,119.943724254,42.257426742,-21.80154,1.9438866433411297
492071342200350720,7353,119.943724254,42.257426742,-21.80154,0.044112439,1,0.043600984,10.7087,0.389785,-10.318915,1,,10.72,119.943724254,42.257426742,-21.80154,0.0
492069967810816000,7353,119.929904677,42.199780351,-20.601637,0.044640759,2,0.044128794,10.10038,0.1016431,-9.9987369,3,,10.161,119.943724254,42.257426742,-21.80154,3.678653442362338
492068868299188224,7353,119.911533363,42.149854834,-19.67489,0.044378752,4,0.043866422,10.06216,-0.599322,-10.661482,4,,10.021,119.943724254,42.257426742,-21.80154,6.923014276925582
7999520050707623936,7315,166.806217972,65.098112556,-21.640383,0.032317909,2,0.031938788,,,,2,,10.736,166.805112528,65.101844276,-21.785034,0.2362875434734943
671136439798360064,7315,166.685901392,65.047196084,-18.886851,0.033055763,4,0.032675613,9.293228,-1.04785,-10.341078,3,,9.425,166.805112528,65.101844276,-21.785034,4.66418196054404
671136714676267008,7315,166.805112528,65.101844276,-21.785034,0.033097122,1,0.032718077,11.21436,-0.3863944,-11.6007544,1,,11.198,166.805112528,65.101844276,-21.785034,0.0
551694560128952320,7315,166.550035589,65.21580044,-19.054315,0.033032958,3,0.03265627,9.373905,-1.090718,-10.464623,4,,9.6,166.805112528,65.101844276,-21.785034,9.828511297665711
342358810825877504,9765,213.554877832,-0.894392621,-22.173834,0.038624485,2,0.03777667,10.93987,-0.8761289,-11.8159989,4,,11.059,213.752623869,-0.796946989,-22.200554,13.850201235778414
341182058606913536,9765,213.603414601,-0.829346301,-19.649675,0.040459039,4,0.039612126,9.557896,-0.1878108,-9.7457068,3,,9.655,213.752623869,-0.796946989,-22.200554,9.592643478510992
341183982752262144,9765,213.752623869,-0.796946989,-22.200554,0.039316906,1,0.03847237,11.13641,-1.254345,-12.390755,1,,11.161,213.752623869,-0.796946989,-22.200554,0.0
