sample,group_uid,objid,specObjID,rank_M,z,M_r,lgm,morphology,sSFR_status,sigma,sigma_err,SN,usable,valid_core,valid_core_sub,spec_choice,loss_reason,Mgb,Mgb_err,Fe5270,Fe5335,MgFe,MgFe_err,D4000n,HdA_sub,Hb_sub
CG4,HMCG:293,1237661418750476312,1493102202275784704,2,0.042938608,-20.765219,10.37387,Elliptical,Quenched,176.3772,7.107076,23.40954,1,1,1,csv_specobjid_with_mpa,ok,4.410244,0.4008195,1.768494,3.06031,3.0650795595229043,0.2803906772656357,1.910603,-0.7029424,1.489481
CG4,HMCG:293,1237661418750476514,1493113747147876352,3,0.04335545,-20.007211,10.17349,Spiral,Quenched,97.7205,7.656291,15.76443,1,1,1,csv_specobjid_with_mpa,ok,4.055773,0.5973657,3.383384,2.686994,3.596026354628175,0.3808383578984559,1.922519,-0.8234159,1.64833
CG4,HMCG:293,1237661418750476491,1493112097880434688,4,0.041218562,-19.867806,10.06265,Elliptical,Quenched,121.7042,6.400692,21.30524,1,1,1,csv_specobjid_with_mpa,ok,3.728299,0.4474794,3.540161,3.37786,3.609618934521937,0.2831527731168334,1.880148,-1.374802,1.824389
CG4,HMCG:303,1237665567146115211,3140236346551986176,2,0.040641983,-21.28802,10.97938,Spiral,Quenched,175.1929,5.563266,29.68857,1,1,1,csv_specobjid_with_mpa,ok,4.651003,0.3180344,3.406403,3.150088,3.9381971076502,0.2038382770577402,1.929811,-2.65321,2.088243
CG4,HMCG:303,1237665567146115095,3140236896307800064,3,0.040967928,-21.029004,10.6238,Elliptical,Quenched,154.654,5.289032,28.56373,1,1,1,csv_specobjid_with_mpa,ok,4.591801,0.3227464,2.531211,2.198693,3.3459374449074746,0.2185527880926698,1.958398,-1.769902,1.492752
CG4,HMCG:303,1237667912217919745,3140228375092684800,4,0.040508376,-19.25879,9.44488,Spiral,Starforming,57.8778,16.12423,11.57096,0,0,0,csv_specobjid_with_mpa,core_index_missing_or_zeroed,2.516674,0.7959138,1.913863,,,,1.279078,4.889669,2.909057
CG4,HMCG:309,1237648704057573499,346783246505240576,2,0.044070931,-22.01614,10.94819,Elliptical,Quenched,191.1409,4.608268,40.73542,1,1,1,csv_specobjid_with_mpa,ok,4.297187,0.2340497,3.090074,2.130987,3.482045446159869,0.1525464019749437,1.90598,-1.978381,1.964017
CG4,HMCG:309,1237648704057573747,346785995284310016,3,0.044202509,-20.120548,10.1377,Elliptical,Starforming,99.82324,6.805954,24.06282,1,1,1,csv_specobjid_with_mpa,ok,2.845148,0.3918959,2.223432,-0.6199812,2.015145732142713,0.2833841435416317,1.389784,2.932446,3.103245
CG4,HMCG:309,1237648704057573731,346786545040123904,4,0.045151508,-19.981974,9.65169,Spiral,Starforming,15.72376,23.50021,9.881937,1,1,1,csv_specobjid_with_mpa,ok,2.632582,0.910542,2.372393,0.3767712,2.1850630335231687,0.6215548505976448,1.260269,2.121677,4.486239
CG4,HMCG:315,1237655468597182863,606934025784813568,2,0.045066291,-21.047553,10.81956,Spiral,Quenched,150.9893,4.354072,36.17401,1,1,1,csv_specobjid_with_mpa,ok,3.951654,0.2722575,2.747243,3.351675,3.3948395406071614,0.1731861780553152,1.837681,-2.255605,2.22644
CG4,HMCG:315,1237655468597182871,605766069759535104,3,0.042962366,-20.061475,10.15596,Spiral,Quenched,84.15857,5.897208,20.24752,1,1,1,csv_specobjid_with_mpa,ok,2.989787,0.4754416,2.644649,3.212905,2.8952801647120716,0.308768394208133,1.805417,-0.7677546,2.579547
CG4,HMCG:315,1237651735776461018,605765520003721216,4,0.044704003,-20.039103,10.10781,Spiral,Starforming,83.16982,10.96238,14.20185,1,1,1,csv_specobjid_with_mpa,ok,2.659076,0.6741955,2.169408,2.037894,2.3813238219759363,0.448323266393532,1.445512,1.894289,2.496247
CG4,HMCG:316,1237667733988573355,3127751666628061184,2,0.034142129,-21.173826,10.73503,Elliptical,Quenched,176.0075,4.264738,37.58039,1,1,1,csv_specobjid_with_mpa,ok,4.399987,0.2475945,2.664027,3.188661,3.516821199034895,0.1629876570960153,1.941947,-1.828917,2.081375
CG4,HMCG:316,1237667733988573424,3127762386866432000,3,0.033926967,-20.478313,9.97814,Spiral,Starforming,53.20316,16.37584,12.26374,1,1,1,csv_specobjid_with_mpa,ok,1.479402,0.8234342,2.439027,1.246014,1.7646859756768964,0.5632140595371321,1.410319,1.984065,2.76741
CG4,HMCG:316,1237667733988638844,3112152620219787264,4,0.034613348,-20.308307,10.19986,Elliptical,Quenched,90.69237,3.829195,32.05062,1,1,1,csv_specobjid_with_mpa,ok,3.680051,0.2934482,3.002649,3.07834,3.3358498980569373,0.1864436072506534,1.779861,-0.6973308,2.122787
CG4,HMCG:322,1237659131675148382,1181093512565778432,2,0.037369636,-20.90106,10.49287,Elliptical,Quenched,191.3256,7.805876,26.49426,1,1,1,csv_specobjid_with_mpa,ok,4.742502,0.3621603,3.011205,2.323869,3.656218247807677,0.2349763677109662,1.77912,-1.256156,1.835686
CG4,HMCG:322,1237659131675148445,1182290880225110016,3,0.036760692,-19.213864,9.665421,Spiral,Starforming,56.02362,14.41061,12.41155,1,1,1,csv_specobjid_with_mpa,ok,3.022849,0.7850187,0.9181182,2.901316,2.110428103248442,0.5386007463894098,1.304511,3.47878,3.416201
CG4,HMCG:322,1237659131675148384,1182292254614644736,4,0.037324736,-18.975685,9.720794,Elliptical,Quenched,56.87873,7.505949,17.34011,1,1,1,csv_specobjid_with_mpa,ok,4.205035,0.5534837,2.118855,2.628075,3.083734757283933,0.3719986634087292,1.840435,-2.845284,2.159284
CG4,HMCG:323,1237661950272471191,1933310118049376256,2,0.044823877,-21.67136,10.85098,Elliptical,Quenched,154.5989,3.339332,41.47755,1,1,1,csv_specobjid_with_mpa,ok,4.172747,0.2256847,3.079399,2.876333,3.551379575208547,0.1443252794079428,1.91709,-2.534727,2.077733
CG4,HMCG:323,1237661950272471287,1933310667805190144,3,0.046002131,-20.106269,10.123,NoGZ,Quenched,81.89159,7.746754,17.17454,1,1,1,csv_specobjid_with_mpa,ok,2.591693,0.5629118,1.950769,2.018783,2.259457978381886,0.3548485648894803,1.601691,-0.1698685,2.254009
CG4,HMCG:323,1237661950272471275,1933311492438910976,4,0.045112785,-19.699284,10.00999,Spiral,Starforming,78.15108,10.15817,13.2549,1,1,1,csv_specobjid_with_mpa,ok,3.671829,0.7079884,3.404989,2.22534,3.3600187381375,0.4519021947807475,1.479522,1.807581,4.216233
CG4,HMCG:33,1237653664714391735,527027841108305920,2,0.043203973,-21.538248,10.67758,Elliptical,Quenched,146.6294,3.268851,43.86971,1,1,1,csv_specobjid_with_mpa,ok,3.782035,0.2099981,3.468945,2.628504,3.497094474759468,0.1341921400383043,1.818369,-0.8128828,2.560685
CG4,HMCG:33,1237651753452765233,525971210249463808,3,0.043100813,-21.380679,10.73482,Elliptical,Quenched,157.1159,4.298626,32.45052,1,1,1,csv_specobjid_with_mpa,ok,3.829419,0.2662574,2.778386,2.996382,3.297475941465642,0.173136365820109,1.882745,-2.05384,1.988603
CG4,HMCG:33,1237651753452765443,525968461470394368,4,0.043182957,-20.3565,10.11648,Elliptical,Quenched,76.30935,4.571989,27.67803,1,1,1,csv_specobjid_with_mpa,ok,3.059758,0.3443766,2.682149,2.861927,2.8914958876997767,0.2231432389045443,1.647066,0.1180115,1.985524
CG4,HMCG:330,1237662198284157251,1935446194146797568,2,0.035030819,-20.428438,10.21111,Elliptical,Starforming,96.15667,4.59791,31.76373,1,1,1,csv_specobjid_with_mpa,ok,3.207052,0.3003191,2.553388,2.24122,2.812210726409015,0.1913329293943134,1.655847,0.5276766,2.417574
CG4,HMCG:330,1237662198284157166,1935448393170053120,3,0.035279354,-20.029506,10.05386,Spiral,Starforming,46.0729,22.16883,12.10805,1,1,1,csv_specobjid_with_mpa,ok,2.005017,0.8092585,1.845065,1.620178,1.8902735407455928,0.5157803928884167,1.128278,7.273305,3.537964
CG4,HMCG:330,1237662264859689260,1935445644390983680,4,0.034608491,-19.40289,9.846138,Elliptical,Quenched,63.27552,5.638891,21.74536,1,1,1,csv_specobjid_with_mpa,ok,2.954455,0.44515,2.112616,3.042879,2.6478645268114076,0.2813081234070451,1.634244,-0.8371795,2.460853
CG4,HMCG:333,1237665549969588377,2427603002790537216,2,0.040383368,-22.316032,11.00099,Elliptical,Quenched,216.7782,4.304031,46.81089,0,0,0,csv_specobjid_with_mpa,core_index_missing_or_zeroed,4.271407,0.1981428,2.839884,,,,1.936233,-2.296509,1.984165
CG4,HMCG:333,1237665549969588379,4447493293568448512,3,0.040699773,-21.750703,,NoGZ,NosSFR,193.7509,4.677268,,0,0,0,other_no_mpa,no_MPA_result(BOSS/not-run),,,,,,,,,
CG4,HMCG:333,1237665549969653903,2430919676310611968,4,0.039499961,-21.224562,10.71608,Elliptical,Quenched,157.9296,4.773797,32.26211,1,1,1,csv_specobjid_with_mpa,ok,4.422968,0.294107,3.202108,2.861497,3.7068852128948584,0.1884325568613966,1.917417,-2.749269,2.198688
CG4,HMCG:337,1237659163880914976,1498730877209831424,2,0.037435089,-21.595386,10.84051,Elliptical,Quenched,181.4909,4.491495,36.36661,1,1,1,csv_specobjid_with_mpa,ok,4.431901,0.2529994,2.842932,2.541705,3.4965398418757423,0.1658907225843081,1.956948,-2.344049,1.685689
CG4,HMCG:337,1237659163880915172,1498727578674948096,3,0.03704811,-20.361323,10.41213,Elliptical,Quenched,153.052,4.921266,30.67583,1,1,1,csv_specobjid_with_mpa,ok,4.909733,0.2992301,2.852743,2.686081,3.711750529018635,0.1990115550710505,1.837338,-1.7975,2.130749
CG4,HMCG:337,1237659163880915192,1498730052576110592,4,0.037461025,-19.383084,9.389134,Spiral,Starforming,,,8.162404,0,1,1,csv_specobjid_with_mpa,sigma_invalid,2.343666,1.14321,1.672346,1.025203,1.8694245337775368,0.7408948453339403,1.098811,4.724666,4.116292
CG4,HMCG:341,1237662238560682037,5500170124970448896,2,0.043652076,-22.105001,,NoGZ,NosSFR,184.466,4.46586,,0,0,0,other_no_mpa,no_MPA_result(BOSS/not-run),,,,,,,,,
CG4,HMCG:341,1237662238560682220,2048157142250186752,3,0.044457504,-20.737274,10.46116,Elliptical,Quenched,211.1206,5.751499,30.9792,1,1,1,csv_specobjid_with_mpa,ok,4.382107,0.3012069,2.541943,2.088984,3.2531968997601974,0.201080258370918,1.947649,-3.053653,1.330885
CG4,HMCG:341,1237662238560682390,2048169786633906176,4,0.043133026,-20.548405,10.38773,Spiral,Quenched,127.7865,5.568789,26.42168,1,1,1,csv_specobjid_with_mpa,ok,4.423541,0.3485468,3.10014,3.010501,3.6881662508710584,0.2252637057958827,1.897413,-1.972247,1.863023
CG4,HMCG:354,1237662697036251461,2081816205189998592,2,0.032771708,-20.681853,10.38694,Elliptical,Quenched,73.90961,5.469686,25.00072,1,1,1,csv_specobjid_with_mpa,ok,3.343468,0.3912431,2.595738,1.994182,2.8487905562265823,0.2494014121561363,1.710772,-0.8113101,1.920564
CG4,HMCG:354,1237662697036251506,2081800537149302784,3,0.03256581,-19.834286,10.0752,Spiral,Quenched,86.08331,4.382497,28.57203,1,1,1,csv_specobjid_with_mpa,ok,3.161703,0.3424578,2.683569,2.374434,2.8654804312843596,0.2162634855137871,1.85312,-1.247212,2.118762
CG4,HMCG:354,1237662697036251443,2081814830800463872,4,0.032340632,-19.617159,9.942271,Elliptical,Quenched,49.38141,8.316936,15.78131,1,1,1,csv_specobjid_with_mpa,ok,2.572917,0.6455526,3.398674,2.771473,2.879697900782171,0.4220360079808529,1.743218,-0.5341117,2.945916
CG4,HMCG:360,1237662306199666875,1566157878883018752,2,0.031389482,-20.870213,10.61419,Elliptical,Quenched,227.3634,5.447379,38.53541,1,1,1,csv_specobjid_with_mpa,ok,4.582733,0.2403691,2.64223,2.500837,3.4535784386358857,0.162673369560039,1.869894,-1.712112,1.441762
CG4,HMCG:360,1237662306199666769,1566157604005111808,3,0.031936674,-20.079496,10.17981,Elliptical,Quenched,73.01987,5.185235,23.42298,1,1,1,csv_specobjid_with_mpa,ok,2.602721,0.4233048,3.374019,2.805375,2.892615431613452,0.2755281724315268,1.667099,-0.4225813,2.075623
CG4,HMCG:360,1237662306199667123,1567369540780713984,4,0.030482318,-19.249244,9.700494,Elliptical,Quenched,,,11.65548,0,1,1,csv_specobjid_with_mpa,sigma_invalid,2.645398,0.847122,3.238441,2.956331,2.8910211414272986,0.5475707712371132,1.446906,1.708041,2.728676
CG4,HMCG:368,1237665534931894452,3340602275113494528,2,0.039748795,-20.458155,10.4544,Elliptical,Quenched,153.2567,4.599981,34.22585,1,1,1,csv_specobjid_with_mpa,ok,4.488359,0.2811095,3.255935,2.694965,3.729451894201157,0.1795624645398819,1.83642,-2.642222,1.789656
CG4,HMCG:368,1237665534931894453,2476014208626485248,3,0.038621459,-19.236411,9.0988,Uncertain,Starforming,35.20446,37.02206,13.91667,1,1,1,csv_specobjid_with_mpa,ok,0.05665693,0.707986,1.14907,1.823245,0.2753140943981437,1.7211449259518516,1.12704,5.509209,4.241088
CG4,HMCG:368,1237665534931894732,2477103830001543168,4,0.039579797,-19.226136,9.559221,Spiral,Starforming,,,10.41276,0,0,0,csv_specobjid_with_mpa,core_index_missing_or_zeroed,2.136156,0.9312946,0.1028743,,,,1.256079,3.751454,3.69451
CG4,HMCG:369,1237665535468765571,3340578360735590400,2,0.038238707,-21.094498,10.33094,Elliptical,NosSFR,128.2276,3.499773,40.34049,1,1,1,csv_specobjid_with_mpa,ok,3.017734,0.2395166,3.16173,3.012813,3.068457330561753,0.153391371157553,1.740978,-0.2506914,2.615456
CG4,HMCG:369,1237665535468765464,3340579460247218176,3,0.038334232,-21.066748,10.13071,Elliptical,NosSFR,117.6619,4.251836,34.20753,1,1,1,csv_specobjid_with_mpa,ok,3.732425,0.2827133,3.292092,2.648386,3.408043846596754,0.179100873677464,1.899096,-1.552006,2.460479
CG4,HMCG:369,1237665535468765536,3340583308537915392,4,0.03872658,-20.253655,10.02802,Elliptical,NosSFR,180.514,6.292097,29.95327,1,1,1,csv_specobjid_with_mpa,ok,4.362707,0.3298263,2.732501,2.642333,3.4367071161316205,0.2116735202454198,1.962993,-2.031601,2.01497
CG4,HMCG:373,1237662504832270396,1597813099010746368,2,0.031679013,-21.872654,10.72501,Uncertain,Quenched,202.5737,4.81166,35.36594,1,1,1,csv_specobjid_with_mpa,ok,4.987689,0.2543065,2.845561,2.829081,3.7642739149014384,0.1697005299835524,1.898247,-2.125415,1.46022
CG4,HMCG:373,1237662300835807413,1597824643882838016,3,0.031563206,-20.239496,9.997313,Elliptical,Starforming,83.5352,5.382585,24.2868,1,1,1,csv_specobjid_with_mpa,ok,3.33842,0.3806522,2.377454,2.200125,2.787683689414852,0.2422046325432091,1.603605,-0.02916653,2.483685
CG4,HMCG:373,1237662300835807439,1597824094127024128,4,0.031420599,-19.972957,10.15571,Elliptical,Quenched,114.5969,4.081487,31.11831,1,1,1,csv_specobjid_with_mpa,ok,4.118705,0.2942089,3.038351,2.770938,3.4936629463370963,0.1872747183334875,1.830336,-1.847569,2.131366
CG4,HMCG:374,1237668272452862530,2846351732122871808,2,0.040781514,-21.790366,11.02459,Elliptical,Quenched,184.6171,4.728857,36.93316,1,1,1,csv_specobjid_with_mpa,ok,4.725777,0.2658932,3.102974,2.25701,3.6802946540827626,0.1728090948370151,1.979267,-2.306877,2.133449
CG4,HMCG:374,1237668272452862219,2846347883832174592,3,0.041151697,-20.963853,10.51,Elliptical,Quenched,115.4838,5.594371,27.70313,1,1,1,csv_specobjid_with_mpa,ok,3.837333,0.3521672,2.753284,1.28627,2.9981710435108,0.2312262794734373,1.897219,-1.520981,1.910443
CG4,HMCG:374,1237668272452862569,2846348983343802368,4,0.043289451,-20.158524,10.27495,Spiral,Starforming,65.05298,13.10804,13.8047,1,1,1,csv_specobjid_with_mpa,ok,3.322552,0.7666646,1.809849,2.284507,2.540649260143651,0.5015550338862064,1.412449,3.229236,2.797837
CG4,HMCG:386,1237662225165451914,1866760791600949248,2,0.037617252,-20.526954,9.771627,Spiral,Starforming,14.54585,21.73404,7.32236,1,1,1,csv_specobjid_with_mpa,ok,1.82025,1.352733,2.634348,3.983394,2.3415251913699326,0.9520059262484696,1.286898,1.00989,4.361649
CG4,HMCG:386,1237662225165517232,1866750895996299264,3,0.03590971,-20.063075,9.334122,Spiral,Starforming,71.5685,23.30001,6.064051,1,1,1,csv_specobjid_with_mpa,ok,3.446699,1.616216,1.671358,0.9183547,2.243649425675082,1.1564016149527727,1.404969,-2.937053,1.320472
CG4,HMCG:386,1237662225165517146,1866759966967228416,4,0.037288725,-19.484397,9.904181,Elliptical,Starforming,77.44726,12.1062,13.95382,1,1,1,csv_specobjid_with_mpa,ok,2.600084,0.6912516,2.40731,2.115717,2.459048932366463,0.4386109582774536,1.339146,5.302829,4.022894
CG4,HMCG:393,1237659324957327415,1321937379191187456,2,0.032132605,-21.838779,10.94994,Elliptical,Quenched,201.0582,4.18604,40.95578,1,1,1,csv_specobjid_with_mpa,ok,4.25616,0.2287543,3.039585,2.837916,3.5632325415146293,0.1477324856416922,1.915041,-1.957093,1.90882
CG4,HMCG:393,1237659329780121629,1321924459929561088,3,0.032930425,-21.761294,10.79478,Spiral,Starforming,120.4928,5.195278,29.28964,1,1,1,csv_specobjid_with_mpa,ok,4.090193,0.3303258,2.856128,2.060594,3.2819241650663775,0.2111723276552071,1.834881,-1.347778,1.73163
CG4,HMCG:393,1237659324957262004,1321926933830723584,4,0.032102064,-20.573535,10.42246,Elliptical,Quenched,124.2346,4.266894,31.51695,1,1,1,csv_specobjid_with_mpa,ok,3.844212,0.3096058,3.334998,2.545201,3.4598147554726224,0.1940615517631154,1.868933,-2.196005,1.678386
CG4,HMCG:394,1237655473969299673,921149716333357056,2,0.037437283,-21.350592,10.59221,Elliptical,Quenched,157.7473,5.240777,37.20607,1,1,1,csv_specobjid_with_mpa,ok,3.514721,0.2554674,2.380554,2.188631,2.8597390635963205,0.1643143787199831,1.819675,-1.985741,1.826725
CG4,HMCG:394,1237655473969299957,921149441455450112,3,0.038210211,-20.114685,10.10081,Elliptical,Quenched,63.62403,4.6283,26.28023,1,1,1,csv_specobjid_with_mpa,ok,3.619225,0.365708,2.727782,2.774646,3.1495948929762383,0.2306120258341878,1.707022,-1.129712,2.157487
CG4,HMCG:394,1237655375185117425,921148341943822336,4,0.038522573,-19.92932,9.950853,Uncertain,Starforming,71.19303,4.558529,28.25187,1,1,1,csv_specobjid_with_mpa,ok,2.9254,0.3464133,3.086905,2.238413,2.8871130750103986,0.2188148366405634,1.599029,0.2736074,2.732837
CG4,HMCG:405,1237662302452974056,1901734881034004480,2,0.030044206,-21.020003,10.18556,Spiral,Starforming,50.70148,8.782662,24.0352,1,1,1,csv_specobjid_with_mpa,ok,2.304859,0.3894562,1.734629,1.629232,1.982436934579398,0.2529848116358134,1.159983,5.081695,4.535741
CG4,HMCG:405,1237662302452974098,1899406666554697728,3,0.03075243,-20.585584,9.70164,Spiral,Starforming,44.48827,13.47766,14.5612,1,1,1,csv_specobjid_with_mpa,ok,1.443399,0.6831269,1.60004,2.94005,1.6885092485021218,0.4571060040050305,1.314636,4.58569,3.518277
CG4,HMCG:405,1237662302453039694,1899405567043069952,4,0.031032235,-20.076148,10.16291,Spiral,Quenched,110.6115,3.487797,35.7196,1,1,1,csv_specobjid_with_mpa,ok,3.647996,0.2724721,3.451082,3.411726,3.5425038578822634,0.1707866391949525,1.82397,-1.71356,2.288335
CG4,HMCG:42,1237664093977116737,2182100728779139072,2,0.023569981,-20.869508,10.44188,Elliptical,Quenched,134.3178,2.850704,43.26168,1,1,1,csv_specobjid_with_mpa,ok,3.76155,0.2150884,3.037463,2.931229,3.363581378069215,0.1381378520132729,1.854351,-1.510573,2.265123
CG4,HMCG:42,1237664093977182233,2182111998773323776,3,0.024061855,-20.656212,10.44385,Elliptical,Quenched,199.2954,4.07596,44.19553,1,1,1,csv_specobjid_with_mpa,ok,4.537125,0.2080078,2.439745,2.341833,3.3083290522384554,0.142950013831702,1.888423,-1.834578,1.872767
CG4,HMCG:42,1237664093977182234,2182113373162858496,4,0.024110809,-20.096434,10.1118,Elliptical,Quenched,97.93189,3.178541,36.25173,1,1,1,csv_specobjid_with_mpa,ok,3.558105,0.2616664,3.51954,3.333498,3.5124841522753094,0.1666450741389498,1.861249,-1.025603,2.280781
CG4,HMCG:52,1237664879949906001,2183242022016542720,2,0.02754628,-21.014782,10.52723,Elliptical,Quenched,171.1889,3.521415,45.26715,1,1,1,csv_specobjid_with_mpa,ok,4.205644,0.2030276,3.084537,2.632356,3.5270363026413665,0.1318845019970184,1.901062,-1.938012,1.690283
CG4,HMCG:52,1237664837006852244,2183259889080494080,3,0.028559419,-20.695075,10.09972,Spiral,Starforming,74.02267,7.159123,30.52448,1,1,1,csv_specobjid_with_mpa,ok,1.772286,0.337025,1.892745,1.314298,1.7514099690004736,0.2107291641028531,1.164711,4.623186,3.713012
CG4,HMCG:52,1237664879949906004,2183245045673519104,4,0.025651397,-19.951564,10.06748,Elliptical,Quenched,99.9559,6.637262,24.35591,1,1,1,csv_specobjid_with_mpa,ok,3.747044,0.3999509,2.230779,1.744398,2.801522726144137,0.2608089857075984,1.738286,-0.7755685,1.98475
CG4,HMCG:61,1237661382235652235,1795881869984688128,2,0.041756884,-20.062687,10.28243,Elliptical,Quenched,140.8165,7.632147,21.30324,1,1,1,csv_specobjid_with_mpa,ok,4.130992,0.4389204,3.346031,1.313275,3.3869135855591943,0.2819769611787982,1.886268,-0.9204608,1.801575
CG4,HMCG:61,1237661382235652234,2189975706069395456,3,0.0409836,-19.802919,10.09958,Elliptical,Quenched,97.07014,5.218694,21.41493,1,1,1,csv_specobjid_with_mpa,ok,4.034679,0.4351366,3.334213,2.890788,3.5988244556613207,0.274029578302203,1.838832,-2.12911,1.744946
CG4,HMCG:61,1237661382235652236,1794704292913899520,4,0.041354118,-19.701835,10.02217,Spiral,Quenched,96.60043,4.692723,25.81571,1,1,1,csv_specobjid_with_mpa,ok,3.567438,0.3646094,2.619301,1.893869,2.9359108449572373,0.2370640803153329,1.797703,-2.121684,2.099712
CG4,HMCG:63,1237661381699108952,2190019686534506496,2,0.039922336,-21.333269,10.8073,Elliptical,Quenched,187.6203,4.957179,35.43573,1,1,1,csv_specobjid_with_mpa,ok,4.462799,0.2583406,2.983835,2.791563,3.616074652596813,0.1680810714406086,1.914465,-2.423347,1.612036
CG4,HMCG:63,1237661381699108923,6528215156123785216,3,0.040217334,-21.311142,,NoGZ,NosSFR,223.5771,3.959305,,0,0,0,other_no_mpa,no_MPA_result(BOSS/not-run),,,,,,,,,
CG4,HMCG:63,1237661381699108924,2190021060924041216,4,0.039664127,-20.55465,10.21994,Uncertain,Starforming,76.47802,4.813015,31.60806,1,1,1,csv_specobjid_with_mpa,ok,2.793431,0.2938865,1.96013,2.30986,2.3977141115333995,0.191398278941117,1.30083,2.617322,2.345382
CG4,HMCG:73,1237664336632741895,2194379800666204160,2,0.021819562,-20.201894,10.20023,Elliptical,Quenched,122.6785,3.800968,36.26867,1,1,1,csv_specobjid_with_mpa,ok,3.844034,0.262881,3.106262,2.527424,3.364157593545558,0.1673622799325732,1.939223,-2.767262,2.169236
CG4,HMCG:73,1237665099004051581,2198971909721319424,3,0.02265177,-19.708248,9.80046,Spiral,Starforming,54.22867,9.385133,18.99038,1,1,1,csv_specobjid_with_mpa,ok,2.453115,0.5251722,0.8525164,2.812101,1.8539970209992571,0.3378120824842737,1.419454,2.305023,2.752356
