rank_M,is_bgg,is_sat,z,group_z,group_Vdisp,M_r,lgm,sSFR,sSFR_status,morphology,p_E,p_S,is_dominated,run2d,sciencePrimary,legacyPrimary,spec_z,spec_zErr,zWarning,velDisp,velDispErr,snMedian,snMedian_r,spec_class,instrument,survey,mpa_z,v_disp,v_disp_err,sn_median,reliable,spectrotype,mpa_subclass,primtarget,targettype,lick_hd_a,lick_hd_a_err,lick_hd_a_sub,lick_hd_a_sub_err,lick_hd_a_model,lick_hg_a,lick_hg_a_err,lick_hg_a_sub,lick_hg_a_sub_err,lick_hg_a_model,lick_hb,lick_hb_err,lick_hb_sub,lick_hb_sub_err,lick_hb_model,lick_mgb,lick_mgb_err,lick_mgb_sub,lick_mgb_sub_err,lick_mgb_model,lick_mg2,lick_mg2_err,lick_mg2_sub,lick_mg2_sub_err,lick_mg2_model,lick_fe5270,lick_fe5270_err,lick_fe5270_sub,lick_fe5270_sub_err,lick_fe5270_model,lick_fe5335,lick_fe5335_err,lick_fe5335_sub,lick_fe5335_sub_err,lick_fe5335_model,lick_fe5015,lick_fe5015_err,lick_fe5015_sub,lick_fe5015_sub_err,lick_fe5015_model,lick_fe5406,lick_fe5406_err,lick_fe5406_sub,lick_fe5406_sub_err,lick_fe5406_model,lick_hd_f,lick_hd_f_err,lick_hd_f_sub,lick_hd_f_sub_err,lick_hd_f_model,lick_hg_f,lick_hg_f_err,lick_hg_f_sub,lick_hg_f_sub_err,lick_hg_f_model,d4000_n,d4000_n_err,d4000_n_sub,d4000_n_sub_err,d4000_n_model,d4000,d4000_err,d4000_sub,d4000_sub_err,d4000_model,from_pass2,specObjID_u,has_mpa,is_csv_spec,n_spectra_for_objid,spec_choice,petroR50_r,petroR50Err_r,petroR90_r,petroR90Err_r,petroRad_r,psfWidth_r,simard_z,simard_Sp,simard_Scale,simard_Rhlr,simard_Rchl_r,simard_e,simard_ng,simard_e_ng,simard_rg2d,simard_PpS,simard_z_mismatch,Rchl_r_arcsec,kpc_per_arcsec_Planck15_DA,Rchl_r_kpc,petroR50_kpc,has_spectrum,mpa_reliable,HdA,HdA_err,HdA_sub,HdA_sub_err,HdA_model,HgA,HgA_err,HgA_sub,HgA_sub_err,HgA_model,Hb,Hb_err,Hb_sub,Hb_sub_err,Hb_model,Mgb,Mgb_err,Mgb_sub,Mgb_sub_err,Mgb_model,Fe5270,Fe5270_err,Fe5270_sub,Fe5270_sub_err,Fe5270_model,Fe5335,Fe5335_err,Fe5335_sub,Fe5335_sub_err,Fe5335_model,Mg2,Mg2_err,Mg2_sub,Mg2_sub_err,Mg2_model,D4000n,D4000n_err,D4000n_sub,D4000n_sub_err,D4000n_model,sigma_mpa,sigma_mpa_err,sigma_spec,sigma_spec_err,sigma,sigma_err,sigma_source,SN,SN_spec_r,SN_spec_all,valid_core,valid_core_sub,MgFe,MgFe_err,MgbFe,MgbFe_err,MgFe_sub,MgFe_sub_err,MgbFe_sub,MgbFe_sub_err,sample_blind,group_blind,gal_uid,obj_hash
2,0,1,0.043735952,0.04365360425,67.40226452259883,-20.386784,10.2354,-9.8271338,Starforming,NoGZ,,,True,26,1,1,0.04277828,7.03788e-06,0,125.7248,27.57289,11.59001,14.27192,GALAXY,SDSS,sdss,0.04277828,125.7248,27.57289,11.65856,1.0,GALAXY,STARBURST,64.0,QA,2.297165,1.152882,4.402304,1.119679,5.67084,-0.4086779,1.211793,4.634941,1.119644,4.335971,-7.093448,1.089767,4.13463,0.7900318,3.992219,1.938762,0.8256254,1.938762,0.8256254,1.334419,0.09227567,0.02630709,0.08702394,0.02638731,0.07613187,1.264143,0.9419737,1.264143,0.9419737,1.171472,2.018731,0.9600389,2.018731,0.9600389,1.093904,-4.40698,1.370979,2.494494,1.296929,1.931183,1.590376,0.7405415,1.590376,0.7405415,0.7457386,2.190514,0.8490177,4.320452,0.7965887,4.620034,-1.36046,0.9345312,3.646117,0.7869942,4.01379,1.230279,0.02608133,1.245437,0.02668037,1.213112,1.403321,0.02231406,1.399896,0.02245201,1.39077,0,2260881837997975552,1,1,2,csv_specobjid_with_mpa,5.646267,0.09363413,13.0444,0.6046518,12.19649,1.70397,0.0428999997675418,2.0,0.8450000286102295,6.880000114440918,4.110000133514404,0.8100000023841858,0.6600000262260437,0.0199999995529651,16.309999465942383,0.4699999988079071,0,4.86390531876563,0.8898900852193685,4.3283411186152865,5.024557021801308,1,1,2.297165,1.152882,4.402304,1.119679,5.67084,-0.4086779,1.211793,4.634941,1.119644,4.335971,-7.093448,1.089767,4.13463,0.7900318,3.992219,1.938762,0.8256254,1.938762,0.8256254,1.334419,1.264143,0.9419737,1.264143,0.9419737,1.171472,2.018731,0.9600389,2.018731,0.9600389,1.093904,0.09227567,0.02630709,0.08702394,0.02638731,0.07613187,1.230279,0.02608133,1.245437,0.02668037,1.213112,125.7248,27.57289,125.7248,27.57289,125.7248,27.57289,galSpecInfo.v_disp,11.65856,14.27192,11.59001,1,1,1.6913021735283378,0.5518462598506736,1.1811370159195878,0.6979732251508786,1.6913021735283378,0.5518462598506736,1.1811370159195878,0.6979732251508786,S2,G00711,g02578,6467a153cdb4
4,0,1,0.043848067,0.04365360425,67.40226452259883,-19.557602,9.422273,-9.5982391,Starforming,Spiral,0.185000002384186,0.773000001907349,True,26,1,1,0.04289062,5.993646e-06,0,42.43758,20.30774,11.2757,13.63606,GALAXY,SDSS,sdss,0.04289062,42.43758,20.30774,11.27855,1.0,GALAXY,STARBURST,64.0,GALAXY,3.002509,1.152424,4.761024,1.125997,5.979828,0.4455121,1.260865,5.248354,1.174695,5.445037,-4.891942,0.9990121,5.503772,0.7419164,4.945556,1.347075,0.851001,1.347075,0.851001,0.8039139,0.06984618,0.02737153,0.0665472,0.02742573,0.04848433,2.349357,0.8939974,2.349357,0.8939974,1.207523,1.709333,1.08166,1.709333,1.08166,1.244627,-4.107159,1.367938,0.8261031,1.326137,2.337753,-0.5714116,0.8300522,-0.5714116,0.8300522,0.671645,1.964881,0.8651356,3.760557,0.8253186,4.691575,-0.9801713,0.9728124,3.842082,0.8283081,4.785127,1.243532,0.02740937,1.241246,0.02737611,1.202879,1.392568,0.02259219,1.380224,0.02244872,1.364427,0,2222527298286938112,1,1,1,csv_specobjid_with_mpa,2.797743,0.0303079,6.761117,0.2573507,5.837945,1.70397,0.0428999997675418,2.0,0.8460000157356262,2.7899999618530273,2.1500000953674316,0.449999988079071,1.1299999952316284,0.050000000745058,17.020000457763672,0.5,0,2.541371223850312,0.8920516503174547,2.2670343943049605,2.495731260314107,1,1,3.002509,1.152424,4.761024,1.125997,5.979828,0.4455121,1.260865,5.248354,1.174695,5.445037,-4.891942,0.9990121,5.503772,0.7419164,4.945556,1.347075,0.851001,1.347075,0.851001,0.8039139,2.349357,0.8939974,2.349357,0.8939974,1.207523,1.709333,1.08166,1.709333,1.08166,1.244627,0.06984618,0.02737153,0.0665472,0.02742573,0.04848433,1.243532,0.02740937,1.241246,0.02737611,1.202879,42.43758,20.30774,42.43758,20.30774,42.43758,20.30774,galSpecInfo.v_disp,11.27855,13.63606,11.2757,1,1,1.7097822049696856,0.6084439688107578,0.6637979249462265,0.4780441113566811,1.7097822049696856,0.6084439688107578,0.6637979249462265,0.4780441113566811,S2,G00711,g02579,ef88fb842442
3,0,1,0.030462582,0.030719872,140.340750353679,-20.603439,10.36023,-10.7508886,Starforming,Spiral,0.0939999967813492,0.906000018119812,False,26,1,1,0.02967786,1.414434e-05,0,91.43891,5.987525,24.93414,32.84903,GALAXY,SDSS,sdss,0.02967786,91.43891,5.987525,24.93442,1.0,GALAXY,,96.0,GALAXY,0.267195,0.7973709,0.267195,0.7973709,0.7234358,-4.010664,0.7616809,-3.149757,0.7549593,-1.962818,2.06697,0.3884667,2.782517,0.3831201,2.607689,3.59804,0.3893423,3.59804,0.3893423,2.941517,0.1772025,0.01259529,0.1772025,0.01259529,0.1680964,2.398916,0.4016135,2.398916,0.4016135,2.787047,2.600446,0.4015837,2.600446,0.4015837,2.765546,3.836763,0.6084365,4.676595,0.6047277,5.01865,1.141696,0.3903623,1.141696,0.3903623,1.727005,1.202285,0.5696798,1.202285,0.5696798,1.957533,-1.005704,0.5272912,-0.1765021,0.5170075,0.552771,1.666735,0.02753148,1.666735,0.02753148,1.546836,1.823144,0.02211719,1.823144,0.02211719,1.75044,0,2381338010785441792,1,1,1,csv_specobjid_with_mpa,5.173542,0.01573135,11.62059,0.09606855,11.12871,1.182247,0.0296999998390674,2.0,0.5960000157356262,4.539999961853027,3.109999895095825,0.6200000047683716,1.149999976158142,0.0099999997764825,15.0,0.0,0,5.218120491586294,0.6297808602790435,3.2862724122309217,3.258197731449763,1,1,0.267195,0.7973709,0.267195,0.7973709,0.7234358,-4.010664,0.7616809,-3.149757,0.7549593,-1.962818,2.06697,0.3884667,2.782517,0.3831201,2.607689,3.59804,0.3893423,3.59804,0.3893423,2.941517,2.398916,0.4016135,2.398916,0.4016135,2.787047,2.600446,0.4015837,2.600446,0.4015837,2.765546,0.1772025,0.01259529,0.1772025,0.01259529,0.1680964,1.666735,0.02753148,1.666735,0.02753148,1.546836,91.43891,5.987525,91.43891,5.987525,91.43891,5.987525,galSpecInfo.v_disp,24.93442,32.84903,24.93414,1,1,2.972276461733666,0.24723505387054542,1.43939966739756,0.2258303655704687,2.972276461733666,0.24723505387054542,1.43939966739756,0.2258303655704687,S1,G01418,g02580,6c4545e67491
4,0,1,0.035991612,0.03560046675,99.7930094591333,-20.960569,10.27742,-9.9940865,Starforming,Uncertain,0.474000006914139,0.474000006914139,False,26,1,1,0.03525779,8.941208e-06,0,82.47427,4.973419,32.97546,40.38433,GALAXY,SDSS,sdss,0.03525779,82.47427,4.973419,33.00603,1.0,GALAXY,STARFORMING,6208.0,GALAXY,2.247369,0.4041183,3.003389,0.4003219,2.844605,-1.28581,0.412464,0.5435327,0.4040827,0.8200985,-0.5032662,0.3002039,3.109678,0.2776025,3.09095,2.477793,0.2897169,2.477793,0.2897169,2.105854,0.1307408,0.009096215,0.1299449,0.009100274,0.1279739,2.177578,0.3041976,2.177578,0.3041976,2.180254,2.280237,0.3032057,2.280237,0.3032057,2.15073,3.549195,0.4439962,4.301135,0.444038,4.047272,1.463656,0.2765186,1.463656,0.2765186,1.302999,2.174395,0.2921099,2.934483,0.2864576,3.010835,0.3115129,0.2860341,2.0962,0.272429,2.115027,1.334563,0.009588703,1.333419,0.009583511,1.35885,1.495794,0.007975179,1.490306,0.007954987,1.523676,0,2384767117456074752,1,1,1,csv_specobjid_with_mpa,3.757003,0.02087056,9.364753,0.1642797,7.992009,1.378166,0.0351999998092651,2.0,0.7009999752044678,3.259999990463257,2.759999990463257,0.3100000023841858,1.590000033378601,0.0099999997764825,15.06999969482422,0.050000000745058,0,3.9372326506262993,0.7391491442830164,2.9102021445535815,2.7769855525187253,1,1,2.247369,0.4041183,3.003389,0.4003219,2.844605,-1.28581,0.412464,0.5435327,0.4040827,0.8200985,-0.5032662,0.3002039,3.109678,0.2776025,3.09095,2.477793,0.2897169,2.477793,0.2897169,2.105854,2.177578,0.3041976,2.177578,0.3041976,2.180254,2.280237,0.3032057,2.280237,0.3032057,2.15073,0.1307408,0.009096215,0.1299449,0.009100274,0.1279739,1.334563,0.009588703,1.333419,0.009583511,1.35885,82.47427,4.973419,82.47427,4.973419,82.47427,4.973419,galSpecInfo.v_disp,33.00603,40.38433,32.97546,1,1,2.338121146518794,0.18486979577305518,1.1116625521696168,0.16842475165345816,2.338121146518794,0.18486979577305518,1.1116625521696168,0.16842475165345816,S2,G00830,g02581,3cb0d2b40e5d
4,0,1,0.032754367,0.032455656,93.09191829270368,-19.386993,9.807324,-11.578947,Quenched,Elliptical,0.691999971866608,0.128000006079674,True,26,1,1,0.032463,1.781699e-05,0,80.82118,6.169415,20.36666,26.66432,GALAXY,SDSS,sdss,0.032463,80.82118,6.169415,20.38174,1.0,GALAXY,,64.0,GALAXY,-1.587485,0.9873214,-1.587485,0.9873214,-0.1465361,-4.485933,0.9184685,-4.485933,0.9184685,-3.012436,2.37548,0.443554,2.37548,0.443554,2.236654,3.555361,0.4781816,3.555361,0.4781816,2.685711,0.206032,0.01495888,0.206032,0.01495888,0.1627728,2.626788,0.4724074,2.626788,0.4724074,2.714013,2.502859,0.4773817,2.502859,0.4773817,2.583655,3.084972,0.7228963,3.084972,0.7228963,5.115635,1.330535,0.4355634,1.330535,0.4355634,1.588333,1.193739,0.6697046,1.193739,0.6697046,1.354681,-1.324399,0.6443248,-1.324399,0.6443248,-0.007376298,1.690324,0.03647405,1.690324,0.03647405,1.683925,1.917946,0.03130763,1.917946,0.03130763,1.884893,0,2473656305923942400,1,1,1,csv_specobjid_with_mpa,1.949023,0.01774476,5.66716,0.1342297,4.451244,1.298783,0.0324999988079071,2.0,0.6480000019073486,1.559999942779541,1.2200000286102295,0.4399999976158142,2.7799999713897705,0.1199999973177909,16.639999389648438,0.2800000011920929,0,1.8827160879926443,0.6752925373800222,1.271384124226742,1.3161606870820228,1,1,-1.587485,0.9873214,-1.587485,0.9873214,-0.1465361,-4.485933,0.9184685,-4.485933,0.9184685,-3.012436,2.37548,0.443554,2.37548,0.443554,2.236654,3.555361,0.4781816,3.555361,0.4781816,2.685711,2.626788,0.4724074,2.626788,0.4724074,2.714013,2.502859,0.4773817,2.502859,0.4773817,2.583655,0.206032,0.01495888,0.206032,0.01495888,0.1627728,1.690324,0.03647405,1.690324,0.03647405,1.683925,80.82118,6.169415,80.82118,6.169415,80.82118,6.169415,galSpecInfo.v_disp,20.38174,26.66432,20.36666,1,1,3.035754956699351,0.29576021805657765,1.38620103878493,0.2601894165640657,3.035754956699351,0.29576021805657765,1.38620103878493,0.2601894165640657,S2,G00518,g02582,2c88fa68d309
3,0,1,0.026428885,0.02646245975,126.77238304872894,-20.488333,10.56291,-10.8880728,Starforming,Spiral,0.0939999967813492,0.906000018119812,True,26,1,1,0.02537715,1.171077e-05,0,109.5101,4.581636,30.25791,37.88437,GALAXY,SDSS,sdss,0.02537715,109.5101,4.581636,30.21694,1.0,GALAXY,,96.0,GALAXY,-0.2532021,0.7210128,-0.2532021,0.7210128,0.1596342,-3.562705,0.6468558,-2.924157,0.6424419,-2.643612,1.482118,0.3431043,2.26614,0.3379242,2.259484,3.19471,0.3292404,3.19471,0.3292404,2.641315,0.1847783,0.01062334,0.1847783,0.01062334,0.1590564,3.052454,0.3337617,3.052454,0.3337617,2.6074,2.314767,0.3521599,2.314767,0.3521599,2.46685,4.834066,0.5180082,5.254401,0.5164329,4.884641,1.312049,0.3003636,1.312049,0.3003636,1.562095,1.167211,0.5094438,1.167211,0.5094438,1.469512,-0.1162611,0.4313756,0.4909895,0.4246161,0.1894982,1.705246,0.02644595,1.705246,0.02644595,1.690596,1.951389,0.02359457,1.951389,0.02359457,1.964602,0,2806877332889954304,1,1,1,csv_specobjid_with_mpa,5.518822,0.3074257,16.56155,2.096218,13.29252,0.993745,0.025399999693036,2.0,0.5120000243186951,4.820000171661377,3.0299999713897705,0.7400000095367432,1.9299999475479128,0.0099999997764825,14.890000343322754,0.0,0,5.917968413032229,0.549057882631392,3.2493072063389348,3.030152721939544,1,1,-0.2532021,0.7210128,-0.2532021,0.7210128,0.1596342,-3.562705,0.6468558,-2.924157,0.6424419,-2.643612,1.482118,0.3431043,2.26614,0.3379242,2.259484,3.19471,0.3292404,3.19471,0.3292404,2.641315,3.052454,0.3337617,3.052454,0.3337617,2.6074,2.314767,0.3521599,2.314767,0.3521599,2.46685,0.1847783,0.01062334,0.1847783,0.01062334,0.1590564,1.705246,0.02644595,1.705246,0.02644595,1.690596,109.5101,4.581636,109.5101,4.581636,109.5101,4.581636,galSpecInfo.v_disp,30.21694,37.88437,30.25791,1,1,3.015266228432309,0.20754789385087363,1.190452191180501,0.16319629840095826,3.015266228432309,0.20754789385087363,1.190452191180501,0.16319629840095826,S1,G00001,g02583,6c382d6d5d15
1,1,0,0.029941431,0.03067304475,152.084372947446,-22.602608,11.3109,-12.1934375,Quenched,Elliptical,0.741999983787537,0.225999996066093,True,26,1,1,0.0297227,9.434484e-06,0,233.3597,3.949257,51.43321,58.03627,GALAXY,SDSS,sdss,0.0297227,233.3597,3.949257,51.45836,1.0,GALAXY,BROADLINE,96.0,GALAXY,-1.9723,0.3794037,-1.4297,0.3766252,-1.481866,-5.919894,0.3406542,-5.202308,0.3379103,-4.999965,1.48017,0.1883337,2.054345,0.1861291,2.141753,4.275704,0.1845378,4.275704,0.1845378,3.754188,0.2657643,0.006092197,0.2651944,0.006094084,0.2359375,2.755297,0.1990407,2.755297,0.1990407,3.223211,2.888501,0.2017478,2.888501,0.2017478,2.912457,4.748483,0.3013938,5.446077,0.3010713,5.842263,1.531507,0.1842463,1.531507,0.1842463,1.944627,0.2375945,0.2663934,0.7647284,0.2625604,0.9591223,-1.790592,0.2346662,-1.103796,0.2305053,-0.8209254,1.878928,0.01370545,1.889551,0.01386237,1.890315,2.075409,0.01138759,2.077943,0.01144181,2.195701,0,2478134347761215488,1,1,1,csv_specobjid_with_mpa,10.12565,0.1886299,34.43483,1.103037,24.61778,1.13917,,,,,,,,,,,0,,0.6193960559632161,,6.2717876740639396,1,1,-1.9723,0.3794037,-1.4297,0.3766252,-1.481866,-5.919894,0.3406542,-5.202308,0.3379103,-4.999965,1.48017,0.1883337,2.054345,0.1861291,2.141753,4.275704,0.1845378,4.275704,0.1845378,3.754188,2.755297,0.1990407,2.755297,0.1990407,3.223211,2.888501,0.2017478,2.888501,0.2017478,2.912457,0.2657643,0.006092197,0.2651944,0.006094084,0.2359375,1.878928,0.01370545,1.889551,0.01386237,1.890315,233.3597,3.949257,233.3597,3.949257,233.3597,3.949257,galSpecInfo.v_disp,51.45836,58.03627,51.43321,1,1,3.4554747646684505,0.12100868253226137,1.5151867589874761,0.10032734027883775,3.4554747646684505,0.12100868253226137,1.5151867589874761,0.10032734027883775,S4,G00703,g02584,15aa43abe045
3,0,1,0.044315705,0.0445286455,96.38834560706916,-20.294468,10.39794,-12.301314,Quenched,Spiral,0.0869999974966049,0.912999987602234,True,26,1,1,0.04329344,2.073649e-05,0,90.14281,7.624084,18.81977,25.29389,GALAXY,SDSS,sdss,0.04329344,90.14281,7.624084,18.93593,1.0,GALAXY,,96.0,GALAXY,-2.333851,1.446003,-2.333851,1.446003,-1.213521,-3.056343,1.258039,-3.056343,1.258039,-4.172579,1.579021,0.5716631,1.579021,0.5716631,1.987346,3.347269,0.5474423,3.347269,0.5474423,2.840291,0.2117127,0.01732287,0.2117127,0.01732287,0.1701308,2.06757,0.5673297,2.06757,0.5673297,2.772589,3.552161,0.5456188,3.552161,0.5456188,2.678203,5.121286,0.8313588,5.924646,0.8264992,5.250072,1.897228,0.4622517,1.897228,0.4622517,1.667309,0.4574944,0.9945976,0.4574944,0.9945976,0.7288131,-0.2759114,0.8713862,-0.2759114,0.8713862,-0.6540798,1.775468,0.0554706,1.775468,0.0554706,1.854997,1.895547,0.04102975,1.895547,0.04102975,2.125166,0,2989303355525851136,1,1,1,csv_specobjid_with_mpa,2.953772,0.04665197,8.331381,0.3288864,6.822446,1.208112,0.0432999990880489,2.0,0.8539999723434448,3.819999933242798,2.490000009536743,0.6899999976158142,1.7999999523162842,0.0399999991059303,16.270000457763672,0.1899999976158142,0,2.915690972101536,0.9010613335367784,2.627216395502956,2.661529737283597,1,1,-2.333851,1.446003,-2.333851,1.446003,-1.213521,-3.056343,1.258039,-3.056343,1.258039,-4.172579,1.579021,0.5716631,1.579021,0.5716631,1.987346,3.347269,0.5474423,3.347269,0.5474423,2.840291,2.06757,0.5673297,2.06757,0.5673297,2.772589,3.552161,0.5456188,3.552161,0.5456188,2.678203,0.2117127,0.01732287,0.2117127,0.01732287,0.1701308,1.775468,0.0554706,1.775468,0.0554706,1.854997,90.14281,7.624084,90.14281,7.624084,90.14281,7.624084,galSpecInfo.v_disp,18.93593,25.29389,18.81977,1,1,2.8830754563979277,0.34594196692500906,1.1912559515749064,0.2565110107767039,2.8830754563979277,0.34594196692500906,1.1912559515749064,0.2565110107767039,S1,G00659,g02585,f1ea5d751c91
2,0,1,0.044261738,0.0445286455,96.38834560706916,-20.335366,9.797547,-9.9727013,Starforming,Spiral,0.0529999993741512,0.897000014781952,True,26,1,1,0.04324137,1.127569e-05,0,68.04431,11.77282,13.55599,17.3655,GALAXY,SDSS,sdss,0.04324137,68.04431,11.77282,13.58377,1.0,GALAXY,STARFORMING,64.0,GALAXY,0.8762398,1.231717,1.692733,1.220104,3.143684,1.134299,1.180858,2.910584,1.155171,0.8820311,-1.020882,0.7717106,2.629954,0.7117641,2.909527,2.477996,0.6888112,2.477996,0.6888112,2.016037,0.0645529,0.02244268,0.063901,0.02245124,0.1105884,1.897402,0.7591206,1.897402,0.7591206,1.702483,1.094824,0.8187299,1.094824,0.8187299,1.647896,0.3165007,1.131487,0.607888,1.137462,3.089953,0.05138345,0.6738235,0.05138345,0.6738235,0.9940611,1.907629,0.8607166,2.71024,0.8443308,3.120742,1.772267,0.8251783,3.520734,0.7825105,2.053527,1.350531,0.03040703,1.349601,0.03039278,1.367755,1.516609,0.02480162,1.510742,0.02473107,1.524451,0,2989305279671199744,1,1,1,csv_specobjid_with_mpa,4.24438,0.03103975,10.07411,0.2549656,8.783334,1.208112,0.0432999990880489,2.0,0.8539999723434448,4.150000095367432,3.609999895095825,0.2599999904632568,1.1299999952316284,0.0299999993294477,16.290000915527344,0.1899999976158142,0,4.22716629040361,0.9000221064832026,3.804543109143842,3.820035828315175,1,1,0.8762398,1.231717,1.692733,1.220104,3.143684,1.134299,1.180858,2.910584,1.155171,0.8820311,-1.020882,0.7717106,2.629954,0.7117641,2.909527,2.477996,0.6888112,2.477996,0.6888112,2.016037,1.897402,0.7591206,1.897402,0.7591206,1.702483,1.094824,0.8187299,1.094824,0.8187299,1.647896,0.0645529,0.02244268,0.063901,0.02245124,0.1105884,1.350531,0.03040703,1.349601,0.03039278,1.367755,68.04431,11.77282,68.04431,11.77282,68.04431,11.77282,galSpecInfo.v_disp,13.58377,17.3655,13.55599,1,1,2.035901457772296,0.45844417378028196,1.6562893310866225,0.770660151466822,2.035901457772296,0.45844417378028196,1.6562893310866225,0.770660151466822,S1,G00659,g02586,113699a65389
2,0,1,0.028128374,0.0288409975,199.60800790047767,-20.756037,10.48045,-12.323565,Quenched,Elliptical,0.705999970436096,0.234999999403954,False,26,1,1,0.02747172,8.955953e-06,0,182.6405,3.647617,45.89579,53.27319,GALAXY,SDSS,sdss,0.02747172,182.6405,3.647617,45.90841,1.0,GALAXY,,96.0,GALAXY,-2.939937,0.4137495,-2.939937,0.4137495,-2.558178,-5.883038,0.3775756,-5.883038,0.3775756,-5.810483,1.64457,0.2056,1.64457,0.2056,2.00912,4.596532,0.2050269,4.596532,0.2050269,3.892843,0.2886007,0.006814356,0.2886007,0.006814356,0.2395364,2.821062,0.2180813,2.821062,0.2180813,3.502728,2.486891,0.2264507,2.486891,0.2264507,3.228364,5.564216,0.32851,5.564216,0.32851,6.395893,1.558615,0.192192,1.558615,0.192192,2.117905,0.1769286,0.2790089,0.1769286,0.2790089,0.3975282,-1.624723,0.2569534,-1.624723,0.2569534,-1.382617,1.978046,0.01598196,1.978046,0.01598196,1.887447,2.092873,0.01270555,2.092873,0.01270555,2.114603,0,3095126677731174400,1,1,1,csv_specobjid_with_mpa,2.416683,0.03569505,7.670294,0.2195004,6.236926,1.015497,0.0274999998509883,2.0,0.5519999861717224,2.049999952316284,1.649999976158142,0.4099999964237213,4.420000076293945,0.050000000745058,14.779999732971191,0.0,0,2.9891304664722247,0.5831650332174644,1.7431563677716098,1.4093250219710811,1,1,-2.939937,0.4137495,-2.939937,0.4137495,-2.558178,-5.883038,0.3775756,-5.883038,0.3775756,-5.810483,1.64457,0.2056,1.64457,0.2056,2.00912,4.596532,0.2050269,4.596532,0.2050269,3.892843,2.821062,0.2180813,2.821062,0.2180813,3.502728,2.486891,0.2264507,2.486891,0.2264507,3.228364,0.2886007,0.006814356,0.2886007,0.006814356,0.2395364,1.978046,0.01598196,1.978046,0.01598196,1.887447,182.6405,3.647617,182.6405,3.647617,182.6405,3.647617,galSpecInfo.v_disp,45.90841,53.27319,45.89579,1,1,3.540764607029369,0.13534071498693187,1.7319414847870733,0.1284174756531413,3.540764607029369,0.13534071498693187,1.7319414847870733,0.1284174756531413,S1,G00014,g02587,e9952148f81d
1,1,0,0.037806585,0.0375639685,197.92065218384303,-22.486117,11.19488,-12.462095,Quenched,Elliptical,0.916000008583069,0.0509999990463257,False,26,1,1,0.03699426,1.048934e-05,0,252.2025,4.938513,41.88606,48.4947,GALAXY,SDSS,sdss,0.03699426,252.2025,4.938513,41.87558,1.0,GALAXY,,96.0,GALAXY,-2.656067,0.3800098,-1.940609,0.3759561,-1.788823,-5.765998,0.3567029,-5.765998,0.3567029,-5.471921,1.730271,0.2165809,1.730271,0.2165809,2.118402,4.482285,0.2202532,4.482285,0.2202532,3.679415,0.2960586,0.007305563,0.2960586,0.007305563,0.2369428,2.788688,0.2415896,2.788688,0.2415896,3.236259,2.508527,0.2444191,2.508527,0.2444191,2.771634,5.711922,0.3640921,6.127607,0.3629012,5.885757,1.755289,0.2339887,1.755289,0.2339887,1.853162,0.02460194,0.264149,0.5500852,0.2604802,0.6954386,-1.60184,0.2428741,-1.60184,0.2428741,-1.043673,2.024867,0.0142534,2.022005,0.01423866,1.996442,2.24135,0.01182725,2.233764,0.01179595,2.290138,0,2227096044699674624,1,1,1,csv_specobjid_with_mpa,6.850329,0.0748901,23.09191,0.4761643,16.73979,1.432535,,,,,,,,,,,0,,0.7747314900253532,,5.307165593333888,1,1,-2.656067,0.3800098,-1.940609,0.3759561,-1.788823,-5.765998,0.3567029,-5.765998,0.3567029,-5.471921,1.730271,0.2165809,1.730271,0.2165809,2.118402,4.482285,0.2202532,4.482285,0.2202532,3.679415,2.788688,0.2415896,2.788688,0.2415896,3.236259,2.508527,0.2444191,2.508527,0.2444191,2.771634,0.2960586,0.007305563,0.2960586,0.007305563,0.2369428,2.024867,0.0142534,2.022005,0.01423866,1.996442,252.2025,4.938513,252.2025,4.938513,252.2025,4.938513,galSpecInfo.v_disp,41.87558,48.4947,41.88606,1,1,3.4854097587905213,0.14757900559275075,1.692317566872404,0.13773000162246618,3.4854097587905213,0.14757900559275075,1.692317566872404,0.13773000162246618,S1,G00152,g02588,1586cf9840ad
