Id,objid,specobjid,Group,RA,Dec,M_r,z,zobs,Yang_z_CMB_group,BGG_ID,Yang_logM,logM_180,rmag,Lum,rank_M,RA_BGG,Dec_BGG,M_BGG,dist2BGG,lgm,sfr_tot_p50,sSFR,SFRexcess,SFRcategory,rank_dist,is_CG_member,host_lim_group,cg4_group,cg4_class,specobjid_csv,p_E,p_S,morphology,specObjID,bestObjID,plate,mjd,fiberID,run2d,sciencePrimary,legacyPrimary,spec_z,spec_zErr,zWarning,velDisp,velDispErr,snMedian,snMedian_r,spec_class,instrument,survey,mpa_plateid,mpa_mjd,mpa_fiberid,mpa_z,v_disp,v_disp_err,sn_median,reliable,spectrotype,mpa_subclass,primtarget,targettype,lick_hd_a,lick_hd_a_err,lick_hd_a_sub,lick_hd_a_sub_err,lick_hd_a_model,lick_hg_a,lick_hg_a_err,lick_hg_a_sub,lick_hg_a_sub_err,lick_hg_a_model,lick_hb,lick_hb_err,lick_hb_sub,lick_hb_sub_err,lick_hb_model,lick_mgb,lick_mgb_err,lick_mgb_sub,lick_mgb_sub_err,lick_mgb_model,lick_mg2,lick_mg2_err,lick_mg2_sub,lick_mg2_sub_err,lick_mg2_model,lick_fe5270,lick_fe5270_err,lick_fe5270_sub,lick_fe5270_sub_err,lick_fe5270_model,lick_fe5335,lick_fe5335_err,lick_fe5335_sub,lick_fe5335_sub_err,lick_fe5335_model,lick_fe5015,lick_fe5015_err,lick_fe5015_sub,lick_fe5015_sub_err,lick_fe5015_model,lick_fe5406,lick_fe5406_err,lick_fe5406_sub,lick_fe5406_sub_err,lick_fe5406_model,lick_hd_f,lick_hd_f_err,lick_hd_f_sub,lick_hd_f_sub_err,lick_hd_f_model,lick_hg_f,lick_hg_f_err,lick_hg_f_sub,lick_hg_f_sub_err,lick_hg_f_model,d4000_n,d4000_n_err,d4000_n_sub,d4000_n_sub_err,d4000_n_model,d4000,d4000_err,d4000_sub,d4000_sub_err,d4000_model,from_pass2,specObjID_u,has_mpa,is_csv_spec,n_spectra_for_objid,spec_choice,is_bgg,is_sat,size_specObjID,dr7objid,petroR50_r,petroR50Err_r,petroR90_r,petroR90Err_r,petroRad_r,psfWidth_r,simard_z,simard_Sp,simard_Scale,simard_Rhlr,simard_Rchl_r,simard_e,simard_ng,simard_e_ng,simard_rg2d,simard_PpS,simard_z_mismatch,Rchl_r_arcsec,kpc_per_arcsec_Planck15_DA,Rchl_r_kpc,petroR50_kpc
3283,1237648721759961461,310867703327909888,240,162.594962976,0.236386239,-21.304387,0.04064052,0.039423916,0.04052,3855,10.752,14.023770306132937,15.042783,24760237151.239662,6,162.495232384,0.322301336,-22.78591,8.270771544308523,10.69124,-0.3150849,-11.0063249,0.0510470999999981,G,11,0,240,,,310867703327909888,0.0560000017285347,0.925999999046326,Spiral,310867703327909888,1237648721759961461,276,51909,434,26,1,1,0.03942392,1.266817e-05,0,101.6778,3.93919,34.64819,43.90513,GALAXY,SDSS,sdss,276.0,51909.0,434.0,0.03942392,101.6778,3.93919,34.63846,1.0,GALAXY,STARFORMING,96.0,GALAXY,-0.6795715,0.4915713,0.01534507,0.4873984,0.7328359,-2.825586,0.4515423,-1.893236,0.4471032,-1.953899,0.8573827,0.2752039,2.56138,0.2656602,2.624702,3.309581,0.2750484,3.309581,0.2750484,2.883327,0.1975493,0.008812916,0.1972365,0.008814429,0.1695696,2.703547,0.2873638,2.703547,0.2873638,2.969245,2.611544,0.2853032,2.611544,0.2853032,2.868281,4.795729,0.4254077,5.157683,0.4256078,5.391567,1.91088,0.2476287,1.91088,0.2476287,1.820416,1.093612,0.3443021,1.773208,0.3383797,1.931788,-0.09800238,0.3062133,0.795293,0.2993555,0.6039909,1.583871,0.01446256,1.583043,0.01445721,1.558693,1.747737,0.01190316,1.741958,0.01187322,1.752581,0,310867703327909888,1,1,1,csv_specobjid_with_mpa,0,1,,,,,,,,,,,,,,,,,,,0,,0.8299779947462921,,
3855,1237648721759961111,310869352595351552,240,162.495232384,0.322301336,-22.78591,0.040214827,0.038998634,0.04052,3855,11.388,14.023770306132937,13.551382,96908974979.97496,1,162.495232384,0.322301336,-22.78591,0.0,11.34712,-1.057247,-12.404367,-1.1502310000000016,Q,1,1,240,112.0,Predom,310869352595351552,0.949000000953674,0.0,Elliptical,310869352595351552,1237648721759961111,276,51909,440,26,1,1,0.03899863,1.078514e-05,0,279.1014,4.770204,48.99507,58.10788,GALAXY,SDSS,sdss,276.0,51909.0,440.0,0.03899863,279.1014,4.770204,49.02336,1.0,GALAXY,,96.0,GALAXY,-2.465239,0.3535638,-1.353559,0.3477224,-1.133477,-6.341905,0.3282664,-5.274565,0.3241204,-4.773065,1.331341,0.1918896,2.007554,0.1894213,2.184526,4.395886,0.1914362,4.395886,0.1914362,3.516349,0.2905485,0.006353817,0.290548,0.006353819,0.2307274,2.765323,0.2073869,2.765323,0.2073869,3.026337,2.280632,0.2099384,2.280632,0.2099384,2.589319,5.029419,0.3077016,5.289642,0.3071261,5.518337,1.418794,0.1847514,1.418794,0.1847514,1.734564,0.09424173,0.2462388,0.9578461,0.2403843,0.991538,-1.850685,0.2241935,-1.024988,0.219396,-0.6486043,1.935942,0.01274422,1.930719,0.01271882,1.863938,2.086967,0.01034433,2.075959,0.01030145,2.137561,0,310869352595351552,1,1,1,csv_specobjid_with_mpa,1,0,310869352595351552,588848900441899030,6.726262,0.08917084,22.42824,0.5830762,16.61214,1.423269,,,,,,,,,,,0,,0.8217034884286376,,5.526992949484985
8680,1237648721222893601,309664562745993216,240,162.082699601,-0.021988201,-20.766378,0.040016163,0.038799834,0.04052,3855,10.242,14.023770306132937,15.560495,15085204430.879871,10,162.495232384,0.322301336,-22.78591,33.7610521202217,10.10242,0.1957642,-9.9066558,0.974070199999998,M,32,0,240,,,309664562745993216,0.0,1.0,Spiral,309664562745993216,1237648721222893601,275,51910,153,26,1,1,0.03879983,2.011468e-05,0,58.09408,10.41848,15.60697,19.91496,GALAXY,SDSS,sdss,275.0,51910.0,153.0,0.03879983,58.09408,10.41848,15.65992,1.0,GALAXY,STARFORMING,64.0,GALAXY,2.095687,1.073876,2.095687,1.073876,2.647443,-0.6287615,1.015656,0.2778213,1.006063,0.6533222,0.6842108,0.6065143,2.061203,0.5912196,2.961665,2.452813,0.5891468,2.452813,0.5891468,2.099387,0.1101462,0.01888981,0.1101462,0.01888981,0.1273194,2.894607,0.6093208,2.894607,0.6093208,2.164237,2.946631,0.630145,2.946631,0.630145,2.165174,5.348506,0.87423,5.803077,0.8712836,3.996934,1.359654,0.5471542,1.359654,0.5471542,1.315606,2.466311,0.7702163,2.466311,0.7702163,2.841717,0.795922,0.7017854,1.67617,0.6865758,1.978645,1.349713,0.02802655,1.349713,0.02802655,1.324919,1.446591,0.02261575,1.446591,0.02261575,1.463152,0,309664562745993216,1,1,1,csv_specobjid_with_mpa,0,1,,,,,,,,,,,,,,,,,,,0,,0.8178389865211722,,
10232,1237648704057573731,346786545040123904,3859,223.083197928,-0.225811649,-19.981974,0.045151508,0.04446291,0.04401,552,9.784,13.338770306132936,16.609127,7324695920.899589,5,223.045971412,-0.256103918,-22.323488,3.015543104730041,9.65169,-0.1229701,-9.7746601,0.9708468999999996,M,4,1,3859,309.0,Embedded,346786545040123904,0.00600000005215406,0.976000010967255,Spiral,346786545040123904,1237648704057573731,308,51662,34,26,1,1,0.04446291,1.133116e-05,0,15.72376,23.50021,9.85151,13.17208,GALAXY,SDSS,sdss,308.0,51662.0,34.0,0.04446291,15.72376,23.50021,9.881937,1.0,GALAXY,STARFORMING,64.0,GALAXY,2.121677,1.437828,2.121677,1.437828,4.348693,0.7076566,1.410344,2.719996,1.377053,2.34666,0.08896951,0.9428865,4.486239,0.8479477,3.321728,2.632582,0.910542,2.632582,0.910542,1.821408,0.1369612,0.03198596,0.1369612,0.03198596,0.102357,2.372393,0.9808664,2.372393,0.9808664,1.570083,0.3767712,1.4827,0.3767712,1.4827,1.51387,1.214634,1.474184,2.088085,1.464828,2.746576,1.313537,0.8845872,1.313537,0.8845872,0.9431298,2.262589,1.037625,2.262589,1.037625,3.858985,1.092454,1.017694,3.1047,0.9610538,2.892587,1.260269,0.03331389,1.260269,0.03331389,1.277082,1.403795,0.02847151,1.403795,0.02847151,1.416657,0,346786545040123904,1,1,1,csv_specobjid_with_mpa,0,1,346786545040123904,587722982832669003,4.417008,0.09565361,8.845485,0.488257,9.294895,1.129038,0.0445000007748603,2.0,0.8759999871253967,4.730000019073486,4.050000190734863,0.2800000011920929,1.100000023841858,0.0299999993294477,16.639999389648438,0.270000010728836,0,4.623287956915367,0.9171388268147667,4.240196892832199,4.051009535151439
10323,1237648721249632509,347978696092575744,3859,223.133135024,-0.166347682,-20.095726,0.043131251,0.042443685,0.04401,552,9.938,13.338770306132936,16.495006,8133742138.803824,4,223.045971412,-0.256103918,-22.323488,7.861159368443972,9.978047,0.01303833,-9.96500867,0.8784054300000008,M,5,0,3859,,,347978696092575744,,,NoGZ,347978696092575744,1237648721249632509,309,51994,275,26,1,1,0.04244369,7.639283e-06,0,58.59526,16.13694,13.17779,17.91794,GALAXY,SDSS,sdss,309.0,51994.0,275.0,0.04244369,58.59526,16.13694,13.32207,1.0,GALAXY,STARFORMING,64.0,GALAXY,2.300702,1.128795,3.947719,1.104932,5.031297,0.5493425,1.100223,3.490781,1.060735,3.594266,-3.564787,0.832819,3.641511,0.6879845,4.24419,1.535863,0.7456094,1.535863,0.7456094,1.717022,0.1714524,0.02752266,0.169297,0.02756235,0.1028098,2.427226,0.804786,2.427226,0.804786,1.932675,3.935396,1.198385,3.935396,1.198385,1.966249,2.620771,1.104163,4.993442,1.101356,3.245218,0.6709237,0.6762698,0.6709237,0.6762698,1.202085,2.865736,0.788468,4.489598,0.7542908,4.544493,1.477545,0.7613945,4.37003,0.6943859,3.832883,1.232067,0.02675412,1.230241,0.0267274,1.253882,1.409146,0.02326967,1.397677,0.02312797,1.440958,0,347978696092575744,1,1,2,csv_specobjid_with_mpa,0,1,,,,,,,,,,,,,,,,,,,0,,0.8782213885629273,,
10751,1237648721759895673,310857807723259904,240,162.421523252,0.363098734,-22.604325,0.039884263,0.038668316,0.04052,3855,11.265,14.023770306132937,13.718293,81984169193.93546,2,162.495232384,0.322301336,-22.78591,5.293287810420789,11.24705,-1.290687,-12.537737,-1.3136220000000003,Q,9,0,240,,,310857807723259904,1.0,0.0,Elliptical,310857807723259904,1237648721759895673,276,51909,398,26,1,1,0.03866832,7.610655e-06,0,239.3813,3.756132,55.93966,63.60976,GALAXY,SDSS,sdss,276.0,51909.0,398.0,0.03866832,239.3813,3.756132,55.95927,1.0,GALAXY,,96.0,GALAXY,-2.392788,0.2696894,-1.802246,0.2675448,-1.400343,-6.128457,0.2630928,-5.407948,0.2610206,-4.793686,1.738417,0.1623783,2.284962,0.1605439,2.22766,4.330369,0.1636854,4.330369,0.1636854,3.545673,0.2756555,0.005447524,0.2756555,0.005447524,0.2261486,2.770159,0.1781404,2.770159,0.1781404,3.207982,2.592795,0.1821733,2.592795,0.1821733,2.783996,4.866209,0.2664394,5.156057,0.2658916,5.876774,1.878705,0.1547035,1.878705,0.1547035,1.846634,0.2400318,0.1878953,0.7947941,0.1849909,0.7929172,-1.737527,0.1805366,-1.080652,0.1775575,-0.7221196,1.97088,0.009481315,1.966927,0.009467792,1.907773,2.140294,0.007635818,2.134357,0.00761987,2.172527,0,310857807723259904,1,1,1,csv_specobjid_with_mpa,0,1,,,,,,,,,,,,,,,,,,,0,,0.8152721794182259,,
10752,1237648721759895902,310853684554655744,240,162.436807722,0.338902527,-19.428521,0.040098291,0.03888225,0.04052,3855,9.915,14.023770306132937,16.92113,4399551441.206673,24,162.495232384,0.322301336,-22.78591,3.8161892083273488,9.897455,-0.8097589,-10.7072139,0.1120225999999977,G,6,0,240,,,310853684554655744,,,NoGZ,310853684554655744,1237648721759895902,276,51909,383,26,1,1,0.03888225,1.566541e-05,0,81.93526,6.553319,18.42333,24.78963,GALAXY,SDSS,sdss,276.0,51909.0,383.0,0.03888225,81.93526,6.553319,18.47808,1.0,GALAXY,,64.0,QA,0.5835024,0.9593356,0.5835024,0.9593356,1.050422,-3.283291,0.9139452,-2.244424,0.9040585,-1.507865,1.361606,0.5053429,2.793507,0.491249,2.515232,3.905948,0.5146147,3.905948,0.5146147,2.466834,0.0,-1.0,0.0,-1.0,0.1503197,2.498231,0.5344221,2.498231,0.5344221,2.527021,2.084038,0.530355,2.084038,0.530355,2.42585,5.025799,0.7847421,5.025799,0.7847421,4.718616,1.986893,0.4448579,1.986893,0.4448579,1.483911,1.969502,0.6689263,1.969502,0.6689263,1.989605,0.0578722,0.6112387,1.049759,0.5960428,0.8008791,1.478197,0.02782988,1.478197,0.02782988,1.511865,1.651143,0.02326927,1.651143,0.02326927,1.68858,0,310853684554655744,1,1,2,csv_specobjid_with_mpa,0,1,,,,,,,,,,,,,,,,,,,0,,0.8194368032544248,,
10753,1237648721759961368,309787433170397184,240,162.498504357,0.397668039,-18.832269,0.039970408,0.038754415,0.04052,3855,9.598,14.023770306132937,17.51076,2540432148.5927715,29,162.495232384,0.322301336,-22.78591,4.739889950696857,9.520449,-1.205877,-10.726326,-0.0201913000000004,G,8,0,240,,,309787433170397184,0.256999999284744,0.703999996185303,Spiral,309787433170397184,1237648721759961368,275,51910,600,26,1,1,0.03875441,1.959003e-05,0,0.0,27.12644,11.82147,15.8138,GALAXY,SDSS,sdss,275.0,51910.0,600.0,0.03875441,0.0,27.12644,11.95935,1.0,GALAXY,,64.0,GALAXY,1.257145,1.494585,2.629908,1.468758,2.934285,-2.480847,1.449734,-1.466965,1.435072,0.7681229,1.736506,0.7814366,3.872082,0.746106,3.104777,2.020021,0.8276694,2.020021,0.8276694,2.199003,0.152314,0.02518296,0.152314,0.02518296,0.133101,2.347736,0.8350485,2.347736,0.8350485,2.265267,2.458397,0.8152604,2.458397,0.8152604,2.26669,4.177496,1.233307,4.177496,1.233307,4.186688,2.068022,0.6947368,2.068022,0.6947368,1.372213,1.096058,1.148485,2.502624,1.108899,3.154482,0.5777961,0.971843,1.547993,0.9491832,2.120768,1.342791,0.03881136,1.341611,0.03878801,1.407411,1.569503,0.03389563,1.559007,0.03372089,1.598273,0,309787433170397184,1,1,1,csv_specobjid_with_mpa,0,1,,,,,,,,,,,,,,,,,,,0,,0.8169486757531644,,
10754,1237648721759961378,310864404793026560,240,162.519520837,0.351645266,-18.675769,0.041185042,0.039968885,0.04052,3855,9.641,14.023770306132937,17.695897,2199417113.782448,32,162.495232384,0.322301336,-22.78591,2.3933697475003517,9.504704,-1.488787,-10.993491,-0.2920798000000015,G,4,0,240,,,310864404793026560,0.739000022411346,0.202000007033348,Elliptical,310864404793026560,1237648721759961378,276,51909,422,26,1,1,0.03996889,2.250865e-05,0,83.55792,7.714248,15.43897,20.41697,GALAXY,SDSS,sdss,276.0,51909.0,422.0,0.03996889,83.55792,7.714248,15.48146,1.0,GALAXY,,64.0,GALAXY,-1.435338,1.337791,-1.435338,1.337791,-0.9295986,-4.006228,1.202998,-4.006228,1.202998,-3.873573,1.404243,0.5983575,1.404243,0.5983575,2.038676,4.079011,0.5901714,4.079011,0.5901714,2.825878,0.178913,0.01965596,0.178913,0.01965596,0.168968,1.830447,0.6496117,1.830447,0.6496117,2.751496,1.705251,0.653176,1.705251,0.653176,2.683002,5.772851,0.9089934,5.772851,0.9089934,5.193877,1.099929,0.5483745,1.099929,0.5483745,1.64871,1.31141,0.920432,1.31141,0.920432,0.8948765,-1.062157,0.8224105,-1.062157,0.8224105,-0.4887287,1.829888,0.05328947,1.829888,0.05328947,1.753715,2.016295,0.04424034,2.016295,0.04424034,1.946897,0,310864404793026560,1,1,1,csv_specobjid_with_mpa,0,1,,,,,,,,,,,,,,,,,,,0,,0.8405498251858639,,
11451,1237648721759961372,309782485368072192,240,162.510673135,0.382512094,-19.498584,0.038721126,0.03750507,0.04052,3855,9.545,14.023770306132937,16.850233,4692816795.815972,22,162.495232384,0.322301336,-22.78591,3.905566089442256,9.387826,-0.5319337,-9.9197597,0.7465881000000003,M,7,0,240,,,309782485368072192,0.566999971866608,0.328000009059906,Elliptical,309782485368072192,1237648721759961372,275,51910,582,26,1,1,0.03750507,8.82437e-06,0,0.0,15.52484,13.75237,16.99772,GALAXY,SDSS,sdss,275.0,51910.0,582.0,0.03750507,0.0,15.52484,13.77485,1.0,GALAXY,STARFORMING,64.0,GALAXY,3.970926,0.8381947,4.602715,0.8322935,4.9418,2.606227,0.8549015,4.395138,0.8372275,3.745746,-0.1103737,0.6528512,4.429713,0.5829126,4.026939,2.256623,0.6520589,2.256623,0.6520589,1.404404,0.08978847,0.02077112,0.08978847,0.02077112,0.08903562,1.91343,0.6944131,1.91343,0.6944131,1.579052,1.187762,0.727465,1.187762,0.727465,1.611369,0.6630127,1.033028,1.782027,1.024404,2.866693,0.0,-1.0,0.0,-1.0,0.9892697,3.49256,0.6118855,4.144361,0.6020463,4.253032,2.2933,0.5979162,4.055145,0.5683205,3.797424,1.192322,0.018191,1.191799,0.01818605,1.184986,1.291299,0.01481214,1.287167,0.01477949,1.302842,0,309782485368072192,1,1,1,csv_specobjid_with_mpa,0,1,,,,,,,,,,,,,,,,,,,0,,0.7926016536012436,,
11718,1237648721759895572,310856158455818240,240,162.320810955,0.329332558,-22.223422,0.041829619,0.040613767,0.04052,3855,11.034,14.023770306132937,14.142952,57725645767.659935,3,162.495232384,0.322301336,-22.78591,10.967945470472198,10.95142,0.05873885,-10.89268115,0.2427448499999975,G,18,0,240,,,310856158455818240,0.0,1.0,Spiral,310856158455818240,1237648721759895572,276,51909,392,26,1,1,0.04061377,8.49559e-06,0,135.7952,3.326655,45.10123,54.91454,GALAXY,SDSS,sdss,276.0,51909.0,392.0,0.04061377,135.7952,3.326655,45.08875,1.0,GALAXY,STARFORMING,96.0,GALAXY,1.002083,0.3177131,1.524272,0.3155888,1.334218,-2.487724,0.3105597,-1.347782,0.3067058,-1.426853,0.6485754,0.211303,2.840303,0.2017743,2.706749,3.410653,0.2081659,3.410653,0.2081659,2.814882,0.2072615,0.006781991,0.2066258,0.006784404,0.1655546,2.750364,0.223712,2.750364,0.223712,2.820111,2.666563,0.2328884,2.666563,0.2328884,2.681736,4.48469,0.3273864,4.903753,0.3279335,5.062856,1.57535,0.1916563,1.57535,0.1916563,1.741048,1.661474,0.2273545,2.181773,0.2241972,2.226589,0.05254864,0.2113957,1.149451,0.2053462,0.9012465,1.514328,0.008557144,1.513139,0.008552692,1.496971,1.694466,0.007099133,1.690204,0.007086345,1.676038,0,310856158455818240,1,1,1,csv_specobjid_with_mpa,0,1,,,,,,,,,,,,,,,,,,,0,,0.8530461876113795,,
11719,1237648721760092317,309797878530861056,240,162.844586273,0.262473817,-20.304548,0.041410471,0.040193506,0.04052,3855,10.045,14.023770306132937,16.09445,9858689756.529509,15,162.495232384,0.322301336,-22.78591,22.26981787071765,10.05056,0.05315807,-9.99740193,0.8677660700000001,M,27,0,240,,,309797878530861056,0.0,0.947000026702881,Spiral,309797878530861056,1237648721760092317,275,51910,638,26,1,1,0.04019351,9.915208e-06,0,59.02703,10.12435,21.4109,26.06685,GALAXY,SDSS,sdss,275.0,51910.0,638.0,0.04019351,59.02703,10.12435,21.42694,1.0,GALAXY,STARFORMING,64.0,GALAXY,2.450086,0.6515014,3.764544,0.6403986,4.53471,-0.1591863,0.6421902,1.725962,0.6287,2.627574,-1.619213,0.4626861,2.989835,0.4147685,3.380534,1.980231,0.437959,1.980231,0.437959,1.786135,0.09211136,0.0139947,0.091659,0.01399841,0.09981989,2.774937,0.4551484,2.774937,0.4551484,1.526113,1.527304,0.491423,1.527304,0.491423,1.489115,2.757095,0.6679341,3.482183,0.6673771,2.598289,0.7414968,0.4171865,0.7414968,0.4171865,0.9373363,1.640499,0.489276,2.982405,0.4722134,3.96544,1.402718,0.4343804,3.237354,0.4120622,3.035217,1.287829,0.0154293,1.286436,0.01541852,1.261435,1.457715,0.01309722,1.448354,0.01303627,1.40909,0,309797878530861056,1,1,1,csv_specobjid_with_mpa,0,1,,,,,,,,,,,,,,,,,,,0,,0.8449224194419691,,
12961,1237651192431902934,503370198582061056,757,130.674027989,52.746319307,-21.38034,0.045297238,0.044822954,0.04552,55280,10.735,14.212770306132937,15.232675,26554369860.56119,5,130.548902571,52.773058239,-23.060968,5.04560160337717,10.74845,-0.5900373,-11.3384873,-0.2639523000000014,G,4,1,757,28.0,Predom,503370198582061056,0.0,0.672999978065491,Spiral,503370198582061056,1237651192431902934,447,51877,338,26,1,1,0.04482295,1.840648e-05,0,90.53558,6.321025,17.77964,22.39844,GALAXY,SDSS,sdss,447.0,51877.0,338.0,0.04482295,90.53558,6.321025,17.87079,1.0,GALAXY,,96.0,GALAXY,-0.3544649,0.9913846,-0.3544649,0.9913846,-0.4531054,-4.701167,0.9546663,-4.701167,0.9546663,-3.304581,1.955856,0.5028465,1.955856,0.5028465,2.12954,3.796291,0.5159413,3.796291,0.5159413,2.740364,0.2146377,0.01656698,0.2146377,0.01656698,0.1646948,3.669149,0.5258926,3.669149,0.5258926,2.670994,2.32164,0.5362208,2.32164,0.5362208,2.582144,5.470165,0.7854612,5.919966,0.7829236,5.035294,1.335754,0.4665753,1.335754,0.4665753,1.585293,1.434784,0.6920201,1.434784,0.6920201,1.12145,-1.371661,0.6629108,-1.371661,0.6629108,-0.1898728,1.664415,0.03255181,1.664415,0.03255181,1.651167,1.805524,0.02600678,1.805524,0.02600678,1.82328,0,503370198582061056,1,1,1,csv_specobjid_with_mpa,0,1,503370198582061056,587725471206998181,7.774599,0.1128457,17.1139,0.5765877,16.63868,1.661455,0.0447999984025955,2.0,0.8820000290870667,11.640000343322754,9.710000038146973,0.3300000131130218,2.6700000762939453,0.0299999993294477,14.9399995803833,0.0,0,11.009069974972132,0.9199387575576229,10.127670154640793,7.152154944568737
12962,1237651192432033999,503376795651827712,757,131.060130957,52.97611054,-19.707222,0.04527438,0.04480064,0.04552,55280,9.715,14.212770306132937,16.898218,5687072961.399496,15,130.548902571,52.773058239,-23.060968,23.20845559210844,9.734215,-0.1107681,-9.8449831,0.9252813999999994,M,9,0,757,,,503376795651827712,0.409999996423721,0.326999992132187,Uncertain,503376795651827712,1237651192432033999,447,51877,362,26,1,1,0.04480064,6.207185e-06,0,82.12285,10.25062,19.42772,23.76528,GALAXY,SDSS,sdss,447.0,51877.0,362.0,0.04480064,82.12285,10.25062,19.49588,1.0,GALAXY,STARBURST,64.0,GALAXY,3.119155,0.6263436,5.122475,0.608507,4.657613,-0.5218608,0.6594021,3.386786,0.6255811,3.607906,-6.105091,0.6150469,3.815796,0.4727575,3.895758,2.484413,0.4645207,2.484413,0.4645207,1.302924,0.07054277,0.01523568,0.0679526,0.01525845,0.08149422,1.933424,0.5130054,1.933424,0.5130054,1.439742,0.9020669,0.5460872,0.9020669,0.5460872,1.502681,1.240876,0.7505357,4.160575,0.742786,2.620996,1.107427,0.4448004,1.107427,0.4448004,0.930128,2.311809,0.4668542,4.355171,0.4384637,3.986884,-0.2885022,0.4890167,3.591077,0.4334896,3.657884,1.197895,0.01291499,1.195505,0.01289914,1.184238,1.327116,0.01067507,1.313959,0.0106043,1.321784,0,503376795651827712,1,1,1,csv_specobjid_with_mpa,0,1,,,,,,,,,,,,,,,,,,,0,,0.91949964893938,,
13348,1237648720712630572,346784620894775296,3859,222.938246902,-0.512524732,-19.834099,0.043800719,0.043108847,0.04401,552,10.115,13.338770306132936,16.684153,6392041706.796438,6,223.045971412,-0.256103918,-22.323488,17.475351629870712,10.08773,-1.6211,-11.70883,-0.832511000000002,Q,7,0,3859,,,346784620894775296,0.620999991893768,0.310000002384186,Elliptical,346784620894775296,1237648720712630572,308,51662,27,26,1,1,0.04310885,1.632956e-05,0,126.357,6.387187,24.00587,32.22628,GALAXY,SDSS,sdss,308.0,51662.0,27.0,0.04310885,126.357,6.387187,24.05507,1.0,GALAXY,,64.0,GALAXY,-1.83409,0.8384473,-1.83409,0.8384473,-1.257532,-5.821483,0.7939804,-5.821483,0.7939804,-4.319681,1.483767,0.3835562,1.483767,0.3835562,1.959249,3.345102,0.3913631,3.345102,0.3913631,2.881355,0.233294,0.01303068,0.233294,0.01303068,0.1710479,3.260991,0.4149774,3.260991,0.4149774,2.681294,1.883608,0.5103289,1.883608,0.5103289,2.57018,4.534982,0.5947354,5.172308,0.5919785,5.042586,1.524943,0.3551918,1.524943,0.3551918,1.621827,1.096303,0.5677152,1.096303,0.5677152,0.6667286,-1.292249,0.5375395,-1.292249,0.5375395,-0.6917907,1.788183,0.03181855,1.788183,0.03181855,1.809645,2.040264,0.02735641,2.040264,0.02735641,2.015327,0,346784620894775296,1,1,1,csv_specobjid_with_mpa,0,1,,,,,,,,,,,,,,,,,,,0,,0.8911388575867295,,
14135,1237648721759895894,310853959432562688,240,162.429302153,0.407928373,-19.846246,0.039797638,0.0385818,0.04052,3855,9.978,14.023770306132937,16.497858,6463956125.857049,19,162.495232384,0.322301336,-22.78591,6.790087952593555,9.858245,-1.427351,-11.285596,-0.4781224999999995,Q,10,0,240,,,310853959432562688,0.60699999332428,0.361000001430511,Elliptical,310853959432562688,1237648721759895894,276,51909,384,26,1,1,0.0385818,1.101763e-05,0,55.06618,4.365844,29.91682,37.52528,GALAXY,SDSS,sdss,276.0,51909.0,384.0,0.0385818,55.06618,4.365844,29.87855,1.0,GALAXY,,64.0,GALAXY,1.047888,0.5042586,1.047888,0.5042586,0.8647369,-2.221708,0.4945718,-2.221708,0.4945718,-1.78973,2.867023,0.29577,2.867023,0.29577,2.51409,2.946107,0.3165703,2.946107,0.3165703,2.577704,0.1616618,0.01011826,0.1616618,0.01011826,0.1555473,2.885533,0.3274382,2.885533,0.3274382,2.570674,3.278877,0.3194796,3.278877,0.3194796,2.520491,5.143095,0.4766958,5.143095,0.4766958,4.857339,1.345901,0.2900467,1.345901,0.2900467,1.514264,2.330958,0.3569022,2.330958,0.3569022,1.94168,0.9786147,0.3247493,0.9786147,0.3247493,0.6944343,1.576453,0.01549165,1.576453,0.01549165,1.560453,1.725893,0.01252266,1.725893,0.01252266,1.72506,0,310853959432562688,1,1,1,csv_specobjid_with_mpa,0,1,,,,,,,,,,,,,,,,,,,0,,0.8135859883925068,,
14136,1237648721760026696,309798153408768000,240,162.632525998,0.360591322,-19.663904,0.039638649,0.038422316,0.04052,3855,9.816,14.023770306132937,16.679954,5464640544.322427,21,162.495232384,0.322301336,-22.78591,8.955465557082572,9.783344,-0.2099768,-9.9933208,0.7916823999999991,M,12,0,240,,,309798153408768000,0.748000025749207,0.151999995112419,Elliptical,309798153408768000,1237648721760026696,275,51910,639,26,1,1,0.03842232,9.789755e-06,0,43.51991,7.019941,23.93372,28.85508,GALAXY,SDSS,sdss,275.0,51910.0,639.0,0.03842232,43.51991,7.019941,23.97387,1.0,GALAXY,STARFORMING,64.0,GALAXY,2.686341,0.5694161,4.31082,0.5570475,4.324995,1.015458,0.5574557,3.694707,0.5379377,2.789912,-3.238379,0.4440132,3.086152,0.3757972,3.713017,2.799238,0.3844779,2.799238,0.3844779,1.707578,0.12855,0.01241826,0.12855,0.01241826,0.1052125,2.465462,0.4087324,2.465462,0.4087324,1.861569,2.050549,0.4118336,2.050549,0.4118336,1.852106,3.103855,0.6084298,3.985308,0.6042855,3.416729,1.429409,0.3534048,1.429409,0.3534048,1.121723,2.05594,0.4222861,3.712691,0.4029449,3.883873,1.11503,0.3979833,3.754524,0.3659111,3.251361,1.273029,0.01326628,1.279446,0.01339202,1.260084,1.418635,0.01103567,1.411832,0.01103423,1.406495,0,309798153408768000,1,1,1,csv_specobjid_with_mpa,0,1,,,,,,,,,,,,,,,,,,,0,,0.8104902805421242,,
