Group,n_shipped,n_parent,bgg_matches,n_eligible_sat,max_dmag_shipped,n_dmag_gt3,expected_objids,shipped_objids,quartet_set_changed,not_3_nearest_eligible,n_ineligible_closer,dist2bgg_recompute_max_err
6858,4,5,True,3,3.927688,1,1237661382240829459;1237661382240829504;1237661382240829503,1237661382240829504;1237661382240829459;1237661137425268882,True,True,1,0.3922039119249199
6888,4,5,True,3,3.277895000000001,1,1237655743483281567;1237655743483281580;1237655743483281638,1237655743483281580;1237655743483281567;1237662267537228099,True,True,1,0.546985683747641
6945,4,5,True,3,3.4362589999999997,1,1237659133284909256;1237659133284843828;1237659133284778240,1237659133284909256;1237659133284843828;1237659133284909282,True,True,1,0.36139323022866066
6950,4,5,True,3,3.158175,1,1237660613972983968;1237660613972918418;1237660613972918322,1237660613972918418;1237660613972983968;1237660613972918476,True,True,1,0.9076275208528521
6954,4,5,True,3,3.137875000000001,1,1237673705041756411;1237673705041691045;1237651495755579693,1237673705041691045;1237673705041756411;1237673705041690943,True,True,1,0.37989602604881156
6978,4,5,True,4,2.577686,0,1237671936578093285;1237654954280157539;1237671936578093441,1237671936578093441;1237654954280157539;1237671936578093285,False,False,0,0.2757550507264295
6989,4,5,True,3,4.040233000000001,1,1237661125612142601;1237661087494045845;1237661125612273738,1237661087494045845;1237661125612142601;1237661125612142849,True,True,1,0.7386180269080374
7000,4,5,True,3,3.3760499999999993,1,1237662696501936400;1237664886388293744;1237665129102901279,1237664886388293744;1237662696501936400;1237665103296004393,True,True,1,0.5419774781077322
7007,4,5,True,3,3.432410000000001,1,1237667323793965194;1237667323793965152;1237667444044922941,1237667323793965152;1237667323793965194;1237667323793899767,True,True,1,0.7523473319462042
7009,4,5,True,4,2.6681859999999986,0,1237661970116378780;1237661974404268151;1237661974404268187,1237661974404268151;1237661970116378780;1237661974404268187,False,False,0,0.6106045727265865
7010,4,5,True,4,2.8101079999999996,0,1237667916489490458;1237667916489490634;1237668294985449611,1237667916489490458;1237667916489490634;1237668294985449611,False,False,0,0.4091657022674493
7021,4,5,True,3,3.1423769999999998,1,1237662267538276481;1237655743484330046;1237655743484330109,1237655743484330046;1237662267538276481;1237655743484330540,True,True,1,0.16580094148627111
7023,4,5,True,3,3.548601999999999,1,1237662264860147778;1237662198284484650;1237662264860213622,1237662264860147778;1237662198284484650;1237662264860213581,True,True,1,1.0767076857433082
7035,4,5,True,4,2.7128109999999985,0,1237668272988750083;1237668365851689395;1237668365314687448,1237668272988750083;1237668365851689395;1237668365314687448,False,False,0,0.6461731814053806
7044,4,5,True,4,2.275514000000001,0,1237661435921891590;1237661435921891368;1237661435921825846,1237661435921825846;1237661435921891368;1237661435921891590,False,False,0,0.5439989374086984
7051,4,5,True,3,3.385044999999998,1,1237661387620876411;1237661387620876699;1237659162817855979,1237661387620876411;1237661387620876699;1237659162817791439,True,True,1,0.4824862834791137
7052,4,5,True,4,2.9149790000000024,0,1237661387069194392;1237661417140125866;1237661417140125853,1237661417140125866;1237661387069194392;1237661417140125853,False,False,0,0.289538896393184
7058,4,5,True,3,3.219374000000002,1,1237671991878156520;1237671957518876723;1237671957518876726,1237671957518876723;1237671991878156520;1237671991878156526,True,True,1,0.7748469873225794
7059,4,5,True,4,1.562861999999999,0,1237665531723710531;1237665567692095954;1237665531723579578,1237665531723710531;1237665531723579578;1237665567692095954,False,False,0,0.532988428108613
7067,4,5,True,3,3.1874189999999984,1,1237657772321472648;1237655106759426069;1237658302202970401,1237657772321472648;1237655106759426069;1237658302202904739,True,True,1,0.42233131885382846
7069,4,5,True,3,3.3888029999999993,1,1237651192433279109;1237651192433279182;1237651252024312012,1237651192433279109;1237651192433279182;1237651192433213707,True,True,1,0.4691991301135623
7090,4,5,True,3,3.673066000000002,1,1237665330933465219;1237665330933465156;1237665330933596220,1237665330933465219;1237665330933465156;1237665330933465224,True,True,1,0.6858644266294167
7114,4,5,True,4,1.7802760000000006,0,1237661357538148520;1237661357538148509;1237660635461058688,1237660635461058688;1237661357538148520;1237661357538148509,False,False,0,0.35125709077734246
7121,4,5,True,4,2.541367000000001,0,1237662695960608988;1237662695960609039;1237665129098510627,1237662695960608988;1237662695960609039;1237665129098510627,False,False,0,0.47572612932581926
7123,4,5,True,3,2.6911109999999994,0,1237661386012951041;1237661386012950941;1237661386012951043,1237661386012950941;1237661386012951043;1237661386012951041,False,False,0,0.5740752583013986
7128,4,5,True,3,3.2769639999999995,1,1237658492278735050;1237658492278734920;1237658492278734937,1237658492278734920;1237658492278735050;1237658492278734995,True,True,1,0.3098463280700283
7144,4,5,True,4,2.8291160000000026,0,1237667735599579276;1237667735599579274;1237667735599579345,1237667735599579274;1237667735599579345;1237667735599579276,False,False,0,0.093779330499969
7146,4,5,True,3,3.1061639999999997,1,1237662665888759972;1237662665888760313;1237662306739290404,1237662665888759972;1237662665888760313;1237662665888760727,True,True,1,0.21647829454651202
7158,4,5,True,4,2.9596269999999976,0,1237660669818241082;1237660669818241070;1237660669818306648,1237660669818241082;1237660669818241070;1237660669818306648,False,False,0,0.10246765254009071
7162,4,5,True,3,2.466270999999999,0,1237662300841377866;1237662300841378074;1237662300841443759,1237662300841377866;1237662300841378074;1237662300841443759,False,False,0,0.46758202643385616
7163,4,5,True,4,2.937773,0,1237648704594575483;1237648704594575487;1237648721249763542,1237648704594575483;1237648721249763542;1237648704594575487,False,False,0,0.10857029035944832
7183,4,5,True,4,2.517202000000001,0,1237661386530816154;1237661386530750680;1237661386530881736,1237661386530881736;1237661386530750680;1237661386530816154,False,False,0,0.43674283171075956
7184,4,5,True,4,2.9794480000000014,0,1237651737375015062;1237651737374949472;1237651737374949690,1237651737374949472;1237651737374949690;1237651737375015062,False,False,0,0.22273497237644868
7185,4,5,True,4,2.976025,0,1237655742946672748;1237655742946673034;1237655742946672960,1237655742946672748;1237655742946672960;1237655742946673034,False,False,0,0.16202984367489393
7186,4,5,True,3,3.7741310000000006,1,1237657776082780208;1237657630590369984;1237657630053433424,1237657776082780208;1237657630590369984;1237657776082780320,True,True,1,0.5152287768175832
7197,4,5,True,3,2.933555000000002,0,1237657628439347343;1237657628439347487;1237657628439412747,1237657628439347343;1237657628439347487;1237657628439412747,False,False,0,0.31582845506423585
7213,4,5,True,4,2.997498,0,1237664853116715184;1237662697037103254;1237662697037103314,1237662697037103254;1237662697037103314;1237664853116715184,False,False,0,0.839678499171157
7219,4,5,True,3,3.007268,1,1237659327099896158;1237659327099896083;1237655463784284387,1237659327099896083;1237659327099896158;1237659327099896060,True,True,1,0.1711068264289266
7220,4,5,True,4,2.8683179999999986,0,1237667550342217757;1237667550342217758;1237667550342152307,1237667550342217757;1237667550342152307;1237667550342217758,False,False,0,0.29454847278716567
7224,4,5,True,4,2.0424739999999986,0,1237657775006351385;1237657629513810033;1237657629513810174,1237657629513810033;1237657629513810174;1237657775006351385,False,False,0,0.4906291224294179
7233,4,5,True,3,3.1412150000000025,1,1237665180057993364;1237665180058058906;1237665330937266334,1237665180057993364;1237665180058058906;1237665180057993389,True,True,1,0.6890892316517974
7240,4,5,True,4,2.5610339999999994,0,1237664818753896597;1237664818753896557;1237664818753896585,1237664818753896585;1237664818753896557;1237664818753896597,False,False,0,0.3351392172025731
7241,4,5,True,4,2.7228689999999993,0,1237668332571787353;1237668332571656316;1237668332571787671,1237668332571787353;1237668332571787671;1237668332571656316,False,False,0,0.4611687263143551
7256,4,5,True,3,1.7081930000000014,0,1237665330933989474;1237665330933989419;1237665227313315992,1237665330933989474;1237665227313315992;1237665330933989419,False,False,0,0.22235645630189715
7264,4,5,True,3,3.7344710000000028,1,1237660764842164280;1237660961866580160;1237660961866776723,1237660961866580160;1237660764842164280;1237660961866580151,True,True,1,0.5541015262020181
7269,4,5,True,3,3.159206000000001,1,1237657629511712801;1237657629511713101;1237657775541190877,1237657629511712801;1237657629511713101;1237657775541059834,True,True,1,0.538066141151555
7271,4,5,True,4,2.599404,0,1237665367967989859;1237665367967989860;1237665367968055323,1237665367967989859;1237665367967989860;1237665367968055323,False,False,0,0.17054442143748272
7274,4,5,True,3,3.2708039999999983,1,1237664337175707794;1237664818207981738;1237664818208047228,1237664337175707794;1237664818207981738;1237664337175773381,True,True,1,0.2929506741515162
7297,4,5,True,3,3.009691,1,1237668332027117605;1237668349211050186;1237668332027183316,1237668332027117605;1237668349211050186;1237668332027117727,True,True,1,0.19367669372441298
7300,4,5,True,4,2.9181329999999974,0,1237661949737828733;1237662199359078682;1237662199359013245,1237662199359013245;1237661949737828733;1237662199359078682,False,False,0,0.403069945389106
7327,4,5,True,3,3.371098,1,1237648722289623248;1237648722289623239;1237648722289557692,1237648722289623248;1237648722289623239;1237648722289623371,True,True,1,0.2857862473840358
7336,4,5,True,4,2.7334400000000016,0,1237668292832854137;1237668292832854039;1237668288549355656,1237668288549355656;1237668292832854039;1237668292832854137,False,False,0,0.570649807225502
7339,4,5,True,3,4.276467,1,1237661974405906560;1237661970654888086;1237661974406037572,1237661974405906560;1237661970654888086;1237661974405972035,True,True,1,0.6098884417870103
7340,4,5,True,3,3.411867000000001,1,1237667254546661638;1237667254546661738;1237667212134055972,1237667254546661638;1237667254546661738;1237667254546530409,True,True,1,0.51461090296851
7359,4,5,True,3,2.880633999999997,0,1237655744020545738;1237662268074492193;1237662268074426602,1237662268074492193;1237655744020545738;1237662268074426602,False,False,0,0.5652627596423496
7367,4,5,True,3,2.599399000000002,0,1237662198823911677;1237662198823846384;1237662198823911735,1237662198823911677;1237662198823846384;1237662198823911735,False,False,0,0.3789163705135348
7372,4,5,True,4,2.1414079999999984,0,1237668298756522275;1237668272980558058;1237668272980426893,1237668272980558058;1237668298756522275;1237668272980426893,False,False,0,0.5807162740271661
7386,4,5,True,4,2.6931939999999983,0,1237658918530056399;1237658918530056413;1237658803111854218,1237658918530056413;1237658803111854218;1237658918530056399,False,False,0,0.44236377801344595
7407,4,5,True,4,2.299142,0,1237655473436361135;1237655128235049080;1237655473436295765,1237655128235049080;1237655473436295765;1237655473436361135,False,False,0,0.48037489025414004
7422,4,5,True,3,3.130572000000001,1,1237651250958696543;1237654399689621625;1237654399689556113,1237654399689621625;1237651250958696543;1237651250958631036,True,True,1,0.27942471149737713
7425,4,5,True,3,2.9984360000000017,0,1237665331462668473;1237665228378931266;1237665331462602904,1237665331462668473;1237665331462602904;1237665228378931266,False,False,0,0.4306271150949943
7436,4,5,True,3,3.448136999999999,1,1237654953207333212;1237654953207267630;1237671935505138058,1237654953207267630;1237654953207333212;1237654953207332991,True,True,1,0.48875142773596814
7455,4,5,True,3,3.1793569999999995,1,1237667736653594755;1237667736653594738;1237667910053658868,1237667736653594755;1237667736653594738;1237667736653594936,True,True,1,0.8379878876926448
9394,4,4,True,3,2.902958999999999,0,1237654605329137931;1237654605329137953;1237654605329072383,1237654605329137953;1237654605329137931;1237654605329072383,False,False,0,0.36392051299248607
9578,4,4,True,3,2.4764799999999987,0,1237665179521187864;1237665179521187909;1237665179521056969,1237665179521187909;1237665179521056969;1237665179521187864,False,False,0,0.8029440724753734
9765,4,4,True,3,2.550879000000002,0,1237674603216699610;1237674603216634080;1237648720171696336,1237648720171696336;1237674603216699610;1237674603216634080,False,False,0,0.6242332988287433
9774,4,4,True,3,2.9798560000000016,0,1237665355083940130;1237665355084005737;1237659162813858137,1237665355083940130;1237659162813858137;1237665355084005737,False,False,0,0.38367936064343766
9790,4,4,True,3,2.098451999999998,0,1237661417673851010;1237661387602919620;1237661387602985091,1237661417673851010;1237661387602919620;1237661387602985091,False,False,0,0.8839410312855165
9833,4,4,True,3,2.194372999999999,0,1237658205578657877;1237658205578723439;1237658614126346384,1237658205578723439;1237658205578657877;1237658614126346384,False,False,0,0.7536297433963046
9869,4,4,True,3,2.7953899999999976,0,1237665015240523906;1237665015240589399;1237665015240589418,1237665015240523906;1237665015240589399;1237665015240589418,False,False,0,0.7965120076127228
9995,4,4,True,3,2.7727299999999993,0,1237651752415854874;1237651752415789223;1237651752415920197,1237651752415920197;1237651752415789223;1237651752415854874,False,False,0,0.5240234494171006
10027,4,4,True,3,2.9687289999999997,0,1237665329311514810;1237665329311580293;1237665329311580311,1237665329311580293;1237665329311514810;1237665329311580311,False,False,0,0.5690789058757453
10074,4,4,True,3,1.2607420000000005,0,1237667912733294684;1237667912733294659;1237667551956435111,1237667551956435111;1237667912733294659;1237667912733294684,False,False,0,0.6427450419153296
10120,4,4,True,3,2.261822000000002,0,1237654880741294238;1237654880741294218;1237654880741294303,1237654880741294238;1237654880741294303;1237654880741294218,False,False,0,0.632345794655409
10121,4,4,True,3,2.523676000000002,0,1237648705667137570;1237648705667072024;1237651735237951685,1237648705667137570;1237651735237951685;1237648705667072024,False,False,0,0.7532464422808793
10163,4,4,True,3,2.277363000000001,0,1237657629512827171;1237657629512827188;1237657629512892647,1237657629512827188;1237657629512892647;1237657629512827171,False,False,0,0.5331530867047292
10218,4,4,True,3,2.293361000000001,0,1237659326562304335;1237659326562304351;1237659330848292959,1237659330848292959;1237659326562304351;1237659326562304335,False,False,0,0.5356613619286659
10236,4,4,True,3,2.591996999999999,0,1237661387619172464;1237661387619238463;1237661387619172794,1237661387619172464;1237661387619238463;1237661387619172794,False,False,0,0.6681782111197272
10247,4,4,True,3,2.792614999999998,0,1237674648847450346;1237648720149479679;1237674649384386795,1237674648847450346;1237648720149479679;1237674649384386795,False,False,0,0.7180656054684569
10324,4,4,True,3,2.6244510000000005,0,1237662301376872719;1237662499475489129;1237662301913546775,1237662499475489129;1237662301913546775;1237662301376872719,False,False,0,1.0085375940953192
10423,4,4,True,3,2.564902,0,1237657612341543027;1237661353244557433;1237661353244557397,1237661353244557433;1237657612341543027;1237661353244557397,False,False,0,0.4656802133691773
10427,4,4,True,3,2.716256999999999,0,1237668289621197071;1237668289621197082;1237670965392703635,1237668289621197082;1237670965392703635;1237668289621197071,False,False,0,0.3520213642370358
10458,4,4,True,3,2.3837870000000017,0,1237658608219848803;1237658608219848869;1237658313478045858,1237658313478045858;1237658608219848803;1237658608219848869,False,False,0,0.6871869083916842
10485,4,4,True,3,2.7074110000000005,0,1237668310021898820;1237668270843953463;1237668349760372834,1237668270843953463;1237668310021898820;1237668349760372834,False,False,0,1.0792012687672745
10497,4,4,True,3,2.676866999999998,0,1237662223535374354;1237664293684445268;1237664846121730104,1237662223535374354;1237664293684445268;1237664846121730104,False,False,0,0.5414441678720845
10506,4,4,True,3,1.1838569999999997,0,1237654948913348733;1237651538187518173;1237651538187452545,1237651538187452545;1237651538187518173;1237654948913348733,False,False,0,0.5335088244950619
10574,4,4,True,3,2.2486560000000004,0,1237671123220168924;1237671123220103629;1237671260122055017,1237671123220103629;1237671123220168924;1237671260122055017,False,False,0,0.6146667252523308
10581,4,4,True,3,2.9496819999999992,0,1237667910049464459;1237667910049529919;1237667910586335349,1237667910049529919;1237667910586335349;1237667910049464459,False,False,0,0.655538826528069
10610,4,4,True,3,2.774407,0,1237658425163776192;1237658425163841691;1237658425163841661,1237658425163841661;1237658425163776192;1237658425163841691,False,False,0,0.55278751166529
10657,4,4,True,3,2.2797750000000008,0,1237655123929333841;1237654031401812159;1237655123929268365,1237654031401812159;1237655123929268365;1237655123929333841,False,False,0,0.47065149446530974
10673,4,4,True,3,2.8641129999999997,0,1237668331490050131;1237668349210919183;1237668349210984599,1237668331490050131;1237668349210919183;1237668349210984599,False,False,0,0.47940276826477835
10693,4,4,True,3,2.535767,0,1237665565541859681;1237665565541925108;1237668336321036598,1237668336321036598;1237665565541859681;1237665565541925108,False,False,0,0.27225917375633024
10757,4,4,True,3,2.454258999999997,0,1237664870822772925;1237660960792379568;1237664870822772913,1237664870822772925;1237660960792379568;1237664870822772913,False,False,0,0.23307193573497376
10767,4,4,True,3,2.245200999999998,0,1237667211060051979;1237667253472591986;1237667253472591937,1237667211060051979;1237667253472591937;1237667253472591986,False,False,0,0.6644415723120449
10806,4,4,True,3,2.3177960000000013,0,1237668496314663045;1237668496314663169;1237668496314597534,1237668496314597534;1237668496314663045;1237668496314663169,False,False,0,0.3043968791028959
10843,4,4,True,3,2.8982620000000026,0,1237664668436398189;1237664668436398224;1237664668436398267,1237664668436398224;1237664668436398267;1237664668436398189,False,False,0,0.31905991771816566
10883,4,4,True,3,2.5465860000000013,0,1237674290756583884;1237674290756583895;1237674290756583782,1237674290756583782;1237674290756583895;1237674290756583884,False,False,0,0.668803651819319
10900,4,4,True,3,1.6421290000000006,0,1237658493891903612;1237658493891903616;1237658493891706939,1237658493891903612;1237658493891706939;1237658493891903616,False,False,0,0.9403254550750724
10908,4,4,True,3,2.5295320000000032,0,1237674479735013541;1237674479735013527;1237674479735013407,1237674479735013541;1237674479735013407;1237674479735013527,False,False,0,0.41117977741926914
10913,4,4,True,3,2.6194039999999994,0,1237664887463411913;1237662697040183439;1237662697040183695,1237662697040183439;1237664887463411913;1237662697040183695,False,False,0,0.589896921078779
10914,4,4,True,3,2.5921330000000005,0,1237661872407576592;1237661850936541214;1237661850936606846,1237661850936541214;1237661850936606846;1237661872407576592,False,False,0,0.6485410786692167
10929,4,4,True,3,2.7309340000000013,0,1237665566073749695;1237667966957584513;1237667966957519065,1237667966957519065;1237667966957584513;1237665566073749695,False,False,0,0.4248929886229149
10955,4,4,True,3,2.857365999999999,0,1237662306189770850;1237662194536874012;1237662306189836510,1237662306189770850;1237662306189836510;1237662194536874012,False,False,0,0.5126221508803734
10964,4,4,True,3,2.1494339999999994,0,1237658304886079607;1237655109442469957;1237658304886014057,1237655109442469957;1237658304886014057;1237658304886079607,False,False,0,0.6034782531793876
10990,4,4,True,3,2.8207109999999993,0,1237671129130074248;1237674599462273168;1237674599462273202,1237674599462273168;1237671129130074248;1237674599462273202,False,False,0,0.42153266760315056
11021,4,4,True,3,2.825486999999999,0,1237664853641462227;1237662685216636964;1237664853641461874,1237662685216636964;1237664853641461874;1237664853641462227,False,False,0,0.4088928624311414
11071,4,4,True,3,2.519648,0,1237654610141249558;1237651066815578330;1237651066815578363,1237651066815578330;1237654610141249558;1237651066815578363,False,False,0,0.3392096648819978
11076,4,4,True,3,2.9804190000000013,0,1237668349218390261;1237668349218390247;1237668332034392412,1237668349218390247;1237668349218390261;1237668332034392412,False,False,0,0.36234371216192685
11078,4,4,True,3,2.194979,0,1237651753485729932;1237674602140139550;1237651753485861130,1237651753485861130;1237674602140139550;1237651753485729932,False,False,0,0.695955147012782
11108,4,4,True,3,2.410718000000003,0,1237665531713814551;1237665531713814706;1237665531713814804,1237665531713814551;1237665531713814706;1237665531713814804,False,False,0,0.23197754494220213
11129,4,4,True,3,2.981570999999999,0,1237662193989582996;1237662193989582993;1237662193989714026,1237662193989714026;1237662193989582993;1237662193989582996,False,False,0,0.3237683842062058
11153,4,4,True,3,2.536345999999998,0,1237664835934814435;1237664878341062790;1237664835934748855,1237664835934814435;1237664835934748855;1237664878341062790,False,False,0,0.5060180196691881
11198,4,4,True,3,2.9445119999999996,0,1237663917340950801;1237663788493635962;1237663788493635946,1237663788493635946;1237663788493635962;1237663917340950801,False,False,0,0.6311795452564297
11252,4,4,True,3,2.9893769999999975,0,1237651272961425646;1237651272961490952;1237651534946304186,1237651272961490952;1237651272961425646;1237651534946304186,False,False,0,0.39276889454914077
11265,4,4,True,3,2.179593999999998,0,1237658297923797167;1237654602641244319;1237658297923731566,1237658297923797167;1237654602641244319;1237658297923731566,False,False,0,0.6060155171966528
11278,4,4,True,3,2.776004999999998,0,1237667429026955404;1237667429026955516;1237667322172211267,1237667429026955516;1237667322172211267;1237667429026955404,False,False,0,0.597859892174835
11305,4,4,True,3,2.297885000000001,0,1237667254016278711;1237667254016278705;1237667254016278686,1237667254016278686;1237667254016278705;1237667254016278711,False,False,0,0.2480023507761313
11370,4,4,True,3,2.657009000000002,0,1237659327091835101;1237659327091900583;1237655368758788270,1237655368758788270;1237659327091835101;1237659327091900583,False,False,0,0.34361857354686265
11562,4,4,True,3,2.473907999999998,0,1237665567691965133;1237665531723514229;1237665531723514265,1237665531723514229;1237665531723514265;1237665567691965133,False,False,0,0.35018238617463915
