sample,group_id,n_satellites,mean_delta_u_minus_r,median_delta_u_minus_r,colour_scatter,satellite_blue_fraction,t_cr,Vdisp,Lum_group,M_virial,M_virial_over_L,is_dominated,Offset_Bary,Voffset,Class
Control4C,4043,2,0.20183861731437847,0.20183861731437847,0.018903305963470157,0.0,,80.38655448276486,66962536593.16023,,,False,1.0736251752303814,0.3662505153786448,
Control4C,4045,1,0.09718732451928869,0.09718732451928869,,0.0,,150.43791092008584,69939148399.39027,,,False,0.3614366399571257,0.7389850836590525,
Control4C,4047,3,0.5300480180499934,0.39889356657572206,0.5222607918082427,0.0,,209.513372535073,50493621813.552444,,,True,0.3544584261586558,0.0353934440549509,
Control4C,4050,3,0.10058961796325283,0.20235459262369204,0.25787801251664844,0.3333333333333333,,152.20907567032964,55674542100.46605,,,True,1.1645112548433831,0.9718582328723416,
Control4C,4051,2,0.5490645359593079,0.5490645359593079,0.21281632179233356,0.0,,51.48585800796439,74974885869.72667,,,True,0.4449811120467875,0.0942940314016097,
Control4C,4060,3,-0.2561525154886806,-0.17781363667064332,0.5197333322187392,0.6666666666666666,,163.15716170428445,47089682556.094734,,,True,0.2641024920019879,0.1058170487279984,
Control4C,4080,1,1.1505741185465743,1.1505741185465743,,0.0,,89.28185990574879,63610260266.81352,,,False,0.7632072131733326,0.4109455059597772,
Control4C,4101,1,0.14255177538429642,0.14255177538429642,,0.0,,442.09844717411465,68442647354.35214,,,True,0.6178049512599539,0.5070797470763617,
Control4C,4437,1,-0.8411986965530933,-0.8411986965530933,,1.0,,178.81478919181856,187536035392.31244,,,False,0.3141414585438881,0.5712710620944669,
Control4C,4499,2,-0.6361009251342671,-0.6361009251342671,0.00668225034508099,1.0,,50.11815337657799,101668474018.11913,,,True,0.5763357639914373,1.005751995308807,
Control4C,4659,3,-0.5015471926947138,-0.4130863342367186,0.1671376101717019,1.0,,102.85367822063064,121177820836.85522,,,True,0.5015208623947012,0.3867767408168093,
Control4C,4742,2,-0.3850344267794148,-0.3850344267794148,0.16640725634489617,1.0,,83.09754681102784,108810399703.5967,,,True,0.4060610728265226,1.0338304860829932,
Control4C,4776,3,-0.33122433956806613,-0.4359181138781829,0.33165307477795575,0.6666666666666666,,298.4684316170257,169243353958.71408,,,False,0.7685776689343145,0.484797944240236,
Control4C,4779,2,0.31507798651470376,0.31507798651470376,0.06615556515671384,0.0,,230.26489503842228,116682393266.50992,,,False,0.2044495473877745,0.1257763024391416,
