objid,sample,group_uid,role,lgm,ff_miles_lw_logz,resid_deg1,resid_deg2,sf_state,morphology4,control
1237659120414490818,Control4C,Lim:7123,BGG,11.19298,0.3003078152646575,0.10855987368609749,0.10614122860176209,Quenched,Elliptical,Control4C
1237658492278669408,Control4C,Lim:7128,BGG,10.89433,0.17355744610585364,0.016976192515224947,0.027624382737609393,Quenched,Elliptical,Control4C
1237662665888759971,Control4C,Lim:7146,BGG,11.07545,0.13721892725478624,-0.04068960083232365,-0.0369849107737481,Quenched,Elliptical,Control4C
1237660669818241081,Control4C,Lim:7158,BGG,10.84569,0.20167700383058246,0.05082321618247179,0.06282105135346375,Quenched,Elliptical,Control4C
1237662300841377924,Control4C,Lim:7162,BGG,11.00634,0.18878060169439917,0.01900992663540227,0.025720805553683418,Quenched,Elliptical,Control4C
1237661386530816015,Control4C,Lim:7183,BGG,11.05246,0.09524713375865783,-0.0799542717540588,-0.07520068324416711,Quenched,Elliptical,Control4C
1237651737375015076,Control4C,Lim:7184,BGG,11.11864,0.1393198083248698,-0.04367443633414275,-0.04207198151487662,Quenched,NoGZ,Control4C
1237657630590238967,Control4C,Lim:7186,BGG,10.90527,0.17741355266189243,0.019544090242909623,0.029858681938941672,Starforming,Spiral,Control4C
1237657628439347341,Control4C,Lim:7197,BGG,11.12856,0.3003078152646575,0.11614546899894712,0.11724079583444269,Quenched,Elliptical,Control4C
1237664853116780599,Control4C,Lim:7213,BGG,10.64018,-0.00036000557862243517,-0.12701454310652646,-0.11172140497369074,Starforming,Spiral,Control4C
1237659327099896118,Control4C,Lim:7219,BGG,10.96433,0.06895429106965624,-0.09586961498758954,-0.08754649813952918,Quenched,Spiral,Control4C
1237657775006286005,Control4C,Lim:7224,BGG,10.84204,-0.1983087080057814,-0.34873270020384717,-0.3366423821617534,Starforming,Spiral,Control4C
1237665330400395323,Control4C,Lim:7233,BGG,11.02899,0.1597848874207296,-0.012652874472108444,-0.006878741372646019,Quenched,Elliptical,Control4C
1237664818753896461,Control4C,Lim:7240,BGG,11.04237,0.25779277210434204,0.0837794860685992,0.08897803930539724,Quenched,Elliptical,Control4C
1237668332571721814,Control4C,Lim:7241,BGG,11.2979,0.18313426568763896,-0.020968234416599063,-0.029928864409879047,Quenched,Spiral,Control4C
1237665330933989398,Control4C,Lim:7256,BGG,11.05892,0.12003830018504674,-0.05592378439816062,-0.05146000639567577,Quenched,Spiral,Control4C
1237660764842164279,Control4C,Lim:7264,BGG,10.35304,0.09292160846959709,7.843135975639515e-05,0.01345641914074136,Quenched,Spiral,Control4C
