sample,group_uid,objid,role,lgm,z,SN,sf_state,morphology4,sSFR,D4000n,sigma,p_E,p_S,core_size_kpc,group_Vdisp,parent_NbGal,group_is_RG4,ff_miles_lw_usable,ff_miles_lw_logz,ff_miles_lw_logz_unc,ff_miles_mw_logz,ff_elodie_lw_logz,ff_elodie_mw_logz,gallazzi_usable,gallazzi_logz_solar,ff_miles_lw_logage,ff_miles_lw_logage_unc,ff_miles_mw_logage,ff_elodie_lw_logage,gal_logage,gal_logage_unc
Control4C,Lim:1496,1237663787417600310,Satellite,10.15167,0.023960765,17.78889,Starforming,Spiral,-10.589792999999998,1.378049,49.16587,0.284000009298325,0.716000020503998,383.86727812705846,140.1212647430873,12.0,False,True,0.12439759440607599,0.09103523427847957,0.05135398835050857,-0.16751050324578506,-0.2727281867109631,False,,9.656055441554848,0.17901088600081927,9.769301170145804,9.837376289122325,,
Control4C,Lim:1497,1237660671429967884,BGG,10.9591,0.033743967,40.98224,Quenched,Elliptical,-12.341194,2.042858,235.6431,0.971000015735626,0.0,168.14182341691665,41.336392008533835,12.0,False,True,0.23148870508405484,0.04191182043356871,0.22293096484590827,0.17548977917257252,0.17161647695175766,True,0.2106700043360188,10.038492199071197,0.07810782759588619,10.121421294295631,9.967368230966146,9.9097,0.08304999999999918
Control4C,Lim:1497,1237660671429967979,Satellite,10.36056,0.03343603,33.49348,Quenched,Elliptical,-11.893625,1.894745,135.1174,0.605000019073486,0.382999986410141,168.14182341691665,41.336392008533835,12.0,False,True,0.17548977917257252,0.09980457157097129,0.19985798101343002,0.06648321213101471,0.05135398835050857,True,0.023770004336018724,10.016072653766043,0.09122352454792981,10.121421294295631,9.840521989535208,9.954,0.06414999999999971
Control4C,Lim:1497,1237660671429968008,Satellite,10.54078,0.033606269,22.14325,Starforming,Spiral,-11.0422606,1.838392,122.7257,0.266000002622604,0.734000027179718,168.14182341691665,41.336392008533835,12.0,False,True,0.12003830018504674,0.12392778208617497,0.01385725040186069,0.1156348048624115,0.04358703111597816,True,0.08467000433601868,9.742656094199416,0.2109851996068297,9.834328938945372,9.726478620414264,9.8225,0.1341000000000001
Control4C,Lim:1497,1237661950780047494,Satellite,9.916123,0.03364734,26.55821,Starforming,Elliptical,-10.1569618,1.327456,82.77096,0.827000021934509,0.133000001311302,168.14182341691665,41.336392008533835,12.0,False,True,0.04619148126786086,0.023275743423241648,-0.4847653571149339,0.05135398835050857,-0.11553311404874676,True,-0.06262999566398131,9.862033711729138,0.05527795553904635,10.11313715525522,9.49518204315102,9.5431,0.14614999999999956
Control4C,Lim:1498,1237665129087565860,BGG,10.56369,0.024379711,35.28891,Starforming,Spiral,-9.926743,1.24419,99.24106,0.0,0.912999987602234,202.015088707016,206.79556294054169,12.0,False,True,-0.00036000557862243517,0.02109135170868124,-0.3830331239219682,-0.00036000557862243517,-0.4348396893969556,False,,9.474249199254539,0.06006139811957212,9.68836659986871,9.620883189970037,,
Control4C,Lim:1498,1237665129087565862,Satellite,10.36946,0.025819252,20.89818,Starforming,Spiral,-10.182669,1.337255,105.1075,0.0,1.0,202.015088707016,206.79556294054169,12.0,False,True,0.005382592656735859,0.166632041463815,-0.17608941330805536,0.0383308008134032,-0.23640805378214774,False,,9.730716561455491,0.11677639014975849,9.882422697335205,9.746392857179824,,
Control4C,Lim:1498,1237665129087631503,Satellite,10.02877,0.025090224,30.68821,Starforming,Spiral,-10.6362196,1.427493,82.70141,0.163000002503395,0.796000003814697,202.015088707016,206.79556294054169,12.0,False,True,0.056455848346987726,0.07523184974743717,-0.16751050324578506,-0.09708903351335806,-0.055778624700305444,False,,9.787379771846885,0.09591764050238805,9.965084901041148,9.631155496648535,,
Control4C,Lim:1498,1237665129087565950,Satellite,9.038531,0.024622091,24.34698,Starforming,Spiral,-8.6664104,1.054573,47.52821,0.164000004529953,0.58899998664856,202.015088707016,206.79556294054169,12.0,False,True,-0.1231358190374761,0.08716711014978325,-0.21220723669545014,-0.00036000557862243517,-0.5120595574153525,False,,9.605280367167877,0.12213645475930957,10.116469929914913,9.714076487194253,,
Control4C,Lim:1499,1237667730193711133,BGG,10.88381,0.034922286,36.04205,Quenched,Spiral,-11.3890247,1.623383,124.2766,0.0,1.0,334.3416038332711,120.4807511569508,12.0,False,True,-0.062396561398671085,0.07024786130468502,-0.06574371018214456,-0.07939644884409477,-0.11931785883562805,False,,9.571697304804854,0.11651924039455519,9.621145734629541,9.843645068629495,,
Control4C,Lim:1499,1237667782270583070,Satellite,9.637333,0.035573678,31.00849,Quenched,Uncertain,-12.257453,1.995162,139.5966,0.181999996304512,0.0,334.3416038332711,120.4807511569508,12.0,False,True,0.09986115685840526,0.02431345539159032,0.1287135660717291,0.0383308008134032,0.03301017461500066,False,,10.036501142902965,0.0377448539083689,10.036501142902965,10.134345754549372,,
Control4C,Lim:1499,1237667782270583073,Satellite,9.75534,0.03508181,30.05348,Quenched,Elliptical,-12.324426,1.876017,84.43895,0.779999971389771,0.017000000923872,334.3416038332711,120.4807511569508,12.0,False,True,0.04619148126786086,0.08112885912853818,-0.1231358190374761,-0.16751050324578506,-0.10806121448408725,False,,9.950737058534441,0.06504143762400627,10.07285219667012,10.042410504317518,,
Control4C,Lim:1499,1237667782270648848,Satellite,9.694048,0.034688102,23.50959,Starforming,Uncertain,-10.1682955,1.317895,79.60002,0.409000009298325,0.48199999332428,334.3416038332711,120.4807511569508,12.0,False,True,-0.05250706908668513,0.03854939708155966,-0.25678909191546573,-0.22656522730891981,-0.3830331239219682,False,,9.955572500296421,0.10804974313070304,10.099544946040206,9.772822470495177,,
Control4C,Lim:1599,1237654391639376175,BGG,11.28539,0.041340298,35.18917,Quenched,Elliptical,-12.355056,1.92116,205.9017,1.0,0.0,561.5465573892402,178.3378102420021,11.0,False,True,0.0383308008134032,0.06019915288183459,0.11341619989012074,0.06895429106965624,0.13085557337224013,True,0.12557000433601884,10.090828153136082,0.04477141470149881,10.10298291574095,10.042410504317518,9.936,0.06315000000000026
Control4C,Lim:1599,1237653589017362552,Satellite,10.95201,0.041066913,39.94245,Quenched,Spiral,-11.9186024,1.849197,155.4937,0.119000002741814,0.880999982357025,561.5465573892402,178.3378102420021,11.0,False,True,0.1287135660717291,0.04318492251053017,-0.012078550350336925,0.06648321213101471,0.01664564199347177,True,0.07117000433601883,9.912645672375033,0.048275554585201164,10.046365988365983,9.925638463380032,9.8384,0.1548500000000006
Control4C,Lim:1599,1237654391639507212,Satellite,10.76021,0.042400434,28.49518,Starforming,Spiral,-11.1217639,1.515982,130.5444,0.157000005245209,0.783999979496002,561.5465573892402,178.3378102420021,11.0,False,True,-0.003260164289578826,0.0273070763200437,-0.20752475187661884,-0.062396561398671085,-0.055778624700305444,True,0.05727000433601881,9.948298948511681,0.05065676406215136,10.065448248867066,9.814694316204822,9.6831,0.13369999999999926
Control4C,Lim:1599,1237654391639441458,Satellite,10.36816,0.041534658,23.45528,Quenched,Elliptical,-12.182832,1.813739,163.0241,0.952000021934509,0.0,561.5465573892402,178.3378102420021,11.0,False,True,0.09756027280667182,0.0687133066719453,0.12003830018504674,-0.00036000557862243517,0.12222341690406424,True,0.12577000433601881,10.030473017396458,0.07247394441115329,10.092585564409598,9.992378969718287,9.8989,0.10194999999999954
Control4C,Lim:1600,1237661381704024168,BGG,11.47509,0.036801784,37.45394,Quenched,Spiral,-12.769575,1.985137,222.9507,0.034000001847744,0.930999994277954,658.2157037979888,175.59985637576807,11.0,False,True,0.2855971362609545,0.044824127669977246,0.2765252203244555,0.19985798101343002,0.26097149630715105,True,0.2688700043360188,9.697173439008626,0.11381582193575479,9.730716561455491,9.981188672613625,9.9367,0.06679999999999975
Control4C,Lim:1600,1237661381704024169,Satellite,10.6562,0.038111197,34.24807,Quenched,Spiral,-12.286831,1.862024,138.1028,0.028999999165535,0.940999984741211,658.2157037979888,175.59985637576807,11.0,False,True,0.005382592656735859,0.02970527928660051,-0.033379164418814146,-0.059074962477950764,0.01385725040186069,True,0.012270004336018658,9.899168078620676,0.03507033954972538,9.938407434529841,10.0304325289104,9.8855,0.09344999999999981
Control4C,Lim:1600,1237661381704089681,Satellite,9.868852,0.036827939,28.89164,Starforming,Elliptical,-9.78942567,1.13479,54.3601,0.714999973773956,0.264999985694885,658.2157037979888,175.59985637576807,11.0,False,True,-0.3367530128963952,0.07644022681056992,-1.316808100959223,-0.17608941330805536,-0.5945388905762418,True,-0.8586299956639811,9.999008329814611,0.041348394192954885,10.145366111526178,9.261893030772955,8.9816,0.12520000000000042
Control4C,Lim:1600,1237661381703958722,Satellite,10.26157,0.036748975,29.63608,Quenched,Elliptical,-11.834407,1.854009,141.4303,0.861999988555908,0.0689999982714653,658.2157037979888,175.59985637576807,11.0,False,True,-0.00036000557862243517,0.07907062000077443,-0.13087399102014557,0.0714113894018661,0.05898447772959352,False,,9.915291696672057,0.0758310700824687,9.999008329814611,9.834207637293574,,
Control4C,Lim:1616,1237654383585394819,BGG,11.2807,0.043463555,43.89958,Quenched,Elliptical,-12.1507085,2.025394,220.2025,0.920000016689301,0.0209999997168779,309.41428977401284,242.96682834203753,11.0,False,True,0.3003078152646575,0.019668159478753222,0.3003078152646575,0.17548977917257252,0.1597848874207296,True,0.3386700043360187,9.583182671890375,0.09774987188724715,9.588813368429173,9.92820734393433,9.863,0.07819999999999983
Control4C,Lim:1616,1237654383585329365,Satellite,10.71634,0.043491938,38.94851,Quenched,Elliptical,-12.424156,2.125612,184.7575,0.939999997615814,0.0599999986588955,309.41428977401284,242.96682834203753,11.0,False,True,0.21243398995807833,0.0421176629992442,0.18123572190473197,0.13085557337224013,0.12439759440607599,True,0.32067000433601867,9.849938107331969,0.08764723286142306,9.896421654568988,10.09779541802643,9.8931,0.07989999999999942
Control4C,Lim:1616,1237654383585394820,Satellite,10.39758,0.042845034,27.59007,Quenched,Elliptical,-11.419153,1.950145,104.7768,0.939000010490417,0.0,309.41428977401284,242.96682834203753,11.0,False,True,0.09756027280667182,0.055212675243783864,-0.00036000557862243517,-0.03650924669124571,0.024904982184311565,True,0.07137000433601881,9.776623178275386,0.09849605156104424,9.888076498292898,9.998957311148207,9.8198,0.12485000000000035
Control4C,Lim:1616,1237654391644618891,Satellite,10.41594,0.041790662,25.73547,Starforming,Elliptical,-9.8935962,1.174009,61.05067,0.959999978542328,0.0,309.41428977401284,242.96682834203753,11.0,False,True,-0.6964434765481651,0.48439129908510214,-1.316808100959223,-1.0233458920722236,-1.8248971609968063,True,-1.2844299956639813,9.945847122932802,0.07856789640407413,9.99021800819203,10.096058656774304,9.5794,0.2914000000000003
Control4C,Lim:1619,1237659326026547328,BGG,11.34008,0.044638038,34.74709,Quenched,Elliptical,-12.514641,2.029076,225.754,1.0,0.0,1124.4008047364032,284.3915321841824,11.0,False,True,0.16966679416987027,0.02473039668476469,0.17741355266189243,0.1617793388380763,0.13510815202267923,True,0.13547000433601886,9.976689623118247,0.03615612530405432,10.007624468644831,10.05406697095652,9.8736,0.10490000000000066
Control4C,Lim:1619,1237659330849276115,Satellite,10.87738,0.044311451,30.70321,Quenched,Elliptical,-12.189242,1.927578,235.4249,0.851999998092651,0.111000001430511,1124.4008047364032,284.3915321841824,11.0,False,True,0.12003830018504674,0.01590271832009102,0.16966679416987027,0.18878060169439917,0.1943547474969782,True,0.1461700043360188,10.06916581541617,0.06400114789097877,10.090828153136082,9.912561067241239,9.961,0.08074999999999921
Control4C,Lim:1619,1237659326026547606,Satellite,10.55366,0.046412412,14.17133,Starforming,NoGZ,-10.9547241,1.698612,84.2263,,,1124.4008047364032,284.3915321841824,11.0,False,True,-0.059074962477950764,0.2020184021111745,-0.11931785883562805,-0.3006665564381726,-0.3006665564381726,False,0.2408700043360188,9.98124608434421,0.1321885132180487,10.07832375420244,9.953093488254238,9.679,0.11800000000000033
Control4C,Lim:1619,1237659330312536341,Satellite,10.10744,0.045047296,19.81446,Starforming,Elliptical,-10.5083247,1.539297,98.88676,0.617999970912933,0.236000001430511,1124.4008047364032,284.3915321841824,11.0,False,True,-0.055778624700305444,0.15256442258252362,-0.03650924669124571,-0.1231358190374761,-0.13479537313186118,False,0.11907000433601866,9.935898961811201,0.1039024546516858,9.953161509116486,9.541244658425413,9.6031,0.13565000000000005
Control4C,Lim:1659,1237668624622223408,BGG,11.04103,0.02441101,50.03233,Quenched,Elliptical,-12.094937,1.844185,184.2135,0.50900000333786,0.47299998998642,621.6053742012958,139.2966004941686,11.0,False,True,0.22979059425991835,0.02389994969064496,0.17932884207153257,0.04619148126786086,0.05391241004701966,False,,9.8279247757932,0.05623857398682919,9.965084901041148,9.855917530456955,,
Control4C,Lim:1659,1237668624622092360,Satellite,10.4788,0.025050163,38.68365,Starforming,Spiral,-10.3398337,1.416777,101.0704,0.0,1.0,621.6053742012958,139.2966004941686,11.0,False,True,0.09058356357502098,0.04985135595342612,0.1156348048624115,-0.10806121448408725,-0.24141432925928877,False,,9.674812199511187,0.07865836985233177,9.808125253781435,9.750268425219755,,
Control4C,Lim:1659,1237668624622157845,Satellite,9.997185,0.024500046,31.45791,Starforming,Spiral,-9.7191546,1.195811,67.59167,0.0,1.0,621.6053742012958,139.2966004941686,11.0,False,True,-0.10071575008869796,0.031674768207792955,-0.6060438375572742,-0.10071575008869796,-0.23145875648195138,False,,9.692792386789916,0.09218788691280988,9.985755191860926,9.224709127239219,,
Control4C,Lim:1659,1237668624621961294,Satellite,9.437902,0.024005572,13.13372,Starforming,Spiral,-10.0059787,1.230044,50.1183,0.0309999994933605,0.656000018119812,621.6053742012958,139.2966004941686,11.0,False,True,0.024904982184311565,0.1839875087965886,-0.3305265412590219,-0.26203736643140163,-0.7110426603645115,False,,8.991709955744621,0.38869983665332786,9.37666563166618,9.709862470366271,,
Control4C,Lim:1664,1237655370904764519,BGG,11.26308,0.036842627,64.25753,Quenched,Elliptical,-12.470515,1.924366,275.0142,0.875,0.0,134.80522354482662,288.9752476923912,11.0,False,True,0.15576829454635008,0.019224647041587203,0.18878060169439917,0.09524713375865783,0.14762191810824846,True,0.06487000433601864,10.036501142902965,0.01805333858447078,10.11313715525522,10.055979657413848,9.9665,0.040149999999999686
Control4C,Lim:1664,1237655465385394461,Satellite,10.72704,0.035817891,41.74289,Quenched,Spiral,-12.115246,1.856462,132.1133,0.370000004768372,0.555999994277954,134.80522354482662,288.9752476923912,11.0,False,True,0.01664564199347177,0.05925219515243831,-0.10806121448408725,-0.062396561398671085,-0.09708903351335806,True,0.07397000433601875,9.98124608434421,0.05066509340678138,10.05409994705743,10.089041313370354,9.8833,0.09755000000000003
Control4C,Lim:1664,1237655370904764505,Satellite,10.66017,0.03796471,55.98625,Quenched,Elliptical,-12.357652000000002,1.979287,185.0404,0.74099999666214,0.25900000333786,134.80522354482662,288.9752476923912,11.0,False,True,0.12003830018504674,0.02431345539159032,0.06895429106965624,0.04878040567641195,0.07628427083243272,True,-0.003429995663981167,9.923134446511261,0.09228411741580178,9.96272628603807,10.101248242249437,9.9772,0.020649999999999835
Control4C,Lim:1664,1237655465385459816,Satellite,10.17687,0.037169284,41.38732,Quenched,Elliptical,-11.944018,1.903212,149.0574,0.852999985218048,0.0879999995231628,134.80522354482662,288.9752476923912,11.0,False,True,0.09756027280667182,0.1479344904062266,-0.03650924669124571,-0.1231358190374761,-0.1231358190374761,True,0.017170004336018785,9.873801489577902,0.0872554693276939,9.976689623118247,10.140672993332165,9.86,0.10240000000000027
Control4C,Lim:1670,1237662223543828509,BGG,11.24444,0.029588707,50.36907,Quenched,Elliptical,-12.375059,2.007428,311.1529,0.861000001430511,0.0,464.20211902822155,210.00126864179833,11.0,False,True,0.29740527268129757,0.007355339501851493,0.29885896880742735,0.24319337424724807,0.26097149630715105,False,,9.994635430631343,0.04300562216011894,10.119777323521555,9.827800122391524,,
Control4C,Lim:1670,1237662698640441555,Satellite,10.597,0.028869665,29.66391,Quenched,Spiral,-11.4344404,1.811343,91.69821,0.0,1.0,464.20211902822155,210.00126864179833,11.0,False,True,0.01385725040186069,0.0964422556367715,-0.10071575008869796,-0.062396561398671085,-0.1117810674162761,False,,9.876694263572423,0.08070334935346057,9.960354744045745,9.757917324736615,,
Control4C,Lim:1670,1237662698640506996,Satellite,10.5691,0.029475948,35.18395,Quenched,Elliptical,-12.057546,1.92028,134.7644,0.945999979972839,0.0540000014007092,464.20211902822155,210.00126864179833,11.0,False,True,0.0383308008134032,0.025856996964565504,0.10669156061825541,-0.059074962477950764,-0.0691168562521512,False,,10.116469929914913,0.01978200069449798,10.143810173882285,10.059779943204282,,
Control4C,Lim:1670,1237664854183313713,Satellite,9.959099,0.030459703,17.47326,Starforming,Spiral,-10.5583617,1.511059,22.76526,0.24600000679493,0.754000008106232,464.20211902822155,210.00126864179833,11.0,False,True,-0.21220723669545014,0.18864898477253295,-0.4348396893969556,-0.19377293476141427,-0.21220723669545014,False,,10.02230256016546,0.12286235358436493,10.150000447465615,9.692585206641622,,
Control4C,Lim:1678,1237668367999565875,BGG,11.17749,0.031325508,51.62956,Starforming,Elliptical,-10.8759871,1.726533,215.0549,0.593999981880188,0.34400001168251,531.8317268246908,284.128665053841,11.0,False,True,0.27037041250145794,0.014244278152984707,0.22808581767465552,0.09986115685840526,0.15778123442292644,False,,9.583182671890375,0.08488252101791804,9.683895336022992,9.84674584943187,,
Control4C,Lim:1678,1237665566082400802,Satellite,10.46534,0.032824231,37.14526,Quenched,Spiral,-11.485628,1.757897,104.6972,0.455000013113022,0.514999985694885,531.8317268246908,284.128665053841,11.0,False,True,0.12003830018504674,0.09919738540141028,0.01941624484406951,-0.024122131359567863,-0.07939644884409477,False,,9.746564067947784,0.14298795030493494,9.831138661840619,9.722383802184492,,
Control4C,Lim:1678,1237668336861511907,Satellite,8.543398,0.031973519,5.189979,Starforming,NoGZ,-9.2211333,1.215155,,,,531.8317268246908,284.128665053841,11.0,False,True,-0.3006665564381726,0.16094769542922718,-1.0233458920722236,-0.26203736643140163,-1.5487361063149858,False,,9.328500699663312,0.25938583795677683,9.588813368429173,9.701309749150992,,
Control4C,Lim:1678,1237668336324706372,Satellite,10.10874,0.030833504,18.17455,Starforming,Spiral,-10.5906625,1.446833,35.84921,0.167999997735023,0.790000021457672,531.8317268246908,284.128665053841,11.0,False,True,-0.00036000557862243517,0.12077063786984615,-0.07251640661352583,-0.3430700533958701,-0.42704955844442327,False,,9.553878902039823,0.1810234621463831,9.674812199511187,9.515524148866751,,
Control4C,Lim:1698,1237663786885906494,BGG,11.20225,0.038179229,43.07822,Quenched,Elliptical,-12.5652,1.967243,228.7351,0.882000029087067,0.0,313.14514254500403,358.75415015400694,11.0,False,True,0.09756027280667182,0.02431345539159032,0.04878040567641195,0.13085557337224013,0.09058356357502098,False,,9.814825914566171,0.09060790911632832,9.843761584967739,9.953093488254238,,
Control4C,Lim:1698,1237663786885906495,Satellite,,0.040670287,,NosSFR,NoGZ,,,186.1842,,,313.14514254500403,358.75415015400694,11.0,False,True,-0.1549517826247632,0.09281775048530076,-0.5027694928517081,-0.7261497308821511,-1.4569753907965999,False,,9.722570501038522,0.11286422373657956,9.837496014575915,9.738536397344287,,
Control4C,Lim:1698,1237663786885906868,Satellite,10.53559,0.039398034,36.15118,Quenched,Elliptical,-11.980317,1.804453,112.5256,0.959999978542328,0.0399999991059303,313.14514254500403,358.75415015400694,11.0,False,True,0.17355744610585364,0.05200478158408843,0.10214991508360624,0.05135398835050857,0.03301017461500066,False,,9.710057592596337,0.09104970233950382,9.794405571674003,9.757917324736615,,
Control4C,Lim:1698,1237663916270158057,Satellite,10.31535,0.040347907,25.46079,Quenched,Elliptical,-11.360655,1.702413,81.61522,0.866999983787537,0.133000001311302,313.14514254500403,358.75415015400694,11.0,False,True,0.09756027280667182,0.09919738540141028,-0.06574371018214456,-0.1269876415173383,-0.09708903351335806,False,,9.82142469529039,0.14711397211524258,9.955572500296421,10.074657023853005,,
Control4C,Lim:1701,1237661949719478406,BGG,,0.045215219,,NosSFR,NoGZ,,,213.6792,,,154.59881851781702,324.0352100152501,11.0,False,True,-0.16328380351680608,0.1345498637421241,-0.5945388905762418,-0.00036000557862243517,-0.00036000557862243517,False,,9.840640098853877,0.06124155676321941,9.953161509116486,8.443982303007413,,
Control4C,Lim:1701,1237661949719478306,Satellite,,0.045193446,,NosSFR,NoGZ,,,148.077,,,154.59881851781702,324.0352100152501,11.0,False,True,-0.1231358190374761,0.09572738453880959,-0.24141432925928877,-0.7261497308821511,-0.792455300926452,False,,9.577477897595585,0.133427533631993,9.972084849822123,9.92820734393433,,
Control4C,Lim:1701,1237661949719478394,Satellite,10.28027,0.045390515,14.45082,Starforming,Spiral,-10.9424582,1.618514,80.73811,0.26800000667572,0.73199999332428,154.59881851781702,324.0352100152501,11.0,False,True,0.0025206987823348363,0.0631808667603592,-0.14274598525968069,-0.1231358190374761,-0.11553311404874676,False,-0.10782999566398122,9.933375865380134,0.15840121008998498,10.096079195211622,9.599579614657953,9.7561,0.14914999999999967
Control4C,Lim:1701,1237661949719478403,Satellite,10.04496,0.042849579,20.35154,Quenched,Elliptical,-11.728324,1.712789,99.47998,0.833999991416931,0.127000004053116,154.59881851781702,324.0352100152501,11.0,False,True,0.15576829454635008,0.04561016444386368,0.0383308008134032,-0.00036000557862243517,-0.00036000557862243517,True,0.1600700043360188,9.790906879091818,0.14176771987572323,9.953161509116486,9.692585206641622,9.7981,0.12105000000000032
Control4C,Lim:1714,1237661070324858896,BGG,11.05568,0.033268926,42.48785,Quenched,Uncertain,-12.0223608,1.844807,181.5853,0.0,0.231000006198883,60.99791489728151,69.22591435635465,11.0,False,True,0.22979059425991835,0.03553153448128185,0.2795702206417064,0.12439759440607599,0.1617793388380763,True,0.17907000433601872,9.831138661840619,0.07492879331060198,9.943381376855962,10.028403683546463,9.9372,0.06005000000000038
Control4C,Lim:1714,1237661070324858895,Satellite,10.9583,0.032938389,45.4401,Quenched,Uncertain,-12.735114,1.996521,215.5695,0.166999995708466,0.0149999996647239,60.99791489728151,69.22591435635465,11.0,False,True,0.17741355266189243,0.02473039668476469,0.18878060169439917,0.12439759440607599,0.12439759440607599,True,0.33917000433601885,9.98350649011086,0.026025984174204986,10.026407002525806,9.915208239010328,9.9271,0.07720000000000038
Control4C,Lim:1714,1237661070324858902,Satellite,10.27178,0.032758053,15.13427,Starforming,Spiral,-10.6140151,1.619589,67.07339,0.0740000009536743,0.666999995708466,60.99791489728151,69.22591435635465,11.0,False,True,0.005382592656735859,0.05430814785234194,-0.1387524855065975,-0.00036000557862243517,-0.1508449289923749,False,-0.3146299956639811,9.859041215921442,0.178294006817735,9.98124608434421,9.466486519123668,9.7614,0.15094999999999992
Control4C,Lim:1714,1237661070324858899,Satellite,10.25661,0.033020698,25.40956,Starforming,Spiral,-10.413963,1.373246,64.89797,0.0399999991059303,0.513999998569489,60.99791489728151,69.22591435635465,11.0,False,True,0.011050416782760416,0.10659458980274189,-0.23145875648195138,-0.1231358190374761,-0.07251640661352583,True,0.03387000433601872,9.541580367120513,0.18056180471673855,9.665535120344686,9.746392857179824,9.4412,0.1551500000000008
Control4C,Lim:1716,1237667430641696902,BGG,11.07681,0.038627798,39.56812,Quenched,Elliptical,-11.8014776,1.887469,201.0923,0.879999995231628,0.119999997317791,173.59312054034137,118.5575239654014,11.0,False,True,-0.05250706908668513,0.057136815223015974,-0.003260164289578826,0.09756027280667182,0.14141026178025823,False,,10.065448248867066,0.04274830131581542,10.067311195902008,9.98793739092662,,
Control4C,Lim:1716,1237667430641696794,Satellite,10.78507,0.038988421,28.34492,Starforming,Spiral,-10.2670357,1.507471,150.0696,0.0,0.885999977588654,173.59312054034137,118.5575239654014,11.0,False,True,-0.1231358190374761,0.09897435121357949,-0.25678909191546573,-0.027185968217908463,-0.1387524855065975,False,,9.787379771846885,0.15280383055497726,9.899168078620676,9.76543383823589,,
Control4C,Lim:1716,1237667430641697079,Satellite,10.40711,0.038356995,19.04751,Starforming,Spiral,-9.851342,1.409652,77.37104,0.263999998569489,0.736000001430511,173.59312054034137,118.5575239654014,11.0,False,True,0.03567863566659506,0.1560341967769277,-0.1549517826247632,-0.1231358190374761,-0.20752475187661884,False,,9.742656094199416,0.2074778738492773,10.116469929914913,9.65099873491045,,
Control4C,Lim:1716,1237667430641697017,Satellite,9.795736,0.038151831,20.71676,Quenched,Elliptical,-11.010542,1.753911,70.3957,0.677999973297119,0.233999997377396,173.59312054034137,118.5575239654014,11.0,False,True,-0.003260164289578826,0.06709311791011825,-0.21694068641837377,-0.30647653141567716,-0.3006665564381726,False,,10.02230256016546,0.06288524590400879,10.146916494639402,9.901808013769003,,
Control4C,Lim:1718,1237661950254448667,BGG,11.09958,0.026890568,45.15075,Quenched,Elliptical,-12.49199,1.998676,285.5518,1.0,0.0,290.37876001889066,712.5703011207556,11.0,False,True,0.2855971362609545,0.007355339501851493,0.2855971362609545,0.21946008747208545,0.2177141908488538,True,0.20177000433601866,9.876694263572423,0.04130889013215189,9.987992354820326,9.861926114738775,9.9277,0.11699999999999999
Control4C,Lim:1718,1237661813348434037,Satellite,10.45015,0.026450845,31.48277,Quenched,Spiral,-12.029006,1.884026,142.1244,0.409000009298325,0.575999975204468,290.37876001889066,712.5703011207556,11.0,False,True,0.0383308008134032,0.059320015283234814,-0.00036000557862243517,-0.00036000557862243517,-0.00036000557862243517,True,-0.1361299956639812,10.020236114866432,0.06258112254297732,10.04831242823329,9.91783937307793,9.9387,0.07774999999999999
Control4C,Lim:1718,1237661812811563096,Satellite,10.43329,0.02641538,16.9484,Starforming,Spiral,-10.7087397,1.631927,79.56217,0.0,1.0,290.37876001889066,712.5703011207556,11.0,False,True,0.1496728826525962,0.03994565843352864,0.12439759440607599,-0.1983087080057814,-0.2727281867109631,False,-0.5093299956639812,9.882422697335205,0.1509387118035299,10.026407002525806,9.66530794690064,9.9011,0.12475000000000058
Control4C,Lim:1718,1237661950254448669,Satellite,9.050049,0.021402693,15.4076,Starforming,Spiral,-9.3717683,1.134732,47.4735,0.0,0.545000016689301,290.37876001889066,712.5703011207556,11.0,False,True,-0.27817389220561206,0.09167035618910052,-0.8298363053665552,-0.07939644884409477,-0.08638724073305099,False,-0.7088299956639812,9.274319986401819,0.2672423285044738,9.714268803326986,9.522098486193102,9.0272,0.16410000000000036
Control4C,Lim:1719,1237648704600735996,BGG,11.11632,0.032754618,50.59671,Quenched,Elliptical,-12.384229,1.889163,189.7795,0.632000029087067,0.368000000715256,367.20396787569354,136.33316253283522,11.0,False,True,0.24319337424724807,0.06796212680417915,0.19250472977107758,0.13721892725478624,0.10894469627808792,True,0.1945700043360188,9.705805232475619,0.1377579349081124,9.79787637292719,9.887981122679902,9.8621,0.09830000000000005
Control4C,Lim:1719,1237648704600670761,Satellite,11.03549,0.031765264,43.37262,Quenched,Spiral,-12.523074,1.915145,196.363,0.0689999982714653,0.897000014781952,367.20396787569354,136.33316253283522,11.0,False,True,0.12003830018504674,0.019467428163889917,0.11118620289364924,0.06648321213101471,0.06399799257900651,True,0.13767000433601884,9.976689623118247,0.09132270877903359,9.987992354820326,10.05406697095652,9.8975,0.08314999999999984
Control4C,Lim:1719,1237648721792729473,Satellite,9.848671,0.032528708,37.53835,Quenched,Elliptical,-11.284424,1.671607,90.83446,0.788999974727631,0.104999996721745,367.20396787569354,136.33316253283522,11.0,False,True,-0.021079757759797816,0.03621687305515319,-0.2217262958376311,-0.17608941330805536,-0.22656522730891981,True,-0.07862999566398132,10.016072653766043,0.06327376232852355,10.1343559541563,9.849824648098926,9.7409,0.13309999999999977
