sample,objid,specobjid,sfr,lgm,sSFR_status,specObjID,bestObjID,instrument,survey,programname,plate,mjd,fiberID,class,zWarning,snMedian_r,snMedian,run2d,sciencePrimary,extra_specObjID,sfr_tot_p50,lgm_tot_p50,specsfr_tot_p50,info_specObjID,info_sn_median,reliable,missing_type
RG4,1237658425163841661,1396195095190988800,-1.479635,10.96078,Quenched,1.3961950951909888e+18,1.2376584251638415e+18,SDSS,sdss,legacy,1240.0,52734.0,288.0,GALAXY,0.0,45.07178,37.61441,26,1.0,1.3961950951909888e+18,-1.479635,10.96078,-12.48611,1.3961950951909888e+18,37.60073,1.0,valid
RG4,1237659327091835101,889531336103061504,-1.677101,9.836951,Quenched,8.895313361030615e+17,1.2376593270918351e+18,SDSS,sdss,legacy,790.0,52441.0,256.0,GALAXY,0.0,21.81671,16.42793,26,1.0,8.895313361030615e+17,-1.677101,9.836951,-11.56979,8.895313361030615e+17,16.44871,1.0,valid
RG4,1237659327091900425,889520890742597632,0.6804266,10.82187,Starforming,8.895208907425976e+17,1.2376593270919004e+18,SDSS,sdss,legacy,790.0,52441.0,218.0,GALAXY,0.0,42.68672,35.28074,26,1.0,8.895208907425976e+17,0.6804266,10.82187,-10.17976,8.895208907425976e+17,35.22398,1.0,valid
RG4,1237658297923797167,649767981018015744,-0.02246486,10.25456,Starforming,6.497679810180157e+17,1.2376582979237972e+18,SDSS,sdss,legacy,577.0,52367.0,450.0,GALAXY,0.0,9.63258,7.347611,26,1.0,6.497679810180157e+17,-0.02246486,10.25456,-10.31873,6.497679810180157e+17,7.345498,1.0,valid
RG4,1237660960792379568,1433274205037684736,-1.583781,10.64754,Quenched,1.4332742050376847e+18,1.2376609607923796e+18,SDSS,sdss,legacy,1273.0,52993.0,13.0,GALAXY,0.0,34.50975,25.5394,26,1.0,1.4332742050376847e+18,-1.583781,10.64754,-12.23979,1.4332742050376847e+18,25.5105,1.0,valid
RG4,1237658313478045858,1075380961375447040,0.06430686,10.24989,Starforming,1.075380961375447e+18,1.237658313478046e+18,SDSS,sdss,legacy,955.0,52409.0,533.0,GALAXY,0.0,18.03669,14.24165,26,1.0,1.075380961375447e+18,0.06430686,10.24989,-10.23494,1.075380961375447e+18,14.35107,1.0,valid
RG4,1237659162816020815,1507592940946483200,-0.7882735,11.02857,Quenched,1.5075929409464832e+18,1.2376591628160207e+18,SDSS,sdss,legacy,1339.0,52767.0,47.0,GALAXY,0.0,51.29858,41.63098,26,1.0,1.5075929409464832e+18,-0.7882735,11.02857,-11.84375,1.5075929409464832e+18,41.66919,1.0,valid
RG4,1237658304886079607,865906164804642816,-1.495095,10.08701,Quenched,8.659061648046428e+17,1.2376583048860795e+18,SDSS,sdss,legacy,769.0,54530.0,324.0,GALAXY,0.0,30.91083,23.99006,26,1.0,8.659061648046428e+17,-1.495095,10.08701,-11.65694,8.659061648046428e+17,24.0178,1.0,valid
RG4,1237658608219848819,1075382885520795648,-1.039696,10.95547,Quenched,1.0753828855207956e+18,1.2376586082198487e+18,SDSS,sdss,legacy,955.0,52409.0,540.0,GALAXY,0.0,41.25775,33.87912,26,1.0,1.0753828855207956e+18,-1.039696,10.95547,-12.04587,1.0753828855207956e+18,33.85975,1.0,valid
RG4,1237658608219848869,1075379861863819264,-1.198202,10.35497,Quenched,1.0753798618638193e+18,1.237658608219849e+18,SDSS,sdss,legacy,955.0,52409.0,529.0,GALAXY,0.0,17.65808,13.2599,26,1.0,1.0753798618638193e+18,-1.198202,10.35497,-11.63048,1.0753798618638193e+18,13.31347,1.0,valid
RG4,1237657612341543027,1480732696916289536,-1.035436,10.22487,Quenched,1.4807326969162895e+18,1.237657612341543e+18,SDSS,sdss,legacy,1315.0,52791.0,634.0,GALAXY,0.0,27.717,20.69408,26,1.0,1.4807326969162895e+18,-1.035436,10.22487,-11.30572,1.4807326969162895e+18,20.71228,1.0,valid
RG4,1237661353244557433,1481793450742409216,-1.521703,10.59821,Quenched,1.4817934507424092e+18,1.2376613532445573e+18,SDSS,sdss,legacy,1316.0,52790.0,397.0,GALAXY,0.0,35.812,27.68443,26,1.0,1.4817934507424092e+18,-1.521703,10.59821,-12.17885,1.4817934507424092e+18,27.73218,1.0,valid
RG4,1237659162813858137,1505344439667681280,-0.2920633,10.2711,Starforming,1.5053444396676813e+18,1.237659162813858e+18,SDSS,sdss,legacy,1337.0,52767.0,59.0,GALAXY,0.0,37.91444,30.2679,26,1.0,1.5053444396676813e+18,-0.2920633,10.2711,-10.60267,1.5053444396676813e+18,30.22974,1.0,valid
RG4,1237661417673851010,1488572489700239360,-1.352775,10.82481,Quenched,1.4885724897002394e+18,1.2376614176738511e+18,SDSS,sdss,legacy,1322.0,52791.0,483.0,GALAXY,0.0,43.71076,36.17364,26,1.0,1.4885724897002394e+18,-1.352775,10.82481,-12.21807,1.4885724897002394e+18,36.15429,1.0,valid
RG4,1237659330848292959,1316277092844857344,-0.9702072,10.70973,Quenched,1.3162770928448573e+18,1.2376593308482929e+18,SDSS,sdss,legacy,1169.0,52753.0,364.0,GALAXY,0.0,29.698,22.39705,26,1.0,1.3162770928448573e+18,-0.9702072,10.70973,-11.72282,1.3162770928448573e+18,22.42941,1.0,valid
RG4,1237661387619172794,1507597613870901248,-0.2954066,9.542334,Starforming,1.5075976138709012e+18,1.2376613876191729e+18,SDSS,sdss,legacy,1339.0,52767.0,64.0,GALAXY,0.0,7.913091,5.612408,26,1.0,1.5075976138709012e+18,-0.2954066,9.542334,-9.896209,1.5075976138709012e+18,5.630682,1.0,valid
RG4,1237661387619172464,1507597888748808192,-1.41749,11.13752,Quenched,1.5075978887488082e+18,1.2376613876191724e+18,SDSS,sdss,legacy,1339.0,52767.0,65.0,GALAXY,0.0,53.1031,44.91901,26,1.0,1.5075978887488082e+18,-1.41749,11.13752,-12.59279,1.5075978887488082e+18,44.86565,1.0,valid
RG4,1237661417673916574,1487486446636918784,0.1570131,11.0988,Starforming,1.4874864466369188e+18,1.2376614176739167e+18,SDSS,sdss,legacy,1321.0,52764.0,628.0,GALAXY,0.0,29.47835,22.42434,26,1.0,1.4874864466369188e+18,0.1570131,11.0988,-10.99451,1.4874864466369188e+18,22.45255,1.0,valid
RG4,1237659326562304075,1316290836740204544,-0.972145,11.15274,Quenched,1.3162908367402045e+18,1.237659326562304e+18,SDSS,sdss,legacy,1169.0,52753.0,414.0,GALAXY,0.0,47.74443,41.09478,26,1.0,1.3162908367402045e+18,-0.972145,11.15274,-12.18544,1.3162908367402045e+18,41.07424,1.0,valid
RG4,1237659326562304335,1316289187472762880,-1.920381,10.19507,Quenched,1.316289187472763e+18,1.2376593265623043e+18,SDSS,sdss,legacy,1169.0,52753.0,408.0,GALAXY,0.0,27.61792,20.62017,26,1.0,1.316289187472763e+18,-1.920381,10.19507,-12.12419,1.316289187472763e+18,20.66889,1.0,valid
RG4,1237661966356381766,1634880933981087744,-1.302266,10.90541,Quenched,1.6348809339810877e+18,1.2376619663563817e+18,SDSS,sdss,legacy,1452.0,53112.0,270.0,GALAXY,0.0,42.95243,34.47853,26,1.0,1.6348809339810877e+18,-1.302266,10.90541,-12.25539,1.6348809339810877e+18,34.4804,1.0,valid
RG4,1237661850936541214,1546995319818971136,-0.3397462,10.69378,Starforming,1.5469953198189711e+18,1.2376618509365412e+18,SDSS,sdss,legacy,1374.0,53083.0,32.0,GALAXY,0.0,39.43989,30.92035,26,1.0,1.5469953198189711e+18,-0.3397462,10.69378,-11.08769,1.5469953198189711e+18,30.88828,1.0,valid
RG4,1237661850936606846,1548175920446072832,0.2412437,10.21668,Starforming,1.5481759204460728e+18,1.2376618509366067e+18,SDSS,sdss,legacy,1375.0,53084.0,231.0,GALAXY,0.0,21.74092,17.07098,26,1.0,1.5481759204460728e+18,0.2412437,10.21668,-10.0374,1.5481759204460728e+18,17.09485,1.0,valid
RG4,1237658493891903616,1384980075547486208,-0.3063257,10.0812,Starforming,1.3849800755474862e+18,1.2376584938919035e+18,SDSS,sdss,legacy,1230.0,52672.0,448.0,GALAXY,0.0,43.50819,37.01441,26,1.0,1.3849800755474862e+18,-0.3063257,10.0812,-10.42959,1.3849800755474862e+18,37.02943,1.0,valid
RG4,1237662193989714026,1634880384225273856,-1.714956,10.4328,Quenched,1.6348803842252739e+18,1.237662193989714e+18,SDSS,sdss,legacy,1452.0,53112.0,268.0,GALAXY,0.0,41.586,32.42964,26,1.0,1.6348803842252739e+18,-1.714956,10.4328,-12.18465,1.6348803842252739e+18,32.42964,1.0,valid
RG4,1237661872407576592,1548176470201886720,-0.6827502,9.415302,Starforming,1.5481764702018867e+18,1.2376618724075766e+18,SDSS,sdss,legacy,1375.0,53084.0,233.0,GALAXY,0.0,26.21977,21.19336,26,1.0,1.5481764702018867e+18,-0.6827502,9.415302,-10.15847,1.5481764702018867e+18,21.19368,1.0,valid
RG4,1237662306189770849,1554966779221010432,-0.632291,10.95878,Quenched,1.5549667792210104e+18,1.2376623061897708e+18,SDSS,sdss,legacy,1381.0,53089.0,360.0,GALAXY,0.0,46.52185,39.80134,26,1.0,1.5549667792210104e+18,-0.632291,10.95878,-11.645,1.5549667792210104e+18,39.75102,1.0,valid
RG4,1237661387619238463,1509936825177761792,-1.347092,9.961979,Quenched,1.5099368251777618e+18,1.2376613876192384e+18,SDSS,sdss,legacy,1341.0,52786.0,382.0,GALAXY,0.0,24.04745,18.12223,26,1.0,1.5099368251777618e+18,-1.347092,9.961979,-11.34963,1.5099368251777618e+18,18.15435,1.0,valid
RG4,1237662306189770850,1553749070009362432,-1.368858,10.49291,Quenched,1.5537490700093624e+18,1.2376623061897708e+18,SDSS,sdss,legacy,1380.0,53084.0,26.0,GALAXY,0.0,27.94134,20.37447,26,1.0,1.5537490700093624e+18,-1.368858,10.49291,-11.90941,1.5537490700093624e+18,20.46958,1.0,valid
RG4,1237661872407576591,1546996419330598912,0.1874046,10.96986,Starforming,1.546996419330599e+18,1.2376618724075766e+18,SDSS,sdss,legacy,1374.0,53083.0,36.0,GALAXY,0.0,44.70096,34.48952,26,1.0,1.546996419330599e+18,0.1874046,10.96986,-10.83996,1.546996419330599e+18,34.46554,1.0,valid
RG4,1237662193989582996,1634892478853179392,-0.4281921,9.060438,Starforming,1.6348924788531794e+18,1.237662193989583e+18,SDSS,sdss,legacy,1452.0,53112.0,312.0,GALAXY,0.0,6.660653,5.089864,26,1.0,1.6348924788531794e+18,-0.4281921,9.060438,-9.541472,1.6348924788531794e+18,5.209332,1.0,valid
RG4,1237662301376872719,1903984208339036160,-0.04814258,9.127062,Starforming,1.9039842083390362e+18,1.2376623013768727e+18,SDSS,sdss,legacy,1691.0,53260.0,318.0,GALAXY,0.0,10.59781,8.12997,26,1.0,1.9039842083390362e+18,-0.04814258,9.127062,-9.227031,1.9039842083390362e+18,8.172561,1.0,valid
RG4,1237659326562304351,1316288362839042048,-1.455618,10.46145,Quenched,1.316288362839042e+18,1.2376593265623043e+18,SDSS,sdss,legacy,1169.0,52753.0,405.0,GALAXY,0.0,33.03056,25.36075,26,1.0,1.316288362839042e+18,-1.455618,10.46145,-11.95568,1.316288362839042e+18,25.40514,1.0,valid
RG4,1237661387602919620,1487485622003197952,-1.215847,10.36785,Quenched,1.487485622003198e+18,1.2376613876029197e+18,SDSS,sdss,legacy,1321.0,52764.0,625.0,GALAXY,0.0,35.65088,27.99998,26,1.0,1.487485622003198e+18,-1.215847,10.36785,-11.62737,1.487485622003198e+18,28.03037,1.0,valid
RG4,1237661387602985091,1489656058510075904,0.02012726,9.704643,Starforming,1.489656058510076e+18,1.2376613876029852e+18,SDSS,sdss,legacy,1323.0,52797.0,329.0,GALAXY,0.0,9.463725,7.008603,26,1.0,1.489656058510076e+18,0.02012726,9.704643,-9.743441,1.489656058510076e+18,7.120198,1.0,valid
RG4,1237662193989582993,1632568386284185600,-1.595835,9.832049,Quenched,1.6325683862841856e+18,1.237662193989583e+18,SDSS,sdss,legacy,1450.0,53120.0,49.0,GALAXY,0.0,15.13236,10.95439,26,1.0,1.6325683862841856e+18,-1.595835,9.832049,-11.50637,1.6325683862841856e+18,10.9931,1.0,valid
RG4,1237662499475489129,1903979810292525056,-0.7678658,10.83594,Quenched,1.903979810292525e+18,1.237662499475489e+18,SDSS,sdss,legacy,1691.0,53260.0,302.0,GALAXY,0.0,44.34614,35.52137,26,1.0,1.903979810292525e+18,-0.7678658,10.83594,-11.6625,1.903979810292525e+18,35.56491,1.0,valid
RG4,1237662306189836510,1553743572451223552,-0.5969663,9.347853,Starforming,1.5537435724512236e+18,1.2376623061898365e+18,SDSS,sdss,legacy,1380.0,53084.0,6.0,GALAXY,0.0,7.89789,6.036912,26,1.0,1.5537435724512236e+18,-0.5969663,9.347853,-9.998,1.5537435724512236e+18,6.125008,1.0,valid
RG4,1237662301913546775,1902818179864881152,-1.491853,10.70464,Quenched,1.9028181798648812e+18,1.2376623019135468e+18,SDSS,sdss,legacy,1690.0,53475.0,172.0,GALAXY,0.0,40.10091,33.29624,26,1.0,1.9028181798648812e+18,-1.491853,10.70464,-12.2366,1.9028181798648812e+18,33.26856,1.0,valid
RG4,1237662194536874012,1553749619765176320,-0.3445832,9.49991,Starforming,1.5537496197651763e+18,1.237662194536874e+18,SDSS,sdss,legacy,1380.0,53084.0,28.0,GALAXY,0.0,29.4008,23.76857,26,1.0,1.5537496197651763e+18,-0.3445832,9.49991,-9.889035,1.5537496197651763e+18,23.8119,1.0,valid
RG4,1237662223535374440,2287956218058139648,-0.3158244,10.77687,Starforming,2.2879562180581396e+18,1.2376622235353743e+18,SDSS,sdss,legacy,2032.0,53815.0,464.0,GALAXY,0.0,31.60356,24.58095,26,1.0,2.2879562180581396e+18,-0.3158244,10.77687,-11.1521,2.2879562180581396e+18,24.6512,1.0,valid
RG4,1237662685216636964,2288980132574029824,-1.384447,10.54506,Quenched,2.2889801325740298e+18,1.237662685216637e+18,SDSS,sdss,legacy,2033.0,53476.0,93.0,GALAXY,0.0,43.53789,36.46315,26,1.0,2.2889801325740298e+18,-1.384447,10.54506,-11.99157,2.2889801325740298e+18,36.40479,1.0,valid
RG4,1237662499475554415,4712061076438183936,,,NosSFR,4.712061076438184e+18,1.2376624994755543e+18,BOSS,boss,boss,4185.0,55469.0,618.0,GALAXY,0.0,74.10695,66.42351,v5_7_0,1.0,,,,,,,,no-galSpecExtra
RG4,1237664293684445268,2287955393424418816,-0.4063019,10.17756,Starforming,2.2879553934244188e+18,1.2376642936844452e+18,SDSS,sdss,legacy,2032.0,53815.0,461.0,GALAXY,0.0,17.3264,12.96795,26,1.0,2.2879553934244188e+18,-0.4063019,10.17756,-10.63806,2.2879553934244188e+18,13.05739,1.0,valid
RG4,1237662697040183439,2086349761811605504,-1.448678,10.89663,Quenched,2.0863497618116055e+18,1.2376626970401836e+18,SDSS,sdss,legacy,1853.0,53566.0,208.0,GALAXY,0.0,47.193,40.59467,26,1.0,2.0863497618116055e+18,-1.448678,10.89663,-12.41372,2.0863497618116055e+18,40.52973,1.0,valid
RG4,1237662697040183695,2086328871090677760,-0.5720719,9.442821,Starforming,2.0863288710906778e+18,1.2376626970401838e+18,SDSS,sdss,legacy,1853.0,53566.0,132.0,GALAXY,0.0,9.861931,7.592298,26,1.0,2.0863288710906778e+18,-0.5720719,9.442821,-10.06418,2.0863288710906778e+18,7.694957,1.0,valid
RG4,1237664668436398093,2359989616649463808,-1.317129,10.98999,Quenched,2.359989616649464e+18,1.237664668436398e+18,SDSS,sdss,legacy,2096.0,53446.0,376.0,GALAXY,0.0,44.51258,36.94954,26,1.0,2.359989616649464e+18,-1.317129,10.98999,-12.35321,2.359989616649464e+18,36.97395,1.0,valid
RG4,1237664668436398189,2221443729611319296,-2.044834,9.630564,Quenched,2.2214437296113193e+18,1.237664668436398e+18,SDSS,sdss,legacy,1973.0,53432.0,157.0,GALAXY,0.0,17.85004,14.0899,26,1.0,2.2214437296113193e+18,-2.044834,9.630564,-11.75,2.2214437296113193e+18,14.06613,1.0,valid
RG4,1237665531713814595,2404970638147086336,-1.28412,10.97575,Quenched,2.4049706381470863e+18,1.2376655317138145e+18,SDSS,sdss,legacy,2136.0,53494.0,176.0,GALAXY,0.0,48.00663,41.4799,26,1.0,2.4049706381470863e+18,-1.28412,10.97575,-12.30093,2.4049706381470863e+18,41.48413,1.0,valid
RG4,1237661353244557397,1481789602451712000,-0.5672165,9.879648,Starforming,1.481789602451712e+18,1.2376613532445573e+18,SDSS,sdss,legacy,1316.0,52790.0,383.0,GALAXY,0.0,10.41184,7.592279,26,1.0,1.481789602451712e+18,-0.5672165,9.879648,-10.50807,1.481789602451712e+18,7.701982,1.0,valid
RG4,1237663788493635962,2106686050947590144,-0.263844,9.675072,Starforming,2.1066860509475901e+18,1.2376637884936358e+18,SDSS,sdss,legacy,1871.0,53384.0,463.0,GALAXY,0.0,16.81662,13.54512,26,1.0,2.1066860509475901e+18,-0.263844,9.675072,-9.989035,2.1066860509475901e+18,13.67009,1.0,valid
RG4,1237665179521187864,2393673985838573568,-1.350629,10.08385,Quenched,2.3936739858385736e+18,1.2376651795211878e+18,SDSS,sdss,legacy,2126.0,53794.0,39.0,GALAXY,0.0,20.86696,15.63317,26,1.0,2.3936739858385736e+18,-1.350629,10.08385,-11.47886,2.3936739858385736e+18,15.67587,1.0,valid
RG4,1237663917340950801,2106689349482473472,-1.859447,9.726141,Quenched,2.1066893494824735e+18,1.2376639173409508e+18,SDSS,sdss,legacy,1871.0,53384.0,475.0,GALAXY,0.0,23.92074,18.53601,26,1.0,2.1066893494824735e+18,-1.859447,9.726141,-11.61773,2.1066893494824735e+18,18.66274,1.0,valid
RG4,1237664853641461771,2288989203544958976,-0.6270924,10.76402,Quenched,2.288989203544959e+18,1.2376648536414618e+18,SDSS,sdss,legacy,2033.0,53476.0,126.0,GALAXY,0.0,45.17554,38.05566,26,1.0,2.288989203544959e+18,-0.6270924,10.76402,-11.43362,2.288989203544959e+18,38.02879,1.0,valid
RG4,1237665015240523906,2364461609797052416,-0.1786656,10.11195,Starforming,2.3644616097970524e+18,1.237665015240524e+18,SDSS,sdss,legacy,2100.0,53713.0,261.0,GALAXY,0.0,24.6084,18.32587,26,1.0,2.3644616097970524e+18,-0.1786656,10.11195,-10.33043,2.3644616097970524e+18,18.40931,1.0,valid
RG4,1237665015240589418,2372445714706884608,-0.8894741,9.967389,Starforming,2.3724457147068846e+18,1.2376650152405893e+18,SDSS,sdss,legacy,2107.0,53786.0,635.0,GALAXY,0.0,28.7437,22.5215,26,1.0,2.3724457147068846e+18,-0.8894741,9.967389,-10.89973,2.3724457147068846e+18,22.56569,1.0,valid
RG4,1237664853641461874,2288979307940308992,-0.6624939,10.47519,Starforming,2.288979307940309e+18,1.2376648536414618e+18,SDSS,sdss,legacy,2033.0,53476.0,90.0,GALAXY,0.0,27.99776,22.0674,26,1.0,2.288979307940309e+18,-0.6624939,10.47519,-11.1994,2.288979307940309e+18,22.07258,1.0,valid
RG4,1237663788493635946,2106687700215031808,0.4666195,10.65368,Starforming,2.1066877002150318e+18,1.2376637884936358e+18,SDSS,sdss,legacy,1871.0,53384.0,469.0,GALAXY,0.0,40.31693,31.60361,26,1.0,2.1066877002150318e+18,0.4666195,10.65368,-10.22998,2.1066877002150318e+18,31.78616,1.0,valid
RG4,1237664887463346414,2086331344991840256,-0.1828041,11.12958,Starforming,2.0863313449918403e+18,1.2376648874633464e+18,SDSS,sdss,legacy,1853.0,53566.0,141.0,GALAXY,0.0,45.13066,37.95031,26,1.0,2.0863313449918403e+18,-0.1828041,11.12958,-11.38629,2.0863313449918403e+18,37.9059,1.0,valid
RG4,1237664887463411913,2086332719381374976,-0.1295,9.573237,Starforming,2.086332719381375e+18,1.237664887463412e+18,SDSS,sdss,legacy,1853.0,53566.0,146.0,GALAXY,0.0,14.84648,11.62744,26,1.0,2.086332719381375e+18,-0.1295,9.573237,-9.750149,2.086332719381375e+18,11.76259,1.0,valid
RG4,1237663917341016282,2106694847040612352,-0.8828501,10.99287,Quenched,2.1066948470406124e+18,1.2376639173410163e+18,SDSS,sdss,legacy,1871.0,53384.0,495.0,GALAXY,0.0,50.99146,41.05594,26,1.0,2.1066948470406124e+18,-0.8828501,10.99287,-11.94227,2.1066948470406124e+18,41.05594,1.0,valid
RG4,1237664835934814435,2191057076510287872,-0.5810255,9.752666,Starforming,2.191057076510288e+18,1.2376648359348145e+18,SDSS,sdss,legacy,1946.0,53432.0,203.0,GALAXY,0.0,20.63624,16.48812,26,1.0,2.191057076510288e+18,-0.5810255,9.752666,-10.39026,2.191057076510288e+18,16.48402,1.0,valid
RG4,1237664835934814390,2191060924800985088,0.2252997,10.65665,Starforming,2.191060924800985e+18,1.2376648359348145e+18,SDSS,sdss,legacy,1946.0,53432.0,217.0,GALAXY,0.0,35.20948,28.48507,26,1.0,2.191060924800985e+18,0.2252997,10.65665,-10.48165,2.191060924800985e+18,28.4338,1.0,valid
RG4,1237665179521056969,2393827092832741376,-0.7197835,9.945629,Starforming,2.3938270928327414e+18,1.237665179521057e+18,SDSS,sdss,legacy,2126.0,53794.0,596.0,GALAXY,0.0,11.62638,9.040561,26,1.0,2.3938270928327414e+18,-0.7197835,9.945629,-10.69697,2.3938270928327414e+18,9.134193,1.0,valid
RG4,1237665179521187863,7314995990196056064,,,NosSFR,7.314995990196056e+18,1.2376651795211878e+18,BOSS,boss,boss,6497.0,56329.0,88.0,GALAXY,0.0,67.71172,61.20695,v5_7_0,1.0,,,,,,,,no-galSpecExtra
RG4,1237664878341062790,2191035910911453184,-0.5002413,9.697658,Starforming,2.1910359109114532e+18,1.237664878341063e+18,SDSS,sdss,legacy,1946.0,53432.0,126.0,GALAXY,0.0,12.09184,9.12706,26,1.0,2.1910359109114532e+18,-0.5002413,9.697658,-10.24061,2.1910359109114532e+18,9.159932,1.0,valid
RG4,1237665355084005428,1505343065278146560,-1.010395,11.19512,Quenched,1.5053430652781466e+18,1.2376653550840054e+18,SDSS,sdss,legacy,1337.0,52767.0,54.0,GALAXY,0.0,45.63555,38.28019,26,1.0,1.5053430652781466e+18,-1.010395,11.19512,-12.26374,1.5053430652781466e+18,38.28826,1.0,valid
RG4,1237665329311514762,2260895032137508864,0.9112576,10.65414,Starforming,2.2608950321375089e+18,1.237665329311515e+18,SDSS,sdss,legacy,2008.0,53473.0,320.0,GALAXY,0.0,31.39854,29.53908,26,1.0,2.2608950321375089e+18,0.9112576,10.65414,-9.801796,2.2608950321375089e+18,29.6141,1.0,valid
RG4,1237664835934748855,2191070270649821184,-0.3054007,9.484913,Starforming,2.1910702706498212e+18,1.237664835934749e+18,SDSS,sdss,legacy,1946.0,53432.0,251.0,GALAXY,0.0,22.04668,18.30255,26,1.0,2.1910702706498212e+18,-0.3054007,9.484913,-9.838687,2.1910702706498212e+18,18.31487,1.0,valid
RG4,1237665531723514265,2472496320804317184,-0.2101561,9.440617,Starforming,2.472496320804317e+18,1.2376655317235144e+18,SDSS,sdss,legacy,2196.0,53534.0,73.0,GALAXY,0.0,15.35881,12.01849,26,1.0,2.472496320804317e+18,-0.2101561,9.440617,-9.72092,2.472496320804317e+18,12.20368,1.0,valid
RG4,1237665531713814551,2404971187902900224,-1.110187,10.66852,Quenched,2.4049711879029e+18,1.2376655317138145e+18,SDSS,sdss,legacy,2136.0,53494.0,178.0,GALAXY,0.0,45.09779,37.4367,26,1.0,2.4049711879029e+18,-1.110187,10.66852,-11.83034,2.4049711879029e+18,37.44408,1.0,valid
RG4,1237665531713814804,2404963766199412736,-0.124914,10.37114,Starforming,2.4049637661994127e+18,1.2376655317138148e+18,SDSS,sdss,legacy,2136.0,53494.0,151.0,GALAXY,0.0,17.95741,12.55015,26,1.0,2.4049637661994127e+18,-0.124914,10.37114,-10.54692,2.4049637661994127e+18,12.65071,1.0,valid
RG4,1237665548900958660,2473651083243710464,-0.8701571,10.81618,Quenched,2.4736510832437105e+18,1.2376655489009587e+18,SDSS,sdss,legacy,2197.0,53555.0,178.0,GALAXY,0.0,40.18402,32.33432,26,1.0,2.4736510832437105e+18,-0.8701571,10.81618,-11.73211,2.4736510832437105e+18,32.29108,1.0,valid
RG4,1237667254016278711,2513027622854748160,-0.2932158,9.48142,Starforming,2.513027622854748e+18,1.2376672540162788e+18,SDSS,sdss,legacy,2232.0,53827.0,69.0,GALAXY,0.0,12.41995,9.614592,26,1.0,2.513027622854748e+18,-0.2932158,9.48142,-9.82792,2.513027622854748e+18,9.678835,1.0,valid
RG4,1237665355084005737,1505342790400239616,-0.8864071,9.82069,Starforming,1.5053427904002396e+18,1.2376653550840056e+18,SDSS,sdss,legacy,1337.0,52767.0,53.0,GALAXY,0.0,34.44835,27.86215,26,1.0,1.5053427904002396e+18,-0.8864071,9.82069,-10.75266,1.5053427904002396e+18,27.81783,1.0,valid
RG4,1237664668436398224,2221429435960158208,-1.538811,10.75534,Quenched,2.2214294359601582e+18,1.2376646684363983e+18,SDSS,sdss,legacy,1973.0,53432.0,105.0,GALAXY,0.0,35.71219,28.42569,26,1.0,2.2214294359601582e+18,-1.538811,10.75534,-12.33764,2.2214294359601582e+18,28.39058,1.0,valid
RG4,1237664846121730104,2287957867325581312,-1.989649,9.793362,Quenched,2.2879578673255813e+18,1.23766484612173e+18,SDSS,sdss,legacy,2032.0,53815.0,470.0,GALAXY,0.0,16.19807,12.28903,26,1.0,2.2879578673255813e+18,-1.989649,9.793362,-11.83664,2.2879578673255813e+18,12.37015,1.0,valid
RG4,1237665355083940130,1505340316499077120,0.1867449,9.997058,Starforming,1.505340316499077e+18,1.23766535508394e+18,SDSS,sdss,legacy,1337.0,52767.0,44.0,GALAXY,0.0,20.80388,15.70812,26,1.0,1.505340316499077e+18,0.1867449,9.997058,-9.867522,1.505340316499077e+18,15.77094,1.0,valid
RG4,1237664870822772966,1433273930159777792,-1.515913,11.04547,Quenched,1.4332739301597778e+18,1.237664870822773e+18,SDSS,sdss,legacy,1273.0,52993.0,12.0,GALAXY,0.0,43.6192,35.43892,26,1.0,1.4332739301597778e+18,-1.515913,11.04547,-12.5964,1.4332739301597778e+18,35.42738,1.0,valid
RG4,1237667254016278565,2513027073098934272,-1.444962,11.0197,Quenched,2.5130270730989343e+18,1.2376672540162785e+18,SDSS,sdss,legacy,2232.0,53827.0,67.0,GALAXY,0.0,46.42558,38.65588,26,1.0,2.5130270730989343e+18,-1.444962,11.0197,-12.51154,2.5130270730989343e+18,38.63964,1.0,valid
RG4,1237668289621197082,2917337020214831104,0.2911901,9.607869,Starforming,2.917337020214831e+18,1.237668289621197e+18,SDSS,sdss,legacy,2591.0,54140.0,474.0,GALAXY,0.0,31.1062,25.92481,26,1.0,2.917337020214831e+18,0.2911901,9.607869,-9.368543,2.917337020214831e+18,25.94164,1.0,valid
RG4,1237665531723514229,2473656855679756288,-1.171616,9.90285,Quenched,2.4736568556797563e+18,1.237665531723514e+18,SDSS,sdss,legacy,2197.0,53555.0,199.0,GALAXY,0.0,18.21371,13.60738,26,1.0,2.4736568556797563e+18,-1.171616,9.90285,-11.11507,2.4736568556797563e+18,13.72636,1.0,valid
RG4,1237667551956435111,2802455642550331392,-0.5436066,10.93884,Quenched,2.8024556425503314e+18,1.2376675519564352e+18,SDSS,sdss,legacy,2489.0,53857.0,330.0,GALAXY,0.0,38.10125,29.95652,26,1.0,2.8024556425503314e+18,-0.5436066,10.93884,-11.52396,2.8024556425503314e+18,29.95501,1.0,valid
RG4,1237665329311580293,2260881837997975552,0.4082662,10.2354,Starforming,2.2608818379979756e+18,1.2376653293115804e+18,SDSS,sdss,legacy,2008.0,53473.0,272.0,GALAXY,0.0,14.27192,11.59001,26,1.0,2.2608818379979756e+18,0.4082662,10.2354,-9.884305,2.2608818379979756e+18,11.65856,1.0,valid
