plate,mjd,fiberid,z_log_abs_p2p5,z_log_abs_p16,z_log_abs_median,z_log_abs_p84,z_log_abs_p97p5,z_log_abs_mode,dr4_index,age_logyr_rband_p2p5,age_logyr_rband_p16,age_logyr_rband_median,age_logyr_rband_p84,age_logyr_rband_p97p5,age_logyr_rband_mode
1170,52756,387,-1.7862,-1.6153,-1.4581,-1.3534,-1.3069,-1.3509,334443,9.3966,9.5666,9.679,9.8026,9.91,9.6264
1171,52753,85,-1.7228,-1.5823,-1.4469,-1.3393,-1.3103,-1.3384,334686,9.3092,9.3872,9.5094,9.6619,9.7581,9.5141
1171,52753,87,-2.0188,-1.8832,-1.8003,-1.7329,-1.5085,-1.7327,334687,9.4141,9.6228,9.7062,9.7516,9.8181,9.7221
1171,52753,89,-1.6773,-1.5859,-1.5129,-1.4309,-1.3301,-1.451,334689,9.6664,9.7862,9.8751,9.9698,10.032,9.8509
1171,52753,125,-1.5764,-1.5431,-1.4846,-1.4459,-1.3131,-1.4823,334716,9.6248,9.8339,9.9121,9.9854,10.0242,9.8822
1171,52753,136,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,334725,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1171,52753,353,-2.0858,-1.9467,-1.8161,-1.6826,-1.4073,-1.8392,334899,9.1626,9.4712,9.5867,9.6961,9.796,9.5787
1172,52759,48,-1.5834,-1.4204,-1.3569,-1.3208,-1.3119,-1.3133,335160,9.41,9.5206,9.6242,9.7902,9.8164,9.819
1172,52759,83,-1.5324,-1.4972,-1.4286,-1.3757,-1.3304,-1.3697,335186,9.6538,9.7933,9.8859,9.9732,10.0181,9.9144
1173,52790,321,-2.155,-2.0464,-1.9424,-1.8162,-1.7092,-1.9644,335865,9.8105,9.9195,10.0038,10.0507,10.0737,10.0581
1173,52790,322,-2.7079,-2.4186,-2.0189,-1.6643,-1.4349,-1.883,335866,8.6724,8.732,8.804,8.8999,9.3159,8.8263
1174,52782,361,-2.0243,-1.8608,-1.6818,-1.473,-1.3464,-1.6952,336317,9.138,9.2949,9.4343,9.6156,9.718,9.4342
1174,52782,414,-2.0087,-1.88,-1.7142,-1.5184,-1.343,-1.7578,336350,9.1297,9.4298,9.576,9.7317,9.8504,9.5783
1174,52782,429,-1.8787,-1.7773,-1.6461,-1.5424,-1.4371,-1.5762,336361,9.6347,9.789,9.9006,9.9891,10.0528,9.9621
1174,52782,438,-1.8169,-1.7444,-1.6708,-1.6088,-1.5492,-1.6514,336369,9.7441,9.8686,9.9644,10.0238,10.0654,10.0262
1174,52782,445,-1.6885,-1.6439,-1.5941,-1.561,-1.5256,-1.5637,336375,9.8906,9.9631,9.9964,10.0493,10.0769,9.979
1174,52782,451,-1.7337,-1.7169,-1.6937,-1.6648,-1.634,-1.6889,336380,9.8701,9.9281,9.9866,10.0046,10.0231,9.9946
1174,52782,475,-1.5499,-1.5178,-1.5111,-1.5079,-1.4656,-1.5074,336400,9.8702,9.9391,9.9694,9.9771,10.0061,9.9782
1174,52782,476,-1.611,-1.5745,-1.5214,-1.4545,-1.3605,-1.451,336401,9.6177,9.8033,9.85,9.9617,10.0011,9.8509
1174,52782,536,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,336442,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1185,52642,325,-1.796,-1.7183,-1.6386,-1.5566,-1.4167,-1.6201,338993,9.5539,9.7286,9.8561,9.9453,10.0097,9.9146
1185,52642,388,-1.4758,-1.4173,-1.3725,-1.3459,-1.3262,-1.3571,339043,9.6256,9.7575,9.8353,9.9381,9.9747,9.77
1185,52642,435,-2.6228,-2.3863,-2.1084,-1.7181,-1.3901,-2.2022,339078,9.1669,9.2874,9.4282,9.5613,9.659,9.4184
1185,52642,466,-1.6278,-1.5809,-1.5416,-1.5084,-1.4908,-1.5074,339102,9.8248,9.8639,9.9337,9.9936,10.0254,9.947
1185,52642,468,-1.6661,-1.5709,-1.4927,-1.4219,-1.3549,-1.4886,339104,9.6188,9.756,9.8539,9.9634,10.0061,9.8341
1185,52642,473,-1.8808,-1.769,-1.649,-1.5278,-1.3182,-1.714,339108,9.4222,9.6369,9.7675,9.8864,9.9679,9.7384
1185,52642,497,-1.7942,-1.6989,-1.585,-1.4441,-1.3356,-1.5512,339125,9.3388,9.5415,9.6621,9.7999,9.9053,9.6749
1198,52669,5,-2.5972,-2.3469,-2.0143,-1.6717,-1.3947,-1.8517,344254,9.1205,9.2482,9.4008,9.5641,9.6854,9.3862
1198,52669,17,-1.5815,-1.5615,-1.5278,-1.5014,-1.4457,-1.5011,344265,9.8365,9.9467,9.9731,10.0313,10.0573,9.962
1198,52669,101,-1.9052,-1.7943,-1.7362,-1.517,-1.471,-1.7014,344332,9.3766,9.4312,9.6951,9.7486,9.798,9.7061
1198,52669,108,-1.8732,-1.8005,-1.7318,-1.7056,-1.6634,-1.7077,344338,9.7055,9.777,9.8255,9.8633,9.9196,9.8347
1198,52669,231,-1.8759,-1.8116,-1.7539,-1.6859,-1.5661,-1.6952,344430,9.4569,9.6568,9.7277,9.759,9.8009,9.755
1198,52669,233,-2.143,-1.9232,-1.653,-1.4171,-1.3229,-1.5762,344431,8.9933,9.1073,9.2239,9.3678,9.4966,9.1784
1199,52703,296,-1.4694,-1.4195,-1.3562,-1.3214,-1.3042,-1.3321,344917,9.7517,9.7908,9.9028,9.9554,9.9674,9.9625
1199,52703,298,-1.8906,-1.8052,-1.6928,-1.5465,-1.3731,-1.7828,344919,9.412,9.6015,9.7465,9.8617,9.9511,9.8348
1199,52703,509,-1.7662,-1.6681,-1.5899,-1.503,-1.3228,-1.5637,345048,9.4956,9.6931,9.8207,9.9244,10.0004,9.8661
1200,52668,284,-2.0661,-1.9177,-1.7781,-1.6091,-1.4243,-1.7891,345306,9.4679,9.6208,9.7675,9.8903,9.9817,9.7708
1200,52668,287,-2.572,-2.4379,-2.277,-2.0992,-1.8852,-2.3838,345308,9.4162,9.5963,9.7333,9.8497,9.9308,9.6904
1200,52668,298,-2.9409,-2.6949,-2.4102,-2.0326,-1.5821,-2.5215,345315,8.9058,9.0213,9.1383,9.3078,9.471,9.1302
1205,52670,83,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,347070,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1205,52670,84,-1.6534,-1.5674,-1.484,-1.3739,-1.3302,-1.5637,347071,9.5689,9.6997,9.8099,9.9163,9.9651,9.9464
1205,52670,86,-1.6971,-1.6235,-1.5729,-1.5402,-1.4924,-1.57,347073,9.7297,9.8667,9.9344,9.9884,10.0429,9.9623
1205,52670,88,-1.6819,-1.6348,-1.5837,-1.5187,-1.4951,-1.5136,347075,9.7707,9.859,9.934,10.0097,10.0554,9.8822
1205,52670,121,-3.0213,-2.7335,-2.405,-1.983,-1.5053,-2.534,347095,9.1812,9.3408,9.5166,9.6828,9.8308,9.5303
1213,52972,605,-3.0184,-2.7743,-2.4671,-2.1514,-1.7482,-2.6029,351130,9.3546,9.5169,9.6734,9.8217,9.9553,9.69
1214,52731,206,-1.5952,-1.5795,-1.5371,-1.508,-1.4959,-1.5074,351293,9.8511,9.8753,9.9312,10.0061,10.0213,10.0106
1214,52731,211,-1.7955,-1.7339,-1.6551,-1.5801,-1.5344,-1.6701,351298,9.7172,9.8262,9.929,9.9963,10.0397,9.9628
1214,52731,246,-2.7075,-2.4817,-2.2547,-1.9802,-1.6667,-2.2836,351324,9.2597,9.4331,9.575,9.7171,9.8427,9.7069
1214,52731,260,-2.0061,-1.9131,-1.7937,-1.6841,-1.5657,-1.8767,351336,9.4827,9.6525,9.7698,9.8786,9.9641,9.7709
1214,52731,362,-2.3774,-2.0265,-1.7059,-1.4477,-1.3242,-1.6514,351417,9.2643,9.4466,9.6038,9.7603,9.8752,9.6106
1215,52725,12,-1.9565,-1.7487,-1.5313,-1.3851,-1.3154,-1.4698,351628,9.3211,9.4354,9.5792,9.7277,9.8023,9.5628
1215,52725,44,-2.5437,-2.3592,-2.0444,-1.7429,-1.4628,-1.883,351655,9.4727,9.6366,9.8036,9.9264,10.0227,9.8661
1215,52725,45,-2.2489,-2.0277,-1.7785,-1.5258,-1.3573,-1.9644,351656,9.2609,9.4241,9.584,9.7373,9.836,9.5627
1215,52725,53,-1.6302,-1.5878,-1.5391,-1.4972,-1.4627,-1.5825,351664,9.795,9.8348,9.9407,10.016,10.046,9.947
1215,52725,562,-1.6658,-1.5454,-1.4557,-1.338,-1.3065,-1.4698,352050,9.3693,9.4659,9.5962,9.7441,9.8173,9.5467
1218,52709,624,-1.6698,-1.5812,-1.4848,-1.3798,-1.3158,-1.4886,353362,9.4398,9.5011,9.6256,9.7724,9.8552,9.5147
1218,52709,626,-1.6509,-1.5392,-1.4284,-1.3584,-1.3184,-1.426,353364,9.358,9.4317,9.5457,9.7012,9.7806,9.5467
1218,52709,628,-2.5841,-2.3745,-2.1276,-1.8593,-1.5521,-2.1459,353366,9.2675,9.447,9.626,9.78,9.8851,9.6746
1218,52709,638,-1.8107,-1.7179,-1.6237,-1.5248,-1.4083,-1.5637,353373,9.6109,9.7454,9.863,9.9588,10.0062,9.8664
1220,52723,306,-1.7193,-1.6408,-1.5543,-1.4557,-1.3388,-1.5637,353619,9.6234,9.7683,9.8627,9.9354,10.0047,9.9305
1220,52723,311,-1.8002,-1.7396,-1.6785,-1.6329,-1.5685,-1.6701,353624,9.7583,9.8748,9.9583,10.0137,10.0415,9.9621
1220,52723,315,-1.8406,-1.7792,-1.7074,-1.6749,-1.6464,-1.7014,353628,9.6714,9.7354,9.8154,9.845,9.8889,9.8509
1220,52723,319,-1.6621,-1.6434,-1.6204,-1.5858,-1.5469,-1.6201,353632,9.8822,9.9757,10.019,10.042,10.0559,10.0427
1220,52723,360,-2.2249,-1.8769,-1.5871,-1.4079,-1.332,-1.4698,353667,9.0311,9.1561,9.3007,9.4522,9.5586,9.3069
1220,52723,413,-1.5347,-1.4672,-1.3797,-1.3267,-1.3042,-1.3133,353711,9.7132,9.7686,9.8535,9.9463,10.0002,9.7865
1220,52723,414,-1.5987,-1.571,-1.5183,-1.5141,-1.4788,-1.5136,353712,9.8676,9.9491,9.9729,10.0168,10.0548,9.9789
1220,52723,419,-1.5427,-1.5198,-1.4739,-1.4256,-1.3299,-1.4698,353716,9.6148,9.7344,9.8546,9.9636,10.0195,9.9462
1220,52723,420,-3.1132,-2.7821,-2.4181,-1.947,-1.4436,-2.39,353717,9.157,9.3084,9.4773,9.6415,9.7851,9.4185
1220,52723,459,-1.7122,-1.6164,-1.4997,-1.3724,-1.3127,-1.3634,353753,9.3622,9.5009,9.6272,9.774,9.8642,9.6584
1220,52723,460,-1.5329,-1.4686,-1.3985,-1.3275,-1.3134,-1.3258,353754,9.7022,9.7748,9.8532,9.9532,10.0001,9.8024
1220,52723,524,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,353808,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1220,52723,538,-1.6979,-1.6122,-1.5638,-1.5211,-1.4666,-1.57,353819,9.8064,9.8915,9.9455,9.9945,10.0478,9.9785
1222,52763,341,-2.4077,-2.3277,-2.1546,-1.9584,-1.8053,-2.1522,354686,9.3766,9.5003,9.637,9.7166,9.7434,9.739
1222,52763,354,-2.4148,-2.1161,-1.797,-1.4914,-1.341,-1.5637,354695,9.2466,9.4412,9.6132,9.7814,9.8976,9.5627
1222,52763,358,-1.845,-1.8081,-1.6633,-1.3178,-1.314,-1.6576,354698,9.324,9.3341,9.551,9.6555,9.6969,9.3384
1222,52763,359,-3.2829,-3.0225,-2.6507,-2.1904,-1.5506,-2.6029,354699,9.0628,9.2428,9.4298,9.6081,9.7214,9.5142
1226,52734,5,-1.5876,-1.5235,-1.4792,-1.4279,-1.3503,-1.4636,356468,9.6746,9.8158,9.9198,9.983,10.034,9.9309
1226,52734,16,-2.8558,-2.6704,-2.4691,-2.2731,-2.022,-2.4213,356476,9.2512,9.3561,9.4755,9.6023,9.7158,9.4186
1226,52734,34,-1.77,-1.7231,-1.6589,-1.621,-1.6079,-1.6451,356491,9.8515,9.8914,9.9547,10.0249,10.0566,9.9623
1227,52733,180,-3.304,-3.1698,-2.9799,-2.6968,-2.4074,-3.0286,357131,8.9167,9.0826,9.2475,9.3816,9.5288,9.2905
1227,52733,192,-2.6793,-2.5255,-2.3943,-2.2542,-2.0936,-2.3713,357141,9.2472,9.3309,9.4538,9.5398,9.6256,9.5145
1227,52733,196,-2.7275,-2.3242,-1.8506,-1.4678,-1.3305,-1.3884,357145,8.8889,9.055,9.2323,9.4191,9.5755,9.1467
1227,52733,248,-2.2089,-2.0489,-1.9315,-1.7972,-1.6456,-1.9331,357190,9.7383,9.8602,9.9512,10.0229,10.078,9.9628
1227,52733,281,-2.2613,-2.0453,-1.873,-1.7142,-1.486,-1.7766,357214,9.4655,9.675,9.8064,9.92,10.0064,9.8183
1228,52728,52,-1.5448,-1.5134,-1.4473,-1.3683,-1.3205,-1.4698,357546,9.613,9.6885,9.8397,9.9577,10.0062,9.8346
1228,52728,59,-2.7193,-2.5324,-2.2791,-1.986,-1.6982,-2.1835,357553,9.461,9.6466,9.8075,9.9415,10.0385,9.8507
1228,52728,65,-1.8073,-1.7008,-1.6125,-1.5259,-1.3747,-1.6201,357556,9.431,9.5859,9.7145,9.8527,9.929,9.6746
1228,52728,69,-1.8049,-1.694,-1.5922,-1.4889,-1.3879,-1.5637,357558,9.5556,9.7133,9.8343,9.9486,9.9988,9.9627
1228,52728,130,-2.201,-1.9228,-1.6411,-1.4305,-1.3219,-1.57,357606,9.3843,9.5349,9.6945,9.8303,9.9392,9.77
1228,52728,131,-1.5793,-1.5079,-1.4498,-1.3863,-1.3315,-1.426,357607,9.5881,9.715,9.8071,9.9365,9.9844,9.8027
1228,52728,133,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,357609,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1228,52728,136,-1.8574,-1.7207,-1.5651,-1.4317,-1.3245,-1.5575,357611,9.2477,9.466,9.601,9.7432,9.8705,9.6108
1228,52728,596,-2.383,-2.0394,-1.6477,-1.4054,-1.3163,-1.3071,357995,9.1637,9.289,9.4362,9.586,9.7029,9.4507
1229,52723,285,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,358263,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1229,52723,295,-1.3695,-1.3687,-1.3665,-1.3644,-1.3636,-1.3634,358272,9.083,9.0855,9.0903,9.0957,9.0981,9.0988
1229,52723,332,-1.9642,-1.8706,-1.7574,-1.6293,-1.4762,-1.8266,358301,9.5449,9.7335,9.8623,9.9586,10.0141,9.9625
1229,52723,354,-1.8081,-1.7092,-1.6214,-1.5233,-1.3608,-1.57,358320,9.5031,9.6468,9.7961,9.9205,9.9767,9.7704
1229,52723,384,-1.5193,-1.4669,-1.4157,-1.3669,-1.3634,-1.4135,358348,9.7273,9.7793,9.8305,9.9104,10.0177,9.8348
1229,52723,400,-2.9731,-2.7208,-2.4548,-2.1591,-1.7479,-2.3525,358362,9.2582,9.3985,9.5564,9.695,9.8158,9.53
1230,52672,406,-3.0003,-2.8539,-2.6639,-2.49,-2.3537,-2.6592,358859,9.3975,9.5096,9.6189,9.7456,9.8264,9.6105
1230,52672,441,-1.8443,-1.7492,-1.6281,-1.4998,-1.3104,-1.6263,358885,9.2413,9.4647,9.6187,9.7622,9.8671,9.563
1230,52672,448,-1.8983,-1.7879,-1.673,-1.5406,-1.3837,-1.5387,358891,9.1664,9.4058,9.5388,9.7033,9.7823,9.4981
1230,52672,449,-1.6463,-1.6006,-1.5229,-1.485,-1.4544,-1.5199,358892,9.7744,9.8437,9.9203,9.9854,10.044,9.9466
1230,52672,612,-1.5383,-1.4646,-1.3645,-1.3231,-1.308,-1.3258,359022,9.6937,9.7854,9.8957,9.9579,9.998,9.9629
1230,52672,620,-1.7508,-1.747,-1.6983,-1.6714,-1.6437,-1.6952,359028,9.9104,9.9629,10.002,10.0632,10.0728,10.0103
1230,52672,622,-1.8886,-1.8078,-1.7342,-1.6726,-1.6188,-1.7327,359030,9.7616,9.8675,9.9249,9.9757,10.0203,9.8989
1231,52725,87,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,359117,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1231,52725,100,-1.7198,-1.6573,-1.6135,-1.608,-1.5489,-1.6075,359129,9.8162,9.9476,9.9713,10.024,10.055,9.9781
1231,52725,133,-1.4492,-1.4076,-1.341,-1.3196,-1.3086,-1.3384,359158,9.7725,9.8125,9.917,9.9637,10.0084,9.9301
1231,52725,419,-2.0935,-1.8992,-1.7134,-1.4785,-1.3305,-1.7953,359390,9.2541,9.4,9.5598,9.7068,9.7796,9.7068
1231,52725,439,-2.0403,-1.9269,-1.8049,-1.6637,-1.4982,-1.7202,359408,9.5585,9.7524,9.8733,9.9652,10.03,9.9148
1232,52731,286,-1.6362,-1.5552,-1.488,-1.4059,-1.3465,-1.5199,359801,9.664,9.7715,9.8498,9.9395,9.9951,9.7862
1232,52731,295,-2.869,-2.7202,-2.5729,-2.4193,-2.2816,-2.5278,359809,9.3491,9.4582,9.5682,9.6669,9.7388,9.61
1240,52734,288,-1.6686,-1.6043,-1.5647,-1.532,-1.4939,-1.57,363818,9.8157,9.8855,9.9322,9.9946,10.0273,9.9302
1273,52993,5,-1.5072,-1.447,-1.3851,-1.3308,-1.3114,-1.3822,369128,9.6935,9.7346,9.8604,9.9215,9.9938,9.8984
1273,52993,12,-1.5226,-1.4655,-1.3884,-1.3546,-1.3248,-1.3822,369133,9.6638,9.7606,9.8592,9.9295,9.9994,9.8661
1273,52993,13,-1.831,-1.7322,-1.6398,-1.5579,-1.3777,-1.6013,369134,9.5341,9.6921,9.8433,9.951,9.9998,9.9626
1273,52993,19,-2.3997,-2.0429,-1.6725,-1.4301,-1.3293,-1.4698,369139,9.259,9.396,9.5383,9.7021,9.8286,9.5303
1273,52993,613,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,369530,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1274,52995,231,-3.1441,-2.925,-2.5976,-2.2204,-1.6579,-2.5215,369680,8.9141,9.0341,9.1774,9.3722,9.5106,9.1302
1274,52995,267,-1.9008,-1.8159,-1.7181,-1.6148,-1.3737,-1.714,369702,9.4583,9.676,9.7844,9.903,9.9717,9.7864
1274,52995,268,-3.1171,-2.9366,-2.6934,-2.4696,-2.2245,-2.6717,369703,9.307,9.4217,9.5516,9.6697,9.7634,9.5309
1278,52735,330,-2.0771,-1.8498,-1.5955,-1.3799,-1.3764,-1.3759,371420,9.1466,9.1557,9.3073,9.4724,9.6012,9.1623
1278,52735,369,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,371448,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1280,52738,108,-2.1508,-1.9185,-1.6508,-1.437,-1.3307,-1.714,372202,9.1448,9.2516,9.3964,9.5285,9.6268,9.4021
1280,52738,109,-1.9454,-1.86,-1.7423,-1.604,-1.4657,-1.739,372203,9.6153,9.7818,9.8862,9.9748,10.026,9.8503
1280,52738,111,-1.6133,-1.5155,-1.4468,-1.3666,-1.3264,-1.4573,372204,9.672,9.7789,9.874,9.9685,10.026,9.7862
1280,52738,122,-1.5696,-1.4878,-1.4182,-1.34,-1.3115,-1.426,372213,9.7791,9.8313,9.9292,9.9907,10.0289,9.9468
1280,52738,220,-1.8943,-1.8042,-1.7115,-1.6452,-1.556,-1.7515,372279,9.7488,9.8324,9.8995,9.9631,10.022,9.9461
1280,52738,288,-3.2744,-3.0526,-2.7536,-2.3818,-1.8401,-2.8971,372327,8.9352,9.105,9.2975,9.4616,9.6013,9.4026
1280,52738,296,-1.4632,-1.4118,-1.3443,-1.3165,-1.3081,-1.3071,372335,9.7726,9.8108,9.9178,9.9665,10.0182,9.9306
1281,52753,391,-1.6129,-1.5484,-1.5095,-1.4637,-1.4033,-1.4636,372913,9.7142,9.8402,9.9298,9.9834,10.0269,9.9461
1281,52753,396,-2.2637,-1.956,-1.6796,-1.4498,-1.3393,-1.6827,372918,9.1256,9.2393,9.3853,9.5418,9.6546,9.3067
1288,52731,448,-1.8453,-1.7254,-1.618,-1.4809,-1.3163,-1.5575,376053,9.4242,9.5833,9.7447,9.8847,9.9635,9.7385
1288,52731,523,-1.5771,-1.5296,-1.4971,-1.4676,-1.4164,-1.4886,376109,9.7756,9.8884,9.9414,10.002,10.0385,9.946
1288,52731,524,-2.55,-2.2885,-2.0809,-1.8524,-1.5424,-2.1021,376110,9.2896,9.5042,9.6621,9.8091,9.9222,9.6106
1288,52731,536,-2.335,-2.1245,-1.8965,-1.7105,-1.5496,-1.8705,376120,9.554,9.7385,9.8759,9.9783,10.0543,9.9466
1292,52736,223,-1.6809,-1.6233,-1.541,-1.4508,-1.361,-1.4886,378102,9.576,9.7299,9.8494,9.9267,9.9881,9.8823
1292,52736,225,-2.2134,-1.9817,-1.7459,-1.4748,-1.341,-1.7265,378104,9.1741,9.2818,9.4334,9.5632,9.6337,9.4828
1292,52736,231,-2.7672,-2.5426,-2.3016,-1.9533,-1.5483,-2.39,378108,9.2117,9.3448,9.4936,9.6425,9.7659,9.4987
1292,52736,234,-1.5299,-1.4775,-1.3997,-1.3357,-1.3116,-1.3822,378110,9.6602,9.7227,9.8329,9.9208,9.9952,9.8665
1292,52736,264,-1.6602,-1.6133,-1.5737,-1.5214,-1.5066,-1.57,378128,9.8041,9.8346,9.9522,10.0018,10.0499,10.0108
1306,52996,165,-2.9631,-2.8284,-2.5974,-2.3511,-2.0319,-2.6843,383626,9.5671,9.6989,9.8341,9.9485,10.0362,9.8986
1306,52996,169,-2.4118,-2.1381,-1.8511,-1.5682,-1.3735,-1.883,383628,9.3812,9.5448,9.7053,9.8584,9.9745,9.7065
1306,52996,171,-3.1807,-2.9688,-2.7132,-2.4113,-2.0363,-2.8721,383629,9.5107,9.7084,9.8722,9.9985,10.0581,9.9307
1306,52996,174,-1.7845,-1.7046,-1.6192,-1.5306,-1.362,-1.5575,383632,9.5174,9.6793,9.7985,9.9202,9.9771,9.7861
1306,52996,178,-1.7298,-1.6491,-1.5697,-1.5093,-1.436,-1.5637,383634,9.6275,9.7305,9.8507,9.9476,10.0032,9.8662
1306,52996,481,-1.6534,-1.5699,-1.4974,-1.3811,-1.3277,-1.5637,383839,9.5084,9.6674,9.7863,9.885,9.9556,9.8509
1306,52996,536,-1.4897,-1.4263,-1.3823,-1.344,-1.3036,-1.3634,383880,9.7271,9.7649,9.8658,9.9418,10.0062,9.9463
1306,52996,544,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,383887,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1306,52996,560,-1.5454,-1.4882,-1.4412,-1.4,-1.3608,-1.426,383896,9.7202,9.8153,9.8917,9.9549,10.0037,9.9624
1306,52996,573,-2.2903,-1.9991,-1.6542,-1.4324,-1.3238,-1.4323,383906,9.1663,9.2735,9.4141,9.5654,9.6746,9.3065
1307,52999,351,-1.7452,-1.7153,-1.6942,-1.6816,-1.6641,-1.6952,384166,9.8368,9.8778,9.935,9.9523,9.9634,9.9464
1315,52791,122,-2.342,-2.2129,-2.0761,-1.9267,-1.7613,-2.0833,387769,9.7534,9.8712,9.9775,10.0389,10.0742,10.0427
1315,52791,634,-2.1386,-1.9236,-1.7471,-1.5714,-1.3469,-1.7453,388140,9.4072,9.5664,9.7132,9.8583,9.9291,9.6901
1316,52790,383,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,388434,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1316,52790,394,-1.8345,-1.7041,-1.6122,-1.5003,-1.3553,-1.6576,388442,9.5064,9.6887,9.8255,9.9272,9.9872,9.8828
1316,52790,397,-1.7035,-1.6461,-1.5973,-1.5364,-1.4563,-1.595,388445,9.6382,9.7642,9.8878,9.9604,10.0067,9.9626
1321,52764,606,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,390896,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1321,52764,625,-1.9865,-1.8683,-1.7441,-1.6408,-1.367,-1.6576,390909,9.3856,9.5327,9.6466,9.7644,9.894,9.5464
1321,52764,628,-2.1571,-1.9551,-1.7961,-1.6032,-1.3809,-1.8642,390911,9.335,9.5086,9.6688,9.7966,9.8971,9.7064
1322,52791,456,-1.6822,-1.6632,-1.6354,-1.6015,-1.589,-1.6326,391274,9.7843,9.866,9.9362,9.9897,10.011,9.9466
1322,52791,458,-1.9852,-1.8814,-1.7788,-1.6404,-1.4732,-1.8266,391275,9.5742,9.7769,9.8999,9.9775,10.0384,9.9621
1322,52791,483,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,391296,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1322,52791,535,-3.0502,-2.7949,-2.4861,-2.2158,-1.7368,-2.4652,391336,9.345,9.4869,9.6383,9.7769,9.8898,9.6909
1323,52797,329,-3.1068,-2.8605,-2.4659,-2.0048,-1.5931,-2.5278,391639,9.3011,9.4951,9.6947,9.8809,10.0097,9.7066
1323,52797,485,-1.7046,-1.6351,-1.5801,-1.5451,-1.3322,-1.5637,391756,9.6185,9.7807,9.882,9.9678,10.0075,9.8828
1323,52797,510,-1.5517,-1.4739,-1.4192,-1.3467,-1.3151,-1.426,391776,9.5938,9.7164,9.7995,9.9367,9.979,9.7864
1324,53088,93,-2.314,-2.131,-1.9517,-1.8248,-1.6646,-1.9644,391934,9.439,9.5704,9.6832,9.7966,9.9314,9.6901
1324,53088,100,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,391938,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1324,53088,139,-2.9261,-2.7303,-2.5286,-2.2854,-2.008,-2.5278,391967,9.6695,9.8149,9.9334,10.0154,10.0632,10.0105
1324,53088,325,-2.5701,-2.4368,-2.2894,-2.0872,-1.9211,-2.3337,392098,9.311,9.3944,9.5396,9.674,9.7347,9.5786
1324,53088,336,-1.866,-1.7536,-1.6173,-1.4705,-1.355,-1.6263,392106,9.4398,9.5977,9.7564,9.8628,9.9569,9.7064
1324,53088,547,-1.7418,-1.7249,-1.7207,-1.6638,-1.6584,-1.7202,392270,9.8055,9.833,9.9034,9.9138,9.957,9.9146
1324,53088,551,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,392274,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1324,53088,556,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,392278,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1324,53088,560,-1.7569,-1.6663,-1.5918,-1.5208,-1.3329,-1.5512,392281,9.5471,9.7388,9.8629,9.9445,10.007,9.8826
1325,52762,236,-1.6657,-1.6185,-1.5778,-1.5484,-1.4741,-1.5512,392509,9.6694,9.8502,9.9024,9.9726,10.0075,9.8826
1325,52762,329,-1.8466,-1.7402,-1.655,-1.5564,-1.3986,-1.6576,392579,9.623,9.7947,9.8829,9.947,10.0255,9.8821
1325,52762,416,-1.6409,-1.5882,-1.5583,-1.5207,-1.4872,-1.5512,392654,9.7207,9.8316,9.92,9.9827,10.0055,9.9307
1325,52762,445,-1.6956,-1.5908,-1.4738,-1.3759,-1.323,-1.5011,392677,9.5714,9.6771,9.7868,9.9103,9.9767,9.7389
1326,52764,60,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,392865,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1326,52764,111,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,392902,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1326,52764,446,-1.872,-1.7726,-1.6805,-1.5881,-1.4796,-1.6201,393123,9.5645,9.7466,9.8791,9.9632,10.0213,9.9141
