objid,in_CG4,CG4_group,CG4_rank_M,CG4_rank_dist,in_Control4B,Control4B_group,Control4B_rank_M,Control4B_rank_dist,in_Control4C,Control4C_group,Control4C_rank_M,Control4C_rank_dist,in_RG4,RG4_group,RG4_rank_M,RG4_rank_dist,in_PC,PC_group,PC_rank_M,PC_rank_dist,CG4_class,CG4_host_lim_group,lim_group,physical_group
1237665530649510316,False,,,,False,,,,False,,,,False,,,,True,1722.0,9.0,11.0,,,1722.0,Lim:1722
1237667910055886902,False,,,,False,,,,False,,,,False,,,,True,640.0,9.0,14.0,,,640.0,Lim:640
1237668294449299522,False,,,,False,,,,False,,,,False,,,,True,5.0,81.0,137.0,,,5.0,Lim:5
1237668294449365369,False,,,,False,,,,False,,,,False,,,,True,5.0,98.0,109.0,,,5.0,Lim:5
1237668294449561679,False,,,,False,,,,False,,,,False,,,,True,5.0,51.0,55.0,,,5.0,Lim:5
1237668294449561724,False,,,,False,,,,False,,,,False,,,,True,5.0,66.0,75.0,,,5.0,Lim:5
1237668294449627154,False,,,,False,,,,False,,,,False,,,,True,5.0,21.0,47.0,,,5.0,Lim:5
1237668297129328757,False,,,,False,,,,False,,,,False,,,,True,1272.0,11.0,8.0,,,1272.0,Lim:1272
1237667431178633341,False,,,,False,,,,False,,,,False,,,,True,581.0,16.0,20.0,,,581.0,Lim:581
1237667431715766401,False,,,,False,,,,False,,,,False,,,,True,126.0,2.0,8.0,,,126.0,Lim:126
1237665372257452328,False,,,,False,,,,False,,,,False,,,,True,6.0,144.0,49.0,,,6.0,Lim:6
1237665372794388681,False,,,,False,,,,False,,,,False,,,,True,6.0,100.0,37.0,,,6.0,Lim:6
1237665372794388694,False,,,,False,,,,False,,,,False,,,,True,6.0,139.0,47.0,,,6.0,Lim:6
1237665372794388745,False,,,,False,,,,False,,,,False,,,,True,6.0,104.0,48.0,,,6.0,Lim:6
1237668590796013635,False,,,,False,,,,False,,,,False,,,,True,1659.0,9.0,5.0,,,1659.0,Lim:1659
1237667911128383527,False,,,,False,,,,False,,,,False,,,,True,6726.0,5.0,5.0,,,6726.0,Lim:6726
1237667442435686521,False,,,,False,,,,False,,,,False,,,,True,446.0,12.0,10.0,,,446.0,Lim:446
1237667442437783651,False,,,,False,,,,False,,,,False,,,,True,1.0,262.0,518.0,,,1.0,Lim:1
1237667536399696088,False,,,,False,,,,False,,,,False,,,,True,1675.0,10.0,7.0,,,1675.0,Lim:1675
1237665567691964917,False,,,,False,,,,False,,,,False,,,,True,3.0,143.0,154.0,,,3.0,Lim:3
1237667734492545079,False,,,,False,,,,False,,,,False,,,,True,120.0,32.0,45.0,,,120.0,Lim:120
1237667735026729149,False,,,,False,,,,False,,,,False,,,,True,568.0,10.0,13.0,,,568.0,Lim:568
1237667735041409146,False,,,,False,,,,False,,,,False,,,,True,637.0,19.0,8.0,,,637.0,Lim:637
1237667735041409151,False,,,,False,,,,False,,,,False,,,,True,637.0,11.0,9.0,,,637.0,Lim:637
1237665531185987937,False,,,,False,,,,False,,,,False,,,,True,157.0,28.0,13.0,,,157.0,Lim:157
1237665531186249989,False,,,,False,,,,False,,,,False,,,,True,157.0,38.0,34.0,,,157.0,Lim:157
1237665531186381011,False,,,,False,,,,False,,,,False,,,,True,3.0,105.0,157.0,,,3.0,Lim:3
1237665531186708579,False,,,,False,,,,False,,,,False,,,,True,3.0,26.0,175.0,,,3.0,Lim:3
1237665531709882567,False,,,,False,,,,False,,,,False,,,,True,2501.0,7.0,7.0,,,2501.0,Lim:2501
1237665531723121040,False,,,,False,,,,False,,,,False,,,,True,3.0,151.0,139.0,,,3.0,Lim:3
1237665531723186689,False,,,,False,,,,False,,,,False,,,,True,3.0,113.0,72.0,,,3.0,Lim:3
1237665531723317678,False,,,,False,,,,False,,,,False,,,,True,3.0,30.0,33.0,,,3.0,Lim:3
1237665531723317762,False,,,,False,,,,False,,,,False,,,,True,3.0,110.0,12.0,,,3.0,Lim:3
1237665531723382964,False,,,,False,,,,False,,,,False,,,,True,3.0,14.0,26.0,,,3.0,Lim:3
1237665531723383085,False,,,,False,,,,False,,,,False,,,,True,3.0,129.0,7.0,,,3.0,Lim:3
1237665531723383314,False,,,,False,,,,False,,,,False,,,,True,3.0,159.0,34.0,,,3.0,Lim:3
1237665531723448724,False,,,,False,,,,False,,,,False,,,,True,3.0,135.0,60.0,,,3.0,Lim:3
1237665531723448803,False,,,,False,,,,False,,,,False,,,,True,3.0,102.0,68.0,,,3.0,Lim:3
1237665531723513939,False,,,,False,,,,False,,,,False,,,,True,3.0,85.0,114.0,,,3.0,Lim:3
1237665531723579611,False,,,,False,,,,False,,,,False,,,,True,3.0,52.0,136.0,,,3.0,Lim:3
1237665531723710858,False,,,,False,,,,False,,,,False,,,,True,3.0,60.0,177.0,,,3.0,Lim:3
1237665532255142099,False,,,,False,,,,False,,,,False,,,,True,30.0,56.0,71.0,,,30.0,Lim:30
1237665532259991960,False,,,,False,,,,False,,,,False,,,,True,3.0,46.0,155.0,,,3.0,Lim:3
1237665442071773652,False,,,,False,,,,False,,,,False,,,,True,61.0,16.0,21.0,,,61.0,Lim:61
1237665442071839172,False,,,,False,,,,False,,,,False,,,,True,61.0,14.0,36.0,,,61.0,Lim:61
1237665442071839222,False,,,,False,,,,False,,,,False,,,,True,61.0,21.0,26.0,,,61.0,Lim:61
1237667910587121733,False,,,,False,,,,False,,,,False,,,,True,624.0,18.0,6.0,,,624.0,Lim:624
1237667910587777179,False,,,,False,,,,False,,,,False,,,,True,1472.0,7.0,11.0,,,1472.0,Lim:1472
1237667911124516982,False,,,,False,,,,False,,,,False,,,,True,1472.0,5.0,7.0,,,1472.0,Lim:1472
1237667537473437813,False,,,,False,,,,False,,,,False,,,,True,844.0,10.0,15.0,,,844.0,Lim:844
1237667538546655418,False,,,,False,,,,False,,,,False,,,,True,3059.0,5.0,7.0,,,3059.0,Lim:3059
1237665564998697210,False,,,,False,,,,False,,,,False,,,,True,479.0,16.0,5.0,,,479.0,Lim:479
1237665565535436925,False,,,,False,,,,False,,,,False,,,,True,479.0,9.0,19.0,,,479.0,Lim:479
1237665565535502527,False,,,,False,,,,False,,,,False,,,,True,479.0,8.0,21.0,,,479.0,Lim:479
1237667538550521961,False,,,,False,,,,False,,,,False,,,,True,2513.0,9.0,9.0,,,2513.0,Lim:2513
1237667539085754582,False,,,,False,,,,False,,,,False,,,,True,3476.0,7.0,7.0,,,3476.0,Lim:3476
1237667733987459229,False,,,,False,,,,False,,,,False,,,,True,786.0,11.0,6.0,,,786.0,Lim:786
1237668298202415289,False,,,,False,,,,False,,,,False,,,,True,33.0,55.0,25.0,,,33.0,Lim:33
1237668298202480821,False,,,,False,,,,False,,,,False,,,,True,33.0,87.0,32.0,,,33.0,Lim:33
1237668298202480929,False,,,,False,,,,False,,,,False,,,,True,33.0,83.0,31.0,,,33.0,Lim:33
1237668298739089555,False,,,,False,,,,False,,,,False,,,,True,33.0,78.0,75.0,,,33.0,Lim:33
1237668298739286216,False,,,,False,,,,False,,,,False,,,,True,33.0,71.0,50.0,,,33.0,Lim:33
1237668298739351555,False,,,,False,,,,False,,,,False,,,,True,33.0,21.0,36.0,,,33.0,Lim:33
1237668298739351592,False,,,,False,,,,False,,,,False,,,,True,33.0,33.0,26.0,,,33.0,Lim:33
1237668298739417190,False,,,,False,,,,False,,,,False,,,,True,33.0,69.0,39.0,,,33.0,Lim:33
1237668298739548224,False,,,,False,,,,False,,,,False,,,,True,33.0,5.0,63.0,,,33.0,Lim:33
1237668298739548519,False,,,,False,,,,False,,,,False,,,,True,213.0,23.0,21.0,,,213.0,Lim:213
1237667209985982653,False,,,,False,,,,False,,,,False,,,,True,126.0,4.0,15.0,,,126.0,Lim:126
1237667442974654524,False,,,,False,,,,False,,,,False,,,,True,1.0,9.0,446.0,,,1.0,Lim:1
1237667442974851227,False,,,,False,,,,False,,,,False,,,,True,1.0,458.0,426.0,,,1.0,Lim:1
1237667442974982311,False,,,,False,,,,False,,,,False,,,,True,1.0,349.0,405.0,,,1.0,Lim:1
1237667442975440947,False,,,,False,,,,False,,,,False,,,,True,1.0,202.0,521.0,,,1.0,Lim:1
1237667443511328857,False,,,,False,,,,False,,,,False,,,,True,1.0,249.0,486.0,,,1.0,Lim:1
1237667443511394328,False,,,,False,,,,False,,,,False,,,,True,1.0,13.0,455.0,,,1.0,Lim:1
1237667443511525478,False,,,,False,,,,False,,,,False,,,,True,1.0,470.0,383.0,,,1.0,Lim:1
1237667443511525482,False,,,,False,,,,False,,,,False,,,,True,1.0,360.0,381.0,,,1.0,Lim:1
1237667443511590959,False,,,,False,,,,False,,,,False,,,,True,1.0,496.0,354.0,,,1.0,Lim:1
1237667443511656611,False,,,,False,,,,False,,,,False,,,,True,1.0,299.0,283.0,,,1.0,Lim:1
1237667443511656658,False,,,,False,,,,False,,,,False,,,,True,1.0,367.0,299.0,,,1.0,Lim:1
1237667443511656680,False,,,,False,,,,False,,,,False,,,,True,1.0,197.0,264.0,,,1.0,Lim:1
1237667443511722195,False,,,,False,,,,False,,,,False,,,,True,1.0,246.0,256.0,,,1.0,Lim:1
