plate,mjd,fiberid,SPECOBJID,RUN2D,RUN1D,PLATE,MJD,FIBERID,RA,DEC,Z_NOQSO,Z_ERR_NOQSO,CLASS_NOQSO,Chabrier_MILES_age_lightW,Chabrier_MILES_age_lightW_up_1sig,Chabrier_MILES_age_lightW_low_1sig,Chabrier_MILES_age_lightW_up_2sig,Chabrier_MILES_age_lightW_low_2sig,Chabrier_MILES_metallicity_lightW,Chabrier_MILES_metallicity_lightW_up_1sig,Chabrier_MILES_metallicity_lightW_low_1sig,Chabrier_MILES_metallicity_lightW_up_2sig,Chabrier_MILES_metallicity_lightW_low_2sig,Chabrier_MILES_age_massW,Chabrier_MILES_age_massW_up_1sig,Chabrier_MILES_age_massW_low_1sig,Chabrier_MILES_age_massW_up_2sig,Chabrier_MILES_age_massW_low_2sig,Chabrier_MILES_metallicity_massW,Chabrier_MILES_metallicity_massW_up_1sig,Chabrier_MILES_metallicity_massW_low_1sig,Chabrier_MILES_metallicity_massW_up_2sig,Chabrier_MILES_metallicity_massW_low_2sig,Chabrier_MILES_total_mass,Chabrier_MILES_total_mass_up_1sig,Chabrier_MILES_total_mass_low_1sig,Chabrier_MILES_total_mass_up_2sig,Chabrier_MILES_total_mass_low_2sig,Chabrier_MILES_spm_EBV,Chabrier_MILES_nComponentsSSP,Chabrier_ELODIE_age_lightW,Chabrier_ELODIE_age_lightW_up_1sig,Chabrier_ELODIE_age_lightW_low_1sig,Chabrier_ELODIE_age_lightW_up_2sig,Chabrier_ELODIE_age_lightW_low_2sig,Chabrier_ELODIE_metallicity_lightW,Chabrier_ELODIE_metallicity_lightW_up_1sig,Chabrier_ELODIE_metallicity_lightW_low_1sig,Chabrier_ELODIE_metallicity_lightW_up_2sig,Chabrier_ELODIE_metallicity_lightW_low_2sig,Chabrier_ELODIE_age_massW,Chabrier_ELODIE_age_massW_up_1sig,Chabrier_ELODIE_age_massW_low_1sig,Chabrier_ELODIE_age_massW_up_2sig,Chabrier_ELODIE_age_massW_low_2sig,Chabrier_ELODIE_metallicity_massW,Chabrier_ELODIE_metallicity_massW_up_1sig,Chabrier_ELODIE_metallicity_massW_low_1sig,Chabrier_ELODIE_metallicity_massW_up_2sig,Chabrier_ELODIE_metallicity_massW_low_2sig,Chabrier_ELODIE_total_mass,Chabrier_ELODIE_total_mass_up_1sig,Chabrier_ELODIE_total_mass_low_1sig,Chabrier_ELODIE_total_mass_up_2sig,Chabrier_ELODIE_total_mass_low_2sig,Chabrier_ELODIE_spm_EBV,Chabrier_ELODIE_nComponentsSSP
1456,53115,130,1639346050751817728,26,,1456,53115,130,192.17818,41.674541,0.03941251,8.738209e-06,GALAXY,6978492000.0,9277496000.0,5679056000.0,9377452000.0,4179706000.0,0.8196204,0.9193709,0.580219,1.152122,0.5004186,12676020000.0,14075420000.0,10227080000.0,14525220000.0,4129727000.0,0.5403188,0.6467195,0.2876174,1.231923,0.2410672,5629951000.0,6815727000.0,4304672000.0,7303988000.0,3118896000.0,0.2666667,5,7026610000.0,8976220000.0,5426930000.0,9976020000.0,3177380000.0,0.3341677,0.7930202,0.1679167,1.085622,0.1546167,8326350000.0,11025810000.0,7026610000.0,12125590000.0,4177180000.0,0.1479666,0.3208676,0.1014164,0.4871185,0.09476634,3963817000.0,5145003000.0,3151752000.0,5440300000.0,2265862000.0,0.16,4
1456,53115,135,1639347425141352448,26,,1456,53115,135,192.19401,41.654507,0.03904516,1.787494e-05,GALAXY,10227080000.0,11426560000.0,8227951000.0,12476110000.0,7978059000.0,1.504574,1.544474,1.411474,1.750626,1.251873,11226650000.0,11976330000.0,9127561000.0,12775980000.0,8327907000.0,1.577725,1.777226,1.384874,1.783876,1.225273,38938320000.0,42698050000.0,33063760000.0,47867660000.0,30478950000.0,0.2066667,4,7526510000.0,9076200000.0,7276560000.0,9526110000.0,4977020000.0,1.544474,1.750626,1.451374,1.996677,1.411474,7626490000.0,9876040000.0,7276560000.0,10425930000.0,6376740000.0,1.644225,1.770576,1.471324,1.996677,1.311723,28517930000.0,35370410000.0,26627590000.0,37024450000.0,20956580000.0,0.1533333,2
1456,53115,140,1639348799530887168,26,,1456,53115,140,192.26187,41.634959,0.03905147,2.637654e-05,GALAXY,2780313000.0,4929381000.0,2380486000.0,8977626000.0,1830724000.0,0.5137187,0.6932697,0.3341677,1.025771,0.1878669,3330074000.0,7928081000.0,3130161000.0,11576500000.0,2630377000.0,0.2876174,0.5004186,0.1546167,1.032422,0.06151615,822106100.0,1251518000.0,621714000.0,1967204000.0,621714000.0,0.1666667,4,7676480000.0,9826050000.0,5776860000.0,12175580000.0,3727270000.0,0.6666695,1.092272,0.5868691,1.251873,0.1679167,10575900000.0,14175180000.0,6726670000.0,14675080000.0,4527110000.0,0.5403188,0.8528706,0.0681662,1.052372,0.06151615,2339953000.0,3174599000.0,1628959000.0,3421901000.0,1041616000.0,0.06,5
1456,53115,262,1639382334635534336,26,,1456,53115,262,191.01319,41.168918,0.02372059,9.147678e-06,GALAXY,7428298000.0,8127994000.0,6078882000.0,8477842000.0,5079316000.0,1.757276,1.890276,1.644225,1.996677,1.624275,9127561000.0,10127130000.0,7678189000.0,10526950000.0,5729034000.0,1.657525,1.843726,1.524524,1.996677,1.451374,24311270000.0,26108870000.0,20915800000.0,27507000000.0,19118190000.0,0.07666667,6,7576500000.0,8826250000.0,7076600000.0,9326150000.0,6576700000.0,1.325023,1.391524,1.251873,1.418124,1.165422,8376340000.0,10275960000.0,7676480000.0,11525710000.0,6726670000.0,1.358273,1.584375,1.205323,1.624275,1.105572,24025650000.0,27348240000.0,22156700000.0,29632520000.0,20495400000.0,0.0,4
1456,53115,266,1639383434147162112,26,,1456,53115,266,190.92099,41.154518,0.02338584,1.92312e-05,GALAXY,5529121000.0,6728601000.0,2780313000.0,6828557000.0,2780313000.0,0.6334193,0.8661706,0.4937686,0.8661706,0.4605184,7278363000.0,8477842000.0,2930247000.0,8477842000.0,2930247000.0,0.5270188,0.8395705,0.4339182,0.9127209,0.4339182,2282779000.0,2518753000.0,1305175000.0,2619884000.0,1305175000.0,0.2033333,3,4877040000.0,7076600000.0,3627290000.0,7776460000.0,3127390000.0,1.085622,1.251873,0.9526212,1.497924,0.75312,6676680000.0,10076000000.0,5027010000.0,12025610000.0,4277160000.0,0.7065698,0.9592712,0.573569,1.218623,0.5270188,2094341000.0,2715493000.0,1645731000.0,3026069000.0,1197121000.0,0.1933333,4
1457,53116,13,1640439789960325120,26,,1457,53116,13,195.14255,47.10972,0.0286942,1.656811e-05,GALAXY,7628211000.0,9177540000.0,4579532000.0,11376590000.0,3729901000.0,0.4738185,0.7198699,0.3807179,1.211973,0.2344171,10077150000.0,12326170000.0,5779013000.0,14975030000.0,4979359000.0,0.3341677,0.5004186,0.1878669,0.7132198,0.08146627,1305038000.0,1531384000.0,852345900.0,1967908000.0,706837800.0,0.03,6,10275960000.0,10925830000.0,3327350000.0,12775460000.0,777860000.0,0.6666695,0.9193709,0.4538684,1.331673,0.3740679,14725070000.0,14975020000.0,5976820000.0,14975020000.0,977820000.0,1.005821,1.610975,0.2610173,1.770576,0.08146627,2092856000.0,2333623000.0,579468100.0,2454006000.0,218318700.0,0.01,6
1457,53116,19,1640441439227766784,26,,1457,53116,19,195.32499,47.085823,0.02915018,9.860961e-06,GALAXY,5479142000.0,6528688000.0,4429598000.0,6728601000.0,4329641000.0,1.497924,1.544474,1.378224,1.750626,1.378224,6678623000.0,7728167000.0,4629511000.0,8577799000.0,4629511000.0,1.584375,1.750626,1.344973,1.830426,1.125522,14235490000.0,16298220000.0,11696760000.0,17408910000.0,10586060000.0,0.06,5,8676280000.0,9176180000.0,7326550000.0,9976020000.0,5976820000.0,1.165422,1.198673,1.085622,1.251873,0.9592712,10725870000.0,11125790000.0,8376340000.0,11625690000.0,6776660000.0,1.411474,1.597675,1.185372,1.697425,1.025771,21827620000.0,22970430000.0,17582880000.0,24113240000.0,14970740000.0,0.0,4
1457,53116,512,1640576954035890176,26,,1457,53116,512,193.9344,48.287235,0.02936767,1.116627e-05,GALAXY,7878103000.0,9177540000.0,6328774000.0,9627344000.0,5329207000.0,0.8462206,0.9858713,0.7996703,1.019122,0.6999197,13625610000.0,14625180000.0,12126260000.0,14675160000.0,9227518000.0,1.218623,1.431424,1.052372,1.531174,0.9127209,7213347000.0,8367862000.0,6289735000.0,8829667000.0,4904316000.0,0.04333333,6,3577300000.0,4577100000.0,2327550000.0,5176980000.0,1977620000.0,0.6999197,0.8528706,0.6134692,0.8528706,0.566919,7076600000.0,8526310000.0,4577100000.0,8726270000.0,4577100000.0,0.566919,0.7132198,0.4538684,0.7265199,0.4405683,3584357000.0,4145629000.0,2541994000.0,4466356000.0,2141085000.0,0.0,5
1457,53116,515,1640577778669611008,26,,1457,53116,515,194.09787,48.256161,0.02901817,9.114548e-06,GALAXY,3829858000.0,6228817000.0,3380052000.0,7678189000.0,2680356000.0,0.8196204,0.939321,0.5070686,0.939321,0.4339182,6428731000.0,10027170000.0,5529121000.0,12676020000.0,2880269000.0,0.6600195,0.7730702,0.3208676,1.045722,0.2344171,1527223000.0,2579898000.0,1284298000.0,3389647000.0,1203323000.0,0.006666667,5,4127190000.0,5926830000.0,3727270000.0,6576700000.0,2327550000.0,0.6799696,0.7863702,0.6068192,0.8329205,0.5868691,9026210000.0,12675480000.0,8326350000.0,13175380000.0,6776660000.0,0.3275176,0.3607678,0.1479666,0.4073181,0.1213665,1533814000.0,1920438000.0,1361981000.0,2092271000.0,932399000.0,0.0,3
1457,53116,583,1640596470367283200,26,,1457,53116,583,195.09557,48.274461,0.02966836,8.782786e-06,GALAXY,4479576000.0,6828557000.0,3330074000.0,8477842000.0,1880702000.0,0.6866196,0.8462206,0.4671684,1.005821,0.2543672,5878969000.0,10027170000.0,4429598000.0,12476110000.0,3829858000.0,0.2344171,0.4538684,0.1878669,0.7863702,0.1213665,954962000.0,1306708000.0,790814000.0,1681903000.0,509417400.0,0.03666667,4,5776860000.0,6826650000.0,3177380000.0,7776460000.0,2177580000.0,0.9991714,1.092272,0.9127209,1.504574,0.75312,9426130000.0,11725670000.0,6426730000.0,13425330000.0,4377140000.0,0.3075675,0.6533695,0.2410672,0.8196204,0.221117,1144946000.0,1295258000.0,668957800.0,1420519000.0,543697700.0,0.0,3
1457,53116,585,1640597020123097088,26,,1457,53116,585,194.99749,48.239351,0.02871812,8.612426e-06,GALAXY,14075420000.0,14475240000.0,13825520000.0,14975030000.0,13725570000.0,0.6334193,0.6334193,0.5469689,0.6334193,0.5070686,14125390000.0,14875070000.0,13775550000.0,14975030000.0,13675590000.0,0.7265199,0.7265199,0.5602689,0.7265199,0.5070686,38963680000.0,38963680000.0,37033940000.0,39821340000.0,36819530000.0,0.0,2,6976620000.0,7576500000.0,6226770000.0,8926230000.0,5476920000.0,0.9991714,1.025771,0.9526212,1.125522,0.8728207,7026610000.0,8326350000.0,6476720000.0,9476120000.0,5876840000.0,0.9792213,1.218623,0.8595206,1.371573,0.7065698,20614790000.0,23505740000.0,18835750000.0,25507160000.0,17279090000.0,0.0,3
1459,53117,325,1642777351697754112,26,,1459,53117,325,194.98506,47.205566,0.02883486,8.566606e-06,GALAXY,7528254000.0,8627778000.0,7478276000.0,8627778000.0,5229251000.0,1.318373,1.318373,1.205323,1.624275,1.178722,8977626000.0,10077150000.0,7228384000.0,11576500000.0,6078882000.0,1.059022,1.424774,0.939321,1.531174,0.8861208,26296950000.0,32703770000.0,20875810000.0,34675090000.0,20382970000.0,0.006666667,3,8526310000.0,10026010000.0,8476320000.0,10875840000.0,8176380000.0,1.092272,1.092272,0.9991714,1.092272,0.9526212,9226170000.0,10225970000.0,8776260000.0,10975820000.0,8276360000.0,1.205323,1.218623,0.9925213,1.218623,0.939321,32168440000.0,36811880000.0,31652500000.0,40165470000.0,29846720000.0,0.0,2
1459,53117,336,1642780375354730496,26,,1459,53117,336,195.0752,47.353571,0.02806272,1.414178e-05,GALAXY,4329641000.0,5779013000.0,2130594000.0,6428731000.0,1181006000.0,0.9659212,1.112222,0.6999197,1.444724,0.5203687,11026740000.0,13225780000.0,3779879000.0,14075420000.0,1630811000.0,0.5403188,1.052372,0.4073181,1.896926,0.2809674,984876800.0,1392684000.0,499391600.0,1683975000.0,324617000.0,0.2633333,6,7576500000.0,9026210000.0,4027210000.0,10026010000.0,2277560000.0,0.4804685,0.7730702,0.4405683,1.065672,0.3341677,10125990000.0,11425730000.0,5826850000.0,13075400000.0,3427330000.0,0.4006681,0.932671,0.2876174,1.125522,0.08146627,1580196000.0,1889259000.0,962070300.0,2012884000.0,488174100.0,0.08333334,5
1459,53117,347,1642783399011706880,26,,1459,53117,347,195.32648,48.058476,0.02954514,5.346787e-06,GALAXY,8127994000.0,8677756000.0,6578666000.0,9077583000.0,4929381000.0,0.6068192,0.6201193,0.5469689,0.75312,0.4272682,13225780000.0,14125390000.0,10626910000.0,14625180000.0,9027604000.0,0.06151615,0.1280165,0.04821608,0.1679167,0.02826597,4024987000.0,4299170000.0,3339528000.0,4436262000.0,2859707000.0,0.07666667,5,177980000.0,1827650000.0,177980000.0,3877240000.0,127990000.0,0.9991714,1.045722,0.9526212,1.251873,0.75312,527910000.0,9376140000.0,477920000.0,13975220000.0,377940000.0,0.9991714,1.504574,0.394018,1.617625,0.07481623,273636500.0,1533657000.0,199517700.0,1904252000.0,125398800.0,0.1666667,4
1459,53117,575,1642846071174490112,26,,1459,53117,575,198.31925,47.087548,0.02667097,9.752953e-06,GALAXY,6078882000.0,7628211000.0,2680356000.0,9677322000.0,1830724000.0,0.7863702,1.338323,0.6068192,1.338323,0.6068192,9877236000.0,14725130000.0,3979792000.0,14725130000.0,3979792000.0,0.5203687,1.790526,0.394018,1.963427,0.1878669,1534509000.0,2117364000.0,743492000.0,2554505000.0,576962100.0,0.25,3,9076200000.0,13825250000.0,8576300000.0,14325150000.0,5526910000.0,0.75312,0.75312,0.4871185,0.9991714,0.3341677,11075800000.0,14275160000.0,10875840000.0,14975020000.0,7626490000.0,0.75977,1.045722,0.5070686,1.418124,0.3674179,2343665000.0,3354065000.0,2124013000.0,3617647000.0,1662744000.0,0.0,5
1459,53117,576,1642846346052397056,26,,1459,53117,576,198.18911,46.93499,0.02768055,6.891636e-06,GALAXY,8977626000.0,10327040000.0,7178406000.0,10776850000.0,5579099000.0,0.6799696,0.8462206,0.6134692,0.8528706,0.4605184,12326170000.0,13175810000.0,10626910000.0,13175810000.0,7378319000.0,1.045722,1.477974,0.9725713,1.477974,0.207817,7333334000.0,10117610000.0,6333849000.0,10189010000.0,3763745000.0,0.08,5,3127390000.0,5176980000.0,1577700000.0,5826850000.0,977820000.0,0.7797202,0.939321,0.75977,0.9991714,0.6666695,7226570000.0,9326150000.0,3277360000.0,11825650000.0,1477720000.0,0.8262705,1.178722,0.6267693,1.511224,0.4272682,2815466000.0,3861160000.0,1620387000.0,4832161000.0,948155700.0,0.04,4
1461,53062,322,1645028325954971648,26,,1461,53062,322,198.23625,47.456658,0.02813779,9.336029e-06,GALAXY,6428731000.0,8127994000.0,5579099000.0,8277929000.0,4229684000.0,1.504574,1.637575,1.411474,1.637575,1.331673,9027604000.0,10576930000.0,8078016000.0,11276630000.0,6928514000.0,1.677475,1.777226,1.225273,1.783876,1.192022,16693510000.0,19874170000.0,14684670000.0,21548210000.0,11504000000.0,0.03666667,5,4927030000.0,6476720000.0,3727270000.0,6976620000.0,3577300000.0,0.9991714,1.165422,0.9193709,1.251873,0.75312,6376740000.0,8176380000.0,4877040000.0,9276160000.0,4777060000.0,0.8595206,1.039072,0.6600195,1.085622,0.6068192,11229340000.0,13832750000.0,8799494000.0,14527000000.0,8452372000.0,0.0,6
1461,53062,327,1645029700344506368,26,,1461,53062,327,197.86442,47.549551,0.02898938,1.241187e-05,GALAXY,3480009000.0,4679489000.0,2730334000.0,5279229000.0,2230551000.0,0.9925213,1.092272,0.9526212,1.125522,0.75312,4279663000.0,6028904000.0,3280096000.0,7128428000.0,2980226000.0,0.7930202,0.8927708,0.6533695,0.9526212,0.566919,3615948000.0,4601017000.0,3161300000.0,5055665000.0,2555103000.0,0.1066667,4,5826850000.0,6426730000.0,4277160000.0,6576700000.0,3727270000.0,0.75312,1.012471,0.5336688,1.092272,0.4937686,7026610000.0,7726470000.0,5276960000.0,7976420000.0,4077200000.0,0.5602689,0.74647,0.5070686,0.7664201,0.4937686,5704100000.0,6195165000.0,4476439000.0,6522542000.0,4067218000.0,0.03,3
1461,53062,357,1645037946681714688,26,,1461,53062,357,197.81309,46.700651,0.02744705,1.105355e-05,GALAXY,6228817000.0,8877669000.0,3579966000.0,8877669000.0,2980226000.0,0.8395705,1.258523,0.3275176,1.358273,0.3075675,8028038000.0,11126690000.0,5279229000.0,11776410000.0,3529988000.0,0.5935192,0.926021,0.3807179,1.192022,0.3142176,2862033000.0,3749642000.0,1974424000.0,3918711000.0,1636287000.0,0.4266667,5,7076600000.0,8176380000.0,4127190000.0,8676280000.0,3877240000.0,0.7730702,1.012471,0.6467195,1.092272,0.6134692,8726270000.0,9976020000.0,6126790000.0,11625690000.0,5426930000.0,0.7797202,1.025771,0.6400694,1.039072,0.5070686,3407297000.0,4284457000.0,2442421000.0,4679179000.0,2223131000.0,0.2733333,5
1461,53062,384,1645045368385202176,26,,1461,53062,384,198.15664,47.063285,0.02900012,8.353089e-06,GALAXY,7678189000.0,8327907000.0,7178406000.0,8527821000.0,6678623000.0,1.996677,1.996677,1.930177,1.996677,1.863676,10177110000.0,10676890000.0,9327474000.0,11026740000.0,9077583000.0,1.996677,1.996677,1.863676,1.996677,1.837076,46126510000.0,48975390000.0,42961080000.0,49608480000.0,39795640000.0,0.03,4,7476520000.0,7476520000.0,4977020000.0,7976420000.0,4927030000.0,1.497924,1.996677,1.497924,1.996677,1.497924,7476520000.0,7976420000.0,4977020000.0,8826250000.0,4927030000.0,1.537824,1.996677,1.497924,1.996677,1.364923,38211340000.0,40830800000.0,29043240000.0,47706880000.0,28388370000.0,0.0,2
1461,53062,387,1645046193018923008,26,,1461,53062,387,198.21127,47.0548,0.02857308,9.102997e-06,GALAXY,8078016000.0,8627778000.0,7478276000.0,9977192000.0,5479142000.0,1.251873,1.318373,1.178722,1.624275,0.9991714,9427430000.0,11576500000.0,8327907000.0,11576500000.0,6778579000.0,1.085622,1.391524,0.9060709,1.491274,0.8196204,17424880000.0,21408780000.0,15892610000.0,22021690000.0,12674840000.0,0.06666667,4,8976220000.0,9676080000.0,8176380000.0,9676080000.0,7626490000.0,1.165422,1.172072,1.085622,1.245223,0.9991714,9226170000.0,9926030000.0,8176380000.0,9926030000.0,7776460000.0,1.338323,1.351623,1.072322,1.424774,0.9858713,21637170000.0,22279700000.0,18585160000.0,23082870000.0,17460730000.0,0.0,4
1571,53174,263,1768861099790198784,26,,1571,53174,263,248.12673,22.411784,0.03680216,1.813648e-05,GALAXY,11076720000.0,13475680000.0,11026740000.0,13975460000.0,10227080000.0,0.8661706,0.8661706,0.7265199,0.8728207,0.5004186,11726430000.0,14275330000.0,11176670000.0,14975030000.0,10327040000.0,0.7863702,0.8994209,0.6201193,0.9725713,0.5004186,21015780000.0,25875450000.0,20868510000.0,26611770000.0,20132200000.0,0.2966667,3,11175780000.0,11375740000.0,10175980000.0,12975420000.0,9676080000.0,0.9991714,1.092272,0.9925213,1.092272,0.75312,12675480000.0,12925430000.0,11175780000.0,13875240000.0,10625890000.0,0.9991714,1.145472,0.9526212,1.165422,0.7398199,23167990000.0,23741160000.0,20302150000.0,24600910000.0,16863140000.0,0.2233333,3
1571,53174,394,1768897108796008448,26,,1571,53174,394,248.25674,22.797399,0.03632541,1.149154e-05,GALAXY,11126690000.0,12326170000.0,8377886000.0,12875940000.0,8127994000.0,1.258523,1.624275,1.092272,1.624275,0.9792213,11876370000.0,12726000000.0,9977192000.0,13325740000.0,9627344000.0,1.378224,1.624275,1.225273,1.624275,1.039072,50729860000.0,55781650000.0,40626270000.0,57564640000.0,37654620000.0,0.04666667,4,9476120000.0,10725870000.0,8626290000.0,11225770000.0,7476520000.0,1.497924,1.544474,1.451374,1.750626,1.378224,9726070000.0,12125590000.0,8976220000.0,13125390000.0,7726470000.0,1.571075,1.763926,1.265173,1.843726,1.158772,46663830000.0,53692660000.0,41163010000.0,57359870000.0,37801400000.0,0.0,4
1572,53177,7,1769916631003195392,26,,1572,53177,7,248.70524,22.669462,0.03672582,1.322375e-05,GALAXY,4779446000.0,7478276000.0,3430031000.0,8777713000.0,1980659000.0,0.7664201,0.8927708,0.5137187,1.132172,0.4671684,8977626000.0,12875940000.0,3230117000.0,14525220000.0,1980659000.0,0.7664201,1.152122,0.4937686,1.358273,0.4405683,4561191000.0,6623512000.0,2040577000.0,7310952000.0,1964195000.0,0.1466667,5,3027410000.0,5426930000.0,1827650000.0,6526710000.0,1427730000.0,0.8129703,1.032422,0.5336688,1.285123,0.4073181,5226970000.0,8776260000.0,5176980000.0,11125790000.0,2277560000.0,0.4937686,0.75977,0.2543672,0.8196204,0.1945169,2568280000.0,3783841000.0,2325168000.0,4107991000.0,1595831000.0,0.1166667,6
1572,53177,41,1769925976852031488,26,,1572,53177,41,248.18456,22.571313,0.03655429,2.098543e-05,GALAXY,5329207000.0,7628211000.0,3579966000.0,9977192000.0,1780746000.0,0.8395705,1.059022,0.6666695,1.497924,0.5004186,10926780000.0,12975890000.0,7278363000.0,14625180000.0,2430464000.0,0.74647,1.444724,0.5004186,1.943477,0.2809674,3109142000.0,4516058000.0,2317752000.0,5922974000.0,1394463000.0,0.1433333,6,6126790000.0,6876640000.0,3927230000.0,6876640000.0,2227570000.0,0.6666695,0.7863702,0.580219,0.9991714,0.5004186,8726270000.0,9576100000.0,5876840000.0,10026010000.0,2427530000.0,0.5336688,0.9991714,0.4671684,0.9991714,0.4671684,3443995000.0,3870370000.0,2212244000.0,3870370000.0,1406870000.0,0.0,4
1572,53177,56,1769930100020635648,26,,1572,53177,56,248.33954,22.814219,0.03442689,1.042122e-05,GALAXY,7428298000.0,8377886000.0,4979359000.0,9227518000.0,4979359000.0,1.318373,1.318373,1.178722,1.624275,0.9991714,9077583000.0,10277060000.0,5779013000.0,10826820000.0,5779013000.0,1.032422,1.477974,0.939321,1.504574,0.8129703,25506520000.0,28798810000.0,19681690000.0,33104110000.0,19681690000.0,0.04666667,3,11425730000.0,11675680000.0,10625890000.0,11675680000.0,9576100000.0,1.085622,1.172072,1.065672,1.331673,0.9991714,11775660000.0,12225570000.0,10925830000.0,12225570000.0,10675880000.0,1.165422,1.351623,1.019122,1.444724,0.9858713,44070950000.0,45115910000.0,38584900000.0,47205840000.0,36233740000.0,0.0,5
1572,53177,99,1769941919770634240,26,,1572,53177,99,248.06276,22.809861,0.03814136,1.555057e-05,GALAXY,12775980000.0,13725570000.0,11276630000.0,14675160000.0,10177110000.0,0.5469689,0.8861208,0.4937686,0.9526212,0.4605184,13825520000.0,14575200000.0,13175810000.0,14775110000.0,12775980000.0,0.6068192,1.052372,0.4937686,1.218623,0.4671684,14835240000.0,16264350000.0,13120320000.0,18265090000.0,11786480000.0,0.09,4,8926230000.0,9976020000.0,7926430000.0,10975820000.0,6476720000.0,0.75312,0.8661706,0.6267693,0.9991714,0.5004186,9026210000.0,11625690000.0,8276360000.0,12375540000.0,7426530000.0,0.7398199,0.8528706,0.5602689,0.9991714,0.5004186,11149590000.0,12257560000.0,9537990000.0,13869160000.0,7322039000.0,0.02333333,3
1572,53177,182,1769964734636910592,26,,1572,53177,182,247.50498,23.351333,0.03691935,2.511238e-05,GALAXY,4179706000.0,5179273000.0,2730334000.0,5179273000.0,1780746000.0,0.9991714,1.125522,0.9526212,1.251873,0.75312,6878536000.0,8377886000.0,3829858000.0,8877669000.0,2330508000.0,0.6201193,0.8728207,0.5137187,1.218623,0.5137187,2242214000.0,2545713000.0,1591858000.0,2892570000.0,1158288000.0,0.2866667,4,8726270000.0,10975820000.0,5576900000.0,12275560000.0,3977220000.0,0.7730702,1.012471,0.6267693,1.497924,0.4937686,8976220000.0,11075800000.0,5826850000.0,12325550000.0,4727070000.0,0.75977,1.078972,0.5004186,1.311723,0.4937686,4923715000.0,5956102000.0,3442463000.0,6270306000.0,2679395000.0,0.05,3
1572,53177,186,1769965834148538368,26,,1572,53177,186,247.43357,23.352887,0.0371897,1.261293e-05,GALAXY,9227518000.0,9977192000.0,7428298000.0,11226650000.0,6978492000.0,1.025771,1.258523,0.8728207,1.318373,0.7265199,10277060000.0,11476540000.0,8877669000.0,11826390000.0,7828124000.0,0.8262705,1.059022,0.7198699,1.152122,0.6001692,15869740000.0,18700930000.0,13577820000.0,20049120000.0,12768910000.0,0.1466667,2,9476120000.0,10475920000.0,7626490000.0,11475720000.0,7476520000.0,0.9991714,1.012471,0.9526212,1.092272,0.75312,9776060000.0,10775860000.0,7776460000.0,11475720000.0,7726470000.0,0.9991714,1.178722,0.932671,1.225273,0.7132198,18087100000.0,20163030000.0,14627220000.0,20578220000.0,13935240000.0,0.06333333,3
1573,53226,10,1771043356365842432,26,,1573,53226,10,247.5114,23.354417,0.03738237,1.135492e-05,GALAXY,9227518000.0,9827257000.0,7328341000.0,10676890000.0,7328341000.0,1.504574,1.750626,1.484624,1.750626,1.378224,10077150000.0,10826820000.0,8727734000.0,11426560000.0,8727734000.0,1.517874,1.743976,1.404824,1.996677,1.291773,79534620000.0,86084580000.0,66980540000.0,91542870000.0,66980540000.0,0.02666667,4,8176380000.0,8976220000.0,7826450000.0,9476120000.0,6726670000.0,1.544474,1.544474,1.477974,1.750626,1.411474,8226370000.0,9826050000.0,7826450000.0,10775860000.0,6826650000.0,1.564425,1.664175,1.404824,1.770576,1.331673,72439870000.0,82571670000.0,69625480000.0,87637570000.0,61745190000.0,0.0,3
1573,53226,50,1771054351482120192,26,,1573,53226,50,247.3617,23.118282,0.03775924,1.759915e-05,GALAXY,7828124000.0,9727301000.0,5329207000.0,11326610000.0,4479576000.0,0.926021,1.132172,0.6334193,1.205323,0.5469689,13975460000.0,14625180000.0,10676890000.0,14975030000.0,3130161000.0,0.566919,1.172072,0.4605184,1.624275,0.3740679,7106140000.0,8906738000.0,4855391000.0,10557290000.0,3354892000.0,0.1066667,5,2277560000.0,5626890000.0,1977620000.0,7726470000.0,1727670000.0,0.6666695,0.8329205,0.6267693,1.085622,0.4605184,2677480000.0,8526310000.0,2477520000.0,10625890000.0,2077600000.0,0.580219,1.012471,0.4472183,1.225273,0.3275176,2377052000.0,4618356000.0,2216959000.0,5979147000.0,1896773000.0,0.06,3
1573,53226,51,1771054626360027136,26,,1573,53226,51,247.43243,23.438128,0.03677778,1.246604e-05,GALAXY,8028038000.0,9527387000.0,5679056000.0,11976330000.0,3380052000.0,0.4206182,0.6267693,0.3541178,0.75312,0.2011669,13225780000.0,14375290000.0,10476980000.0,14975030000.0,4879402000.0,0.3674179,0.7065698,0.207817,0.8196204,0.06151615,1699728000.0,1925769000.0,1268196000.0,2069613000.0,857213100.0,0.1333333,5,5027010000.0,8326350000.0,2027610000.0,11325750000.0,1027810000.0,0.5004186,0.6666695,0.4538684,0.9991714,0.2543672,8426330000.0,11875640000.0,6176780000.0,13525310000.0,1977620000.0,0.3541178,0.6467195,0.1413166,1.996677,0.06151615,1072643000.0,1579296000.0,565990600.0,1799580000.0,279621600.0,0.05333333,5
