objid,specobjid,Group,RA,Dec,M_r,z,Lum,rank_M,RA_BGG,Dec_BGG,M_BGG,dist2BGG,lgm,sfr,sSFR,rank_dist,rank_M_parent
1237667441898881043,2517590594465851392,153,188.921632042,26.523077863,-22.989156,0.023158411,116859063073.79828,1,188.921632042,26.523077863,-22.989156,0.0,11.38099,-1.128959,-12.509949,1,1
1237667321647923349,2516398176085239808,153,188.923689479,26.222182521,-20.958624,0.022317384,18007341465.980465,2,188.921632042,26.523077863,-22.989156,18.906166669926712,10.18,-0.1878922,-10.3678922,3,2
1237667442972688529,2516406422422448128,153,189.211289992,27.278147364,-20.461087,0.022972178,11387668076.34558,3,188.921632042,26.523077863,-22.989156,50.14181739956699,10.60498,-1.199055,-11.804035,4,4
1237667322184794216,2517592793489106944,153,188.918769304,26.642948117,-20.441131,0.020949215,11180272786.684378,4,188.921632042,26.523077863,-22.989156,7.533387722251814,10.26661,-2.027503,-12.294113,2,5
1237664093439852636,2179894557875922944,154,138.414479827,29.992941147,-22.712426,0.023365937,90567087142.08617,1,138.414479827,29.992941147,-22.712426,0.0,11.21112,-1.019567,-12.230687,1,1
1237664093439983708,2179902529335224320,154,138.643051466,30.140853476,-22.132536,0.023709241,53090204717.79668,2,138.414479827,29.992941147,-22.712426,15.519452809425848,11.16746,-0.8537019,-12.0211619,4,3
1237664093439852639,6534893589381181440,154,138.405550216,29.999555795,-21.350716,0.025320628,25839636505.17388,3,138.414479827,29.992941147,-22.712426,0.639409590818606,,,,2,4
1237664668428599470,2179905278114293760,154,138.668180263,29.987640752,-20.200875,0.022186783,8960866351.362831,4,138.414479827,29.992941147,-22.712426,13.81021439569444,10.01048,-0.1881355,-10.1986155,3,10
1237665567691374612,2838549322180618240,157,239.456737114,16.310172778,-23.192346,0.037333237,140908892014.29587,1,239.456737114,16.310172778,-23.192346,0.0,11.5771,-1.322482,-12.899582,1,1
1237665567691374897,2472549372240357376,157,239.511575178,16.347594325,-21.68919,0.036483557,35291978013.965965,2,239.456737114,16.310172778,-23.192346,4.057341444075267,10.61432,0.2197291,-10.3945909,4,2
1237665567691309503,2472549097362450432,157,239.443741102,16.373442758,-20.788722,0.036513838,15398868134.787012,3,239.456737114,16.310172778,-23.192346,4.051858378608503,10.43824,0.08623976,-10.35200024,3,6
1237665567691374851,2472552670775240704,157,239.463986564,16.362325686,-20.415368,0.03859228,10918103325.099403,4,239.456737114,16.310172778,-23.192346,3.305888550051865,10.56892,-0.04273123,-10.61165123,2,8
1237661381704548424,1613427261808076800,174,161.918683713,38.93158051,-22.838443,0.036311171,101713172394.40436,1,161.918683713,38.93158051,-22.838443,0.0,11.37591,-1.082433,-12.458343,1,1
1237661381704548428,2259775454439303168,174,161.909766041,38.924104487,-21.308874,0.036525767,24862775013.433224,2,161.918683713,38.93158051,-22.838443,0.6408182767668681,10.55274,-0.042424,-10.595164,2,6
1237661381704548426,1613426162296449024,174,161.949344979,38.924182609,-20.763284,0.036325244,15042277628.769062,3,161.918683713,38.93158051,-22.838443,1.5691278449443815,10.44333,-1.556945,-12.000275,4,12
1237661381704548427,1613427811563890688,174,161.91446654,38.952679401,-20.491841,0.038258128,11714841040.482023,4,161.918683713,38.93158051,-22.838443,1.3416062454973932,10.25158,-0.6050202,-10.8566002,3,17
1237661463842521123,1583051601155745792,180,243.146769603,29.365063759,-22.993,0.034287175,117273530577.93794,1,243.146769603,29.365063759,-22.993,0.0,11.46346,-1.039241,-12.502701,1,1
1237661463842455568,1583052425789466624,180,242.985847255,29.454536336,-21.100519,0.031894349,20521429029.12846,2,243.146769603,29.365063759,-22.993,10.449176576835065,10.74369,-0.9526307,-11.6963207,3,5
1237662336256835778,1584236050224539648,180,243.222107302,29.41848154,-20.772119,0.03130852,15165181066.893051,3,243.146769603,29.365063759,-22.993,5.317424079233951,10.48937,-1.717169,-12.206539,2,6
1237661463842390293,1583071392365045760,180,242.873145246,29.450146155,-20.706405,0.032565796,14274535992.889578,4,243.146769603,29.365063759,-22.993,15.902545515078035,10.54508,-0.9184291,-11.4635091,4,7
1237667782827638815,2805863584226109440,189,167.435194137,21.758940384,-22.841338,0.032908084,101984741634.31076,1,167.435194137,21.758940384,-22.841338,0.0,11.36214,-1.16413,-12.52627,1,1
1237667782827638813,2805861110324946944,189,167.421650781,21.74036598,-22.040825,0.033299681,48789908090.79666,2,167.435194137,21.758940384,-22.841338,1.4095153490684431,10.71754,-1.771079,-12.488619,2,2
1237667735575462006,2805862484714481664,189,167.459686825,21.810328259,-21.450286,0.03254503,28321379272.42724,3,167.435194137,21.758940384,-22.841338,3.5308945636285953,10.7998,-1.362607,-12.162407,4,4
1237667782827638816,7237290753843195904,189,167.428401572,21.735490862,-20.716643,0.031926589,14409775012.644987,4,167.435194137,21.758940384,-22.841338,1.5257730665100335,,,,3,12
1237658800967188670,1171020611179276288,191,196.48288252,53.659259269,-22.542064,0.029951176,77415085896.38231,1,196.48288252,53.659259269,-22.542064,0.0,11.22635,-1.111729,-12.338079,1,1
1237658800967188592,1169822967887063040,191,196.383977291,53.685139024,-22.12668,0.030210343,52804629527.74581,2,196.48288252,53.659259269,-22.542064,4.0245594072801065,11.0379,-1.019191,-12.057091,4,2
1237658800967254132,1171020336301369344,191,196.524450409,53.613513616,-21.302729,0.030762082,24722455281.32025,3,196.48288252,53.659259269,-22.542064,3.264890728447355,10.68996,0.8271127,-9.8628473,2,6
1237658800967254171,1169823517642876928,191,196.573944105,53.651967229,-20.495337,0.030532891,11752622861.959032,4,196.48288252,53.659259269,-22.542064,3.4216292080061907,10.40467,-1.046575,-11.451245,3,11
1237665023836815551,2356517914925885440,200,200.061366255,33.14340258,-22.674801,0.036836166,87482341784.55429,1,200.061366255,33.14340258,-22.674801,0.0,11.20931,-1.495973,-12.705283,1,1
1237665023836881029,2356519564193327104,200,200.172452981,33.100388839,-21.436369,0.036836955,27960671682.77951,2,200.061366255,33.14340258,-22.674801,6.440164426222497,10.67207,-1.48052,-12.15259,4,5
1237665023836881158,2378005391024875520,200,200.099562545,33.176810357,-20.785406,0.035279423,15351909445.031157,3,200.061366255,33.14340258,-22.674801,2.905614385684869,10.51043,-1.877521,-12.387951,3,11
1237665023836880982,2356518739559606272,200,200.098145167,33.135506862,-20.71429,0.03801701,14378580062.76538,4,200.061366255,33.14340258,-22.674801,1.997588076815458,10.533,-1.772843,-12.305843,2,12
1237665427567673462,2430976850915256320,202,231.103257185,20.761707686,-22.554572,0.03963577,78312087365.20381,1,231.103257185,20.761707686,-22.554572,0.0,11.20673,-1.273259,-12.479989,1,1
1237665427567673463,4447559814021312512,202,231.127787765,20.757846622,-21.225156,0.040279218,23017725153.402515,2,231.103257185,20.761707686,-22.554572,1.461507596132486,,,,2,4
1237665427567673643,2430976301159442432,202,231.092009076,20.804566555,-19.826845,0.041979199,6349477667.15184,3,231.103257185,20.761707686,-22.554572,2.772781156419453,10.14837,-1.660801,-11.809171,4,14
1237665427567673685,2430977125793163264,202,231.118128305,20.790105777,-19.696763,0.038828889,5632551872.3468685,4,231.103257185,20.761707686,-22.554572,1.9866953409675503,9.867218,-1.065341,-10.932559,3,18
1237668298739351591,2937578485163517952,213,181.047063325,20.409840378,-22.612868,0.024976961,82631797476.73099,1,181.047063325,20.409840378,-22.612868,0.0,11.20034,-1.313603,-12.513943,1,1
1237668298739482674,2937588930523981824,213,181.405978707,20.555695876,-21.930674,0.025159186,44082843471.16587,2,181.047063325,20.409840378,-22.612868,23.027695686419676,10.94277,-1.479543,-12.422313,2,4
1237668298739482675,2936509484949858304,213,181.417053957,20.55572131,-21.749819,0.026611289,37318793950.79329,3,181.047063325,20.409840378,-22.612868,23.627773879386897,10.84823,-0.9417334,-11.7899634,3,5
1237668298739548227,2936510859339393024,213,181.464455265,20.521954679,-21.561264,0.024845811,31369355790.39769,4,181.047063325,20.409840378,-22.612868,25.56003465766913,10.82279,-1.517407,-12.340197,4,6
1237655348895416343,917629629504710656,214,246.855140244,42.679726377,-22.692258,0.031446957,88900294569.61876,1,246.855140244,42.679726377,-22.692258,0.0,11.28859,-1.260226,-12.548816,1,1
1237655348895416475,918850087495428096,214,246.907086253,42.638237228,-21.567216,0.031108379,31541794651.717964,2,246.855140244,42.679726377,-22.692258,3.543556359498361,10.82224,-1.102909,-11.925149,3,3
1237655348895416498,918852011640776704,214,246.851041154,42.59391577,-20.157752,0.03285937,8611936125.245523,3,246.855140244,42.679726377,-22.692258,5.394967625198824,10.20067,-1.229461,-11.430131,4,8
1237655348895351215,918842940669847552,214,246.823538794,42.69524773,-20.102769,0.031462091,8186675945.838926,4,246.855140244,42.679726377,-22.692258,1.755361611731065,10.19991,-1.705129,-11.905039,2,10
1237667322179616791,2500683130344597504,224,175.636868024,26.488879217,-22.833041,0.031339034,101208362907.72462,1,175.636868024,26.488879217,-22.833041,0.0,11.381,-1.225189,-12.606189,1,1
1237667322179682330,2500669661327157248,224,175.799310189,26.559013551,-21.836346,0.031092284,40414610723.652985,2,175.636868024,26.488879217,-22.833041,10.139885232894592,11.00679,-1.075202,-12.081992,3,3
1237667322179616901,2500675158885296128,224,175.717628979,26.54069293,-21.535383,0.029512256,30630437503.075825,3,175.636868024,26.488879217,-22.833041,5.587126278194648,10.96804,-1.266451,-12.234491,2,4
1237667429571231828,2500668012059715584,224,175.794818452,26.574618517,-21.267002,0.032104418,23922182541.368725,4,175.636868024,26.488879217,-22.833041,10.385610078843014,10.73344,-1.494336,-12.227776,4,7
1237661850399539298,1548187465318164480,226,197.157967543,43.73753701,-22.773809,0.036475203,95834879253.10152,1,197.157967543,43.73753701,-22.773809,0.0,11.38594,-1.295869,-12.681809,1,1
1237661850399473791,1546993120795715584,226,197.140606513,43.763227721,-21.25185,0.03917879,23590655035.857517,2,197.157967543,43.73753701,-22.773809,1.7962514188726788,10.90483,-1.390058,-12.294888,3,5
1237661871870509192,1548185541172815872,226,197.143027627,43.704277311,-20.618143,0.036630272,13160039717.585876,3,197.157967543,43.73753701,-22.773809,2.1971296244582668,10.41802,-1.721247,-12.139267,4,8
1237661850399473802,1546994220307343360,226,197.142795327,43.745337186,-19.784263,0.036937172,6105274569.057295,4,197.157967543,43.73753701,-22.773809,0.8453060689325904,9.836607,-2.353791,-12.190398000000002,2,16
1237661064956280853,1799340109502375936,227,156.782440087,11.010721141,-22.417937,0.033486417,69051767566.94012,1,156.782440087,11.010721141,-22.417937,0.0,11.18863,-1.324047,-12.512677,1,1
1237661064956280854,1799338735112841216,227,156.794116468,11.021198164,-20.550907,0.033787328,12369803479.57937,2,156.782440087,11.010721141,-22.417937,0.9756713525502876,10.42155,-1.78224,-12.20379,2,9
1237661064956215526,1799340659258189824,227,156.748759928,10.99635221,-19.694966,0.033122162,5623237156.590396,3,156.782440087,11.010721141,-22.417937,2.2649932572915583,10.11074,-1.767362,-11.878102,4,17
1237661064956280858,1799339834624468992,227,156.799332025,10.999269322,-19.515861,0.034528299,4768089513.331389,4,156.782440087,11.010721141,-22.417937,1.2661574314664854,9.848163,-1.445765,-11.293928,3,21
1237651752929853498,5327812330007490560,229,164.554346406,1.606878998,-22.38535,0.039732642,67010058951.07287,1,164.554346406,1.606878998,-22.38535,0.0,,,,1,1
1237651752929853497,572028385748871168,229,164.563461348,1.615990854,-21.742079,0.040541726,37053701622.02029,2,164.554346406,1.606878998,-22.38535,0.8096351444150255,10.9757,-1.36785,-12.34355,2,7
1237651752929788028,572040755254683648,229,164.458192193,1.648622369,-20.211724,0.040090732,9050854847.90017,3,164.554346406,1.606878998,-22.38535,6.584071033476329,9.852804,0.1053612,-9.7474428,4,18
1237651752929853592,572023987702360064,229,164.62502484,1.628159656,-19.825236,0.040075797,6340075067.089691,4,164.554346406,1.606878998,-22.38535,4.636091234790537,10.04733,-1.654509,-11.701839,3,22
1237671991875600387,2027862899938060288,242,203.116412501,7.316439183,-22.536273,0.023650214,77003275639.08005,1,203.116412501,7.316439183,-22.536273,0.0,11.25106,-0.5660187,-11.8170787,1,1
1237661971730333720,2027865373839222784,242,203.177271526,7.32726143,-22.274903,0.024340655,60528679583.333626,2,203.116412501,7.316439183,-22.536273,3.853178768603484,11.11341,-0.7964349,-11.9098449,3,3
1237671991875600389,2027864274327595008,242,203.13442846,7.294202439,-20.409035,0.023471422,10854604398.532335,3,203.116412501,7.316439183,-22.536273,1.792415102742391,10.54213,-1.014734,-11.556864,2,9
1237661971730333900,2027861800426432512,242,203.227797468,7.327685275,-19.849968,0.024711699,6486153165.694473,4,203.116412501,7.316439183,-22.536273,6.97732649474626,10.11683,-1.708004,-11.824834,4,14
1237665440998031492,2475879518452082688,243,240.883682193,17.198696271,-22.632648,0.034306492,84150984259.0134,1,240.883682193,17.198696271,-22.632648,0.0,11.2686,-1.264944,-12.533544,1,1
1237665428108935458,2472622764641511424,243,241.011479812,17.282384342,-21.711808,0.033483842,36034889944.290276,2,240.883682193,17.198696271,-22.632648,9.298528742010912,10.91553,-1.623701,-12.539231,4,2
1237665428108935403,2473691215418124288,243,240.986056939,17.305117876,-20.658656,0.033801083,13660368029.298197,3,240.883682193,17.198696271,-22.632648,9.080086444544342,10.41888,-1.63812,-12.057,3,7
1237665440998031805,2472601049286862848,243,240.913617576,17.184854527,-20.020369,0.034374629,7588354302.020563,4,240.883682193,17.198696271,-22.632648,1.9962673629451544,10.26012,-2.054186,-12.314306,2,9
1237667447802429573,2990527391878637568,244,182.023128718,25.237293934,-22.070355,0.023532871,50135113214.84412,1,182.023128718,25.237293934,-22.070355,0.0,11.02581,-1.447555,-12.473365,1,1
1237667447802429720,2990521894320498688,244,181.992723685,25.321176461,-20.37667,0.022903051,10535811696.401722,2,182.023128718,25.237293934,-22.070355,5.546370690968099,10.30935,-1.967452,-12.276802,2,7
1237667447802429774,2990524368221661184,244,182.085341055,25.334887301,-19.881564,0.022887283,6677679946.755015,3,182.023128718,25.237293934,-22.070355,7.077639365667315,10.08111,-1.370417,-11.451527,3,12
1237667447802364057,2989440244723509248,244,181.894321033,25.280538699,-19.239922,0.0224913,3698016120.359641,4,182.023128718,25.237293934,-22.070355,7.807485470948971,9.72243,-1.629821,-11.352251,4,19
1237660342862872626,5147787366610169856,260,145.887856213,39.415110396,-22.995268,0.041311316,117518759906.59572,1,145.887856213,39.415110396,-22.995268,0.0,,,,1,1
1237660342862872624,1367983001060796416,260,145.882992058,39.397108819,-21.288702,0.041518139,24405111715.51825,2,145.887856213,39.415110396,-22.995268,1.1554606834470156,10.84296,-1.607511,-12.450471,3,4
1237660342862938375,1367980527159633920,260,145.927022813,39.46799179,-20.566061,0.043763433,12543663644.837547,3,145.887856213,39.415110396,-22.995268,3.827765472826776,10.39114,-0.189861,-10.581001,4,10
1237660342862938125,1367980802037540864,260,145.901255908,39.424746132,-20.1395,0.042518235,8468373413.222432,4,145.887856213,39.415110396,-22.995268,0.8885757451951685,9.850019,-1.120025,-10.970044,2,14
1237664671645171756,2244061239086966784,273,203.646086603,34.777769068,-22.334906,0.02648693,63967945142.970474,1,203.646086603,34.777769068,-22.334906,0.0,11.23639,-1.20362,-12.44001,1,1
1237664671645171895,2244053542505572352,273,203.541599244,34.765136769,-20.76131,0.025918575,15014953791.625334,2,203.646086603,34.777769068,-22.334906,5.450916692475361,10.62962,-0.9768497,-11.6064697,3,6
1237664671645171915,2244052168116037632,273,203.578047826,34.863123915,-20.754659,0.024341023,14923256373.65647,3,203.646086603,34.777769068,-22.334906,6.409266440843958,10.42706,-1.642782,-12.069842,4,7
1237664671645237313,2244058215429990400,273,203.738793801,34.804078361,-19.447056,0.026195603,4475302541.258057,4,203.646086603,34.777769068,-22.334906,5.061256690351876,9.91104,-1.621309,-11.532349,2,14
1237651822716584014,667759833818097664,286,232.457649336,3.510881414,-23.011305,0.037376382,119267468149.43094,1,232.457649336,3.510881414,-23.011305,0.0,11.43347,-0.7582561,-12.1917261,1,1
1237651822716518782,667762857475074048,286,232.37648055,3.467649299,-22.871426,0.03888261,104850474451.21214,2,232.457649336,3.510881414,-23.011305,5.769929191937915,11.3475,-1.186072,-12.533572,2,2
1237651822716518783,667759009184376832,286,232.362270008,3.481103912,-21.112329,0.03708286,20745867509.0641,3,232.457649336,3.510881414,-23.011305,6.267485527321631,10.6023,-1.573806,-12.176106,3,6
1237654880207765798,667762582597167104,286,232.385568765,3.384934941,-21.096948,0.040584962,20454044666.32485,4,232.457649336,3.510881414,-23.011305,9.113722588966327,10.69266,-1.396599,-12.089259,4,7
1237662198821683357,1937724656798689280,288,230.480303015,8.423789652,-22.783466,0.039574937,96691077517.20387,1,230.480303015,8.423789652,-22.783466,0.0,11.40974,-0.8320587,-12.2417987,1,1
1237662198821748956,1937726306066130944,288,230.575125164,8.579889583,-21.029389,0.036476463,19220098100.388855,2,230.480303015,8.423789652,-22.783466,11.441937656294495,10.6406,-1.331331,-11.971931,4,6
1237661949200433494,1937737576060315648,288,230.460643393,8.364409285,-20.799404,0.038900822,15551117399.973375,3,230.480303015,8.423789652,-22.783466,3.926006577441637,10.6462,-1.530173,-12.176373,2,8
1237662198821683697,1937723832164968448,288,230.532016258,8.54837705,-20.349587,0.039206502,10276253283.96537,4,230.480303015,8.423789652,-22.783466,8.462039850304784,10.45095,-1.766697,-12.217647,3,12
