Group,Lum_BGG,Lum_group,FracLumBGG,z_group,DeltaR12,NbGal,RA_BGG,Dec_BGG,RA_Bary,Dec_Bary,Radius_Bary_arcmin,Offset_Bary,V_BGG,V_moy,Vdisp,Voffset,size_Group_Bary_kpc,M_group,M_virial,M_virial_over_L,t_cr,BGG_SFRcategory,all_SFR,Prop_M_Sat,Prop_M_Tot,Prop_G_Sat,Prop_G_Tot,Prop_Q_Sat,Prop_Q_Tot,lMass_200,r_200_kpc
4953,62008724765.90719,156352766717.11282,0.3965949952014525,0.04058551766666667,0.6049889999999998,6,136.793861679,46.211152479,136.71303391788936,46.226692032001274,8.700496564777884,0.40027999236051065,106.20894397772622,-3.363235615931141e-13,137.2176872395416,0.7740178843877253,468.15015512812136,-23.305263926600787,12258482142975.666,78.40271969830115,3.0262074514762887,Q,False,0.2,0.16666666666666666,0.2,0.16666666666666666,0.4,0.5,13.289843754181453,559.9037931219433
4956,68484138988.85547,153103791173.44727,0.4473053114097716,0.03742277633333334,0.7734330000000007,6,121.546723486,12.543507671,121.43418847081547,12.423696151905915,8.339235087789834,1.1696354656519277,-121.93151388715629,-1.0042337332076083e-12,93.29817937494774,1.3069013211622875,412.79585419033657,-23.282464862201607,5322218759914.146,34.76216179313773,3.9245130518071663,Q,True,0.2,0.16666666666666666,0.2,0.16666666666666666,0.6,0.6666666666666666,13.285955590322253,558.8015024408263
4961,64235454302.79104,128542194971.20665,0.49972271219718734,0.0338229695,0.8932980000000015,6,167.509462443,63.641935214,167.75238240597508,63.508599367694515,16.515502159347456,0.6236092999111701,-185.9743434759101,-3.339550858072471e-13,172.24234004943435,1.0797249005240772,736.9470366522619,-23.092614278996322,26673679348971.21,207.50913235102368,3.7950716491830603,Q,True,0.6,0.5,0.2,0.16666666666666666,0.2,0.3333333333333333,13.278134063786384,556.0960311371689
4967,64724573894.9186,146613696207.63394,0.44146335280474636,0.04363146033333334,1.0579509999999992,6,158.804662581,38.525089655,158.78740655129147,38.61356217213231,8.562158617152427,0.6271454908363032,70.68197511382442,-1.3216094885137863e-12,123.87412207015552,0.5705951649352182,496.3737708822615,-23.235436356689767,5722146632468.188,39.0287318339243,3.5542817774580353,Q,True,0.2,0.16666666666666666,0.2,0.16666666666666666,0.6,0.6666666666666666,13.275010634094306,553.0237958152636
4977,66348758366.207664,102450195794.65454,0.6476196346095171,0.04279780216666667,1.5541030000000013,6,236.507604058,5.137027067,236.55555600358545,5.147774279911183,11.183600744387036,0.26263400798259345,-53.747187654107364,-6.536993168992922e-13,177.49809026974404,0.30280431509109224,635.5764010181491,-22.846281981817576,15053030740814.3,146.93022911333188,3.1761258211080317,Q,True,1.0,0.8333333333333334,0.0,0.0,0.0,0.16666666666666666,13.2641844891073,548.5946985505108
5025,56029610061.20148,138544142432.52173,0.4044170260643884,0.038251961,0.037120000000001596,6,232.313452032,5.060015878,232.3381211319669,5.048372878340692,7.487811826583893,0.21788947871613876,-49.188970034291536,-6.702786474003611e-13,182.15699003832836,0.2700361376411678,379.0910652085672,-23.1739704219573,22554315886690.22,162.79516037767786,1.8459559238942553,Q,True,0.6,0.5,0.2,0.16666666666666666,0.2,0.3333333333333333,13.206110074021677,525.4448160641444
5050,51868202772.6868,97246898183.2274,0.5333661406347326,0.03962816833333333,0.7046810000000008,6,200.036211933,33.087958176,199.99021480684027,33.166114044291454,11.180745033408122,0.4675887649846694,115.35689300805087,3.363235615931141e-13,128.32431783599432,0.89894803224657,587.0073023363535,-22.78968939457298,10522031051421.963,108.19914308831645,4.057496552117254,Q,True,0.4,0.3333333333333333,0.0,0.0,0.6,0.6666666666666666,13.177497938892968,513.804845880445
5055,55013085023.95676,116039507504.69199,0.4740892667243726,0.03754494116666667,0.6340759999999968,6,233.988626788,46.748477056,234.03932737603037,46.734983990891635,10.704905909522806,0.208909224594243,-20.169500012319993,-1.33485814994098e-12,238.18562393908326,0.08467975387749292,531.6746848034567,-22.98151469225072,29039409133431.82,250.25450174594744,1.9799492413584043,Q,False,0.6,0.5,0.0,0.0,0.2,0.3333333333333333,13.169642438438974,511.0572289041011
5064,59764322414.48324,89566580563.61272,0.667261405296554,0.03429778183333333,1.3379100000000008,6,175.357664134,27.859148042,175.34056925330685,27.86019628035395,8.792567591896601,0.10338142422402952,-44.195593818281736,3.339550858072471e-13,108.56186344717591,0.4071005453935192,397.9836814943261,-22.70036498553332,7738886264002.188,86.40372575690564,3.2517084202155004,Q,True,0.4,0.3333333333333333,0.6,0.5,0.0,0.16666666666666666,13.160823180168777,508.136505445533
5070,59955357924.9852,91932599215.95866,0.6521664614762409,0.039081357000000004,1.4730469999999976,6,181.244712966,6.302954842,181.21977216772498,6.316267908135108,7.265228842815754,0.23238115842537221,-136.92547068523155,-1.3381888190148554e-12,115.10636229155955,1.1895560589292518,376.02387554177886,-22.728673847811358,7516111081693.673,81.75675599074049,2.897608533234092,Q,True,0.2,0.16666666666666666,0.2,0.16666666666666666,0.6,0.6666666666666666,13.151867969151397,503.8845090978471
5074,57500338320.620415,133703460911.96764,0.4300587129788622,0.044595824166666666,0.6331260000000007,6,179.961534107,14.197042193,180.04289743078198,14.231832761683265,9.303493050961116,0.5559493115334678,42.48880076845133,0.0,107.91036526193162,0.3937416082812615,551.6552467740183,-23.135356622783164,8621145291034.675,64.479597104154,4.534487513788213,Q,True,0.8,0.6666666666666666,0.2,0.16666666666666666,0.0,0.16666666666666666,13.145859589377627,500.678089933338
5093,61335230258.871574,100141132179.39873,0.6124878850879379,0.036618458666666666,1.4842629999999986,6,210.010861747,59.265244191,209.87615166999402,59.268132863684095,6.018862333056101,0.6868724067149287,-98.2737422534335,3.363235615931141e-13,169.97345209259825,0.5781711263938807,291.3622665502963,-22.821531242884056,12103986691729.764,120.86928146614089,1.5204629149340367,Q,True,0.4,0.3333333333333333,0.0,0.0,0.6,0.6666666666666666,13.127268418414047,494.8500025488801
5098,51500423457.2218,106720218683.9062,0.48257419345963404,0.036642033666666664,0.26696299999999695,6,218.600021603,48.037464216,218.56730946298018,48.0695542486265,9.849041101870329,0.236560545609487,44.849728235350646,6.67021993194794e-13,58.07190438888001,0.7723137153383608,477.0894500462021,-22.890616766251192,343497509529.7883,3.218673216433251,7.287144216197158,Q,True,0.2,0.16666666666666666,0.6,0.5,0.2,0.3333333333333333,13.12233568350122,492.97631946031055
5101,56430461235.609924,126345734160.13876,0.44663527115277435,0.031975813166666665,0.6244179999999986,6,129.804005202,53.623507487,129.9254305656736,53.726189989329505,18.69512367832827,0.4023582654989355,157.91177687990276,6.726471231862282e-13,106.02551208948634,1.4893752811740568,787.580969278507,-23.073901458299364,16385468131600.035,129.68754537317446,6.58883231009934,G,True,0.6,0.5,0.2,0.3333333333333333,0.2,0.16666666666666666,13.11945271418763,492.6194898967141
5117,50324005367.461334,151580377501.1496,0.331995514175835,0.03289532916666667,0.5461170000000024,6,205.012176668,23.142976778,205.18633853431666,23.211037744061915,19.956535580615768,0.5230519536335344,-112.42925901309057,0.0,144.91418868377144,0.7758333399528684,865.4805475106494,-23.27160746078391,16593120156815.418,109.46746821955615,5.297488483458049,M,False,0.4,0.5,0.2,0.16666666666666666,0.0,0.0,13.086899701073987,480.3230372813038
5118,48346072613.50581,129538611460.78853,0.3732174682769409,0.04171244416666667,0.12083499999999958,6,239.736732124,44.764384893,239.8389167112106,44.768911629115244,10.68306528597473,0.408254596304072,80.76998809327033,-6.667259337215606e-13,167.32065950616433,0.4827257335206434,591.2697623706506,-23.10099809372634,23509143448968.754,181.48367644102004,3.134438274213504,Q,True,0.6,0.5,0.2,0.16666666666666666,0.2,0.3333333333333333,13.086756931345326,478.9174107451933
5143,56093998687.15244,150084882145.6652,0.3737484940869014,0.0277876095,0.7117129999999996,6,120.087455422,26.613560354,120.02635743695463,26.693162604353617,5.446845569706068,1.0633446980515175,-109.55959658879023,-5.068538181755381e-13,201.64901352761967,0.5433182869192834,198.79412268676066,-23.26084237132475,14906066178439.273,99.31757259849903,0.8744420998568629,G,True,0.6,0.5,0.2,0.3333333333333333,0.2,0.16666666666666666,13.059374575180088,471.0459949497283
5146,59726628498.45561,88639524615.89711,0.6738148558136999,0.03569114583333333,1.8593019999999996,6,223.554723241,4.841553012,223.52340533454486,4.867361438343023,7.021369651490337,0.3460454030910563,-90.19144717405287,-3.327708479143136e-13,142.85310025552877,0.6313579965203584,331.0607091636325,-22.689068545546675,7616554750235.761,85.92729691681768,2.0556141133995234,Q,False,0.6,0.5,0.0,0.0,0.2,0.3333333333333333,13.057276849388003,469.1068426096637
5151,59969606616.596954,99345911652.9111,0.6036444340670528,0.04476675633333333,1.8790790000000008,6,180.124138693,11.992268844,180.1479176271578,11.966135287198036,4.05312494925159,0.5179160173414679,-1.6589349919583531,3.3217872896784684e-13,62.59485107907826,0.0265027388572727,241.28291737837804,-22.812874998616735,1743305480943.6174,17.547833141179233,3.419098280851327,M,True,0.6,0.6666666666666666,0.0,0.0,0.4,0.3333333333333333,13.052193448547069,465.9213578305217
5153,52771713989.91413,134719644257.50299,0.39171506338783324,0.036034884833333336,0.33625600000000233,6,247.472396101,20.232561474,247.46143973653102,20.276053773356338,11.284766841434347,0.23761469610506836,-53.09499648454817,-3.292181342355131e-13,176.67720655347244,0.3005197870189232,537.340892399669,-23.143577318383155,22580032985266.52,167.60757578981628,2.6976958763169825,Q,False,0.4,0.3333333333333333,0.4,0.3333333333333333,0.0,0.16666666666666666,13.05234043386418,467.2815108475528
5161,60901108839.88167,86276044493.24768,0.7058866594729901,0.042192231,2.041834999999999,6,212.30046496,56.398915125,212.29085739569092,56.40612030609955,4.709934750979051,0.11406851521771978,-50.307804671364174,9.994967816358742e-13,109.0353235237793,0.46138997019982836,263.76800397739083,-22.65972556435703,4289728077597.3574,49.72096371354959,2.1457470108475563,Q,True,0.4,0.3333333333333333,0.6,0.5,0.0,0.16666666666666666,13.04336195183204,463.1574602030704
5169,51744429134.973236,125492131611.56363,0.4123320599504836,0.04388775933333333,0.4607980000000005,6,185.80107883,14.388953618,185.83205508841507,14.303387869252559,8.503457850158439,0.6398047759601537,-91.70251172251604,3.3158661002138007e-13,210.59738247416155,0.43543994063538494,495.95812209770685,-23.066541240741714,33663396307737.383,268.25105188216776,2.0888904179739254,M,True,0.8,0.8333333333333334,0.2,0.16666666666666666,0.0,0.0,13.031493695863675,458.7073193669629
5170,54627383561.27687,95913321957.44687,0.5695494895434128,0.03203574666666667,1.3404600000000002,6,186.35465895,16.124189004,186.31516468221747,16.1361348804882,8.347542579903752,0.28589784052571027,-52.784206155948134,-1.0089706847793423e-12,135.82992016486912,0.388605147465876,352.33667677347773,-22.77469733259786,8554989962882.108,89.19501262481175,2.300837929660399,Q,True,0.6,0.5,0.4,0.3333333333333333,0.0,0.16666666666666666,13.03170241216386,460.5249925547298
5174,48440074231.31112,98668853784.0459,0.49093581584854246,0.03176316033333333,0.554862,6,138.979146408,10.132510642,139.03078758692288,10.17127199264409,8.443405099350928,0.4542597541296696,151.45483541141812,3.3869203737898107e-13,105.73521707744737,1.4323972617418694,353.2798521683353,-22.805450207802963,5570493214982.559,56.456450048305626,2.9636221264272686,Q,True,0.4,0.3333333333333333,0.4,0.3333333333333333,0.2,0.3333333333333333,13.0267779554908,458.82745547743434
5191,47172272645.192,82105228994.72409,0.5745343289673206,0.029493597833333333,0.748666,6,194.985055269,47.205559196,195.14263104832054,47.21461605414786,13.619376295531847,0.473262118448927,-9.558716527379069,1.6756966185009029e-13,150.25435705604428,0.06361690079851642,528.248488271822,-22.60592704174012,19263472481775.94,234.61931374692068,3.1184214439940425,Q,True,0.4,0.3333333333333333,0.2,0.16666666666666666,0.4,0.5,13.009052629816503,452.9541864194515
5195,50487097052.29301,148096393029.1651,0.3409069999588067,0.037689170333333334,0.47757399999999706,6,233.283415114,44.535683791,233.2256322843121,44.544437350173794,3.9313338860034177,0.6426104448553042,-207.59084474948355,-6.643574579356937e-13,173.17157911854977,1.1987581669355247,196.02603794981087,-23.246361202909938,8556121831448.166,57.77400554085866,1.0040625404382948,G,False,0.0,0.0,0.2,0.3333333333333333,0.6,0.5,13.006947434524992,451.0428678791808
