source_specobjid,source_objid,plate,mjd,fiberid,run2d,scienceprimary,extra_specobjid,source_sfr,source_specsfr,source_lgm,info_specobjid,sn_median,reliable,n_spectra_for_objid
2550270553021769728,1237667211038753056,2265,53674,390,26,1,2550270553021769728,-1.321787,-12.64468,11.2721,2550270553021769728,47.54224,1,1
2552476174001399808,1237667254526607541,2267,53713,222,26,1,2552476174001399808,-1.362793,-12.11406,10.72226,2552476174001399808,36.58276,1,1
2552481121803724800,1237667254526608028,2267,53713,240,26,1,2552481121803724800,-1.293355,-11.3737,10.03959,2552481121803724800,33.07506,1,1
2553596575830009856,1237667429548163637,2268,53682,202,26,1,2553596575830009856,-0.4644679,-11.36726,10.83639,2553596575830009856,27.16756,1,1
2553596850707916800,1237667429548228801,2268,53682,203,26,1,2553596850707916800,-1.329851,-12.48427,11.10715,2553596850707916800,42.18428,1,1
2553609220213729280,1237667429548163563,2268,53682,248,26,1,2553609220213729280,-1.46423,-12.08608,10.55801,2553609220213729280,38.25403,1,1
2553652376045119488,1237667254526608010,2268,53682,405,26,1,2553652376045119488,-1.151792,-11.18035,9.997963,2553652376045119488,28.66346,1,1
2553655674580002816,1237667254526607590,2268,53682,417,26,1,2553655674580002816,-1.230971,-12.28333,10.99193,2553655674580002816,52.77065,1,1
2554815659833845760,1237667143396688329,2269,53711,541,26,1,2554815659833845760,-0.08426747,-10.28453,10.13902,2554815659833845760,23.35002,1,1
2558177691547232256,1237667210504897126,2272,53713,484,26,1,2558177691547232256,0.0736293,-9.402399,9.419231,2558177691547232256,16.82018,1,1
2558178791058860032,1237667210504896683,2272,53713,488,26,1,2558178791058860032,-1.187164,-12.51111,11.28804,2558178791058860032,39.40356,1,1
2558187587151882240,1237667252917567846,2272,53713,520,26,1,2558187587151882240,-1.651034,-12.35745,10.64275,2558187587151882240,30.95089,1,1
2560379188922050560,1237667252917633097,2274,53726,301,26,1,2560379188922050560,-1.232985,-11.9657,10.66307,2560379188922050560,48.3121,1,1
2560382487456933888,1237667210504896684,2274,53726,313,26,1,2560382487456933888,-1.958865,-12.37833,10.36733,2560382487456933888,33.01406,1,1
2569326738949564416,1237667253995503858,2282,53683,84,26,1,2569326738949564416,-1.564856,-11.66937,10.0448,2569326738949564416,17.18185,1,1
2569328663094913024,1237667253995503633,2282,53683,91,26,1,2569328663094913024,-0.896225,-11.18263,10.22835,2569328663094913024,21.95172,1,1
2569329487728633856,1237667253995569192,2282,53683,94,26,1,2569329487728633856,-1.706113,-12.39369,10.62352,2569329487728633856,42.54328,1,1
2569337734065842176,1237667211582767354,2282,53683,124,26,1,2569337734065842176,0.08385416,-9.90557,9.931507,2569337734065842176,20.44389,1,1
2569370719414675456,1237667211582570791,2282,53683,244,26,1,2569370719414675456,-0.05759728,-10.05034,9.946365,2569370719414675456,18.07058,1,1
2569374017949558784,1237667254532112625,2282,53683,256,26,1,2569374017949558784,0.2851975,-9.842501,10.08233,2569374017949558784,20.72939,1,1
2569381439653046272,1237667254532046894,2282,53683,283,26,1,2569381439653046272,-1.447982,-12.20824,10.70671,2569381439653046272,46.37439,1,1
2570540050802567168,1237667253995503631,2283,53729,402,26,1,2570540050802567168,-0.3160388,-11.4845,11.11896,2570540050802567168,41.98585,1,1
2571682992787318784,1237667112793800780,2284,53708,464,26,1,2571682992787318784,-1.308502,-12.405,11.02909,2571682992787318784,43.35063,1,1
2571683817421039616,1237667112793800838,2284,53708,467,26,1,2571683817421039616,-0.5371742,-11.75179,11.15877,2571683817421039616,38.2362,1,1
2571684367176853504,1237667112793800968,2284,53708,469,26,1,2571684367176853504,-1.909557,-11.90549,9.93139,2571684367176853504,20.72103,1,1
2571690964246620160,1237667112793801028,2284,53708,493,26,1,2571690964246620160,-1.496638,-11.57566,10.01214,2571690964246620160,21.70268,1,1
2571691514002434048,1237667142328320199,2284,53708,495,26,1,2571691514002434048,-0.1871945,-10.37215,10.12437,2571691514002434048,15.0847,1,1
2572688770914609152,1237667429555437686,2285,53700,27,26,1,2572688770914609152,-0.2724389,-10.38893,10.06359,2572688770914609152,17.68695,1,2
2572844351809939456,1237667293188653097,2285,53700,593,26,1,2572844351809939456,-0.7112868,-11.21324,10.42514,2572844351809939456,38.53151,1,2
2572854522292496384,1237667293188653149,2285,53700,630,26,1,2572854522292496384,-1.185802,-12.06368,10.80993,2572854522292496384,46.15996,1,2
2572855346926217216,1237667293188718632,2285,53700,633,26,1,2572855346926217216,-0.2863472,-11.29972,10.96111,2572855346926217216,50.68406,1,2
2573842708367960064,1237667292114976785,2286,53700,129,26,1,2573842708367960064,-1.117288,-12.35684,11.19246,2573842708367960064,42.42122,1,1
2573851504460982272,1237667293188718767,2286,53700,161,26,1,2573851504460982272,-1.346065,-11.36194,9.963448,2573851504460982272,31.96036,1,1
2573854528117958656,1237667293188718744,2286,53700,172,26,1,2573854528117958656,-0.3832922,-11.05579,10.61392,2573854528117958656,32.74031,1,1
2573864148844701696,1237667292114845769,2286,53700,207,26,1,2573864148844701696,0.1868162,-10.39055,10.52545,2573864148844701696,28.9013,1,1
2573865798112143360,1237667429555437726,2286,53700,213,26,1,2573865798112143360,-0.3345028,-10.28389,9.896671,2573865798112143360,16.15802,1,3
2574983451765663744,1237667112257650761,2287,53705,183,26,1,2574983451765663744,0.01464625,-10.76527,10.7314,2574983451765663744,35.66002,1,1
2574984001521477632,1237667141792170001,2287,53705,185,26,1,2574984001521477632,0.4914074,-9.951974,10.38834,2574984001521477632,28.06328,1,1
2574984551277291520,1237667141792170057,2287,53705,187,26,1,2574984551277291520,0.01409927,-9.814028,9.761284,2574984551277291520,13.63629,1,1
2574986200544733184,1237667112257716415,2287,53705,193,26,1,2574986200544733184,-0.9503754,-11.28493,10.26954,2574986200544733184,29.3178,1,1
2574998020294731776,1237667141792039082,2287,53705,236,26,1,2574998020294731776,-1.582729,-12.11266,10.462,2574998020294731776,34.67562,1,2
2575083782201698304,1237667141792497682,2287,53705,548,26,1,2575083782201698304,-1.23234,-12.28606,11.00405,2575083782201698304,48.92723,1,1
2575085706347046912,1237667141792432266,2287,53705,555,26,1,2575085706347046912,-0.1358099,-10.10952,9.916013,2575085706347046912,32.90115,1,1
2575087080736581632,1237667141792497802,2287,53705,560,26,1,2575087080736581632,0.4461633,-9.845009,10.24455,2575087080736581632,30.56698,1,1
2576089835240450048,1237667293189767184,2288,53699,112,26,1,2576089835240450048,-1.017107,-12.18821,11.07559,2576089835240450048,38.93335,1,1
2576097806699751424,1237667430093291527,2288,53699,141,26,1,2576097806699751424,-1.31448,-12.37035,11.0143,2576097806699751424,45.31784,1,1
2576105778159052800,1237667293189505241,2288,53699,170,26,1,2576105778159052800,-1.731674,-12.14485,10.38578,2576105778159052800,28.95906,1,1
2576106602792773632,1237667293189505239,2288,53699,173,26,1,2576106602792773632,-1.114753,-12.38505,11.23985,2576106602792773632,47.26055,1,1
2576107977182308352,1237667293189570761,2288,53699,178,26,1,2576107977182308352,0.5082121,-9.839825,10.29916,2576107977182308352,22.52148,1,1
2576111825473005568,1237667293189505124,2288,53699,192,26,1,2576111825473005568,-1.200757,-11.39746,10.13903,2576111825473005568,31.53391,1,1
2576112924984633344,1237667430630096945,2288,53699,196,26,1,2576112924984633344,-0.9900947,-12.39043,11.31101,2576112924984633344,42.83551,1,1
2578350706494826496,1237667211048583184,2290,53727,145,26,1,2578350706494826496,-0.6481206,-10.81737,10.12806,2578350706494826496,40.02009,1,1
2578353455273895936,1237667253461254252,2290,53727,155,26,1,2578353455273895936,-1.054555,-12.22812,11.12223,2578353455273895936,47.99663,1,1
2578354554785523712,1237667211048583275,2290,53727,159,26,1,2578354554785523712,-0.3086286,-9.73376,9.365183,2578354554785523712,13.34083,1,1
2578355104541337600,1237667211048583252,2290,53727,161,26,1,2578355104541337600,-0.3219642,-10.31116,9.942387,2578355104541337600,19.97137,1,1
2578447738395977728,1237667211585585288,2290,53727,498,26,1,2578447738395977728,-1.517327,-12.15375,10.56228,2578447738395977728,45.59413,1,1
2578449662541326336,1237667253998256248,2290,53727,505,26,1,2578449662541326336,-0.1037165,-10.79317,10.61254,2578449662541326336,53.20222,1,1
2578450487175047168,1237667253998256266,2290,53727,508,26,1,2578450487175047168,-1.416132,-10.95646,9.458669,2578450487175047168,14.52464,1,1
2578451036930861056,1237667253998256258,2290,53727,510,26,1,2578451036930861056,0.6909971,-9.876449,10.52373,2578451036930861056,39.07435,1,1
2578452686198302720,1237667253998256264,2290,53727,516,26,1,2578452686198302720,-0.8110461,-10.70353,9.84705,2578452686198302720,13.81593,1,1
2578452961076209664,1237667211585650917,2290,53727,517,26,1,2578452961076209664,-1.403911,-12.33598,10.86703,2578452961076209664,45.97818,1,1
2578457634000627712,1237667254535127145,2290,53727,534,26,1,2578457634000627712,0.2342712,-10.57374,10.74383,2578457634000627712,32.60431,1,1
2578460932535511040,1237667211585650986,2290,53727,546,26,1,2578460932535511040,-1.784481,-12.06,10.21764,2578460932535511040,40.20334,1,1
2578462581802952704,1237667253998256261,2290,53727,552,26,1,2578462581802952704,-0.6533806,-11.13682,10.43651,2578462581802952704,25.58629,1,1
2578464231070394368,1237667253998321769,2290,53727,558,26,1,2578464231070394368,-0.1156292,-10.68997,10.51066,2578464231070394368,20.25665,1,1
2579467260334729216,1237667142330548370,2291,53714,111,26,1,2579467260334729216,-1.992845,-12.9,10.84392,2579467260334729216,32.13603,1,1
2579468084968450048,1237667142330548371,2291,53714,114,26,1,2579468084968450048,0.3350771,-11.26567,11.54541,2579468084968450048,30.42083,1,1
2579468909602170880,1237667142330548459,2291,53714,117,26,1,2579468909602170880,-1.610977,-11.95245,10.31715,2579468909602170880,34.44829,1,1
2579469184480077824,1237667142330548469,2291,53714,118,26,1,2579469184480077824,-1.360018,-11.12697,9.713595,2579469184480077824,14.85943,1,1
2579480179596355584,1237667112259092550,2291,53714,158,26,1,2579480179596355584,-1.456481,-12.47632,10.96595,2579480179596355584,42.96661,1,1
2581864195951716352,1237667253999763470,2293,53730,639,26,1,2581864195951716352,-1.392311,-12.58286,11.15434,2581864195951716352,51.92366,1,1
2582902698005260288,1237665127453753406,2294,54524,321,26,1,2582902698005260288,-1.507016,-11.79369,10.23115,2582902698005260288,25.76494,1,2
2582902972883167232,1237665127453753361,2294,54524,322,26,1,2582902972883167232,-1.248963,-12.4017,11.09848,2582902972883167232,38.54873,1,2
2583975533222062080,1237667429559566380,2295,53734,128,26,1,2583975533222062080,-1.07253,-12.06146,10.92794,2583975533222062080,33.48642,1,1
2583986528338339840,1237667292655910960,2295,53734,168,26,1,2583986528338339840,-0.5031919,-10.56505,10.0109,2583986528338339840,18.69054,1,1
2583991476140664832,1237667430096437433,2295,53734,186,26,1,2583991476140664832,-0.9429988,-12.14018,11.1585,2583991476140664832,38.33335,1,1
2584003845646477312,1237667430096371778,2295,53734,231,26,1,2584003845646477312,-0.01701926,-10.66403,10.59807,2584003845646477312,24.55441,1,1
2584004395402291200,1237667430096371947,2295,53734,233,26,1,2584004395402291200,-1.73027,-11.72748,9.943012,2584004395402291200,31.48464,1,1
2585132494349166592,1237667211050221621,2296,53735,241,26,1,2585132494349166592,0.5112904,-10.0322,10.49272,2585132494349166592,29.27257,1,1
2585133318982887424,1237667253462892711,2296,53735,244,26,1,2585133318982887424,-0.008963232,-9.554642,9.498533,2585133318982887424,15.2574,1,1
2585148162389862400,1237667253462892551,2296,53735,298,26,1,2585148162389862400,-0.8250972,-8.300439,7.424318,2585148162389862400,24.27115,1,1
2641381585064060928,1237667429563039946,2346,53734,74,26,1,2641381585064060928,-1.459374,-12.25326,10.77347,2641381585064060928,36.18904,1,1
2641382409697781760,1237667292659384413,2346,53734,77,26,1,2641382409697781760,-1.637381,-12.43932,10.74403,2641382409697781760,39.95222,1,1
2641498957930326016,1237667430636585008,2346,53734,501,26,1,2641498957930326016,-1.130579,-12.21648,10.99984,2641498957930326016,41.41741,1,1
2644750488691566592,1237667429026955516,2349,53734,42,26,1,2644750488691566592,-0.2366047,-9.69552,9.400273,2644750488691566592,10.49769,1,1
2644751313325287424,1237667429026955404,2349,53734,45,26,1,2644751313325287424,-0.2428571,-9.576448,9.282084,2644751313325287424,17.17609,1,1
2644755161615984640,1237667322172211267,2349,53734,59,26,1,2644755161615984640,-0.3803459,-9.935058,9.487761,2644755161615984640,12.8989,1,1
2644823606214813696,1237667292659384425,2349,53734,308,26,1,2644823606214813696,-1.023883,-12.0309,10.95581,2644823606214813696,42.63436,1,1
2644825255482255360,1237667430099976293,2349,53734,314,26,1,2644825255482255360,-0.7470338,-11.98805,11.20773,2644825255482255360,44.42667,1,1
2644826080115976192,1237667429563105338,2349,53734,317,26,1,2644826080115976192,-1.257708,-12.86731,11.54672,2644826080115976192,45.29932,1,1
2644836800354347008,1237667430636978234,2349,53734,356,26,1,2644836800354347008,-1.223534,-12.41782,11.1415,2644836800354347008,42.94744,1,1
2652664499382806528,1237667211056447529,2356,53786,161,26,1,2652664499382806528,-0.4088466,-10.25775,9.797628,2652664499382806528,11.66979,1,1
2652669722063038464,1237667211056382122,2356,53786,180,26,1,2652669722063038464,-1.419673,-11.90256,10.43438,2652669722063038464,34.06289,1,1
2652673845231642624,1237667254005923865,2356,53786,195,26,1,2652673845231642624,-0.3636953,-11.55203,11.10824,2652673845231642624,41.05238,1,1
2652747237632796672,1237667212130254868,2356,53786,462,26,1,2652747237632796672,-0.09623177,-9.48266,9.321749,2652747237632796672,9.485212,1,1
2652748612022331392,1237667212130254979,2356,53786,467,26,1,2652748612022331392,-0.4619353,-10.33244,9.825926,2652748612022331392,13.0835,1,1
2652753284946749440,1237667212130320477,2356,53786,484,26,1,2652753284946749440,-0.3507507,-9.579037,9.177943,2652753284946749440,7.613105,1,1
2652754659336284160,1237667255079797055,2356,53786,489,26,1,2652754659336284160,-0.3322726,-9.561127,9.169434,2652754659336284160,5.645456,1,1
2652757408115353600,1237667255079796923,2356,53786,499,26,1,2652757408115353600,-0.2905528,-9.809592,9.470383,2652757408115353600,10.96135,1,1
2652757682993260544,1237667212130255022,2356,53786,500,26,1,2652757682993260544,-0.9161344,-11.93486,10.98391,2652757682993260544,36.5838,1,1
2662758565093074944,1237667549267362092,2365,53739,19,26,1,2662758565093074944,0.2791127,-9.89312,10.1242,2662758565093074944,26.63481,1,1
2663936142079977472,1237667783896662157,2366,53741,207,26,1,2663936142079977472,-0.2973527,-10.06123,9.705479,2663936142079977472,13.03347,1,1
2663945762806720512,1237667536398909508,2366,53741,242,26,1,2663945762806720512,-1.466873,-12.33111,10.83818,2663945762806720512,39.63816,1,1
2663950710609045504,1237667536935846082,2366,53741,260,26,1,2663950710609045504,0.4652116,-10.29214,10.70842,2663950710609045504,37.62017,1,1
2663958132312532992,1237667536398909593,2366,53741,287,26,1,2663958132312532992,-0.1561171,-9.5725,9.361501,2663958132312532992,7.812242,1,1
2664006510824155136,1237667538546655418,2366,53741,463,26,1,2664006510824155136,-0.2583199,-10.11041,9.803891,2664006510824155136,15.38834,1,1
2664008709847410688,1237667550878302344,2366,53741,471,26,1,2664008709847410688,-0.5495777,-11.65591,11.07526,2664008709847410688,33.82913,1,1
2664009259603224576,1237667538009850042,2366,53741,473,26,1,2664009259603224576,-0.5163676,-10.66565,10.10364,2664009259603224576,14.42189,1,1
2664012833016014848,1237667538009850089,2366,53741,486,26,1,2664012833016014848,-0.1539683,-9.980779,9.76854,2664012833016014848,16.62047,1,1
2664015306917177344,1237667538009849988,2366,53741,495,26,1,2664015306917177344,0.2238833,-10.33255,10.51104,2664015306917177344,37.36871,1,1
2664052140556707840,1237667550342152197,2366,53741,629,26,1,2664052140556707840,-0.9211625,-11.93771,10.95906,2664052140556707840,43.73707,1,1
2664052415434614784,1237667550342086875,2366,53741,630,26,1,2664052415434614784,-1.950019,-12.21962,10.18656,2664052415434614784,25.92743,1,1
2664052965190428672,1237667550342152288,2366,53741,632,26,1,2664052965190428672,-1.029819,-11.98252,10.86913,2664052965190428672,22.61631,1,1
2664053240068335616,1237667550342086696,2366,53741,633,26,1,2664053240068335616,-1.082215,-12.52887,11.35125,2664053240068335616,47.25404,1,1
2664053514946242560,1237667550342086930,2366,53741,634,26,1,2664053514946242560,-0.1072404,-9.754065,9.579924,2664053514946242560,16.54255,1,1
2665054895530338304,1237667550342217758,2367,53763,181,26,1,2665054895530338304,-1.965129,-11.54568,9.513812,2665054895530338304,15.16576,1,1
2665055995041966080,1237667550342217757,2367,53763,185,26,1,2665055995041966080,-1.491246,-11.57247,10.0337,2665055995041966080,19.38221,1,1
2665066165524523008,1237667550342086697,2367,53763,222,26,1,2665066165524523008,-2.093513,-11.80055,9.678252,2665066165524523008,14.25225,1,1
2665067539914057728,1237667550342086823,2367,53763,227,26,1,2665067539914057728,-1.451572,-12.43673,10.94632,2665067539914057728,37.0938,1,1
2665068364547778560,1237667537473568925,2367,53763,230,26,1,2665068364547778560,-1.254013,-12.09167,10.76464,2665068364547778560,30.87885,1,1
2665069464059406336,1237667550342152307,2367,53763,234,26,1,2665069464059406336,-0.1855745,-9.481186,9.238325,2665069464059406336,10.53273,1,1
2667290202166290432,1237667734492086324,2369,53733,121,26,1,2667290202166290432,-1.191276,-12.72021,11.51206,2667290202166290432,42.29975,1,1
2667307794352334848,1237667782281134188,2369,53733,185,26,1,2667307794352334848,-1.612206,-11.96989,10.30175,2667307794352334848,27.41019,1,1
2667316590445357056,1237667734491955248,2369,53733,217,26,1,2667316590445357056,0.6950064,-10.27543,10.91581,2667316590445357056,35.66629,1,1
2667319339224426496,1237667782281068626,2369,53733,227,26,1,2667319339224426496,-1.362089,-12.18878,10.77264,2667319339224426496,34.21098,1,1
2672904309074585600,1237667734496804876,2374,53765,65,26,1,2672904309074585600,-1.276528,-12.76762,11.45108,2672904309074585600,41.74863,1,1
2672906782975748096,1237667782285787299,2374,53765,74,26,1,2672906782975748096,-0.9723276,-11.79022,10.75276,2672906782975748096,28.93146,1,1
2673029653400152064,1237667536398975190,2374,53765,521,26,1,2673029653400152064,-0.3346731,-10.60884,10.21963,2673029653400152064,9.352242,1,1
2673033776568756224,1237667549267492876,2374,53765,536,26,1,2673033776568756224,-1.261881,-12.64048,11.32985,2673033776568756224,37.31984,1,1
2673035150958290944,1237667735033741365,2374,53765,541,26,1,2673035150958290944,-1.396372,-12.40138,10.90804,2673035150958290944,42.72908,1,1
2673040373638522880,1237667782822723793,2374,53765,560,26,1,2673040373638522880,-1.70395,-12.45872,10.72458,2673040373638522880,38.13763,1,1
2673052193388521472,1237667736107680053,2374,53765,603,26,1,2673052193388521472,-0.2999997,-10.4213,10.0781,2673052193388521472,11.62066,1,1
2673052743144335360,1237667736107680056,2374,53765,605,26,1,2673052743144335360,-1.486406,-11.99028,10.45232,2673052743144335360,27.41017,1,1
2673053018022242304,1237667736107679789,2374,53765,606,26,1,2673053018022242304,-1.285562,-12.30407,10.95979,2673053018022242304,33.87105,1,1
2673056866312939520,1237667783359856810,2374,53765,620,26,1,2673056866312939520,-1.387476,-11.31326,9.865232,2673056866312939520,19.50675,1,1
2674019763704850432,1237667734497722567,2375,53770,27,26,1,2674019763704850432,-1.2099,-11.86618,10.63546,2674019763704850432,32.10354,1,1
2674030758821128192,1237667782286704806,2375,53770,67,26,1,2674030758821128192,-1.64575,-11.8821,10.17,2674030758821128192,22.80802,1,1
2674034057356011520,1237667734497722543,2375,53770,79,26,1,2674034057356011520,-0.6801811,-11.62522,10.91391,2674034057356011520,34.2945,1,1
2674045877106010112,1237667734497198213,2375,53770,122,26,1,2674045877106010112,-1.608929,-12.32394,10.6746,2674045877106010112,33.97945,1,1
2674047526373451776,1237667781749309505,2375,53770,128,26,1,2674047526373451776,-0.3311983,-11.06104,10.67562,2674047526373451776,32.94289,1,1
2674050824908335104,1237667781749309646,2375,53770,140,26,1,2674050824908335104,-0.6538739,-10.64105,9.931991,2674050824908335104,17.6617,1,1
2674058796367636480,1237667734497198271,2375,53770,169,26,1,2674058796367636480,0.5117297,-10.31887,10.78537,2674058796367636480,34.24615,1,1
2674071990507169792,1237667781749309604,2375,53770,217,26,1,2674071990507169792,-0.8803715,-11.96442,11.0266,2674071990507169792,37.70367,1,1
2674085734402516992,1237667735033741333,2375,53770,267,26,1,2674085734402516992,-1.274155,-11.96522,10.62018,2674085734402516992,25.90712,1,1
2674179742646691840,1237667783897383104,2375,53770,609,26,1,2674179742646691840,-1.424306,-11.55842,10.09201,2674179742646691840,18.43623,1,1
2674181117036226560,1237667783897383027,2375,53770,614,26,1,2674181117036226560,-0.175917,-9.820801,9.598251,2674181117036226560,17.74875,1,1
2675200089437267968,1237667782286901390,2376,53770,225,26,1,2675200089437267968,-1.231475,-12.43173,11.18463,2675200089437267968,37.20068,1,1
2675220430402381824,1237667734497722428,2376,53770,299,26,1,2675220430402381824,-1.167214,-12.50944,11.25876,2675220430402381824,38.45237,1,1
2675229226495404032,1237667536399761571,2376,53770,331,26,1,2675229226495404032,-1.836296,-12.57268,10.69086,2675229226495404032,21.32416,1,1
2675231150640752640,1237667536399761464,2376,53770,338,26,1,2675231150640752640,-1.247368,-12.58165,11.236,2675231150640752640,37.64095,1,1
2675274581350049792,1237667782824099992,2376,53770,496,26,1,2675274581350049792,0.4146176,-10.17035,10.54778,2675274581350049792,15.50076,1,1
2675277879884933120,1237667735035183172,2376,53770,508,26,1,2675277879884933120,-1.089663,-11.48116,10.31249,2675277879884933120,21.84709,1,1
2675286950855862272,1237667782824231001,2376,53770,541,26,1,2675286950855862272,-1.103362,-10.78693,9.632853,2675286950855862272,10.10046,1,1
2675287225733769216,1237667735035248893,2376,53770,542,26,1,2675287225733769216,-0.08076906,-10.34297,10.21376,2675287225733769216,14.64398,1,1
2675287500611676160,1237667735035183229,2376,53770,543,26,1,2675287500611676160,-0.174909,-10.1494,9.939171,2675287500611676160,13.69373,1,1
2675287775489583104,1237667735035248725,2376,53770,544,26,1,2675287775489583104,-0.3018614,-11.22642,10.88277,2675287775489583104,29.53344,1,1
2722437583270340608,1237667730730582135,2418,53794,42,26,1,2722437583270340608,0.1782859,-10.14424,10.282,2722437583270340608,20.75417,1,1
2722446104485455872,1237667783344586992,2418,53794,73,26,1,2722446104485455872,0.3590101,-10.19871,10.49796,2722446104485455872,43.01014,1,1
2722446379363362816,1237667731267715317,2418,53794,74,26,1,2722446379363362816,0.2974012,-10.16186,10.41082,2722446379363362816,31.31468,1,1
2722448303508711424,1237667782270583070,2418,53794,81,26,1,2722448303508711424,-2.62012,-12.29109,9.637333,2722448303508711424,31.00849,1,1
2722457924235454464,1237667536920707358,2418,53794,116,26,1,2722457924235454464,0.2417008,-10.55625,10.82055,2722457924235454464,38.26859,1,1
2723673440128100352,1237667730730647698,2419,54139,442,26,1,2723673440128100352,0.07667756,-10.55066,10.58016,2723673440128100352,39.52753,1,1
2723687733779261440,1237667782270583073,2419,54139,494,26,1,2723687733779261440,-2.569086,-12.39875,9.75534,2723687733779261440,30.05348,1,1
2723689657924610048,1237667782270648848,2419,54139,501,26,1,2723689657924610048,-0.4742475,-10.21587,9.694048,2723689657924610048,23.50959,1,1
2723694055971121152,1237667730193711133,2419,54139,517,26,1,2723694055971121152,-0.5052147,-11.46653,10.88381,2723694055971121152,36.04205,1,1
2723696804750190592,1237667731267715534,2419,54139,527,26,1,2723696804750190592,-1.431087,-11.90787,10.37946,2723696804750190592,38.92057,1,1
2728200129667426304,1237667730195939406,2423,54149,526,26,1,2728200129667426304,-1.343915,-12.31389,10.92308,2728200129667426304,38.75964,1,1
2728202603568588800,1237667782272876616,2423,54149,535,26,1,2728202603568588800,0.003015087,-9.594312,9.55025,2728202603568588800,26.18072,1,1
2728203153324402688,1237667730195939677,2423,54149,537,26,1,2728203153324402688,-0.4134832,-10.94754,10.47206,2728203153324402688,29.40716,1,1
2728203428202309632,1237667730195939631,2423,54149,538,26,1,2728203428202309632,-1.521974,-11.38893,9.813096,2728203428202309632,26.37645,1,1
2729276556567406592,1237667730196005305,2424,54448,346,26,1,2729276556567406592,-1.839212,-11.77595,9.902859,2729276556567406592,29.15587,1,1
2739317286216165376,1237670596016537626,2433,53820,10,26,1,2739317286216165376,-1.255386,-12.42857,11.12354,2739317286216165376,42.1722,1,1
2740473697671342080,1237670965383921837,2434,53826,121,26,1,2740473697671342080,-0.3328946,-9.876889,9.486813,2740473697671342080,13.95486,1,1
2740479744985294848,1237670965383790750,2434,53826,143,26,1,2740479744985294848,-0.307327,-11.37052,11.00185,2740479744985294848,49.48813,1,1
2740480569619015680,1237670965383856174,2434,53826,146,26,1,2740480569619015680,-1.312344,-12.54195,11.20251,2740480569619015680,52.36798,1,1
2740488541078317056,1237670965383790831,2434,53826,175,26,1,2740488541078317056,-0.7965206,-10.55047,9.717189,2740488541078317056,12.40024,1,1
2740493214002735104,1237670964846919713,2434,53826,192,26,1,2740493214002735104,0.2832272,-9.938245,10.17574,2740493214002735104,35.75973,1,1
2741682060983822336,1237667486455234693,2435,53828,421,26,1,2741682060983822336,-1.074155,-11.9055,10.80195,2741682060983822336,35.50383,1,1
2741682885617543168,1237667486455169243,2435,53828,424,26,1,2741682885617543168,-1.96409,-12.82238,10.81126,2741682885617543168,43.0826,1,1
2741693605855913984,1237667486455300339,2435,53828,463,26,1,2741693605855913984,-1.57704,-12.17356,10.55407,2741693605855913984,49.69008,1,1
2741695530001262592,1237667486455300164,2435,53828,470,26,1,2741695530001262592,-1.773401,-11.80723,9.986221,2741695530001262592,36.93346,1,1
2741697729024518144,1237667486455300162,2435,53828,478,26,1,2741697729024518144,-1.054685,-12.22427,11.15364,2741697729024518144,57.45512,1,1
2743847274592364544,1237670450523078792,2437,53848,106,26,1,2743847274592364544,-0.5362594,-10.75225,10.17541,2743847274592364544,33.51341,1,1
2743980315499325440,1237667537465704591,2437,53848,590,26,1,2743980315499325440,-1.771953,-12.17157,10.35007,2743980315499325440,36.28517,1,1
2743980865255139328,1237667537465704588,2437,53848,592,26,1,2743980865255139328,-0.7606422,-12.04951,11.26259,2743980865255139328,44.95012,1,1
2743984163790022656,1237667485919543360,2437,53848,604,26,1,2743984163790022656,0.4945735,-10.44559,10.88196,2743984163790022656,45.32368,1,1
2743989386470254592,1237667537465704789,2437,53848,623,26,1,2743989386470254592,0.1169014,-10.19307,10.2658,2743989386470254592,21.12718,1,1
2743991860371417088,1237667485382737964,2437,53848,632,26,1,2743991860371417088,-1.243447,-12.18953,10.94194,2743991860371417088,45.24178,1,1
2745089451343505408,1237667735026729213,2438,54056,529,26,1,2745089451343505408,-1.889812,-12.30882,10.37492,2745089451343505408,33.35579,1,1
2745099346948155392,1237667782815842365,2438,54056,565,26,1,2745099346948155392,-1.091316,-12.5343,11.39276,2745099346948155392,47.46752,1,1
2746125736673830912,1237670449986535607,2439,53795,203,26,1,2746125736673830912,-0.8655768,-11.37555,10.44201,2746125736673830912,30.65007,1,1
2746126286429644800,1237670449986535606,2439,53795,205,26,1,2746126286429644800,-1.306446,-12.42178,11.06129,2746126286429644800,46.03376,1,1
2746149651051735040,1237670450523144290,2439,53795,290,26,1,2746149651051735040,-1.727254,-12.295,10.5264,2746149651051735040,22.33381,1,1
2746151025441269760,1237670450523144332,2439,53795,295,26,1,2746151025441269760,-1.543648,-12.67237,11.05712,2746151025441269760,37.26661,1,1
2746151850074990592,1237667783889190972,2439,53795,298,26,1,2746151850074990592,-1.425655,-12.3288,10.85674,2746151850074990592,40.20345,1,1
2746189783226148864,1237667537465704593,2439,53795,436,26,1,2746189783226148864,-1.044735,-12.51959,11.4221,2746189783226148864,41.71649,1,1
2747286271582824448,1237667782278906137,2440,53818,329,26,1,2747286271582824448,-0.5524839,-11.26692,10.65076,2747286271582824448,17.98738,1,1
