Id,objid,specobjid,Group,RA,Dec,M_r,z,zobs,Yang_z_CMB_group,BGG_ID,Yang_logM,logM_180,rmag,Lum,rank_M,RA_BGG,Dec_BGG,M_BGG,dist2BGG,lgm_tot_p50,sfr_tot_p50,sSFR,SFRexcess,SFRcategory,rank_dist
4183,1237648704600670569,385088582836054016,1719,237.231955898,0.094466464,-19.630913,0.032303705,0.03188351,0.03244,12188,10.017,13.331770306132936,16.237909,5301090273.607365,3,237.498065558,0.201994357,-22.18449,18.033519459054702,9.965176,-1.396872,-11.362048,-0.5224951999999998,Q,10
4217,1237648705667137570,345818425068644352,10121,220.641818045,0.978873142,-21.229369,0.034187089,0.033459358,0.03409,3641,10.725,13.272770306132935,14.722455,23107214721.40958,2,220.598357453,0.907996398,-22.196804,5.223675505872168,10.70381,-1.59418,-12.29799,-1.236847000000001,Q,2
4308,1237648722284052878,526973965038544896,5210,133.413657876,0.758170118,-21.501024,0.042140596,0.041129448,0.04188,21851,10.785,13.118770306132935,14.905291,29676289562.431965,2,133.518347475,0.85323147,-22.036853,8.884522483519223,10.75498,-1.203961,-11.958941,-0.8824469999999991,Q,4
4309,1237648722289557692,299602652264687616,7327,145.969659075,0.83092803,-19.980889,0.037491948,0.03635695,0.03728,14159,10.199,12.937770306132936,16.189437,7317379847.797608,3,146.020908347,0.733551682,-22.019332,6.913831327130082,10.14206,-1.686863,-11.828923000000001,-0.9363050000000026,Q,5
4345,1237648722834686089,311976835665651712,1132,164.718562584,1.157845824,-19.295847,0.042481994,0.041265097,0.04206,63615,9.761,13.458770306132935,17.099371,3893487636.8375773,14,164.738457832,1.436935072,-22.19575,17.580171217175838,9.712511,-0.9365829,-10.649093899999999,0.11465940000000074,G,14
4387,1237648721255858862,385089682347681792,1719,237.345118993,-0.087399264,-18.243128,0.033019252,0.03260085,0.03244,12188,8.887,13.331770306132936,17.637111,1476560342.6718962,11,237.498065558,0.201994357,-22.18449,20.566397039271806,8.755449,-0.6516271,-9.407076100000001,1.0695585999999988,M,11
4424,1237650371552280809,367195691837057024,4776,172.290843705,-1.768028226,-19.474248,0.044454755,0.043233786,0.04452,21799,9.59,13.596770306132937,17.102308,4588800743.307552,5,172.363770946,-1.746921459,-22.453293,4.768136932403512,9.466909,-0.4517542,-9.9186632,0.7714095000000007,M,3
4916,1237648722834686048,311976011031930880,3025,164.824374774,1.153473532,-22.289086,0.040702657,0.039485645,0.04054,4916,11.083,13.409770306132936,14.079169,61324554231.34843,1,164.824374774,1.153473532,-22.289086,0.0,11.00532,-0.9876607,-11.992980699999999,-0.841384699999999,Q,1
4923,1237648722840977489,320971665783678976,11175,179.225933897,1.099266797,-19.892806,0.040634543,0.039442237,0.04064,4924,9.806,12.885770306132937,16.463993,6747181610.513178,3,179.274744468,1.125520071,-21.834747,3.481819221402454,9.788215,-0.1778816,-9.966096599999998,0.8203679000000008,M,4
4924,1237648722841043066,320981561388328960,11175,179.274744468,1.125520071,-21.834747,0.040743867,0.039551854,0.04064,4924,11.062,12.885770306132937,14.51183,40355134582.56312,1,179.274744468,1.125520071,-21.834747,0.0,11.07703,-0.2493058,-11.3263358,-0.15322680000000055,G,1
4955,1237648721792729391,385210353748830208,1719,237.320094055,0.324454699,-18.361986,0.033630458,0.033212632,0.03244,12188,9.482,13.331770306132936,17.506517,1647382317.1661944,10,237.498065558,0.201994357,-22.18449,13.57367425420825,9.376169,-1.477144,-10.853313,-0.19046230000000008,G,9
5226,1237648722834686003,572017115754686464,3025,164.774381703,1.182050667,-21.910845,0.040159431,0.038942553,0.04054,4916,10.702,13.409770306132936,14.501272,43285057622.4135,2,164.824374774,1.153473532,-22.289086,3.61756634278784,10.6289,0.2988097,-10.3300903,0.7085796999999996,M,2
5227,1237648722834751727,311985082002860032,3025,165.004379873,1.112231736,-21.485258,0.040128189,0.038910888,0.04054,4916,10.658,13.409770306132936,14.876133,29248473173.266342,3,164.824374774,1.153473532,-22.289086,11.600954341476912,10.6867,0.53308,-10.15362,0.9023900000000005,M,3
5229,1237648722841043030,320970016516237312,11175,179.242700953,1.148015006,-19.147988,0.040271532,0.039079446,0.04064,4924,9.452,12.885770306132937,17.204671,3397779564.415753,4,179.274744468,1.125520071,-21.834747,2.459612105301797,9.325481,-0.5592751,-9.8847561,0.762888199999999,M,3
5303,1237648673987232019,349090577159055360,4000,225.4943556,-0.114316913,-19.092493,0.040842773,0.04019753,0.04159,13864,9.625,13.063770306132936,17.290176,3228473306.90892,6,225.438501471,0.008479337,-22.030907,8.47615411963537,9.564772,-0.80644,-10.371212,0.3482196000000002,G,4
5695,1237648721792729305,385208979359295488,1719,237.421038345,0.236758956,-19.438135,0.032318355,0.03190232,0.03244,12188,9.94,13.331770306132936,16.436922,4438681672.652667,5,237.498065558,0.201994357,-22.18449,5.309823852932352,9.901848,-2.168247,-12.070094999999998,-1.2495405999999996,Q,2
6059,1237648705135772307,408841612408416256,2355,233.308915017,0.498348801,-18.854394,0.037978653,0.03748205,0.03758,2861,9.669,13.680770306132937,17.37076,2592731833.663346,9,233.241797746,0.440734784,-22.794096,5.557618628982662,9.628602,-1.27281,-10.901412,-0.16283140000000174,G,4
6114,1237648705131053137,346931130819176448,5232,222.489099895,0.558296006,-22.047289,0.040531152,0.039834194,0.04066,6114,10.96,13.083770306132935,14.297953,49081248327.80358,1,222.489099895,0.558296006,-22.047289,0.0,10.88253,-1.315105,-12.197634999999998,-1.0828759999999988,Q,1
6246,1237648704600670652,385208429603481600,1719,237.290898521,0.215623963,-18.556625,0.033205808,0.03278711,0.03244,12188,9.603,13.331770306132936,17.308537,1970833791.5536258,8,237.498065558,0.201994357,-22.18449,13.044742708780458,9.561633,-1.604686,-11.166319000000001,-0.44782910000000165,Q,8
6247,1237648704600736187,385207055213946880,1719,237.392189767,0.136025258,-18.890434,0.033241038,0.03282416,0.03244,12188,9.648,13.331770306132936,16.980043,2680239479.555294,6,237.498065558,0.201994357,-22.18449,7.838007698986112,9.655419,-1.124534,-10.779953,-0.033327300000001614,G,4
6268,1237648705129349140,344688951312803840,3770,218.52437548,0.620087707,-22.566217,0.031165708,0.030401308,0.03109,6268,11.302,13.471770306132937,13.202071,79156539532.24654,1,218.52437548,0.620087707,-22.566217,0.0,11.1686,-1.226143,-12.394743,-1.1941630000000014,Q,1
6386,1237648722321342726,345746681934931968,3770,218.509332211,0.656005418,-19.832971,0.032033731,0.03126918,0.03109,6268,10.113,13.471770306132937,15.944677,6385404294.444437,5,218.52437548,0.620087707,-22.566217,2.446696751410787,9.993007,-1.375465,-11.368472,-0.5205699000000017,Q,4
6855,1237648704594575485,4525084724309979136,7163,223.396096989,0.010396721,-22.032088,0.04307272,0.042390253,0.04386,6855,10.983,13.067770306132935,14.533181,48398867547.58315,1,223.396096989,0.010396721,-22.032088,0.0,,,,,X,1
6856,1237648704595493353,349091676670683136,4000,225.454565406,0.056537044,-19.95241,0.041300425,0.040654905,0.04159,13864,9.769,13.063770306132936,16.406869,7127939420.041673,4,225.438501471,0.008479337,-22.030907,3.1837794069807708,9.446967,-0.3820747,-9.829041700000001,0.8550483999999976,M,3
7019,1237648705129349141,344688126679083008,3770,218.546906984,0.615752687,-20.170116,0.030686454,0.029922416,0.03109,6268,10.313,13.471770306132937,15.614623,8710566486.321192,4,218.52437548,0.620087707,-22.566217,1.4415796535600405,10.17372,-1.319584,-11.493304,-0.5911880000000007,Q,3
7041,1237648705663664205,340177106203863040,889,212.74040506,1.035743985,-20.830659,0.026281295,0.025426093,0.02607,41572,10.548,13.074770306132937,14.546434,16005291933.438606,5,212.859298608,1.286520158,-21.965012,17.437230243851346,10.53423,0.322855,-10.211375,0.7988939999999989,M,12
7046,1237648705666351360,344692524725594112,3770,218.896450566,0.888830534,-20.218767,0.030779472,0.030022012,0.03109,6268,10.028,13.471770306132937,15.528908,9109757158.281492,3,218.52437548,0.620087707,-22.566217,28.836899202042076,9.890136,-0.2161649,-10.1063009,0.7107398999999983,M,7
7316,1237648705115848907,325544810528139264,1300,187.716684464,0.527231875,-18.710438,0.024413357,0.02326956,0.02428,9473,9.588,12.965770306132937,16.459877,2270780729.3911395,6,187.784877284,0.613706212,-21.891383,6.919384684371421,9.451014,-0.8531626,-10.3041766,0.38112759999999923,G,6
7346,1237648705652785286,326601990136162304,1300,187.921812179,0.959248942,-18.598841,0.024364781,0.023223747,0.02428,9473,9.619,12.965770306132937,16.61008,2048973775.6484573,7,187.784877284,0.613706212,-21.891383,23.353455701131704,9.536701,-1.607068,-11.143769,-0.43275870000000083,Q,12
8081,1237648720149217569,310827296275589120,774,162.289475017,-0.908548803,-20.490583,0.03926121,0.03804233,0.0396,529101,10.394,13.969770306132936,15.818693,11701275373.69099,5,162.338072546,-0.668071678,-22.847922,15.415013345506123,10.35027,-1.334618,-11.684888,-0.729807000000001,Q,7
8082,1237648720149413966,310818775060473856,774,162.715886369,-0.903381129,-20.449335,0.039302659,0.03808302,0.0396,529101,10.293,13.969770306132936,15.812142,11265072730.575895,7,162.338072546,-0.668071678,-22.847922,27.964535731536916,10.37977,0.2872078,-10.0925622,0.871368799999999,M,16
8118,1237648720153149538,315253650228275200,3789,171.154415404,-0.991867311,-21.266184,0.026806281,0.025585093,0.02666,547145,10.737,13.442770306132935,14.142423,23904166216.93263,2,171.396154703,-0.768241644,-22.424643,20.6899546503483,10.63393,-1.579077,-12.213007,-1.1728280000000009,Q,6
8119,1237648720153215082,315254749739902976,3789,171.364870983,-0.970443659,-18.232442,0.026673919,0.025453083,0.02666,547145,9.069,13.442770306132935,17.201806,1462099067.0761101,6,171.396154703,-0.768241644,-22.424643,12.85584851592683,8.790604,-0.867597,-9.658201,0.8289802000000002,M,5
8449,1237651191895752956,505613202688600064,2318,133.002050592,53.640857973,-18.906706,0.031876177,0.031398434,0.03145,23130,9.712,13.827770306132937,16.91124,2720710921.6935954,6,133.020617451,53.617307546,-22.747075,1.6334470913844126,9.625046,-2.096114,-11.72116,-0.9836462000000008,Q,2
8680,1237648721222893601,309664562745993216,240,162.082699601,-0.021988201,-20.766378,0.040016163,0.038799834,0.04052,3855,10.242,14.023770306132937,15.560495,15085204430.879873,10,162.495232384,0.322301336,-22.78591,33.7610521202217,10.10242,0.1957642,-9.906655800000001,0.9740701999999981,M,32
8927,1237650797288358041,526952799439710208,5200,133.849256933,0.854363729,-21.653259,0.0422429,0.04122687,0.04249,15388,10.831,13.132770306132937,14.787077,34143151097.662537,2,133.948594184,0.794284344,-22.148959,7.293741319071654,10.88108,-1.179892,-12.060972000000001,-0.9466480000000015,Q,5
9248,1237648721217716496,301760718762436608,2491,150.300999709,-0.006600178,-18.642121,0.033811255,0.032643553,0.03394,11147,9.371,13.285770306132937,17.316295,2132300457.0476623,8,150.298371429,0.225689884,-22.329443,14.59614925971265,9.28467,-0.7312996,-10.0159696,0.6194313999999999,M,7
9249,1237648721217716525,301762368029878272,2491,150.319182966,-0.030714839,-18.611338,0.033874355,0.032706477,0.03394,11147,9.204,13.285770306132937,17.320805,2072694046.6901054,9,150.298371429,0.225689884,-22.329443,16.163364456250974,8.880196,-1.090852,-9.971048,0.5430107999999993,M,9
9333,1237648705135772257,408841887286323200,2355,233.293466634,0.490755848,-21.004996,0.037459704,0.03696278,0.03758,2861,10.675,13.680770306132937,15.209952,18793098931.570023,4,233.241797746,0.440734784,-22.794096,4.518481522306682,10.66006,-1.61763,-12.27769,-1.2296720000000008,Q,3
9473,1237648705115848765,326605563548952576,1300,187.784877284,0.613706212,-21.891383,0.024226106,0.023083057,0.02428,9473,11.11,12.965770306132937,13.272739,42516078475.95289,1,187.784877284,0.613706212,-21.891383,0.0,10.93675,-1.602385,-12.539135,-1.4081100000000006,Q,1
9474,1237648705115848766,325550033208371200,1300,187.796026413,0.606226463,-20.644623,0.024230105,0.023087118,0.02428,9473,10.483,12.965770306132937,14.517886,13484945637.483694,2,187.784877284,0.613706212,-21.891383,0.8435293508383825,10.38304,-2.09808,-12.481119999999999,-1.516207999999999,Q,2
9475,1237648705116045383,325557180033951744,1300,188.107046161,0.457113969,-18.118574,0.024225207,0.023084136,0.02428,9473,9.216,12.965770306132937,17.076244,1316526483.8598242,8,187.784877284,0.613706212,-21.891383,22.50615471806358,9.006525,-1.271433,-10.277958,0.2739995000000004,G,11
9490,1237648705652654263,325550857842092032,1300,187.653033449,0.846251519,-19.120942,0.024124948,0.022981586,0.02428,9473,9.679,12.965770306132937,16.067247,3314185401.6651554,4,187.784877284,0.613706212,-21.891383,16.795892349070837,9.456736,-0.9299256,-10.3866616,0.30035919999999905,G,10
9610,1237651190285402240,505557127595583488,609,135.293430706,53.220114146,-21.744382,0.03066348,0.030163117,0.03087,51474,10.921,14.151770306132937,13.995784,37132381177.82827,3,135.084406639,52.494235994,-23.048528,46.292478276021924,10.80628,-1.305898,-12.112178,-1.0202939999999998,Q,18
9741,1237651192433279109,504416659159672832,7069,134.419258467,55.053152577,-20.869375,0.037663292,0.037198294,0.03851,9974,10.478,13.136770306132936,15.354745,16586318473.339346,2,134.436888853,55.073273103,-22.172776,1.4144475134309815,10.43038,-1.294837,-11.725216999999999,-0.7461029999999997,Q,2
9792,1237651249881940093,868096080850479104,699,154.12681944,60.305497243,-19.034865,0.031942649,0.031483103,0.03169,526601,9.878,13.776770306132937,16.761252,3061582734.0658717,13,154.095873707,60.234886873,-22.604233,4.540153965973583,9.858384,-1.07399,-10.932374,-0.12485880000000016,G,4
9793,1237651249882071322,868084535978387456,699,154.702268751,60.496337231,-18.496228,0.031879752,0.03142254,0.03169,526601,9.015,13.776770306132937,17.339803,1864194404.1668386,16,154.095873707,60.234886873,-22.604233,24.995570735102206,8.713772,-0.5985795,-9.3123515,1.1517800999999999,M,18
9933,1237651066815578363,674519361309927424,11071,181.01338865,65.216791804,-19.407257,0.039376677,0.039014414,0.0397,64746,9.945,12.929770306132935,16.888434,4314225088.01613,4,181.000920836,65.097122752,-21.926905,7.526227984121181,9.958166,0.1004092,-9.8577568,0.9796929999999993,M,4
9974,1237651192433344532,504419682816649216,7069,134.436888853,55.073273103,-22.172776,0.03873937,0.03827458,0.03851,9974,11.117,13.136770306132936,14.039392,55094773249.12435,1,134.436888853,55.073273103,-22.172776,0.0,11.10474,-1.399724,-12.504463999999999,-1.3230419999999992,Q,1
10232,1237648704057573731,346786545040123904,3859,223.083197928,-0.225811649,-19.981974,0.045151508,0.04446291,0.04401,552,9.784,13.338770306132936,16.609127,7324695920.899589,5,223.045971412,-0.256103918,-22.323488,3.015543104730041,9.65169,-0.1229701,-9.7746601,0.9708468999999997,M,4
10298,1237648721225646280,313018347920844800,864,168.312900342,-0.18295088,-20.292819,0.041358536,0.040136773,0.04067,532679,10.28,13.723770306132936,16.059123,9752761413.71007,6,168.271681615,0.003071052,-22.663287,11.971593049169647,10.27344,-0.2878663,-10.5613063,0.3707256999999995,G,12
10323,1237648721249632509,347978696092575744,3859,223.133135024,-0.166347682,-20.095726,0.043131251,0.042443685,0.04401,552,9.938,13.338770306132936,16.495006,8133742138.803824,4,223.045971412,-0.256103918,-22.323488,7.861159368443972,9.978047,0.01303833,-9.96500867,0.8784054300000008,M,5
10325,1237648721250615590,349101297397426176,4000,225.420100892,-0.014936353,-19.049666,0.041312865,0.040666535,0.04159,13864,9.277,13.063770306132936,17.351059,3103604693.72366,7,225.438501471,0.008479337,-22.030907,1.8711615313574776,9.160706,-0.3082105,-9.468916499999999,1.1292953000000008,M,2
10473,1237648721757929485,307501824162686976,1488,157.839920095,0.231124996,-19.216977,0.029699851,0.028495844,0.02983,74725,9.833,13.159770306132936,16.434037,3620685476.9394026,5,157.896515761,0.475364134,-22.182291,15.752598348885288,9.698714,-1.338142,-11.036856,-0.27724180000000054,G,8
10474,1237648721757929562,307498250749896704,1488,157.940530751,0.38793755,-20.71266,0.029572965,0.02836903,0.02983,74725,10.03,13.159770306132936,14.951595,14357009904.818836,2,157.896515761,0.475364134,-22.182291,6.150021001541413,9.794154,0.1779819,-9.6161721,1.1720740999999997,M,3
10476,1237648721757995340,307499075383617536,1488,157.997950034,0.275691113,-17.954965,0.029717091,0.028512651,0.02983,74725,8.888,13.159770306132936,17.710393,1132363859.5491908,12,157.896515761,0.475364134,-22.182291,14.071778758114819,8.700946,-0.8082641,-9.5092101,0.9510736999999985,M,7
10751,1237648721759895673,310857807723259904,240,162.421523252,0.363098734,-22.604325,0.039884263,0.038668316,0.04052,3855,11.265,14.023770306132937,13.718293,81984169193.93546,2,162.495232384,0.322301336,-22.78591,5.293287810420789,11.24705,-1.290687,-12.537737,-1.3136220000000005,Q,9
10752,1237648721759895902,310853684554655744,240,162.436807722,0.338902527,-19.428521,0.040098291,0.03888225,0.04052,3855,9.915,14.023770306132937,16.92113,4399551441.206673,24,162.495232384,0.322301336,-22.78591,3.8161892083273488,9.897455,-0.8097589,-10.707213900000001,0.11202259999999775,G,6
10753,1237648721759961368,309787433170397184,240,162.498504357,0.397668039,-18.832269,0.039970408,0.038754415,0.04052,3855,9.598,14.023770306132937,17.51076,2540432148.5927715,29,162.495232384,0.322301336,-22.78591,4.739889950696857,9.520449,-1.205877,-10.726326,-0.020191300000000467,G,8
10754,1237648721759961378,310864404793026560,240,162.519520837,0.351645266,-18.675769,0.041185042,0.039968885,0.04052,3855,9.641,14.023770306132937,17.695897,2199417113.782448,32,162.495232384,0.322301336,-22.78591,2.3933697475003517,9.504704,-1.488787,-10.993491,-0.29207980000000155,G,4
10760,1237648721762386064,313152763217340416,864,168.019717631,0.267973926,-20.244183,0.041179565,0.039958894,0.04067,532679,10.285,13.723770306132936,16.134924,9325523052.668884,7,168.271681615,0.003071052,-22.663287,22.970943402643147,10.2038,-1.456747,-11.660547,-0.7494069999999997,Q,16
10922,1237648702977409073,4549917744145559552,689,208.377959138,-1.050539584,-20.539647,0.024306717,0.023382464,0.02508,170100,10.171,14.005770306132936,14.658874,12242181106.225262,5,208.559373098,-1.436476708,-22.900609,26.7934106309111,,,,,X,6
10980,1237648704594313302,347987492185597952,2454,222.727418691,0.027662027,-19.728062,0.043740498,0.0430463,0.04371,18894,10.085,13.407770306132937,16.779173,5797286985.998809,6,222.748835979,-0.03750439,-22.550685,4.309991288491411,10.05111,-1.213605,-11.264714999999999,-0.39938199999999924,G,4
10983,1237648704594641215,348024050947221504,7163,223.454440422,0.08966005,-21.168179,0.044608568,0.04392734,0.04386,6855,10.667,13.067770306132935,15.387066,21840953790.084404,3,223.396096989,0.010396721,-22.032088,6.183953100922337,10.65442,-1.574379,-12.228799,-1.1824729999999999,Q,5
10984,1237648704595493284,4521721872509497344,4000,225.524896067,0.115155481,-21.068081,0.041441409,0.040797316,0.04159,13864,10.419,13.063770306132936,15.351388,19917388747.180668,2,225.438501471,0.008479337,-22.030907,8.625102901748233,,,,,X,5
11085,1237648720686153850,309641747879716864,774,162.35360231,-0.429879442,-21.681183,0.039724371,0.038506497,0.0396,529101,10.923,13.969770306132936,14.600597,35032666922.78343,2,162.338072546,-0.668071678,-22.847922,14.997832027351363,10.912,-1.459811,-12.371811000000001,-1.2482110000000013,Q,6
11147,1237648721754587439,301903655274047488,2491,150.298371429,0.225689884,-22.329443,0.033810897,0.032643825,0.03394,11147,11.159,13.285770306132937,13.631314,63646891842.655594,1,150.298371429,0.225689884,-22.329443,0.0,11.07523,-1.332664,-12.407893999999999,-1.2353249999999996,Q,1
11259,1237648721771036982,325549758330464256,1300,187.840216955,0.239800505,-17.795306,0.024420242,0.023276577,0.02428,9473,9.079,12.965770306132937,17.371127,977512680.8066297,11,187.784877284,0.613706212,-21.891383,23.749092043941566,8.824835,-1.679386,-10.504221000000001,-0.006770500000001789,G,13
11451,1237648721759961372,309782485368072192,240,162.510673135,0.382512094,-19.498584,0.038721126,0.03750507,0.04052,3855,9.545,14.023770306132937,16.850233,4692816795.815972,22,162.495232384,0.322301336,-22.78591,3.905566089442256,9.387826,-0.5319337,-9.9197597,0.7465881000000003,M,7
11474,1237648721790959671,408843811431671808,2355,233.31381611,0.225940844,-19.941098,0.038010629,0.037513398,0.03758,2861,10.176,13.680770306132937,16.245546,7054060822.798345,6,233.241797746,0.440734784,-22.794096,14.234278592386362,10.22549,-0.4928287,-10.718318700000001,0.19932829999999768,G,7
11478,1237648722289623239,299602927142594560,7327,146.012245135,0.765634264,-19.187829,0.038590117,0.0374546,0.03728,14159,9.49,12.937770306132936,16.991011,3524776627.128833,4,146.020908347,0.733551682,-22.019332,2.0879947123767124,9.420765,-0.3197586,-9.7405236,0.9357059000000003,M,3
11479,1237648722289623248,299617495671662592,7327,146.016869509,0.716795969,-20.003642,0.036304703,0.03516901,0.03728,14159,10.25,12.937770306132936,16.162093,7472343018.459731,2,146.020908347,0.733551682,-22.019332,1.0829403310222057,10.17868,-1.935431,-12.114111,-1.2105069999999998,Q,2
11718,1237648721759895572,310856158455818240,240,162.320810955,0.329332558,-22.223422,0.041829619,0.040613767,0.04052,3855,11.034,14.023770306132937,14.142952,57725645767.659935,3,162.495232384,0.322301336,-22.78591,10.967945470472198,10.95142,0.05873885,-10.892681150000001,0.24274484999999757,G,18
11719,1237648721760092317,309797878530861056,240,162.844586273,0.262473817,-20.304548,0.041410471,0.040193506,0.04052,3855,10.045,14.023770306132937,16.09445,9858689756.529507,15,162.495232384,0.322301336,-22.78591,22.26981787071765,10.05056,0.05315807,-9.99740193,0.8677660700000001,M,27
12096,1237648722294669392,307484231976642560,1488,157.601203839,0.637089197,-19.414882,0.030095427,0.028893393,0.02983,74725,9.496,13.159770306132936,16.272079,4344630032.903443,4,157.896515761,0.475364134,-22.182291,21.15445486676756,9.327822,-0.28933,-9.617151999999999,1.031194600000001,M,11
12188,1237648704600735996,385222723254642688,1719,237.498065558,0.201994357,-22.18449,0.032754618,0.032340035,0.03244,12188,11.169,13.331770306132936,13.670418,55692408500.1793,1,237.498065558,0.201994357,-22.18449,0.0,11.11632,-1.267909,-12.384229,-1.1993329999999993,Q,1
12296,1237648704579960982,326674008147781632,3126,189.968744456,0.125485311,-19.940986,0.023965119,0.022837808,0.02417,14194,10.201,13.117770306132936,15.22819,7053333192.955348,4,189.754670505,0.365546508,-22.087241,20.209611963644026,10.09064,-1.437991,-11.528631,-0.6514390000000017,Q,8
12415,1237651190285467730,505547231990933504,609,135.428110192,53.19450556,-20.13033,0.03175227,0.031250585,0.03087,51474,9.931,14.151770306132937,15.647652,8397151718.008462,9,135.084406639,52.494235994,-23.048528,45.891689552613165,9.763759,-0.02312821,-9.78688721,0.9922404900000004,M,17
12961,1237651192431902934,503370198582061056,757,130.674027989,52.746319307,-21.38034,0.045297238,0.044822954,0.04552,55280,10.735,14.212770306132937,15.232675,26554369860.56119,5,130.548902571,52.773058239,-23.060968,5.04560160337717,10.74845,-0.5900373,-11.3384873,-0.26395230000000147,G,4
12962,1237651192432033999,503376795651827712,757,131.060130957,52.97611054,-19.707222,0.04527438,0.04480064,0.04552,55280,9.715,14.212770306132937,16.898218,5687072961.399496,15,130.548902571,52.773058239,-23.060968,23.20845559210844,9.734215,-0.1107681,-9.8449831,0.9252813999999994,M,9
13169,1237648720171696336,342358810825877504,9765,213.554877832,-0.894392621,-22.173834,0.038624485,0.03777667,0.03906,559558,11.059,13.403770306132936,14.106574,55148486738.33384,2,213.752623869,-0.796946989,-22.200554,13.850201235778414,10.93987,-0.8761289,-11.8159989,-0.6840378999999999,Q,4
13348,1237648720712630572,346784620894775296,3859,222.938246902,-0.512524732,-19.834099,0.043800719,0.043108847,0.04401,552,10.115,13.338770306132936,16.684153,6392041706.796438,6,223.045971412,-0.256103918,-22.323488,17.475351629870712,10.08773,-1.6211,-11.70883,-0.832511000000002,Q,7
13361,1237648705129349143,345745857301211136,3770,218.527925102,0.607392793,-18.505608,0.032367031,0.031602655,0.03109,6268,9.665,13.471770306132937,17.259156,1880369507.6942658,6,218.52437548,0.620087707,-22.566217,0.8282353969331963,9.398637,-2.221348,-11.619985,-0.9503938999999999,Q,2
13862,1237648704594575483,347965501953042432,7163,223.403838186,0.005705445,-21.264112,0.044524326,0.043841984,0.04386,6855,10.968,13.067770306132935,15.289044,23858591424.747993,2,223.396096989,0.010396721,-22.032088,0.5687383020451597,10.89773,-1.705437,-12.603167,-1.483848,Q,2
13864,1237648704595492963,349091401792776192,4000,225.438501471,0.008479337,-22.030907,0.041584416,0.04093848,0.04159,13864,11.135,13.063770306132936,14.355253,48346250727.347786,1,225.438501471,0.008479337,-22.030907,0.0,11.09604,-1.370457,-12.466497,-1.2876849999999997,Q,1
14059,1237651066815578330,673449811357231104,11071,180.848134428,65.164012939,-20.149489,0.039758855,0.039395195,0.0397,64746,10.231,12.929770306132935,16.142582,8546643717.983711,2,181.000920836,65.097122752,-21.926905,5.827783011696056,10.10338,-1.084145,-11.187524999999999,-0.30651099999999865,G,3
14135,1237648721759895894,310853959432562688,240,162.429302153,0.407928373,-19.846246,0.039797638,0.0385818,0.04052,3855,9.978,14.023770306132937,16.497858,6463956125.857049,19,162.495232384,0.322301336,-22.78591,6.790087952593555,9.858245,-1.427351,-11.285596,-0.47812249999999956,Q,10
14136,1237648721760026696,309798153408768000,240,162.632525998,0.360591322,-19.663904,0.039638649,0.038422316,0.04052,3855,9.816,14.023770306132937,16.679954,5464640544.322427,21,162.495232384,0.322301336,-22.78591,8.955465557082572,9.783344,-0.2099768,-9.9933208,0.7916823999999991,M,12
14159,1237648722289623054,299616121282127872,7327,146.020908347,0.733551682,-22.019332,0.037313006,0.03617733,0.03728,14159,11.104,12.937770306132936,14.157062,47833570537.58385,1,146.020908347,0.733551682,-22.019332,0.0,11.10819,-1.555075,-12.663265,-1.4808080000000015,Q,1
14194,1237648721771888672,326659989374527488,3126,189.754670505,0.365546508,-22.087241,0.024143606,0.023015194,0.02417,14194,11.153,13.117770306132936,13.086345,50920938578.10691,1,189.754670505,0.365546508,-22.087241,0.0,11.03809,-1.479214,-12.517304000000001,-1.3558770000000013,Q,1
14325,1237651252024312012,505654709252548608,7069,134.484286865,54.853511679,-20.199682,0.038827108,0.038358454,0.03851,9974,10.0,13.136770306132936,16.034311,8951025616.1669,3,134.436888853,55.073273103,-22.172776,13.913464540225888,9.919941,-0.09648798,-10.016428979999999,0.8095533200000009,M,5
14755,1237651249881939975,868094156705130496,699,154.075945717,60.311767554,-21.280019,0.032449387,0.031990085,0.03169,526601,10.871,13.776770306132937,14.507032,24210714142.59872,3,154.095873707,60.234886873,-22.604233,4.870293077069679,10.8007,-1.65971,-12.460410000000001,-1.3702000000000023,Q,5
14756,1237651249881940158,868096355728386048,699,154.243976263,60.466199383,-18.665257,0.032257338,0.031800617,0.03169,526601,9.635,13.776770306132937,17.128615,2178225309.78572,15,154.095873707,60.234886873,-22.604233,15.245393619858602,9.560271,-2.023474,-11.583745,-0.8656637000000007,Q,13
14814,1237651252053409863,708288932348979200,480,249.225247272,44.322143244,-19.475591,0.031380112,0.031360496,0.03158,34752,9.569,13.757770306132937,16.331531,4594480366.453508,16,249.375656315,44.144491904,-22.477042,13.055437531528005,9.440315,-0.07348317,-9.51379817,1.1682963300000004,M,11
15031,1237648722834620487,311963916404025344,3025,164.573528311,1.141864834,-20.375507,0.041096309,0.03987951,0.04054,4916,10.223,13.409770306132936,16.002089,10524532171.288307,4,164.824374774,1.153473532,-22.289086,15.77485818108811,10.2752,0.1212177,-10.1539823,0.7785776999999996,M,8
15123,1237648722321408271,344685103022106624,3770,218.65632492,0.663028745,-18.292133,0.031290001,0.030527912,0.03109,6268,9.391,13.471770306132937,17.489587,1544732201.6865497,7,218.52437548,0.620087707,-22.566217,8.718110098528307,9.224057,-2.144949,-11.369006,-0.7517889000000011,Q,5
