objid,specObjID,dr7objid,petroR50_r,petroR50Err_r,petroR90_r,petroR90Err_r,petroRad_r,psfWidth_r
1237659330853470514,1321905768231888896,587733609628565776,5.207147,0.03599389,14.45401,0.2309803,11.85596,1.462152
1237659324943237240,1304923534367156224,587733603718332533,3.843819,0.05631988,8.334999,0.3116175,8.384998,1.448855
1237659324943237245,1304921060465993728,587733603718332538,2.256699,0.0277162,6.794842,0.2040255,5.114412,1.448855
1237659324943237248,1306118428712527872,587733603718332540,2.942386,0.0415506,6.842274,0.278565,6.279369,1.448855
1237659324943237298,1306119253346248704,587733603718332586,2.152782,0.01549743,4.54872,0.1064491,4.385465,1.448855
1237660961866776723,1434460028361795584,587735240641871999,6.910088,0.0434742,16.09492,0.2600854,14.89225,1.605664
1237660961866580160,1433439131781851136,587735240641675412,4.225414,0.01521393,8.890669,0.09474496,8.762294,1.575097
1237660636533031076,1609057801844320256,588297865261547631,6.456367,0.03816069,15.42216,0.2294371,14.61456,1.636748
1237660634386137189,1611171612982274048,588297863114653804,6.336607,0.02489744,13.27133,0.1553281,12.98453,1.533711
1237660634386071735,1611165290790414336,588297863114588296,3.325341,0.0680842,8.233582,0.5071934,7.106667,1.562819
1237660634386071720,1611166665179949056,588297863114588274,2.474962,0.05187414,8.315095,0.3567591,6.228202,1.562819
1237660634386071585,1611166390302042112,588297863114588197,8.385827,0.1383511,28.84743,0.8355132,20.82872,1.562819
1237660634380828803,1367971731066611712,588297863109345414,8.883725,0.07937025,19.53457,0.5282364,18.32504,1.349561
1237660613972918476,1375937143691569152,587734892748013770,5.548696,0.06347167,10.66311,0.2600959,11.95724,1.616589
1237660636001075212,1625927884700936192,588297864729591884,3.813948,0.0488332,7.792601,0.2754992,8.530051,1.630833
1237660635458437230,1529131827787229184,588297864186953857,3.392074,0.2368455,8.842858,1.655284,7.713081,1.503514
1237660635458371703,1529121657304672256,588297864186888308,2.390414,0.06966326,7.578393,0.4963522,5.580315,1.552603
1237660612903305331,1381556472239908864,587734891678400630,5.751558,0.0241277,11.33665,0.1458672,11.22158,1.59291
1237660561894801911,1356733621796366336,588297863634944258,1.895321,0.03849398,5.767128,0.2838565,4.226871,1.128445
1237660561894801791,1356733072040552448,588297863634878828,4.466714,0.05462903,13.91113,0.3753387,10.51549,1.128445
1237660561894801766,1356742692767295488,588297863634878805,4.221945,0.04398683,10.23953,0.2426804,9.674075,1.128445
1237660561894801429,1356732522284738560,588297863634878786,4.948989,0.09150149,16.08549,0.5115288,12.49821,1.128445
1237659330848817308,1316329044769269760,587733609623912636,5.104055,0.1903814,14.52309,1.305083,12.00241,1.510486
1237659330848817278,1316328220135548928,587733609623912608,2.687549,0.108497,7.943617,0.8206987,5.985965,1.510486
1237659330848817218,1316328495013455872,587733609623912550,2.927848,0.02579292,8.421124,0.217343,6.467808,1.510486
1237659330848751818,1316327670379735040,587733609623847127,3.80288,0.07342132,9.011924,0.4441115,8.447184,1.463032
1237659330848751807,1316326845746014208,587733609623847117,3.320476,0.03360529,7.759965,0.2215645,7.249783,1.463032
1237659330848751701,1316327120623921152,587733609623847024,5.897802,0.1064908,18.20164,0.7269894,14.18867,1.463032
1237659330848292959,1316277092844857344,587733609623388284,4.817502,0.04820136,11.96967,0.2967122,10.85382,1.340595
1237659325492559961,1319567931247454208,587733604267655271,8.296496,0.04423862,18.96308,0.2034788,19.07252,1.106862
1237659324950708386,1315157514760775680,587733603725803727,3.942744,0.01821524,9.558239,0.1145559,8.739318,1.175532
1237661064952479995,1470470683455678464,587735343727575293,6.105425,0.02863945,12.72361,0.1676995,12.68832,1.300307
1237660960792379568,1433274205037684736,587735239567474848,4.241502,0.02587365,12.88828,0.1804544,9.710674,1.624344
1237660635996160045,1611272493174122496,588297864724676644,3.918438,0.01665195,13.37914,0.1030248,9.347322,1.655438
1237660635996094498,1611227962953197568,588297864724611117,5.586562,0.03382692,17.44669,0.1470909,15.63063,1.597498
1237660635995308051,1529131552909322240,588297864723824657,4.978433,0.4852793,16.85875,3.169594,12.3835,1.495769
1237660635995242604,1529119733159323648,588297864723759229,1.554916,0.007708849,4.452798,0.06514718,3.264841,1.555607
1237660635995242518,1608994305047816192,588297864723759126,3.033877,0.1976221,7.204893,1.164951,6.681012,1.555607
1237660635461779634,1616955594940377088,588297864190296173,2.753397,0.02665224,7.890748,0.1699359,6.70283,1.289712
1237660635461779518,1619117509678491648,588297864190296100,5.60749,0.2809075,17.19891,2.101477,12.10781,1.289712
1237660635461779469,1619118059434305536,588297864190296073,6.045031,0.03320324,19.67159,0.2157176,14.90588,1.289712
1237660635461124137,1616858013283411968,588297864189640754,5.859772,0.03128611,11.66355,0.1779138,11.96912,1.735659
1237660635461058688,1616857188649691136,588297864189575315,4.68069,0.01964393,8.952417,0.1110043,9.300526,1.736276
1237660634924646525,1616831350126438400,588297863653163151,9.021628,0.2969498,26.13722,0.7764485,31.38681,1.686711
1237659326026547606,1317409314993891328,587733604801642842,5.046915,0.098047,13.26202,0.5971844,11.90056,1.04088
1237659326026547571,1317398319877613568,587733604801642797,1.029856,0.006215487,2.855839,0.05233339,2.209931,1.04088
1237659326019600545,1309552203442186240,587733604794695761,3.114273,0.01502992,9.889152,0.0999301,7.649489,0.9938981
1237659326018420756,1307201997908240384,587733604793516053,5.117651,0.08203322,17.97142,0.5062736,12.62882,1.11189
1237659326018355471,1307202822541961216,587733604793450775,3.616925,0.02052223,8.226583,0.2105314,6.969314,1.143142
1237659326018355451,1308397991094151168,587733604793450759,6.764732,0.03104202,14.46794,0.1540209,14.27917,1.143142
1237659325492560241,1320768873342986240,587733604267655572,2.1218,0.0104978,5.454904,0.06720407,4.866302,1.106862
1237659325492560003,1320769148220893184,587733604267655304,2.008789,0.0251263,5.554653,0.2154089,4.30329,1.106862
1237659325492559893,1319600641718380544,587733604267655191,2.270776,0.02099465,5.279191,0.1649773,4.746006,1.106862
1237659325491904764,1318452751478319104,587733604267000014,4.095738,3.716934,11.23989,-1000.0,11.04316,1.052638
1237659325491904550,1318452201722505216,587733604266999854,4.300056,0.1310153,10.61624,0.8339041,9.402094,1.052638
1237659325491839305,1318453301234132992,587733604266934547,6.527213,0.01806024,15.93301,0.09025063,14.98276,1.109913
1237659326562304075,1316290836740204544,587733605337399408,3.806876,0.09543292,13.15983,0.5782709,9.483846,1.065205
1237659326562304335,1316289187472762880,587733605337399612,1.760372,0.05594109,5.233097,0.4316657,3.922879,1.065205
1237659326562304351,1316288362839042048,587733605337399435,2.420618,0.04143782,7.022527,0.27057,5.798424,1.065205
1237659326567612655,1321930507243513856,587733609628696658,6.652578,0.02687551,20.57148,0.1557939,19.0117,1.169192
1237659326567678032,1321953871865604096,587733605342773350,4.168732,0.1917059,11.08001,1.319502,9.535336,1.188356
1237659327091835101,889531336103061504,588011216991223948,1.813561,0.00983391,4.061909,0.07034312,3.793491,1.266284
1237659327091900425,889520890742597632,588011216991289349,3.507108,0.01040701,11.33923,0.07104047,8.560557,1.246385
1237659327091900583,889517867085621248,588011216991289491,2.66098,0.0354652,7.144299,0.269048,5.824142,1.246385
1237659327099896083,1316350760123918336,588011101034512489,3.585252,0.02544777,10.37961,0.2001609,7.912441,1.136184
1237659327099896118,1316349935490197504,588011101034512515,6.539848,0.04432686,16.05226,0.2801667,14.74318,1.136184
1237659327099896158,1316351584757639168,588011101034512528,3.728342,0.1523667,10.371,0.9138767,8.583339,1.136184
1237659329239974138,1318525869001566208,587733608015069431,3.075649,0.01959658,8.307148,0.1233931,7.088677,1.263368
1237659329773633620,1315167685243332608,587733608548728955,2.813258,0.02753881,7.095381,0.2116099,6.056511,1.268189
1237659329773633700,1315169884266588160,587733608548728917,7.342518,0.08541552,24.20826,0.5836673,17.76022,1.268189
1237659329773633702,1315168234999146496,587733608548728919,1.881693,0.01278967,4.752755,0.09399843,4.105235,1.268189
1237659329773633829,1315169334510774272,587733608548729065,4.798529,0.05061592,9.801263,0.2676408,10.1372,1.268189
1237659329773699247,1315172083289843712,587733608548794562,2.038485,0.07091914,6.613459,0.4990168,4.6708,1.315185
1237660345008717949,1366942038527862784,587734623783813234,8.123996,0.08983713,18.15421,0.4750803,17.22948,1.435431
1237660635989737560,1366914000981354496,588297864718254165,2.506737,0.08561429,7.613871,0.6348798,5.727591,1.84766
1237660669814964240,1470473157356840960,587734948590059629,3.021432,0.02023383,8.95018,0.1519136,6.814797,1.211063
1237660669818241070,1799249949548898304,587734948593336404,2.973704,0.1562511,9.650862,1.086815,7.010591,1.251389
1237660669818241081,1799251049060526080,587734948593336382,3.34231,0.03998448,10.27928,0.2868511,7.451107,1.251389
1237660669818306648,1799252423450060800,587734948593401973,1.948395,0.02798492,4.403953,0.1837217,4.157717,1.177276
1237659326026416253,1316181710211147776,587733604801511590,7.940734,0.0485842,15.59381,0.2421025,15.73318,1.109784
1237659329775140940,1316227889699514368,587733608550236254,3.669343,0.08798011,10.71231,0.6658573,8.085422,1.310539
1237659329778483267,1319577551974197248,587733608553578570,2.714063,0.07295524,9.246002,0.4668505,6.426089,1.443917
1237659329780121695,1321937104313280512,587733608555216981,6.06393,0.2933264,21.19011,1.722423,14.65001,1.495741
1237659330312011871,1316222117263468544,587733609087107273,2.824427,0.01976798,5.987887,0.1345578,5.777024,1.370413
1237660342862872624,1367983001060796416,587734621637967922,1.814149,0.02758014,5.964169,0.1856236,3.982724,1.391078
1237660342862938125,1367980802037540864,587734621638033417,3.851292,-1000.0,14.33288,-1000.0,8.206828,1.392746
1237660342862938357,1367984650328238080,587734621638033590,2.193106,0.05282886,6.483966,0.4062063,4.873837,1.392746
1237660634917765291,1368122913915430912,588297863646281923,6.158747,0.01847024,13.23149,0.1109563,12.70432,1.330626
1237660670888837190,1470572663159154688,587734949663932493,9.254368,0.06617239,28.54571,0.434888,22.17559,1.260147
1237660670888837322,1470564141944039424,587734949663932571,1.882942,0.02184414,4.516219,0.1357551,4.208408,1.260147
1237660670888902710,1471647710703544320,587734949663998006,2.197163,0.05683044,6.719808,0.4063813,5.132,1.321036
1237660670888902772,1470582833641711616,587734949663998055,5.06586,0.02881601,10.35846,0.1387859,10.90423,1.321036
1237660670888902789,1470574862182410240,587734949663998077,3.147017,0.02014958,8.686258,0.0943903,8.276211,1.321036
1237660613972918322,1375948413685753856,587734892748013633,3.893195,0.04410041,9.916138,0.325384,8.331467,1.616589
1237660635452932250,1366886788068567040,588297864181448874,2.292559,0.02956382,5.918135,0.2340552,4.97026,1.768203
1237659324953854249,1317354064534595584,587733603728949542,2.673987,0.01632949,6.018592,0.1178533,5.764487,1.080591
1237659324953854326,1317333723569481728,587733603728949639,1.612685,0.008023834,4.50785,0.06462176,3.524383,1.080591
1237660343935041576,1366899157574379520,587734622710136866,6.655637,0.04484524,20.6843,0.3084643,16.24572,1.533635
1237660343935041725,1366900531963914240,587734622710136896,4.770721,0.0259182,13.82721,0.1751573,11.23767,1.533635
1237660343935041749,1366897783184844800,587734622710137011,3.352119,0.04815499,9.240303,0.3444343,7.567779,1.533635
1237660634921041978,1371517655797753856,588297863649558592,10.40473,0.3450957,28.2898,2.4969,23.46548,1.452039
1237660634921107512,1371518205553567744,588297863649624112,6.879338,0.1459798,21.85906,1.00095,16.1,1.402062
1237660636001075217,1625926510311401472,588297864729591825,5.632889,0.0795301,17.07557,0.5938911,12.58285,1.630833
1237660613973049348,1375943465883428864,587734892748144649,6.135675,0.02371545,18.67417,0.1550445,14.97548,1.605576
1237660635452801172,1365882937995716608,588297864181317772,5.510536,0.0372369,12.69748,0.2258611,12.21861,1.664558
1237660961866580151,1434467175187376128,587735240641675401,6.429523,0.1047767,12.02478,0.3006545,14.59124,1.575097
1237660671429967979,1800472057662695424,587734950205063186,2.299364,0.07569939,7.230462,0.5448644,5.318679,1.326733
1237660671429967884,1800472332540602368,587734950205063189,4.475566,0.01877701,14.35339,0.1271662,10.23744,1.326733
1237660671429902494,1800462436935952384,587734950204997738,1.353527,0.008643841,3.190884,0.06447357,2.869893,1.381279
1237660671429902353,1800461337424324608,587734950204997656,5.357585,0.02336106,14.13059,0.1192816,13.21806,1.381279
1237660670355570718,1799339559746562048,587734949130666043,3.741228,0.06337979,11.29316,0.4611869,8.602065,1.125521
1237660670355570882,1799338460234934272,587734949130666188,8.601595,0.2413171,26.22421,1.464733,21.45679,1.125521
1237660670355636291,1799348355839584256,587734949130731607,3.276958,0.05082562,10.59651,0.3479768,7.743498,1.157218
1237660636001075218,1623721164796880896,588297864729591826,2.801002,0.06860264,8.818472,0.4979858,6.427279,1.630833
1237661139033718845,5142250500377563136,,4.276942,0.09667333,12.50442,0.811562,8.994637,1.738394
1237661064952545443,1470471782967306240,587735343727640718,5.520005,0.06230471,12.5197,0.3498001,12.15824,1.459016
1237661064952545415,1470472332723120128,587735343727640711,6.716196,0.0815408,13.22335,0.3385422,14.41152,1.459016
1237661210974945541,5817776708590522368,,6.73883,0.05583895,17.67352,0.4147575,14.8178,1.425535
1237661210974945290,1454724023316408320,587735489750040584,5.353912,0.1295564,17.38693,0.8620764,12.88726,1.425535
1237661137958862898,5221006319704887296,,6.00977,0.09794777,17.92643,0.5987679,14.96685,1.663903
1237661152450183230,7514359440004632576,,8.261153,0.09750503,24.28853,0.6208084,19.5063,1.55905
1237661152450248784,7514359714882539520,,5.505465,0.5034589,18.65706,3.184835,13.10914,1.576229
1237661356998131847,1371520679454730240,587734622178246815,2.93062,0.03606946,6.986952,0.2580773,6.27601,1.405721
1237661356998197278,1371521504088451072,587734622178312221,12.77554,0.06968762,28.5784,0.3779494,27.7645,1.429302
1237661358078165201,1623720615041067008,588017111829971122,3.915785,0.02514557,8.246673,0.1548116,8.103754,1.450624
1237661358610186319,1609057526966413312,588017112361992252,9.279839,0.03413115,29.65314,0.2243032,22.35446,1.450944
1237661069243449478,1957960330134972416,587735348018544794,8.115896,0.1006462,22.75323,0.4698932,21.05791,0.9428262
1237661069787660439,1967030201971927040,587735348562755758,7.218202,0.07132374,18.2861,0.4011219,16.90636,1.185252
1237661137958666322,1797089683491022848,588016891710472288,2.682543,0.168491,9.02314,1.173004,6.597928,1.697886
1237661068714508526,1966983197849839616,587735347489603782,4.73133,0.06703556,12.18788,0.46265,10.75321,1.277974
1237661137424875593,1610053684702504960,588016891176681545,2.761652,0.07488113,8.529228,0.5165873,6.630996,1.419562
1237661139033719032,1606763945811535872,588016892785524893,3.274591,0.02315594,8.510867,0.1958587,6.936108,1.738394
1237661353244557433,1481793450742409216,587735696444162171,2.810627,0.01585737,8.045328,0.1260673,6.198103,1.91663
1237661355926356096,1611165015912507392,588017109678162027,4.900675,0.090849,11.76847,0.5140559,11.32914,1.556291
1237661355926487130,1611166115424135168,588017109678293099,7.955017,0.03091052,15.33625,0.1276315,17.00369,1.532118
1237661357538148407,1616856364015970304,588017111289954370,4.481868,0.02456961,14.99476,0.1586834,10.95727,1.359674
1237661357538869377,1616953121039214592,588017111290675346,3.493854,0.0547827,7.989359,0.4144132,7.258022,1.406837
1237661381699108923,6528215156123783168,,1.957161,0.1147082,6.558537,0.7696223,4.754558,1.206398
