sample,group_uid,Group,objid,plate,mjd,fiberID,rank_M,role,is_bgg,is_sat,z,lgm,M_r,r_petro_dered,SN,morphology4,sf_state,sigma,log_sigma,fibre_light_fraction,fibre_radius_kpc,R50_arcsec,R50_kpc,fibre_radius_over_R50,RUN2D,gallazzi_match,gallazzi_valid,gallazzi_usable,gallazzi_logz_solar,gallazzi_logz_lo,gallazzi_logz_hi,gallazzi_logz_unc,firefly_match,firefly_spectrum_quality,ff_miles_lw_valid,ff_miles_lw_usable,ff_miles_lw_precision03,ff_miles_lw_logz,ff_miles_lw_logz_lo,ff_miles_lw_logz_hi,ff_miles_lw_logz_unc,ff_elodie_lw_logz,ff_elodie_lw_usable,ff_miles_mw_logz,ff_miles_mw_usable,ff_elodie_mw_logz,ff_elodie_mw_usable,valid_core,Mgb,Mgb_err,Fe5270,Fe5270_err,Fe5335,Fe5335_err,MgFe,MgFe_err,Mg2,Mg2_err,D4000n,D4000n_err,HdA_sub,HdA_sub_err
Control4C,Lim:2376,2376,1237659329773699247,1168,52731,440,3,Satellite,0,1,0.037028716,10.22129,-20.038939,16.14241867,24.86642,Elliptical,Quenched,117.5626,2.070269182310124,0.33065264414783785,1.1392509786484273,2.5136612707091537,1.9091273750973685,0.5967391141674472,26,True,True,True,0.13427000433601877,-0.004129995663981312,0.24617000433601866,0.12514999999999998,True,True,True,True,True,0.17355744610585364,0.1496728826525962,0.19985798101343002,0.02509254918041691,-0.021079757759797816,True,0.15576829454635008,True,-0.024122131359567863,True,1,3.925463,0.3770768,3.520301,0.38554,3.093341,0.3883516,3.6537004438334297,0.237578435803324,0.2202204,0.01235913,1.81939,0.02668587,-0.3574211,0.7075968
Control4C,Lim:2376,2376,1237659329773633620,1168,52731,424,4,Satellite,0,1,0.038227123,10.0102,-20.015883,16.15978729,18.31138,Spiral,Starforming,65.97136,1.8193554371562042,0.20492738583802447,1.1744306150291521,2.645502707241452,2.071306247684577,0.5669999867677689,26,True,True,False,-0.4153299956639813,-0.6420299956639814,-0.16692999566398115,0.23755000000000015,True,True,True,True,True,0.04358703111597816,-0.2464789876079352,0.09986115685840526,0.17317007223317024,-0.17177874325082548,True,-0.055778624700305444,True,-0.1508449289923749,True,1,1.620376,0.5423766,2.863875,0.5360944,1.979906,0.5508541,2.059002893233441,0.381442734842301,0.117305,0.01629817,1.374509,0.01945027,3.498559,0.7473825
Control4C,Lim:2417,2417,1237662696499314794,1849,53846,203,1,BGG,1,0,0.033922607,11.18717,-22.490229,13.476191799999999,45.41577,Elliptical,Quenched,194.9838,2.2899985300144676,0.12870517220143052,1.0475921035560123,6.336438,4.4253349423148345,0.23672605965686083,26,False,False,False,,,,,True,True,True,True,True,0.09756027280667182,0.09756027280667182,0.09756027280667182,0.0,0.12439759440607599,True,-0.024122131359567863,True,0.04358703111597816,True,1,3.435154,0.206123,2.281532,0.2259172,2.408771,0.2278815,2.821311349828955,0.1359401936989385,0.2040012,0.006707103,1.692037,0.009598879,0.9378893,0.309277
Control4C,Lim:2417,2417,1237662696499183930,1849,53846,252,2,Satellite,0,1,0.034066681,10.74732,-21.154481,14.8238371,27.05519,Spiral,Starforming,137.6761,2.1388585550790267,0.09561631451284464,1.051858932301982,6.2759641891062525,4.400952660745851,0.23900709991361693,26,False,False,False,,,,,True,True,True,True,True,-0.05250706908668513,-0.1231358190374761,0.005382592656735859,0.06425920584710598,-0.1231358190374761,True,-0.19377293476141427,True,-0.0899253200661028,True,1,3.276166,0.3877496,2.629268,0.3968475,1.869466,0.398755,2.8137043079064012,0.2441742658872102,0.194219,0.01228358,1.746296,0.03256414,-0.001581053,0.8643382
Control4C,Lim:2417,2417,1237662696499380362,1849,53846,130,3,Satellite,0,1,0.034086667,10.4252,-20.650448,15.3306502,25.45753,Spiral,Starforming,100.0615,2.000267009009513,0.14423146008868562,1.05245071040118,4.345238267353268,3.0487660675588923,0.34520546577844313,26,False,False,False,,,,,True,True,True,True,True,0.056455848346987726,-0.006179776081068299,0.08110344385726691,0.043641609969167605,-0.26203736643140163,True,0.10894469627808792,True,-0.3006665564381726,True,1,3.602746,0.3863238,2.38325,0.4074089,1.978062,0.4099083,2.859633430975124,0.2507550519012782,0.1624972,0.01249554,1.523548,0.02391113,0.9431013,0.7793774
Control4C,Lim:2417,2417,1237662696499380384,1849,53846,127,4,Satellite,0,1,0.03377779,9.996214,-19.718942,16.2709544,16.11912,Spiral,Starforming,49.70533,1.6964029614792957,0.16173797450363323,1.0433017643777942,3.3132532099660765,2.304481946525332,0.45272724568351297,26,False,False,False,,,,,True,True,True,True,True,-0.05250706908668513,-0.10071575008869796,0.01941624484406951,0.06006599746638373,-0.00036000557862243517,True,-0.25160348414183453,True,-0.2949332821142268,True,1,2.089191,0.6205609,3.18226,0.6289339,2.315468,0.6437069,2.4781643648038845,0.4215055240055178,0.09610864,0.01960541,1.398998,0.03206193,4.700045,1.084606
Control4C,Lim:2423,2423,1237662267537948677,1833,54561,562,1,BGG,1,0,0.038464113,10.91405,-22.390845,13.8286386,40.22203,Spiral,Starforming,76.48843,1.8835957466938407,0.06765750837949847,1.1813754248751671,9.505028,7.486004327966906,0.15781121318106586,26,False,False,False,,,,,True,True,True,True,True,-0.0899253200661028,-0.09708903351335806,-0.04283781747327553,0.027125608020041263,-0.021079757759797816,True,0.07628427083243272,True,-0.024122131359567863,True,1,2.336097,0.2376265,2.225726,0.2504198,2.085449,0.2541932,2.260034433662169,0.1524758715299692,0.1286867,0.00759779,1.274114,0.007054047,4.331797,0.310834
Control4C,Lim:2423,2423,1237662267538014312,1833,54561,617,2,Satellite,0,1,0.038168127,11.04586,-22.161496,14.1106032,49.16126,Elliptical,Quenched,228.2534,2.358417255385924,0.18368090055829608,1.1727011615802043,5.4082999669661,4.228213102290217,0.2773514799774423,26,False,False,False,,,,,True,True,True,True,True,0.12003830018504674,0.0882328635448647,0.210659559924703,0.06121334818991915,0.09524713375865783,True,0.06399799257900651,True,0.13510815202267923,True,1,4.499886,0.1869184,2.706878,0.205105,2.390245,0.2094719,3.432447369273615,0.1262162701719028,0.2709669,0.00626854,1.977046,0.01248177,-2.440037,0.3389103
Control4C,Lim:2423,2423,1237662267537949046,1833,54561,611,3,Satellite,0,1,0.038332358,10.73447,-21.633689,14.5950068,38.38684,Spiral,Quenched,130.611,2.115979754566366,0.12793459540340776,1.177514938856061,9.43999989827474,7.410493935345469,0.15889830679703087,26,False,False,False,,,,,True,True,True,True,True,0.09524713375865783,0.0882328635448647,0.1393198083248698,0.025543472390002542,0.06648321213101471,True,0.05898447772959352,True,0.04878040567641195,True,1,3.976542,0.245454,2.993505,0.2595123,2.796592,0.2598725,3.4182669836560633,0.1572669013508314,0.238147,0.008067344,1.797908,0.01728057,-2.030397,0.4964108
Control4C,Lim:2423,2423,1237662267537949098,1834,54562,438,4,Satellite,0,1,0.038273614,10.4528,-20.579297,15.6268676,35.50853,Elliptical,Quenched,194.2659,2.288396574446788,0.3248867502377117,1.1757933129931901,2.6604277286535294,2.085408755368321,0.5638191121843276,26,False,False,False,,,,,True,True,True,True,True,0.0383308008134032,-0.059074962477950764,0.17548977917257252,0.11728237082526165,0.06895429106965624,True,0.07628427083243272,True,0.15171420698334523,True,1,4.297958,0.2656821,2.356944,0.2867014,2.560674,0.2826537,3.221058949427533,0.1779498533542749,0.2556369,0.008771687,1.873056,0.02222478,-1.368785,0.5781193
Control4C,Lim:2435,2435,1237673809192157408,4487,55866,920,1,BGG,1,0,0.037866845,,-22.329155,13.89641699,,NoGZ,NosSFR,206.9584,2.3158830581811527,0.10685626745999602,1.1638652903853903,6.713936,5.209411381512618,0.22341589195964928,v5_13_0,False,False,False,,,,,True,True,False,False,False,,,,,,False,,False,,False,0,,,,,,,,,,,,,,
Control4C,Lim:2435,2435,1237673809192223014,1922,53315,636,2,Satellite,0,1,0.039493127,10.93475,-21.705245,14.5344526,43.91169,Elliptical,Quenched,197.925,2.2965006536117496,0.17478493606316117,1.2114836172134098,6.8750002134280885,5.552633417937884,0.21818181140856335,26,False,False,False,,,,,True,True,True,True,True,0.18878060169439917,0.1617793388380763,0.18878060169439917,0.013500631428161436,0.17548977917257252,True,0.19619691789081167,True,0.2497426581440827,True,1,4.635931,0.2062746,3.062152,0.2226668,2.749395,0.224996,3.713481899702386,0.1355953972491445,0.2810276,0.006862914,1.9354,0.01419352,-1.805216,0.3848168
Control4C,Lim:2435,2435,1237674371289907217,1922,53315,583,3,Satellite,0,1,0.03821542,10.80039,-21.360201,14.89768218,27.75792,Spiral,Quenched,186.3067,2.27022847336488,0.09513931057729673,1.174087564106695,5.58546468079706,4.371883080987332,0.26855420018266885,26,False,False,False,,,,,True,True,True,True,True,0.04358703111597816,0.04358703111597816,0.09524713375865783,0.025830051321339833,0.005382592656735859,True,-0.08287775240623109,True,-0.00036000557862243517,True,1,3.060216,0.3849215,2.690156,0.3883522,2.069381,0.383214,2.7749848412602187,0.2402685962623997,0.1909213,0.01200071,1.761566,0.03267323,-0.7056552,0.8951946
Control4C,Lim:2435,2435,1237673809192157411,1922,53315,624,4,Satellite,0,1,0.039925404,10.02903,-19.753821,16.47743054,28.73706,Spiral,Quenched,80.99686,1.9084681829390724,0.40915136085818493,1.224109322582992,1.6623710358303785,1.356615921701274,0.902325634692455,26,False,False,False,,,,,True,True,True,True,True,-0.021079757759797816,-0.07939644884409477,0.05135398835050857,0.06537521859730167,-0.07939644884409477,True,-0.10071575008869796,True,-0.16328380351680608,True,1,3.50237,0.3283409,3.263179,0.3396817,2.807734,0.335792,3.313943557293636,0.2080888843214483,,,1.838875,0.02274981,-0.6885071,0.6011389
Control4C,Lim:2454,2454,1237648721249435820,309,51994,304,1,BGG,1,0,0.043557509,11.35226,-22.550685,14.0165431,54.91104,NoGZ,Quenched,279.0786,2.445726535670874,0.12919687228743199,1.3296727689367405,6.003819,5.322076422616675,0.24984097621863682,26,True,True,True,0.3425700043360187,0.26657000433601885,0.37537000433601864,0.05439999999999989,True,True,True,True,True,0.21420119955862366,0.16966679416987027,0.25619464247177454,0.043263924150952135,0.1393198083248698,True,0.16376467280347848,True,0.25779277210434204,True,1,4.29392,0.1720878,2.466847,0.1875882,2.758611,0.223626,3.308055445001852,0.1171727857825789,0.2618127,0.005938802,1.652327,0.00928326,0.487816,0.2995108
Control4C,Lim:2454,2454,1237648721249501332,308,51662,116,2,Satellite,0,1,0.04418809,10.44216,-20.660608,15.900668300000001,24.43595,Spiral,Starforming,92.28199,1.9651169512229232,0.1912229439334086,1.3479055033431737,4.825174779509701,4.335919759929206,0.3108695681594396,26,True,True,True,0.12227000433601876,-0.04072999566398128,0.25827000433601865,0.14949999999999997,True,True,True,True,True,0.1287135660717291,0.0383308008134032,0.1496728826525962,0.0556710409195965,-0.1231358190374761,True,0.12656094167438622,True,-0.16328380351680608,True,1,3.388078,0.3755376,2.755593,0.4170104,5.652532,0.4677659,3.476259412408942,0.2501965070765337,0.145784,0.01305778,1.549153,0.02281042,1.327385,0.7158571
Control4C,Lim:2454,2454,1237648704594313302,309,51994,307,3,Satellite,0,1,0.043740498,10.05111,-19.728062,16.806449299999997,16.28846,NoGZ,Quenched,71.75566,1.8558561633825983,0.1985966873213672,1.3349666145399517,2.823529444763816,2.5128783626201474,0.5312499937911831,26,True,True,False,-0.15312999566398133,-0.33772999566398143,0.04947000433601878,0.1936000000000001,True,True,True,True,True,-0.09708903351335806,-0.1892840439319302,0.027623555056661857,0.10845379949429604,0.01385725040186069,True,-0.27817389220561206,True,-0.18044323321980837,True,1,2.650836,0.5531874,2.453694,0.6047856,4.06865,0.9026487,2.775430735774986,0.3763979792801346,0.1555641,0.02020675,1.5811,0.03708677,1.280029,1.091737
Control4C,Lim:2454,2454,1237648721249435833,308,51662,119,4,Satellite,0,1,0.045150302,9.855238,-19.634141,16.9521467,16.96841,Elliptical,Starforming,52.74562,1.7221864016226522,0.2737738730954463,1.375673477471851,2.1917808051403704,2.0101164813756713,0.6843750052386894,26,True,True,False,-0.09512999566398128,-0.42392999566398126,0.21497000433601876,0.31945,True,True,True,True,True,-0.055778624700305444,-0.055778624700305444,0.056455848346987726,0.056117236523646585,-0.1231358190374761,True,-0.3830331239219682,True,-0.5215525549238152,True,1,1.814149,0.5522916,1.896061,0.5916894,1.262944,0.8078996,1.7658250102452846,0.3655688984995808,0.08901962,0.01870676,1.245219,0.01991125,4.741876,0.8187721
Control4C,Lim:2456,2456,1237668349207511099,2744,54272,312,1,BGG,1,0,0.026418867,11.15768,-22.412417,12.94800497,52.03717,Spiral,Quenched,217.0065,2.3364727424745872,0.07595283694327719,0.8232846175065098,10.35649,5.684225938906663,0.14483671591436867,26,False,False,False,,,,,True,True,True,True,True,0.21946008747208545,0.16966679416987027,0.2855971362609545,0.05796517104554212,0.09986115685840526,True,0.19985798101343002,True,0.13085557337224013,True,1,3.599543,0.1821256,2.733685,0.1950182,2.461635,0.2000884,3.09286681211348,0.1177338287972245,0.2194294,0.005929333,1.757971,0.01049322,0.4218499,0.3071399
Control4C,Lim:2456,2456,1237668314847051864,2744,54272,397,2,Satellite,0,1,0.02694618,10.22725,-21.090754,14.34418187,29.3539,Spiral,Starforming,81.77618,1.9126268195508103,0.06060884389721936,0.8391816992230445,6.755725259436615,3.7795206684653744,0.222033896050576,26,False,False,False,,,,,True,True,True,True,True,-0.033379164418814146,-0.22656522730891981,0.0409668678813979,0.13376604759515887,-0.20289228400804113,True,-0.21220723669545014,True,-0.2727281867109631,True,1,2.704265,0.3417424,1.927722,0.3470461,2.303635,0.3439936,2.344719658644632,0.2140040468802727,0.1457206,0.01070274,1.378556,0.01424203,2.997083,0.5455736
Control4C,Lim:2456,2456,1237668349207445599,2743,54259,61,3,Satellite,0,1,0.026296814,10.07664,-21.054562,14.31884234,29.3495,Spiral,Starforming,83.50681,1.92172189374497,0.07236157316518559,0.819602131918479,8.167641254871779,4.46281079015882,0.18365155290155408,26,False,False,False,,,,,True,True,True,True,True,-0.27817389220561206,-0.31236537628874045,-0.1848411427269139,0.06376211678091327,-0.027185968217908463,True,-0.9938918097601803,True,-0.10071575008869796,True,1,1.929688,0.3248008,1.085276,0.3566101,0.7329698,0.362005,1.3798146907746822,0.2252623742585699,0.0792465,0.01021348,1.220917,0.01030869,5.646115,0.4441462
Control4C,Lim:2456,2456,1237668349207511108,2744,54272,316,4,Satellite,0,1,0.025599208,10.1142,-19.436495,15.92893964,13.19036,Spiral,Starforming,96.46094,1.9843514897528125,0.08626368374128915,0.798533479451596,6.039999961853027,3.215428123617337,0.24834437242940166,26,False,False,False,,,,,True,True,True,True,True,0.12003830018504674,0.0882328635448647,0.1393198083248698,0.025543472390002542,-0.1231358190374761,True,-0.10071575008869796,True,-0.17177874325082548,True,1,2.954222,0.831967,1.911501,0.7815872,3.394125,0.7585769,2.621716695222777,0.5011264235598429,0.1333272,0.02536586,1.475082,0.06639683,2.56216,1.990094
Control4C,Lim:2457,2457,1237654609606148156,601,52316,223,1,BGG,1,0,0.04287809,11.24583,-22.402288,14.0559279,37.41951,Elliptical,Starforming,224.543,2.351299520726906,0.11709220920238327,1.309996730848784,6.380952739120892,5.572684818632641,0.23507461367072527,26,True,True,True,0.16357000433601865,0.048670004336018646,0.25347000433601874,0.10240000000000005,True,True,True,True,True,0.2855971362609545,0.210659559924703,0.3003078152646575,0.044824127669977246,0.06648321213101471,True,0.2855971362609545,True,0.04619148126786086,True,1,3.687036,0.2562533,2.921187,0.275916,3.184706,0.3135081,3.323036376996725,0.1668918966650049,0.2328409,0.008496551,1.877989,0.01885688,-1.695058,0.5108246
Control4C,Lim:2457,2457,1237654609606148138,601,52316,226,2,Satellite,0,1,0.042748394,10.36182,-20.771462,15.69001954,32.46643,Elliptical,Starforming,121.3433,2.0840158016538686,0.3170472568900663,1.3062370398424377,3.8424821365661903,3.3461283278104434,0.390372667116799,26,True,True,True,-1.1503299956639812,-1.2569299956639814,-1.0228299956639813,0.1170500000000001,True,True,True,True,True,-0.19377293476141427,-0.22656522730891981,-0.1269876415173383,0.04978879289579076,-0.16751050324578506,True,-0.1231358190374761,True,-0.1387524855065975,True,1,2.288838,0.300147,1.884369,0.3208368,1.895902,0.325353,2.0785587748353715,0.1930438657424429,0.1382193,0.00941893,1.16812,0.007116816,2.077977,0.3707431
Control4C,Lim:2457,2457,1237654875361378383,601,52316,271,3,Satellite,0,1,0.043038072,10.34381,-20.316448,16.166911289999998,28.22056,Elliptical,Quenched,120.0304,2.0792912533826993,0.43506685660765265,1.3146327400961466,1.0557532517586374,0.9252851934832497,1.4207865308502263,26,True,True,True,-0.08012999566398116,-0.21462999566398122,0.13837000433601876,0.1765,True,True,True,True,True,-0.003260164289578826,-0.059074962477950764,0.09986115685840526,0.079468059668178,-0.03650924669124571,True,-0.16751050324578506,True,-0.1549517826247632,True,1,2.813078,0.3475998,2.211151,0.371328,3.024992,0.3860001,2.6193838459274046,0.2239831405496779,0.1773891,0.01107949,1.724949,0.0251302,0.6984301,0.6630003
Control4C,Lim:2457,2457,1237654609606279302,601,52316,236,4,Satellite,0,1,0.042087209,9.758004,-19.824195,16.640276359999998,10.78934,Spiral,Starforming,84.41058,1.9263968843940051,0.12955315685028493,1.2870519100903766,4.0848484051566905,3.504941294857698,0.3672106896565386,26,True,False,False,,,,,True,True,True,True,False,-0.3692994289203334,-0.7580383491058863,-0.07251640661352583,0.3427609712461802,-0.10437295273032035,True,-0.055778624700305444,True,-0.5724046818462873,True,1,1.945289,0.9297407,3.204243,0.9838444,3.596516,0.9468064,2.5390632681676446,0.6723930706339507,0.06542709,0.02865417,1.235875,0.03545458,5.413023,1.452972
Control4C,Lim:2462,2462,1237665355622121532,1171,52753,125,1,BGG,1,0,0.033950262,11.23132,-22.449045,13.48041514,40.90266,Spiral,Quenched,208.8274,2.319787481342194,0.09843102327654034,1.0484112370907699,8.191092,5.725088597896206,0.18312576638133232,26,True,True,True,0.21437000433601883,0.15587000433601883,0.2530700043360188,0.04859999999999998,True,True,True,True,True,0.210659559924703,0.09524713375865783,0.210659559924703,0.05770621308302259,0.07870072299485384,True,0.18878060169439917,True,0.04878040567641195,True,1,4.301503,0.2283445,2.947732,0.2438206,2.428304,0.2516643,3.471896907040369,0.1490770714303139,0.2582248,0.007529902,1.930276,0.01466872,-1.748393,0.4027376
Control4C,Lim:2462,2462,1237659325491839305,1171,52753,89,2,Satellite,0,1,0.033415355,10.82214,-21.481505,14.4419143,28.77644,Elliptical,Quenched,138.5051,2.1414657651772107,0.1081593329037534,1.0325576658577362,8.614457843222004,5.929949655484787,0.17412587388540354,26,True,True,True,0.18607000433601883,0.11307000433601866,0.2680700043360187,0.07750000000000001,True,True,True,True,True,-0.00036000557862243517,-0.16328380351680608,0.0383308008134032,0.10080730216510464,0.04358703111597816,True,-0.09349240622197504,True,0.11118620289364924,True,1,4.008967,0.3333431,3.046005,0.3421256,2.667397,0.3456051,3.4331242291843913,0.2103562662926738,0.2534036,0.01076514,1.939534,0.02823645,-2.014782,0.7026443
Control4C,Lim:2462,2462,1237659325491904550,1171,52753,85,3,Satellite,0,1,0.033323437,10.43687,-20.854007,15.07803581,27.50678,Spiral,Starforming,110.9778,2.045236111203229,0.1888182638258628,1.029831324334949,6.189759472807669,4.249605463464212,0.2423357493275262,26,True,True,True,0.25207000433601867,0.1166700043360187,0.3596700043360188,0.12150000000000005,True,True,True,True,True,0.09292160846959709,0.027623555056661857,0.09292160846959709,0.03264902670646762,-0.055778624700305444,True,0.061498469643979516,True,-0.05250706908668513,True,1,2.679574,0.3525468,2.837705,0.3613014,2.948656,0.3586118,2.772559275080466,0.2267657119406922,0.157784,0.01110467,1.404364,0.01570874,2.496835,0.5861083
Control4C,Lim:2462,2462,1237665355622187254,1171,52753,136,4,Satellite,0,1,0.033208103,9.359344,-19.525089,16.41668675,10.90379,Spiral,Starforming,77.18703,1.8875443304827175,0.10475529881033042,1.0264095886185003,3.9485625451994366,2.7018949717683816,0.3798850804132918,26,True,False,False,,,,,True,True,True,True,True,-0.35598675464406754,-0.7418015428121589,-0.21694068641837377,0.26243042819689255,-0.3006665564381726,True,-1.0233458920722236,True,-1.2110108527592345,True,1,0.08393026,0.9077263,1.850095,0.8885879,2.041717,0.9096655,0.3997276097213971,2.162784568419979,0.07570139,0.02682831,1.126323,0.02524913,6.40932,1.185633
Control4C,Lim:2471,2471,1237661124540956698,1588,52965,126,1,BGG,1,0,0.021809217,11.092,-22.293873,12.6787886,63.16055,Elliptical,Quenched,246.9909,2.392680952641898,0.09115153781024726,0.6834419845174217,8.869447,4.0411683061680606,0.1691199011618199,26,True,True,True,0.2205700043360188,0.1802700043360188,0.24437000433601885,0.03205000000000002,True,True,True,True,True,0.21946008747208545,0.16966679416987027,0.24319337424724807,0.0367632900386889,0.12439759440607599,True,0.1597848874207296,True,0.12656094167438622,True,1,4.346416,0.1437536,2.470429,0.1594813,2.215455,0.1654747,3.2291190241260046,0.0989741504111765,0.2763956,0.004806634,2.035756,0.00774572,-2.351037,0.2252257
Control4C,Lim:2471,2471,1237661124540956928,1588,52965,89,2,Satellite,0,1,0.021956383,10.46675,-21.151084,13.835904300000001,49.83267,Spiral,Quenched,120.6327,2.0814650483065207,0.1120748070888912,0.687930901884279,9.533800106718717,4.372397137199628,0.1573349538703786,26,True,True,True,0.21927000433601873,0.14347000433601864,0.3063700043360187,0.08145000000000002,True,True,True,True,True,0.15171420698334523,0.1287135660717291,0.18878060169439917,0.030033517811335037,-0.00036000557862243517,True,0.08110344385726691,True,-0.00036000557862243517,True,1,3.662462,0.1894263,3.223741,0.1989152,2.685815,0.2037317,3.3548757832257574,0.120863325682671,0.2134182,0.006137615,1.82684,0.01211251,-0.7619465,0.3469069
Control4C,Lim:2471,2471,1237664094510907472,1588,52965,29,3,Satellite,0,1,0.021540256,9.810265,-20.031182,14.9148484,19.81597,Spiral,Starforming,28.96634,1.461893624019083,0.04520224449254464,0.675233856998225,8.214286084280547,3.6977093834504005,0.18260868742695835,26,True,False,False,,,,,True,True,True,True,True,-0.18044323321980837,-0.30647653141567716,-0.1387524855065975,0.08386202295453983,-0.26203736643140163,True,-0.36259213370622323,True,-0.3900662907353473,True,1,3.016975,0.4723645,2.012969,0.501407,1.371548,0.5277631,2.3518577411829145,0.310643208294366,0.1247489,0.01528226,1.453482,0.02423672,2.637008,0.8586118
Control4C,Lim:2471,2471,1237661124541087880,1588,52965,59,4,Satellite,0,1,0.021561197,9.383293,-19.53817,15.4518772,11.97418,Spiral,Starforming,40.78613,1.6105124991543058,0.04086768149319611,0.6758731260998414,10.499999964521043,4.731111866712708,0.14285714333984975,26,True,False,False,,,,,True,True,True,True,True,-0.23640805378214774,-0.35598675464406754,-0.1231358190374761,0.11642546780329571,-0.47603553047401376,True,-0.9938918097601803,True,-0.4674778587037005,True,1,1.68834,0.7915349,2.501999,0.7943527,0.4548183,0.8822303,1.8045638292976391,0.5136876156458999,0.07726235,0.02476142,1.354755,0.03458917,3.341942,1.325319
Control4C,Lim:2477,2477,1237655744023691333,1836,54567,586,1,BGG,1,0,0.042004332,11.12093,-22.320336,14.0849412,33.49353,Uncertain,Starforming,200.6165,2.3023666493437216,0.050219918086320224,1.2846449590121116,6.6909973495512105,5.730370677242909,0.22418182546442206,26,False,False,False,,,,,True,True,True,True,True,-0.08287775240623109,-0.13087399102014557,0.05135398835050857,0.09111398968532708,0.056455848346987726,True,-0.31236537628874045,True,0.05391241004701966,True,1,4.423137,0.2777179,2.37309,0.3092262,2.139999,0.3149378,3.1949685481893617,0.1937462525071316,0.2198012,0.009393371,1.432779,0.01432558,1.770228,0.5368883
Control4C,Lim:2477,2477,1237662267540766897,1836,54567,596,2,Satellite,0,1,0.04109319,10.37203,-20.855432,15.5500177,29.88491,Spiral,Starforming,105.3134,2.0224836340136387,0.18076901850333194,1.2581512617843271,4.2661691309924725,3.578324050095684,0.3516035004573396,26,False,False,False,,,,,True,True,True,True,True,0.0383308008134032,-0.021079757759797816,0.09986115685840526,0.060470457309101534,-0.059074962477950764,True,-0.20752475187661884,True,-0.19377293476141427,True,1,3.566419,0.3021704,2.436119,0.3251737,4.863645,0.3657737,3.333517968406848,0.1965442043790244,0.208088,0.01041416,1.58628,0.01740683,-0.2038236,0.5731817
Control4C,Lim:2477,2477,1237655744023691585,1836,54567,588,3,Satellite,0,1,0.040647398,10.08682,-20.290979,16.1200982,23.58292,Spiral,Starforming,47.32343,1.675076214740497,0.1787952595342018,1.2451674260404348,3.8519447530000694,3.1975440888953703,0.38941368482290195,26,False,False,False,,,,,True,True,True,True,True,-0.07594282963262874,-0.22656522730891981,0.0409668678813979,0.13376604759515887,-0.20289228400804113,True,-0.033379164418814146,True,-0.26734992123701173,True,1,2.865449,0.4005318,3.367132,0.4112838,3.173467,0.4083858,3.0810651748549884,0.2610710767399727,0.1685085,0.01273692,1.466997,0.01993261,1.894267,0.6990936
Control4C,Lim:2477,2477,1237655744023626322,1836,54567,542,4,Satellite,0,1,0.041671742,9.735352,-19.524879,16.886374399999998,11.00103,Spiral,Starforming,21.02548,1.3227459192843025,0.12197195925090082,1.274980866169037,4.031862773743102,3.4270319276944505,0.3720364715209366,26,False,False,False,,,,,True,True,True,True,True,0.15374598130109055,0.09756027280667182,0.19985798101343002,0.051148854103379104,-0.07939644884409477,True,0.16966679416987027,True,-0.03650924669124571,True,1,3.042994,0.8355212,3.419499,0.907826,1.024911,0.9708019,2.892271460875317,0.5443737266568036,0.1382636,0.02732585,1.402797,0.04602249,2.082944,1.603005
Control4C,Lim:2482,2482,1237665129066070264,1944,53385,566,1,BGG,1,0,0.029311316,11.14531,-22.462287,13.18176953,35.53952,Spiral,Starforming,116.1046,2.0648494265864743,0.03009289709291603,0.910233531737572,15.24605,9.251643957698407,0.09838613936068687,26,False,False,False,,,,,True,True,True,True,True,0.12003830018504674,-0.059074962477950764,0.12003830018504674,0.08955663133149876,-0.00036000557862243517,True,0.01664564199347177,True,-0.00036000557862243517,True,1,4.346853,0.2561482,2.985524,0.2725487,2.44488,0.2878515,3.509929622918249,0.167185532532474,0.2202668,0.008473862,1.78391,0.01676308,-0.9905759,0.4873453
Control4C,Lim:2482,2482,1237665129066070035,1944,53385,562,2,Satellite,0,1,0.030120659,10.78765,-21.302282,14.369276800000002,47.7042,Elliptical,Quenched,234.1859,2.3695607432703483,0.18543341649924555,0.9344534393681613,5.170648192346825,3.221153324734171,0.2900990251512719,26,False,False,False,,,,,True,True,True,True,True,0.1943547474969782,0.16966679416987027,0.21946008747208545,0.024896646651107593,0.14141026178025823,True,0.14141026178025823,True,0.210659559924703,True,1,4.198672,0.1910602,2.559013,0.2078931,2.529149,0.2142926,3.272513906978206,0.1274593099888111,0.2662099,0.006318351,1.728514,0.008770311,0.1605758,0.2921447
Control4C,Lim:2482,2482,1237665098464952456,1944,53385,613,3,Satellite,0,1,0.02980857,9.681924,-19.532123,16.1362293,20.76336,Spiral,Starforming,32.03419,1.5056137471205202,0.16201230466250724,0.9251197057923249,3.120689646313221,1.924674324977628,0.480662984789948,26,False,False,False,,,,,True,True,True,True,True,-0.36259213370622323,-0.4674778587037005,-0.20752475187661884,0.12997655341354084,-0.1549517826247632,True,-0.3900662907353473,True,-0.36259213370622323,True,1,1.002684,0.4727029,1.275099,0.481047,1.176389,0.5363176,1.1183954502664966,0.3132668511104337,0.08546979,0.01422862,1.256311,0.01354702,6.044616,0.5726029
